productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
111539,Manaphy EX (Full Art),Manaphy EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111539_200w.jpg,3,1701,https://cpt.tcgcsv.com/PDV,2022-12-15T16:52:46.217,1,11.0,17.99,96.95,17.68,16.29,Holofoil,116/122,Ultra Rare,Water,120,Basic,"[WW] Mineral Pump (60)
<br>Heal 30 damage from each of your Benched Pokemon.",,Gx2,None,1,"<b>Ability — Aqua Tube</b>
<br>Each of your Pokemon that has any Water Energy attached to it has no Retreat Cost."
111540,Tympole,Tympole,https://tcgplayer-cdn.tcgplayer.com/product/111540_200w.jpg,3,1701,https://cpt.tcgcsv.com/QDV,2025-02-05T21:21:03.573,1,0.01,0.16,4.0,0.16,,Normal,33/122,Common,Water,60,Basic,[W] Get Loud (10),"[2] Round (10x)
<br>This attack does 10 damage times the number of your Pokemon that have the Round attack.",Gx2,None,1,
111540,Tympole,Tympole,https://tcgplayer-cdn.tcgplayer.com/product/111540_200w.jpg,3,1701,https://cpt.tcgcsv.com/QDV,2025-02-05T21:21:03.573,1,0.1,0.35,2.78,0.28,,Reverse Holofoil,33/122,Common,Water,60,Basic,[W] Get Loud (10),"[2] Round (10x)
<br>This attack does 10 damage times the number of your Pokemon that have the Round attack.",Gx2,None,1,
111541,Palpitoad,Palpitoad,https://tcgplayer-cdn.tcgplayer.com/product/111541_200w.jpg,3,1701,https://cpt.tcgcsv.com/RDV,2022-12-15T16:35:53.517,1,0.04,0.2,4.0,0.13,,Normal,34/122,Uncommon,Water,90,Stage 1,"[WW] Frog Hop (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",[WWW] Mud Shot (60),Gx2,None,3,
111541,Palpitoad,Palpitoad,https://tcgplayer-cdn.tcgplayer.com/product/111541_200w.jpg,3,1701,https://cpt.tcgcsv.com/RDV,2022-12-15T16:35:53.517,1,0.15,0.38,1.49,0.33,,Reverse Holofoil,34/122,Uncommon,Water,90,Stage 1,"[WW] Frog Hop (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",[WWW] Mud Shot (60),Gx2,None,3,
111542,Seismitoad,Seismitoad,https://tcgplayer-cdn.tcgplayer.com/product/111542_200w.jpg,3,1701,https://cpt.tcgcsv.com/SDV,2024-06-07T01:11:28.833,1,0.05,0.25,19.5,0.26,0.23,Normal,35/122,Rare,Water,150,Stage 2,"[W] Suck Up
<br>Attach 3 Energy cards from your discard pile to this Pokemon.","[WWWW] Wobbly Fall (90)
<br>Your opponent's Active Pokemon is now Confused. The Defending Pokemon can't retreat during your opponent's next turn.",Gx2,None,3,
111542,Seismitoad,Seismitoad,https://tcgplayer-cdn.tcgplayer.com/product/111542_200w.jpg,3,1701,https://cpt.tcgcsv.com/SDV,2024-06-07T01:11:28.833,1,0.11,0.49,6.0,0.48,0.41,Reverse Holofoil,35/122,Rare,Water,150,Stage 2,"[W] Suck Up
<br>Attach 3 Energy cards from your discard pile to this Pokemon.","[WWWW] Wobbly Fall (90)
<br>Your opponent's Active Pokemon is now Confused. The Defending Pokemon can't retreat during your opponent's next turn.",Gx2,None,3,
111543,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/111543_200w.jpg,3,1701,https://cpt.tcgcsv.com/TDV,2022-12-15T16:36:07.823,1,0.02,0.2,4.0,0.14,,Normal,36/122,Common,Water,60,Basic,"[1] Lunge (20)
<br>Flip a coin. If tails, this attack does nothing.",,Lx2,F-20,1,
111543,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/111543_200w.jpg,3,1701,https://cpt.tcgcsv.com/TDV,2022-12-15T16:36:07.823,1,0.2,0.41,19.5,0.45,0.32,Reverse Holofoil,36/122,Common,Water,60,Basic,"[1] Lunge (20)
<br>Flip a coin. If tails, this attack does nothing.",,Lx2,F-20,1,
111544,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/111544_200w.jpg,3,1701,https://cpt.tcgcsv.com/VDV,2023-01-10T12:12:34.647,1,0.02,0.2,4.0,0.17,,Normal,37/122,Uncommon,Water,80,Stage 1,[1] Wing Attack (20),"[3] Brave Bird (80)
<br>This Pokemon does 20 damage to itself.",Lx2,F-20,0,
111544,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/111544_200w.jpg,3,1701,https://cpt.tcgcsv.com/VDV,2023-01-10T12:12:34.647,1,0.19,0.5,2.0,0.57,0.66,Reverse Holofoil,37/122,Uncommon,Water,80,Stage 1,[1] Wing Attack (20),"[3] Brave Bird (80)
<br>This Pokemon does 20 damage to itself.",Lx2,F-20,0,
111545,Froakie,Froakie,https://tcgplayer-cdn.tcgplayer.com/product/111545_200w.jpg,3,1701,https://cpt.tcgcsv.com/WDV,2024-12-05T04:51:33.81,1,0.02,0.22,19.5,0.21,0.17,Normal,38/122,Common,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Gx2,None,1,
111545,Froakie,Froakie,https://tcgplayer-cdn.tcgplayer.com/product/111545_200w.jpg,3,1701,https://cpt.tcgcsv.com/WDV,2024-12-05T04:51:33.81,1,0.15,0.5,2.99,0.59,,Reverse Holofoil,38/122,Common,Water,60,Basic,"[W] Bubble (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Gx2,None,1,
111546,Frogadier,Frogadier,https://tcgplayer-cdn.tcgplayer.com/product/111546_200w.jpg,3,1701,https://cpt.tcgcsv.com/XDV,2024-12-18T04:01:57.987,1,0.05,0.25,19.5,0.23,0.22,Normal,39/122,Uncommon,Water,70,Stage 1,"[W] Water Duplicates
<br>Search your deck for up to 3 Frogadier and put them onto your Bench. Shuffle your deck afterward.",,Gx2,None,1,
111546,Frogadier,Frogadier,https://tcgplayer-cdn.tcgplayer.com/product/111546_200w.jpg,3,1701,https://cpt.tcgcsv.com/XDV,2024-12-18T04:01:57.987,1,0.25,0.75,2.25,0.85,,Reverse Holofoil,39/122,Uncommon,Water,70,Stage 1,"[W] Water Duplicates
<br>Search your deck for up to 3 Frogadier and put them onto your Bench. Shuffle your deck afterward.",,Gx2,None,1,
111547,Greninja,Greninja,https://tcgplayer-cdn.tcgplayer.com/product/111547_200w.jpg,3,1701,https://cpt.tcgcsv.com/ZDV,2025-02-05T21:21:03.62,1,0.8,1.5,5.99,1.99,,Normal,40/122,Rare,Water,130,Stage 2,"[1] Shadow Stitching (40)
<br>Until the end of your opponent's next turn, each Pokemon your opponent has in play, in his or her hand, and in his or her discard pile has no Abilities. <i>(This includes cards that come into play on that turn.)</i>","[W] Moonlight Slash (60+)
<br>You may return a Water Energy from this Pokemon to your hand. If you do, this attack does 20 more damage.",Gx2,None,0,
111547,Greninja,Greninja,https://tcgplayer-cdn.tcgplayer.com/product/111547_200w.jpg,3,1701,https://cpt.tcgcsv.com/ZDV,2025-02-05T21:21:03.62,1,1.75,3.71,6.0,3.83,,Reverse Holofoil,40/122,Rare,Water,130,Stage 2,"[1] Shadow Stitching (40)
<br>Until the end of your opponent's next turn, each Pokemon your opponent has in play, in his or her hand, and in his or her discard pile has no Abilities. <i>(This includes cards that come into play on that turn.)</i>","[W] Moonlight Slash (60+)
<br>You may return a Water Energy from this Pokemon to your hand. If you do, this attack does 20 more damage.",Gx2,None,0,
111548,Greninja BREAK,Greninja BREAK,https://tcgplayer-cdn.tcgplayer.com/product/111548_200w.jpg,3,1701,https://cpt.tcgcsv.com/-DV,2022-12-15T16:36:42.277,1,8.48,14.55,96.84,14.24,96.84,Holofoil,41/122,Rare BREAK,Water,170,BREAK Evolution,,,None,None,0,"<b>Ability — Giant Water Shuriken</b>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is your Active Pokemon, you may discard a Water Energy card from your hand. If you do, put 6 damage counters on 1 of your opponent's Pokemon."
111549,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/111549_200w.jpg,3,1701,https://cpt.tcgcsv.com/_DV,2022-12-15T16:36:48.527,1,0.01,0.2,4.0,0.16,0.08,Normal,42/122,Common,Lightning,70,Basic,[2] Knuckle Punch (20),,Fx2,None,2,
111549,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/111549_200w.jpg,3,1701,https://cpt.tcgcsv.com/_DV,2022-12-15T16:36:48.527,1,0.17,0.45,2.0,0.48,,Reverse Holofoil,42/122,Common,Lightning,70,Basic,[2] Knuckle Punch (20),,Fx2,None,2,
111550,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/111550_200w.jpg,3,1701,https://cpt.tcgcsv.com/0FV,2025-02-05T21:21:03.667,1,0.03,0.2,4.0,0.2,,Normal,43/122,Uncommon,Lightning,70,Stage 1,[2] Knuckle Punch (30),[1LL] Electroslug (90),Fx2,None,3,
111550,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/111550_200w.jpg,3,1701,https://cpt.tcgcsv.com/0FV,2025-02-05T21:21:03.667,1,0.2,0.53,3.95,0.55,,Reverse Holofoil,43/122,Uncommon,Lightning,70,Stage 1,[2] Knuckle Punch (30),[1LL] Electroslug (90),Fx2,None,3,
111551,Shinx,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/111551_200w.jpg,3,1701,https://cpt.tcgcsv.com/2FV,2025-02-05T21:21:03.713,1,0.1,0.28,4.0,0.29,,Normal,44/122,Common,Lightning,60,Basic,"[1] Roar
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",[1] Flop (10),Fx2,M-20,1,
111551,Shinx,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/111551_200w.jpg,3,1701,https://cpt.tcgcsv.com/2FV,2025-02-05T21:21:03.713,1,0.67,0.8,2.79,1.03,,Reverse Holofoil,44/122,Common,Lightning,60,Basic,"[1] Roar
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",[1] Flop (10),Fx2,M-20,1,
111552,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/111552_200w.jpg,3,1701,https://cpt.tcgcsv.com/3FV,2024-12-29T06:44:14.61,1,0.04,0.22,4.0,0.19,0.16,Normal,45/122,Uncommon,Lightning,80,Stage 1,[1] Bite (20),"[1L] Thunder Fang (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,
111552,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/111552_200w.jpg,3,1701,https://cpt.tcgcsv.com/3FV,2024-12-29T06:44:14.61,1,0.3,0.55,2.56,0.55,,Reverse Holofoil,45/122,Uncommon,Lightning,80,Stage 1,[1] Bite (20),"[1L] Thunder Fang (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,
111553,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/111553_200w.jpg,3,1701,https://cpt.tcgcsv.com/5FV,2026-03-09T12:40:21.567,1,0.08,0.31,1.49,0.31,0.3,Normal,46/122,Rare,Lightning,140,Stage 2,[2] Bite (50),"[1LL] Snarl (100)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 <i>(before applying Weakness and Resistance)</i>.",Fx2,M-20,1,
111553,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/111553_200w.jpg,3,1701,https://cpt.tcgcsv.com/5FV,2026-03-09T12:40:21.567,1,0.39,0.55,1.75,0.55,0.41,Reverse Holofoil,46/122,Rare,Lightning,140,Stage 2,[2] Bite (50),"[1LL] Snarl (100)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 <i>(before applying Weakness and Resistance)</i>.",Fx2,M-20,1,
111554,Luxray BREAK,Luxray BREAK,https://tcgplayer-cdn.tcgplayer.com/product/111554_200w.jpg,3,1701,https://cpt.tcgcsv.com/6FV,2022-12-15T16:37:23.047,1,2.84,4.27,9.98,4.47,,Holofoil,47/122,Rare BREAK,Lightning,170,BREAK Evolution,"[2LL] Wild Fury (130+)
<br>Flip a coin until you get tails. This attack does 40 more damage for each heads.",,None,None,0,
111555,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/111555_200w.jpg,3,1701,https://cpt.tcgcsv.com/7FV,2022-12-15T16:37:29.23,1,0.01,0.2,1.49,0.11,0.05,Normal,48/122,Common,Lightning,60,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",,Fx2,M-20,1,
111555,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/111555_200w.jpg,3,1701,https://cpt.tcgcsv.com/7FV,2022-12-15T16:37:29.23,1,0.11,0.48,1.49,0.55,0.3,Reverse Holofoil,48/122,Common,Lightning,60,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",,Fx2,M-20,1,
111556,Zebstrika,Zebstrika,https://tcgplayer-cdn.tcgplayer.com/product/111556_200w.jpg,3,1701,https://cpt.tcgcsv.com/8FV,2023-09-05T07:43:14.68,1,0.02,0.35,2.35,0.38,,Normal,49/122,Rare,Lightning,100,Stage 1,"[2] Crashing Bolt (50+)
<br>If your opponent's Active Pokemon has Fighting Resistance, this attack does 60 more damage.",,Fx2,M-20,1,"<b>Ability — Zap Zone</b>
<br>Damage from the attacks of your Lightning Pokemon isn't affected by any effects of your opponent's Active Pokemon."
111556,Zebstrika,Zebstrika,https://tcgplayer-cdn.tcgplayer.com/product/111556_200w.jpg,3,1701,https://cpt.tcgcsv.com/8FV,2023-09-05T07:43:14.68,1,0.15,0.49,3.95,0.35,,Reverse Holofoil,49/122,Rare,Lightning,100,Stage 1,"[2] Crashing Bolt (50+)
<br>If your opponent's Active Pokemon has Fighting Resistance, this attack does 60 more damage.",,Fx2,M-20,1,"<b>Ability — Zap Zone</b>
<br>Damage from the attacks of your Lightning Pokemon isn't affected by any effects of your opponent's Active Pokemon."
111557,Espeon EX,Espeon EX,https://tcgplayer-cdn.tcgplayer.com/product/111557_200w.jpg,3,1701,https://cpt.tcgcsv.com/9FV,2022-12-15T16:38:42.11,1,15.0,20.33,31.19,20.15,,Holofoil,52/122,Ultra Rare,Psychic,170,Basic,"[1] Miracle Shine
<br>Devolve each of your opponent's evolved Pokemon and put the highest Stage Evolution card on it into your opponent's hand.","[2P] Psyshock (70)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokemon.",Px2,None,1,
111558,Espeon EX (Full Art),Espeon EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111558_200w.jpg,3,1701,https://cpt.tcgcsv.com/bFV,2022-12-15T16:52:51.773,1,56.78,76.39,149.95,76.58,70.27,Holofoil,117/122,Ultra Rare,Psychic,170,Basic,"[1] Miracle Shine
<br>Devolve each of your opponent's evolved Pokemon and put the highest Stage Evolution card on it into your opponent's hand.","[2P] Psyshock (70)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokemon.",Px2,None,1,
111559,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/111559_200w.jpg,3,1701,https://cpt.tcgcsv.com/cFV,2025-11-21T23:28:00.41,1,0.11,0.25,2.0,0.22,0.22,Normal,65/122,Rare,Psychic,110,Stage 1,"[2P] Energy Press (70+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.",,Dx2,F-20,3,"<b>Ability — Nervous Seed</b>
<br>As long as this Pokemon is your Active Pokemon, the attacks of your opponent's Basic Pokemon cost Colorless more."
111559,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/111559_200w.jpg,3,1701,https://cpt.tcgcsv.com/cFV,2025-11-21T23:28:00.41,1,0.18,0.53,2.5,0.6,,Reverse Holofoil,65/122,Rare,Psychic,110,Stage 1,"[2P] Energy Press (70+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.",,Dx2,F-20,3,"<b>Ability — Nervous Seed</b>
<br>As long as this Pokemon is your Active Pokemon, the attacks of your opponent's Basic Pokemon cost Colorless more."
111560,Trevenant BREAK,Trevenant BREAK,https://tcgplayer-cdn.tcgplayer.com/product/111560_200w.jpg,3,1701,https://cpt.tcgcsv.com/dFV,2026-01-06T16:16:23.82,1,2.0,2.85,10.0,2.9,2.32,Holofoil,66/122,Rare BREAK,Psychic,160,BREAK Evolution,"[1P] Silent Fear
<br>Put 3 damage counters on each of your opponent's Pokemon.",,None,None,0,"<em>Trevenant <b>BREAK</b> retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous evolution.</em>"
111561,Darkrai EX,Darkrai EX,https://tcgplayer-cdn.tcgplayer.com/product/111561_200w.jpg,3,1701,https://cpt.tcgcsv.com/fFV,2022-12-15T16:43:30.953,1,2.98,4.97,9.99,4.91,,Holofoil,74/122,Ultra Rare,Darkness,180,Basic,"[2] Dark Pulse (20+)
<br>This attack does 20 more damage for each Darkness Energy attached to all of your Pokemon.","[2D] Dark Head (80+)
<br>If your opponent's Active Pokemon is Asleep, this attack does 80 more damage.",Fx2,P-20,2,
111562,Darkrai EX (Full Art),Darkrai EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111562_200w.jpg,3,1701,https://cpt.tcgcsv.com/gFV,2026-02-18T01:26:09.323,1,35.0,49.01,99.98,48.18,74.99,Holofoil,118/122,Ultra Rare,Darkness,180,Basic,"[2] Dark Pulse (20+)
<br>This attack does 20 more damage for each Darkness Energy attached to all of your Pokemon.","[2D] Dark Head (80+)
<br>If your opponent's Active Pokemon is Asleep, this attack does 80 more damage.",Fx2,P-20,2,
111563,Scizor EX,Scizor EX,https://tcgplayer-cdn.tcgplayer.com/product/111563_200w.jpg,3,1701,https://cpt.tcgcsv.com/hFV,2026-01-29T20:58:32.283,1,1.24,2.25,4321.0,3.37,3.22,Holofoil,76/122,Ultra Rare,Metal,170,Basic,"[M] Steel Wing (20)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 <i>(after applying Weakness and Resistance)</i>.","[MM] Gale Thrust (50+)
<br>If this Pokemon was on the Bench and became your Active Pokemon this turn, this attack does 60 more damage.",Rx2,P-20,2,
111564,Scizor EX (Full Art),Scizor EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/111564_200w.jpg,3,1701,https://cpt.tcgcsv.com/jFV,2026-01-29T18:42:00.277,1,13.75,21.51,96.95,21.13,21.39,Holofoil,119/122,Ultra Rare,Metal,170,Basic,"[M] Steel Wing (20)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 <i>(after applying Weakness and Resistance)</i>.","[MM] Gale Thrust (50+)
<br>If this Pokemon was on the Bench and became your Active Pokemon this turn, this attack does 60 more damage.",Rx2,P-20,2,
111565,M Scizor EX,M Scizor EX,https://tcgplayer-cdn.tcgplayer.com/product/111565_200w.jpg,3,1701,https://cpt.tcgcsv.com/kFV,2026-01-29T18:41:50.22,1,10.0,19.75,47.04,19.32,24.99,Holofoil,77/122,Ultra Rare,Metal,220,Mega,"[MM] Iron Crusher (120)
<br>You may discard a Special Energy attached to your opponent's Active Pokemon or a Stadium card in play.",.,Rx2,P-20,2,
111566,Togekiss EX,Togekiss EX,https://tcgplayer-cdn.tcgplayer.com/product/111566_200w.jpg,3,1701,https://cpt.tcgcsv.com/lFV,2022-12-15T16:47:07.923,1,2.35,4.0,9.0,3.98,,Holofoil,83/122,Ultra Rare,Fairy,170,Basic,"[Y] Mighty Wind (20)
<br>You may attach an Energy card from your hand to 1 of your Benched Pokemon.","[3Y] Hurricane Wing (50x)
<br>Flip 4 coins. This attack does 50 damage times the number of heads.",Mx2,D-20,1,
111567,Raticate BREAK,Raticate BREAK,https://tcgplayer-cdn.tcgplayer.com/product/111567_200w.jpg,3,1701,https://cpt.tcgcsv.com/mFV,2022-12-15T16:47:52.247,1,1.75,2.5,11.0,2.27,,Holofoil,89/122,Rare BREAK,Colorless,110,BREAK Evolution,"[2] Super Fang
<br>Put damage counters on your opponents Active Pokemon until its remaining HP is 10.",,None,None,0,"<em>Raticate <b>BREAK</b> retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution."
111568,Ho-Oh EX,Ho Oh EX,https://tcgplayer-cdn.tcgplayer.com/product/111568_200w.jpg,3,1701,https://cpt.tcgcsv.com/nFV,2026-02-10T23:17:18.893,1,2.8,4.94,98.99,4.49,3.83,Holofoil,92/122,Ultra Rare,Colorless,180,Basic,"[GWL] Elemental Feather (130)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Wx2,F-20,2,"<b>Ability — Purifying Fire</b>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon has any basic Fire Energy attached to it, you may heal 50 damage from it."
111569,All-Night Party,All Night Party,https://tcgplayer-cdn.tcgplayer.com/product/111569_200w.jpg,3,1701,https://cpt.tcgcsv.com/pFV,2025-10-31T18:34:20.847,1,0.2,0.6,5.0,0.83,,Normal,96/122,Uncommon,Stadium,,,,,,,,"Once during each player's turn, if that player's Active Pokemon is Asleep, he or she may remove that Special Condition and heal 30 damage from that Pokemon."
111569,All-Night Party,All Night Party,https://tcgplayer-cdn.tcgplayer.com/product/111569_200w.jpg,3,1701,https://cpt.tcgcsv.com/pFV,2025-10-31T18:34:20.847,1,8.0,48.49,69.69,14.84,,Reverse Holofoil,96/122,Uncommon,Stadium,,,,,,,,"Once during each player's turn, if that player's Active Pokemon is Asleep, he or she may remove that Special Condition and heal 30 damage from that Pokemon."
111570,Fighting Fury Belt,Fighting Fury Belt,https://tcgplayer-cdn.tcgplayer.com/product/111570_200w.jpg,3,1701,https://cpt.tcgcsv.com/qFV,2025-01-31T19:38:39.927,1,0.49,1.22,19.5,1.11,0.96,Normal,99/122,Uncommon,Tool,,,,,,,,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>The Basic Pokémon this card is attached to gets +40 HP and its attacks do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>."
111570,Fighting Fury Belt,Fighting Fury Belt,https://tcgplayer-cdn.tcgplayer.com/product/111570_200w.jpg,3,1701,https://cpt.tcgcsv.com/qFV,2025-01-31T19:38:39.927,1,1.0,2.82,5.0,2.82,3.25,Reverse Holofoil,99/122,Uncommon,Tool,,,,,,,,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>The Basic Pokémon this card is attached to gets +40 HP and its attacks do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>."
111571,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/111571_200w.jpg,3,1701,https://cpt.tcgcsv.com/rFV,2025-02-05T21:21:03.883,1,0.01,0.3,5.0,0.31,,Normal,104/122,Uncommon,Supporter,,,,,,,,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck."
111571,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/111571_200w.jpg,3,1701,https://cpt.tcgcsv.com/rFV,2025-02-05T21:21:03.883,1,0.31,0.75,2.0,0.94,0.31,Reverse Holofoil,104/122,Uncommon,Supporter,,,,,,,,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck."
111572,Puzzle of Time,Puzzle of Time,https://tcgplayer-cdn.tcgplayer.com/product/111572_200w.jpg,3,1701,https://cpt.tcgcsv.com/sFV,2026-01-29T20:53:52.413,1,0.1,0.28,3.0,0.28,0.25,Normal,109/122,Uncommon,Item,,,,,,,,"You may play 2 Puzzle of Time cards at once.
<br><b>-</b>If you played 1 card, look at the top 3 cards of your deck and put them back in any order.
<br><b>-</b>If you played 2 cards, put 2 cards from your discard pile into your hand."
111572,Puzzle of Time,Puzzle of Time,https://tcgplayer-cdn.tcgplayer.com/product/111572_200w.jpg,3,1701,https://cpt.tcgcsv.com/sFV,2026-01-29T20:53:52.413,1,0.1,0.6,9.99,0.6,0.47,Reverse Holofoil,109/122,Uncommon,Item,,,,,,,,"You may play 2 Puzzle of Time cards at once.
<br><b>-</b>If you played 1 card, look at the top 3 cards of your deck and put them back in any order.
<br><b>-</b>If you played 2 cards, put 2 cards from your discard pile into your hand."
111573,Reverse Valley,Reverse Valley,https://tcgplayer-cdn.tcgplayer.com/product/111573_200w.jpg,3,1701,https://cpt.tcgcsv.com/tFV,2025-02-05T21:21:03.933,1,0.1,0.25,4321.0,0.2,,Normal,110/122,Uncommon,Stadium,,,,,,,,"<b>Blue Side</b>
<br>Choose which way this card faces before you play it. Any damage done to this player's Metal Pokemon by an opponent's attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>.
<br>
<br>Red Side</b>
<br>Choose which way this card faces before you play it. The attacks of this player's Darkness Pokemon do 10 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>."
111573,Reverse Valley,Reverse Valley,https://tcgplayer-cdn.tcgplayer.com/product/111573_200w.jpg,3,1701,https://cpt.tcgcsv.com/tFV,2025-02-05T21:21:03.933,1,0.2,0.68,4.25,0.73,,Reverse Holofoil,110/122,Uncommon,Stadium,,,,,,,,"<b>Blue Side</b>
<br>Choose which way this card faces before you play it. Any damage done to this player's Metal Pokemon by an opponent's attack is reduced by 10 <em>(after applying Weakness and Resistance)</em>.
<br>
<br>Red Side</b>
<br>Choose which way this card faces before you play it. The attacks of this player's Darkness Pokemon do 10 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>."
111574,Splash Energy,Splash Energy,https://tcgplayer-cdn.tcgplayer.com/product/111574_200w.jpg,3,1701,https://cpt.tcgcsv.com/vFV,2022-12-15T16:52:21.927,1,0.39,0.9,34.99,0.9,0.96,Normal,113/122,Uncommon,Special Water Energy,,,,,,,,"This card can only be attached to Water Pokemon. This card provides Water Energy only while this card is attached to a Water Pokemon.
<br>If the Water Pokemon this card is attached to is Knocked Out by damage from an opponent's attack, put that Pokemon into your hand. (Discard all cards attached to it.)
<br>(If this card is attached to anything other than a Water Pokemon, discard this card.)"
111574,Splash Energy,Splash Energy,https://tcgplayer-cdn.tcgplayer.com/product/111574_200w.jpg,3,1701,https://cpt.tcgcsv.com/vFV,2022-12-15T16:52:21.927,1,1.29,2.04,3.69,2.18,,Reverse Holofoil,113/122,Uncommon,Special Water Energy,,,,,,,,"This card can only be attached to Water Pokemon. This card provides Water Energy only while this card is attached to a Water Pokemon.
<br>If the Water Pokemon this card is attached to is Knocked Out by damage from an opponent's attack, put that Pokemon into your hand. (Discard all cards attached to it.)
<br>(If this card is attached to anything other than a Water Pokemon, discard this card.)"
111592,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/111592_200w.jpg,3,1701,https://cpt.tcgcsv.com/SFV,2022-12-15T16:37:44.497,1,0.02,0.2,4.0,0.14,0.1,Normal,50/122,Common,Psychic,70,Basic,[P] Mumble (10),"[2] Focused Wish (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Px2,None,2,
111592,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/111592_200w.jpg,3,1701,https://cpt.tcgcsv.com/SFV,2022-12-15T16:37:44.497,1,0.07,0.43,3.34,0.44,0.41,Reverse Holofoil,50/122,Common,Psychic,70,Basic,[P] Mumble (10),"[2] Focused Wish (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Px2,None,2,
