productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
120076,Steam Siege Booster Box,Steam Siege Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/120076_200w.jpg,3,1815,https://cpt.tcgcsv.com/x2-,2016-08-04T11:44:13.83,1,1150.0,1499.95,2349.0,1118.33,,Normal,,,,,,,,,,,
120150,Talonflame BREAK,Talonflame BREAK,https://tcgplayer-cdn.tcgplayer.com/product/120150_200w.jpg,3,1815,https://cpt.tcgcsv.com/05-,2022-12-19T18:37:51.757,1,2.09,3.2,12.0,3.06,,Holofoil,21/114,Rare BREAK,Fire,170,BREAK Evolution,"<em>BREAK Evolution Rules: Talonflame BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>","[RR] Flare Blitz (150)
<br>Discard all Fire Energy attached to this Pokemon.",None,None,0,
120151,Volcanion EX,Volcanion EX,https://tcgplayer-cdn.tcgplayer.com/product/120151_200w.jpg,3,1815,https://cpt.tcgcsv.com/25-,2026-01-06T16:11:02.163,1,1.49,2.49,19.99,2.16,2.48,Holofoil,26/114,Ultra Rare,Fire Water,180,Basic,"<b>Ability — Steam Up</b>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Fire Energy card from your hand. If you do, during this turn, your Basic Fire Pokemon's attacks do 30 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.","[1RR] Volcanic Heat (130)
<br>This Pokemon can't attack during your next turn.",Wx2,None,3,
120152,Bisharp,Bisharp,https://tcgplayer-cdn.tcgplayer.com/product/120152_200w.jpg,3,1815,https://cpt.tcgcsv.com/35-,2026-02-02T18:30:06.213,1,0.34,0.66,5.0,0.93,,Holofoil,64/114,Holo Rare,Darkness Metal,100,Stage 1,,"[1] Retaliate (30+)
<br>If any of your Pokemon were Knocked Out by damage from an opponent's attack during his or her last turn, this attack does 60 more damage.",Fx2,P-20,2,"[1D] Mach Claw (60]
<br>This attack's damage isn't affected by Resistance."
120152,Bisharp,Bisharp,https://tcgplayer-cdn.tcgplayer.com/product/120152_200w.jpg,3,1815,https://cpt.tcgcsv.com/35-,2026-02-02T18:30:06.213,1,0.48,1.27,4.0,1.28,1.29,Reverse Holofoil,64/114,Holo Rare,Darkness Metal,100,Stage 1,,"[1] Retaliate (30+)
<br>If any of your Pokemon were Knocked Out by damage from an opponent's attack during his or her last turn, this attack does 60 more damage.",Fx2,P-20,2,"[1D] Mach Claw (60]
<br>This attack's damage isn't affected by Resistance."
120153,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/120153_200w.jpg,3,1815,https://cpt.tcgcsv.com/55-,2026-03-09T14:00:58.517,1,0.35,0.9,4.5,0.94,0.73,Normal,77/114,Uncommon,Fairy Water,100,Stage 1,,"[2] Play Rough (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Mx2,D-20,2,"[1YY] Bubble Drain (80)
<br>Heal 30 damage from this Pokemon."
120153,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/120153_200w.jpg,3,1815,https://cpt.tcgcsv.com/55-,2026-03-09T14:00:58.517,1,5.55,11.35,19.99,9.36,,Reverse Holofoil,77/114,Uncommon,Fairy Water,100,Stage 1,,"[2] Play Rough (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Mx2,D-20,2,"[1YY] Bubble Drain (80)
<br>Heal 30 damage from this Pokemon."
120154,Gardevoir EX,Gardevoir EX,https://tcgplayer-cdn.tcgplayer.com/product/120154_200w.jpg,3,1815,https://cpt.tcgcsv.com/65-,2026-02-17T22:53:09.75,1,2.49,4.35,96.95,4.46,5.74,Holofoil,78/114,Ultra Rare,Fairy,170,Basic,,"[1Y] Link Blast (30+)
<br>If this Pokemon and your opponent's Active Pokemon have the same amount of Energy attached to them, this attack does 70 more damage.",Mx2,D-20,2,"[1YY] Luminous Blade (120)
<br>Discard an Energy attached to this Pokemon."
120155,M Gardevoir EX,M Gardevoir EX,https://tcgplayer-cdn.tcgplayer.com/product/120155_200w.jpg,3,1815,https://cpt.tcgcsv.com/75-,2026-01-14T17:34:23.627,1,13.32,19.67,1399.0,17.4,,Holofoil,79/114,Ultra Rare,Fairy Psychic,210,Mega Evolution,,"[1Y] Despair Ray (110+)
<br>Discard as many of your Benched Pokemon as you like. This attack does 10 more damage for each Benched Pokemon you discarded this way.",Mx2,D-20,2,
120156,Talonflame,Talonflame,https://tcgplayer-cdn.tcgplayer.com/product/120156_200w.jpg,3,1815,https://cpt.tcgcsv.com/85-,2025-11-20T22:29:38.863,1,0.21,0.42,1.59,0.42,0.42,Normal,96/114,Rare,Colorless,130,Stage 2,"<b>Ability — Gale Wings</b>
<br>If this Pokemon is in your hand when you are setting up to play, you may put it face down as your Active Pokemon.","[1] Aero Blitz (40)
<br>Search your deck for up to 2 cards and put them into your hand. Shuffle your deck afterward.",Lx2,F-20,0,
120156,Talonflame,Talonflame,https://tcgplayer-cdn.tcgplayer.com/product/120156_200w.jpg,3,1815,https://cpt.tcgcsv.com/85-,2025-11-20T22:29:38.863,1,0.36,0.71,2.95,0.69,,Reverse Holofoil,96/114,Rare,Colorless,130,Stage 2,"<b>Ability — Gale Wings</b>
<br>If this Pokemon is in your hand when you are setting up to play, you may put it face down as your Active Pokemon.","[1] Aero Blitz (40)
<br>Search your deck for up to 2 cards and put them into your hand. Shuffle your deck afterward.",Lx2,F-20,0,
120157,Captivating Poke Puff,Captivating Poke Puff,https://tcgplayer-cdn.tcgplayer.com/product/120157_200w.jpg,3,1815,https://cpt.tcgcsv.com/95-,2026-03-09T14:02:45.26,1,0.03,0.2,5.0,0.15,0.15,Normal,99/114,Uncommon,Item,,,Your opponent reveals his or her hand. Put any number of Basic Pokemon you find there onto your opponent's Bench.,,,,,
120157,Captivating Poke Puff,Captivating Poke Puff,https://tcgplayer-cdn.tcgplayer.com/product/120157_200w.jpg,3,1815,https://cpt.tcgcsv.com/95-,2026-03-09T14:02:45.26,1,0.1,0.4,2.99,0.39,,Reverse Holofoil,99/114,Uncommon,Item,,,Your opponent reveals his or her hand. Put any number of Basic Pokemon you find there onto your opponent's Bench.,,,,,
120697,Steam Siege Elite Trainer Box,Steam Siege Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/120697_200w.jpg,3,1815,https://cpt.tcgcsv.com/Zh-,2016-08-04T11:44:20.353,1,1749.99,2069.5,2389.0,,,Normal,,,,,,,,,,,
120698,"Steam Siege Theme Deck - ""Gears of Fire"" [Volcanion]",Steam Siege Theme Deck Gears of Fire Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/120698_200w.jpg,3,1815,https://cpt.tcgcsv.com/-h-,2018-10-03T14:00:38.387,1,17.95,21.95,24.35,17.3,,Normal,,,,,,"<em>Full Steam Ahead!
<br>
Spin up a great engine of battle with the Mythical Pokemon Volcanion! Combine the steely determination of Klinklang with the leaping speed of Monferno, and seize the power of steam. All aboard the victory train!</em>
<br>
<br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",,,,,
120699,"Steam Siege Theme Deck - ""Ring of Lightning"" [Hoopa]",Steam Siege Theme Deck Ring of Lightning Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/120699_200w.jpg,3,1815,https://cpt.tcgcsv.com/_h-,2020-01-30T13:55:58.617,1,19.95,22.0,29.97,24.34,,Normal,,,,,,"<em>Control Crackling Currents!
<br>
Bring forth lightning and psychic shocks with the Mythical Pokemon Hoopa! Galvantula's electric webs and the surging power of Ampharos keep the current flowing and give your opponent quite a shock. Call down the thunder!<em>
<br>
<br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",,,,,
120702,Steam Siege Single Pack Blister [Lucario],Steam Siege Single Pack Blister Lucario,https://tcgplayer-cdn.tcgplayer.com/product/120702_200w.jpg,3,1815,https://cpt.tcgcsv.com/3j-,2018-10-10T17:04:20.913,1,54.97,72.0,84.99,75.0,,Normal,,,,,,"Each blister comes with 1 XY—Steam Siege booster pack, 1 coin, and a promotional card of Lucario.",,,,,
120703,Steam Siege Single Pack Blister [Floette],Steam Siege Single Pack Blister Floette,https://tcgplayer-cdn.tcgplayer.com/product/120703_200w.jpg,3,1815,https://cpt.tcgcsv.com/5j-,2018-10-10T17:04:17.413,1,34.0,36.95,80.0,31.73,,Normal,,,,,,"Each blister comes with 1 XY—Steam Siege booster pack, 1 coin, and a promotional card of Floette.",,,,,
120704,Steam Siege 3 Pack Blister [Azelf],Steam Siege 3 Pack Blister Azelf,https://tcgplayer-cdn.tcgplayer.com/product/120704_200w.jpg,3,1815,https://cpt.tcgcsv.com/6j-,2018-10-10T17:03:47.373,1,,,,,,,,,,,,"Each blister comes with 3 XY—Steam Siege booster pack, 1 coin, and a promotional card of Azelf.",,,,,
120705,Steam Siege 3 Pack Blister [Rayquaza],Steam Siege 3 Pack Blister Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/120705_200w.jpg,3,1815,https://cpt.tcgcsv.com/7j-,2018-10-10T17:04:01.993,1,,,,,,,,,,,,"Each blister comes with 3 XY—Steam Siege booster packs, 1 coin, and a promotional card of Rayquaza.",,,,,
120706,Steam Siege Collectible Pin 3 Pack Blister [Volcanion],Steam Siege Collectible Pin 3 Pack Blister Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/120706_200w.jpg,3,1815,https://cpt.tcgcsv.com/8j-,2018-10-10T17:06:18.107,1,,,,,,,,,,,,Each blister comes with 3 XY—Steam Siege booster packs and a collectible Volcanion pin.,,,,,
120707,Steam Siege Collectible Pin 3 Pack Blister [Shiny Mega Gardevoir],Steam Siege Collectible Pin 3 Pack Blister Shiny Mega Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/120707_200w.jpg,3,1815,https://cpt.tcgcsv.com/9j-,2018-10-10T17:05:37.417,1,,,,,,,,,,,,Each blister comes with 3 XY—Steam Siege booster packs and a collectible shiny Mega Gardevoir pin.,,,,,
120990,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/120990_200w.jpg,3,1815,https://cpt.tcgcsv.com/Qp-,2025-11-27T01:32:13.073,1,0.01,0.2,5.01,0.17,0.1,Normal,1/114,Common,Grass,80,Basic,,"[1G] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Rx2,None,3,"[1GG] Mega Drain (40)
<br>Heal 20 damage from this Pokemon."
120990,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/120990_200w.jpg,3,1815,https://cpt.tcgcsv.com/Qp-,2025-11-27T01:32:13.073,1,0.1,0.34,3.13,0.3,,Reverse Holofoil,1/114,Common,Grass,80,Basic,,"[1G] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Rx2,None,3,"[1GG] Mega Drain (40)
<br>Heal 20 damage from this Pokemon."
120991,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/120991_200w.jpg,3,1815,https://cpt.tcgcsv.com/Rp-,2026-03-09T14:08:01.263,1,0.01,0.19,4.0,0.15,0.15,Normal,2/114,Uncommon,Grass,130,Stage 1,,"[1GG] Leaf Storm (80)
<br>Heal 40 damage from each of your Grass Pokemon.",Rx2,None,4,"[1GGGG] Flog (110+)
<br>Flip a coin. If heads, this attack does 30 more damage."
120991,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/120991_200w.jpg,3,1815,https://cpt.tcgcsv.com/Rp-,2026-03-09T14:08:01.263,1,0.05,0.48,2.55,0.5,0.49,Reverse Holofoil,2/114,Uncommon,Grass,130,Stage 1,,"[1GG] Leaf Storm (80)
<br>Heal 40 damage from each of your Grass Pokemon.",Rx2,None,4,"[1GGGG] Flog (110+)
<br>Flip a coin. If heads, this attack does 30 more damage."
120992,Hoppip,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/120992_200w.jpg,3,1815,https://cpt.tcgcsv.com/Sp-,2026-03-09T14:03:55.263,1,0.02,0.2,5.03,0.16,,Normal,3/114,Common,Grass,40,Basic,,[1] Splash (10),Rx2,None,1,
120992,Hoppip,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/120992_200w.jpg,3,1815,https://cpt.tcgcsv.com/Sp-,2026-03-09T14:03:55.263,1,0.1,0.31,4.0,0.31,,Reverse Holofoil,3/114,Common,Grass,40,Basic,,[1] Splash (10),Rx2,None,1,
120993,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/120993_200w.jpg,3,1815,https://cpt.tcgcsv.com/Tp-,2022-12-19T18:31:53.2,1,0.03,0.2,5.0,0.21,,Normal,4/114,Uncommon,Grass,70,Stage 1,,[1] Splash (20),Rx2,None,1,
120993,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/120993_200w.jpg,3,1815,https://cpt.tcgcsv.com/Tp-,2022-12-19T18:31:53.2,1,0.19,0.4,4.0,0.43,,Reverse Holofoil,4/114,Uncommon,Grass,70,Stage 1,,[1] Splash (20),Rx2,None,1,
120994,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/120994_200w.jpg,3,1815,https://cpt.tcgcsv.com/Vp-,2022-12-19T18:31:59.357,1,0.15,0.31,5.0,0.25,,Normal,5/114,Rare,Grass,90,Stage 2,,"[1] Fluffy Transport
<br>Switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Rx2,None,1,"[G] Solar Step (20x)
<br>This attack does 20 damage times the number of your remaining Prize cards."
120994,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/120994_200w.jpg,3,1815,https://cpt.tcgcsv.com/Vp-,2022-12-19T18:31:59.357,1,0.2,0.5,5.0,0.51,,Reverse Holofoil,5/114,Rare,Grass,90,Stage 2,,"[1] Fluffy Transport
<br>Switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Rx2,None,1,"[G] Solar Step (20x)
<br>This attack does 20 damage times the number of your remaining Prize cards."
120995,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/120995_200w.jpg,3,1815,https://cpt.tcgcsv.com/Wp-,2025-11-20T22:33:10.353,1,0.02,0.15,55.0,0.09,0.03,Normal,6/114,Common,Grass,70,Basic,,"[1] Scout
<br>Your opponent reveals his or her hand.",Lx2,F-20,1,[3] Speed Dive (40)
120995,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/120995_200w.jpg,3,1815,https://cpt.tcgcsv.com/Wp-,2025-11-20T22:33:10.353,1,0.04,0.25,2.99,0.21,,Reverse Holofoil,6/114,Common,Grass,70,Basic,,"[1] Scout
<br>Your opponent reveals his or her hand.",Lx2,F-20,1,[3] Speed Dive (40)
120996,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/120996_200w.jpg,3,1815,https://cpt.tcgcsv.com/Xp-,2022-12-19T18:32:12.317,1,0.04,0.25,1.78,0.21,,Normal,7/114,Rare,Grass,110,Stage 1,"<b>Ability — Sonic Vision</b>
<br>If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokemon's attacks.","[3] Assault Boom (50+)
<br>If your opponent's Active Pokemon has a Pokemon Tool attached to it, this attack does 70 more damage.",Lx2,F-20,0,
120996,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/120996_200w.jpg,3,1815,https://cpt.tcgcsv.com/Xp-,2022-12-19T18:32:12.317,1,0.2,0.48,2.0,0.5,0.54,Reverse Holofoil,7/114,Rare,Grass,110,Stage 1,"<b>Ability — Sonic Vision</b>
<br>If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokemon's attacks.","[3] Assault Boom (50+)
<br>If your opponent's Active Pokemon has a Pokemon Tool attached to it, this attack does 70 more damage.",Lx2,F-20,0,
120997,Yanmega BREAK,Yanmega BREAK,https://tcgplayer-cdn.tcgplayer.com/product/120997_200w.jpg,3,1815,https://cpt.tcgcsv.com/Zp-,2022-12-19T18:32:24.483,1,1.0,2.57,5.99,2.31,,Holofoil,8/114,Rare BREAK,Grass,140,BREAK Evolution,"<em> Yanmega BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>","[3] Barrier Break (100)
<br>This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pokemon.",None,None,0,.
120998,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/120998_200w.jpg,3,1815,https://cpt.tcgcsv.com/-p-,2022-12-19T18:32:31.763,1,0.01,0.15,19.5,0.1,0.07,Normal,9/114,Common,Grass,50,Basic,,"[G] Bide
<br>Flip a coin. If heads, if this Pokemon would be Knocked Out by damage from an attack during your opponent's next turn, it is not Knocked Out and it's remaining HP becomes 10 instead.",Rx2,None,1,.
120998,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/120998_200w.jpg,3,1815,https://cpt.tcgcsv.com/-p-,2022-12-19T18:32:31.763,1,0.05,0.26,19.5,0.2,0.05,Reverse Holofoil,9/114,Common,Grass,50,Basic,,"[G] Bide
<br>Flip a coin. If heads, if this Pokemon would be Knocked Out by damage from an attack during your opponent's next turn, it is not Knocked Out and it's remaining HP becomes 10 instead.",Rx2,None,1,.
120999,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/120999_200w.jpg,3,1815,https://cpt.tcgcsv.com/_p-,2025-02-05T21:22:03.36,1,0.02,0.15,1.49,0.11,,Normal,10/114,Uncommon,Grass,70,Stage 1,,"[G] Harden
<br>During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.",Rx2,None,1,[2] Razor Leaf (20)
120999,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/120999_200w.jpg,3,1815,https://cpt.tcgcsv.com/_p-,2025-02-05T21:22:03.36,1,0.18,0.34,5.0,0.26,,Reverse Holofoil,10/114,Uncommon,Grass,70,Stage 1,,"[G] Harden
<br>During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.",Rx2,None,1,[2] Razor Leaf (20)
121000,Shiftry,Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/121000_200w.jpg,3,1815,https://cpt.tcgcsv.com/0q-,2025-12-09T05:17:56.663,1,0.09,0.52,5.0,0.5,0.37,Holofoil,11/114,Holo Rare,Grass Darkness,140,Stage 2,,"[G] Wicked Wind (40)
<br>Until the end of your opponent's next turn, each Stadium or Pokemon Tool card in play has no effect. <i>(This includes cards that come into play on that turn.)</i>",Rx2,None,2,"[2] Extrasensory (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage."
121000,Shiftry,Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/121000_200w.jpg,3,1815,https://cpt.tcgcsv.com/0q-,2025-12-09T05:17:56.663,1,0.45,1.0,3.49,1.13,0.99,Reverse Holofoil,11/114,Holo Rare,Grass Darkness,140,Stage 2,,"[G] Wicked Wind (40)
<br>Until the end of your opponent's next turn, each Stadium or Pokemon Tool card in play has no effect. <i>(This includes cards that come into play on that turn.)</i>",Rx2,None,2,"[2] Extrasensory (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage."
121001,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/121001_200w.jpg,3,1815,https://cpt.tcgcsv.com/2q-,2025-11-20T22:19:30.92,1,0.03,0.22,20.0,0.22,0.15,Normal,12/114,Common,Grass,40,Basic,"<b>Ability — Play Ball</b>
<br>When you play this Pokemon from your hand onto your Bench, you may put 3 Poke Ball cards from your discard pile into your hand.",[G] Ram (10),Rx2,None,1,
121001,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/121001_200w.jpg,3,1815,https://cpt.tcgcsv.com/2q-,2025-11-20T22:19:30.92,1,0.08,0.46,2.79,0.48,,Reverse Holofoil,12/114,Common,Grass,40,Basic,"<b>Ability — Play Ball</b>
<br>When you play this Pokemon from your hand onto your Bench, you may put 3 Poke Ball cards from your discard pile into your hand.",[G] Ram (10),Rx2,None,1,
121002,Amoonguss,Amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/121002_200w.jpg,3,1815,https://cpt.tcgcsv.com/3q-,2025-12-10T00:08:51.767,1,0.08,0.25,1.59,0.22,0.22,Normal,13/114,Rare,Grass,90,Stage 1,,"[1] Noisy Spore
<br>Your opponent's Active Pokemon is now Confused and Poisoned.",Rx2,None,2,"[1G] Ominous Reaction (30)
<br>If your opponent's Active Pokemon is Confused, it is now also Paralyzed."
121002,Amoonguss,Amoonguss,https://tcgplayer-cdn.tcgplayer.com/product/121002_200w.jpg,3,1815,https://cpt.tcgcsv.com/3q-,2025-12-10T00:08:51.767,1,0.19,0.45,5.39,0.4,0.38,Reverse Holofoil,13/114,Rare,Grass,90,Stage 1,,"[1] Noisy Spore
<br>Your opponent's Active Pokemon is now Confused and Poisoned.",Rx2,None,2,"[1G] Ominous Reaction (30)
<br>If your opponent's Active Pokemon is Confused, it is now also Paralyzed."
121003,Larvesta,Larvesta,https://tcgplayer-cdn.tcgplayer.com/product/121003_200w.jpg,3,1815,https://cpt.tcgcsv.com/5q-,2025-02-05T21:22:03.453,1,0.03,0.2,19.5,0.18,0.05,Normal,14/114,Common,Grass,70,Basic,,[1G] Bug Bite (30),Rx2,None,2,
121003,Larvesta,Larvesta,https://tcgplayer-cdn.tcgplayer.com/product/121003_200w.jpg,3,1815,https://cpt.tcgcsv.com/5q-,2025-02-05T21:22:03.453,1,0.1,0.38,2.39,0.39,0.29,Reverse Holofoil,14/114,Common,Grass,70,Basic,,[1G] Bug Bite (30),Rx2,None,2,
121004,Volcarona,Volcarona,https://tcgplayer-cdn.tcgplayer.com/product/121004_200w.jpg,3,1815,https://cpt.tcgcsv.com/6q-,2022-12-19T18:33:29.45,1,0.33,0.62,4.0,0.68,0.68,Normal,15/114,Rare,Grass Fire,110,Stage 1,,"[G] Shimmering Scales (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Confused. If tails, your opponent's Active Pokemon is now Paralyzed.",Rx2,None,1,"[3] Power Hurricane (120)
<br>Discard all Energy attached to this Pokemon."
121004,Volcarona,Volcarona,https://tcgplayer-cdn.tcgplayer.com/product/121004_200w.jpg,3,1815,https://cpt.tcgcsv.com/6q-,2022-12-19T18:33:29.45,1,1.87,2.32,10.0,2.28,,Reverse Holofoil,15/114,Rare,Grass Fire,110,Stage 1,,"[G] Shimmering Scales (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Confused. If tails, your opponent's Active Pokemon is now Paralyzed.",Rx2,None,1,"[3] Power Hurricane (120)
<br>Discard all Energy attached to this Pokemon."
121005,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/121005_200w.jpg,3,1815,https://cpt.tcgcsv.com/7q-,2025-02-05T21:22:03.5,1,0.01,0.18,4.0,0.18,,Normal,16/114,Common,Fire,60,Basic,,"[1] Returning Flames
<br>Put 2 Fire Energy cards from your discard pile into your hand.",Wx2,None,1,[R] Live Coal (10)
121005,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/121005_200w.jpg,3,1815,https://cpt.tcgcsv.com/7q-,2025-02-05T21:22:03.5,1,0.05,0.43,2.39,0.43,,Reverse Holofoil,16/114,Common,Fire,60,Basic,,"[1] Returning Flames
<br>Put 2 Fire Energy cards from your discard pile into your hand.",Wx2,None,1,[R] Live Coal (10)
121006,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/121006_200w.jpg,3,1815,https://cpt.tcgcsv.com/8q-,2025-02-05T21:22:03.547,1,0.03,0.2,5.0,0.2,,Normal,17/114,Uncommon,Fire,90,Stage 1,,[1] Rear Kick (30),Wx2,None,1,"[RR] Fire Blast (70)
<br>Discard a Fire Energy attached to this Pokemon."
121006,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/121006_200w.jpg,3,1815,https://cpt.tcgcsv.com/8q-,2025-02-05T21:22:03.547,1,0.25,0.47,2.5,0.54,,Reverse Holofoil,17/114,Uncommon,Fire,90,Stage 1,,[1] Rear Kick (30),Wx2,None,1,"[RR] Fire Blast (70)
<br>Discard a Fire Energy attached to this Pokemon."
121007,Chimchar,Chimchar,https://tcgplayer-cdn.tcgplayer.com/product/121007_200w.jpg,3,1815,https://cpt.tcgcsv.com/9q-,2025-02-05T21:22:03.61,1,0.01,0.18,4.0,0.16,,Normal,18/114,Common,Fire,60,Basic,,[1] Scratch (10),Wx2,None,1,"[1R] Ember (30)
<br>Flip a coin. If tails, discard a Fire Energy attached to this Pokemon."
121007,Chimchar,Chimchar,https://tcgplayer-cdn.tcgplayer.com/product/121007_200w.jpg,3,1815,https://cpt.tcgcsv.com/9q-,2025-02-05T21:22:03.61,1,0.1,0.35,4.0,0.33,,Reverse Holofoil,18/114,Common,Fire,60,Basic,,[1] Scratch (10),Wx2,None,1,"[1R] Ember (30)
<br>Flip a coin. If tails, discard a Fire Energy attached to this Pokemon."
121008,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/121008_200w.jpg,3,1815,https://cpt.tcgcsv.com/bq-,2022-12-19T18:34:19.953,1,0.01,0.2,19.5,0.16,0.12,Normal,19/114,Uncommon,Fire,80,Stage 1,,[1] Scratch (20),Wx2,None,1,[1R] Flare (30)
121008,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/121008_200w.jpg,3,1815,https://cpt.tcgcsv.com/bq-,2022-12-19T18:34:19.953,1,0.16,0.59,2.55,0.62,,Reverse Holofoil,19/114,Uncommon,Fire,80,Stage 1,,[1] Scratch (20),Wx2,None,1,[1R] Flare (30)
121009,Infernape,Infernape,https://tcgplayer-cdn.tcgplayer.com/product/121009_200w.jpg,3,1815,https://cpt.tcgcsv.com/cq-,2026-02-28T03:24:22.89,1,0.2,0.5,4.95,0.59,0.33,Holofoil,20/114,Holo Rare,Fire,130,Stage 2,,"[RR] Flare Blitz (12)
<br>Discard all Fire Energy attached to this Pokemon.",Wx2,None,1,"[RR] Flare Up (200)
<br>If you have fewer than 10 Fire Energy cards in your discard pile, this attack does nothing. Shuffle 10 Fire Energy cards from your discard pile into your deck."
121009,Infernape,Infernape,https://tcgplayer-cdn.tcgplayer.com/product/121009_200w.jpg,3,1815,https://cpt.tcgcsv.com/cq-,2026-02-28T03:24:22.89,1,0.49,0.75,4.95,0.73,0.7,Reverse Holofoil,20/114,Holo Rare,Fire,130,Stage 2,,"[RR] Flare Blitz (12)
<br>Discard all Fire Energy attached to this Pokemon.",Wx2,None,1,"[RR] Flare Up (200)
<br>If you have fewer than 10 Fire Energy cards in your discard pile, this attack does nothing. Shuffle 10 Fire Energy cards from your discard pile into your deck."
121010,Litleo,Litleo,https://tcgplayer-cdn.tcgplayer.com/product/121010_200w.jpg,3,1815,https://cpt.tcgcsv.com/dq-,2025-11-20T22:22:00.57,1,0.01,0.15,4.0,0.13,,Normal,22/114,Common,Fire,60,Basic,,"[1R] Lunge (30)
<bR>Flip a coin. If tails, this attack does nothing.",Wx2,None,1,
121010,Litleo,Litleo,https://tcgplayer-cdn.tcgplayer.com/product/121010_200w.jpg,3,1815,https://cpt.tcgcsv.com/dq-,2025-11-20T22:22:00.57,1,0.06,0.25,2.31,0.22,,Reverse Holofoil,22/114,Common,Fire,60,Basic,,"[1R] Lunge (30)
<bR>Flip a coin. If tails, this attack does nothing.",Wx2,None,1,
