productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
197679,Golem,Golem,https://tcgplayer-cdn.tcgplayer.com/product/197679_200w.jpg,3,2480,https://cpt.tcgcsv.com/C5C2,2024-07-26T19:23:21.873,1,,0.1,0.4,2.99,0.41,,Reverse Holofoil,,35/68,Rare,Fighting,170,Stage 2,"[2F] Rock Slide (60)
<br>This attack does 20 damage to 3 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,None,4,[2FF] Land Crush (140),
197680,Onix GX,Onix GX,https://tcgplayer-cdn.tcgplayer.com/product/197680_200w.jpg,3,2480,https://cpt.tcgcsv.com/D5C2,2026-01-29T18:19:02.17,1,,1.4,2.49,7.25,2.45,3.49,Holofoil,,36/68,Ultra Rare,Fighting,200,Basic,"[F] Bind (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Gx2,None,4,[4F] Heavy Impact (150),"<span style=""color:Teal""><strong>[4F] Avalanche Rock GX (200)</strong>
<br>During your opponent's next turn, this Pokémon takes 100 less damage from attacks <em>(after applying Weakness and Resistance). (You can't use more than 1 GX attack in a game.)</em></span>"
197681,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/197681_200w.jpg,3,2480,https://cpt.tcgcsv.com/F5C2,2026-02-17T12:54:33.097,1,,0.04,0.2,1.49,0.16,0.1,Normal,,37/68,Common,Fighting,60,Basic,"[2] Sharpshooting
<br>This attack does 20 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Gx2,None,2,,
197681,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/197681_200w.jpg,3,2480,https://cpt.tcgcsv.com/F5C2,2026-02-17T12:54:33.097,1,,0.25,0.47,2.99,0.48,0.4,Reverse Holofoil,,37/68,Common,Fighting,60,Basic,"[2] Sharpshooting
<br>This attack does 20 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Gx2,None,2,,
197682,Clefairy (38),Clefairy 38,https://tcgplayer-cdn.tcgplayer.com/product/197682_200w.jpg,3,2480,https://cpt.tcgcsv.com/G5C2,2025-10-31T18:22:49.447,1,,0.25,0.59,1.99,0.59,0.39,Reverse Holofoil,,38/68,Common,Fairy,60,Basic,"[1] Lead
<br>Flip a coin. If heads, search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,D-20,1,[Y] Pound (10),
197682,Clefairy (38),Clefairy 38,https://tcgplayer-cdn.tcgplayer.com/product/197682_200w.jpg,3,2480,https://cpt.tcgcsv.com/G5C2,2025-10-31T18:22:49.447,1,,0.07,0.23,19.5,0.22,0.12,Normal,,38/68,Common,Fairy,60,Basic,"[1] Lead
<br>Flip a coin. If heads, search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,D-20,1,[Y] Pound (10),
197683,Clefairy (39),Clefairy 39,https://tcgplayer-cdn.tcgplayer.com/product/197683_200w.jpg,3,2480,https://cpt.tcgcsv.com/H5C2,2022-03-29T17:17:57.647,1,,0.2,0.5,2.99,0.5,,Reverse Holofoil,,39/68,Common,Fairy,60,Basic,[Y] Pound (10),Mx2,D-20,1,[1Y] Moonlit Dance (30),
197683,Clefairy (39),Clefairy 39,https://tcgplayer-cdn.tcgplayer.com/product/197683_200w.jpg,3,2480,https://cpt.tcgcsv.com/H5C2,2022-03-29T17:17:57.647,1,,0.01,0.23,3.0,0.19,,Normal,,39/68,Common,Fairy,60,Basic,[Y] Pound (10),Mx2,D-20,1,[1Y] Moonlit Dance (30),
197684,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/197684_200w.jpg,3,2480,https://cpt.tcgcsv.com/J5C2,2025-11-21T21:56:27.4,1,,0.25,1.0,4.99,1.12,1.38,Reverse Holofoil,,40/68,Rare,Fairy,120,Stage 1,[1Y] Pound (40),Mx2,D-20,2,[1YY] Moon Impact (90),
197684,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/197684_200w.jpg,3,2480,https://cpt.tcgcsv.com/J5C2,2025-11-21T21:56:27.4,1,,0.1,0.3,5.0,0.3,0.29,Normal,,40/68,Rare,Fairy,120,Stage 1,[1Y] Pound (40),Mx2,D-20,2,[1YY] Moon Impact (90),
197685,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/197685_200w.jpg,3,2480,https://cpt.tcgcsv.com/K5C2,2025-10-31T18:22:49.667,1,,0.5,0.78,2.78,0.74,,Reverse Holofoil,,41/68,Common,Fairy,70,Basic,[Y] Singing Voice (10),Mx2,D-20,2,[1Y] Rollout (30),
197685,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/197685_200w.jpg,3,2480,https://cpt.tcgcsv.com/K5C2,2025-10-31T18:22:49.667,1,,0.01,0.27,2.95,0.32,0.19,Normal,,41/68,Common,Fairy,70,Basic,[Y] Singing Voice (10),Mx2,D-20,2,[1Y] Rollout (30),
197686,Wigglytuff GX,Wigglytuff GX,https://tcgplayer-cdn.tcgplayer.com/product/197686_200w.jpg,3,2480,https://cpt.tcgcsv.com/L5C2,2026-02-16T14:45:19.257,1,,1.58,3.01,20.0,2.83,3.62,Holofoil,,42/68,Ultra Rare,Fairy,210,Stage 1,"[1YY] Rolling Rush (100+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",Mx2,D-20,2,"<span style=""color:Teal""><strong>[1YY] Lovely Star GX (130)</strong>
<br>Heal all damage from this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
197687,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/197687_200w.jpg,3,2480,https://cpt.tcgcsv.com/M5C2,2026-01-05T19:28:46.267,1,,0.22,0.71,2.99,0.7,0.69,Reverse Holofoil,,43/68,Rare,Fairy,90,Basic,"[Y] Happy Mime
<br>Each player draws a card.",Mx2,D-20,1,"[YY] Double Slap (40x)
<br>Flip 2 coins. this attack does 40 damage for each heads.",
197687,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/197687_200w.jpg,3,2480,https://cpt.tcgcsv.com/M5C2,2026-01-05T19:28:46.267,1,,0.11,0.29,5.48,0.25,,Normal,,43/68,Rare,Fairy,90,Basic,"[Y] Happy Mime
<br>Each player draws a card.",Mx2,D-20,1,"[YY] Double Slap (40x)
<br>Flip 2 coins. this attack does 40 damage for each heads.",
197688,Moltres & Zapdos & Articuno GX,Moltres and Zapdos and Articuno GX,https://tcgplayer-cdn.tcgplayer.com/product/197688_200w.jpg,3,2480,https://cpt.tcgcsv.com/N5C2,2026-02-16T20:31:01.963,1,,26.01,44.47,199.0,36.76,41.08,Holofoil,,44/68,Ultra Rare,Colorless,300,Basic,[1RWL] Trinity Burn (210),Lx2,F-20,3,"<span style=""color:Teal""><strong>[1+] Sky Legends GX</strong>
<br>Shuffle this Pokémon and all cards attached to it into your deck. If this Pokémon has at least 1 extra Fire, Water, and Lightning Energy attached to it <em>(in addition to this attack's cost)</em>, this attack does 110 damage to 3 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) </em> <em>(You can't use more than 1 GX attack in a game.)</em></span>",
197689,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/197689_200w.jpg,3,2480,https://cpt.tcgcsv.com/P5C2,2024-07-26T19:23:22,1,,0.02,0.16,1.49,0.11,0.09,Normal,,45/68,Uncommon,Colorless,80,Basic,[2] Leek Slap (30),Lx2,F-20,1,,
197689,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/197689_200w.jpg,3,2480,https://cpt.tcgcsv.com/P5C2,2024-07-26T19:23:22,1,,0.05,0.26,2.99,0.25,0.24,Reverse Holofoil,,45/68,Uncommon,Colorless,80,Basic,[2] Leek Slap (30),Lx2,F-20,1,,
197691,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/197691_200w.jpg,3,2480,https://cpt.tcgcsv.com/R5C2,2025-10-31T18:22:49.727,1,,0.15,0.45,6.41,0.44,0.44,Reverse Holofoil,,46/68,Uncommon,Colorless,130,Basic,"[3] Double-Edge (80)
<br>This Pokémon does 20 damage to itself.",Fx2,None,2,,
197691,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/197691_200w.jpg,3,2480,https://cpt.tcgcsv.com/R5C2,2025-10-31T18:22:49.727,1,,0.04,0.2,2.0,0.15,0.1,Normal,,46/68,Uncommon,Colorless,130,Basic,"[3] Double-Edge (80)
<br>This Pokémon does 20 damage to itself.",Fx2,None,2,,
197692,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/197692_200w.jpg,3,2480,https://cpt.tcgcsv.com/S5C2,2025-11-21T22:49:14.623,1,,0.14,0.35,6.58,0.36,0.26,Reverse Holofoil,,47/68,Rare,Colorless,120,Basic,"[2] Mother-Child Rush (40x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",Fx2,None,2,,
197692,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/197692_200w.jpg,3,2480,https://cpt.tcgcsv.com/S5C2,2025-11-21T22:49:14.623,1,,0.03,0.23,1.49,0.15,0.2,Normal,,47/68,Rare,Colorless,120,Basic,"[2] Mother-Child Rush (40x)
<br>Flip a coin until you get tails. This attack does 40 damage for each heads.",Fx2,None,2,,
197693,Eevee (48),Eevee 48,https://tcgplayer-cdn.tcgplayer.com/product/197693_200w.jpg,3,2480,https://cpt.tcgcsv.com/T5C2,2025-12-09T04:19:17.39,1,,0.97,1.56,11.25,1.63,1.4,Holofoil,,48/68,Holo Rare,Colorless,60,Basic,"[1] Curiosity
<br>Your opponent reveals their hand.",Fx2,None,1,"[2] Spin Tackle (30)
<br>Flip a coin. If tails, this Pokémon does 10 damage to itself.",
197693,Eevee (48),Eevee 48,https://tcgplayer-cdn.tcgplayer.com/product/197693_200w.jpg,3,2480,https://cpt.tcgcsv.com/T5C2,2025-12-09T04:19:17.39,1,,1.99,2.46,5.99,1.79,,Reverse Holofoil,,48/68,Holo Rare,Colorless,60,Basic,"[1] Curiosity
<br>Your opponent reveals their hand.",Fx2,None,1,"[2] Spin Tackle (30)
<br>Flip a coin. If tails, this Pokémon does 10 damage to itself.",
197694,Eevee (49),Eevee 49,https://tcgplayer-cdn.tcgplayer.com/product/197694_200w.jpg,3,2480,https://cpt.tcgcsv.com/V5C2,2025-10-31T18:22:49.28,1,,0.03,0.25,2.23,0.25,0.19,Normal,,49/68,Common,Colorless,60,Basic,[1] Gnaw (20),Fx2,None,1,,
197694,Eevee (49),Eevee 49,https://tcgplayer-cdn.tcgplayer.com/product/197694_200w.jpg,3,2480,https://cpt.tcgcsv.com/V5C2,2025-10-31T18:22:49.28,1,,0.29,0.85,2.8,0.82,,Reverse Holofoil,,49/68,Common,Colorless,60,Basic,[1] Gnaw (20),Fx2,None,1,,
197696,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/197696_200w.jpg,3,2480,https://cpt.tcgcsv.com/X5C2,2025-10-31T18:22:49.773,1,,0.75,1.46,4.0,1.66,1.25,Reverse Holofoil,,50/68,Rare,Colorless,150,Basic,[4] Incredible Snore (100),Fx2,None,3,,
197696,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/197696_200w.jpg,3,2480,https://cpt.tcgcsv.com/X5C2,2025-10-31T18:22:49.773,1,,0.28,0.67,3.95,0.69,0.28,Normal,,50/68,Rare,Colorless,150,Basic,[4] Incredible Snore (100),Fx2,None,3,,
197697,Bill's Analysis,Bills Analysis,https://tcgplayer-cdn.tcgplayer.com/product/197697_200w.jpg,3,2480,https://cpt.tcgcsv.com/Z5C2,2025-11-12T23:23:54.487,1,Look at the top 7 cards of your deck. You may reveal up to 2 Trainer cards you find there and put them into your hand. Shuffle the other cards back into your deck.,0.04,0.24,1.99,0.17,0.2,Normal,,51/68,Rare,Supporter,,,,,,,,
197697,Bill's Analysis,Bills Analysis,https://tcgplayer-cdn.tcgplayer.com/product/197697_200w.jpg,3,2480,https://cpt.tcgcsv.com/Z5C2,2025-11-12T23:23:54.487,1,Look at the top 7 cards of your deck. You may reveal up to 2 Trainer cards you find there and put them into your hand. Shuffle the other cards back into your deck.,0.01,0.26,2.99,0.17,,Reverse Holofoil,,51/68,Rare,Supporter,,,,,,,,
197699,Blaine's Last Stand,Blaines Last Stand,https://tcgplayer-cdn.tcgplayer.com/product/197699_200w.jpg,3,2480,https://cpt.tcgcsv.com/_5C2,2024-07-26T19:23:22.203,1,"You can play this card only when it is the last card in your hand.
<br>Draw 2 cards for each Fire Pokémon you have in play.",0.05,0.28,6.54,0.26,0.24,Reverse Holofoil,,52/68,Rare,Supporter,,,,,,,,
197699,Blaine's Last Stand,Blaines Last Stand,https://tcgplayer-cdn.tcgplayer.com/product/197699_200w.jpg,3,2480,https://cpt.tcgcsv.com/_5C2,2024-07-26T19:23:22.203,1,"You can play this card only when it is the last card in your hand.
<br>Draw 2 cards for each Fire Pokémon you have in play.",0.03,0.2,19.5,0.13,0.07,Normal,,52/68,Rare,Supporter,,,,,,,,
197700,Brock's Grit,Brocks Grit,https://tcgplayer-cdn.tcgplayer.com/product/197700_200w.jpg,3,2480,https://cpt.tcgcsv.com/06C2,2024-08-15T05:26:48.563,1,Shuffle 6 in any combination of Pokémon and basic Energy cards from your discard pile into your deck.,0.04,0.27,3.6,0.24,0.21,Reverse Holofoil,,53/68,Uncommon,Supporter,,,,,,,,
197700,Brock's Grit,Brocks Grit,https://tcgplayer-cdn.tcgplayer.com/product/197700_200w.jpg,3,2480,https://cpt.tcgcsv.com/06C2,2024-08-15T05:26:48.563,1,Shuffle 6 in any combination of Pokémon and basic Energy cards from your discard pile into your deck.,0.01,0.16,1.53,0.13,0.09,Normal,,53/68,Uncommon,Supporter,,,,,,,,
197702,Brock's Pewter City Gym,Brocks Pewter City Gym,https://tcgplayer-cdn.tcgplayer.com/product/197702_200w.jpg,3,2480,https://cpt.tcgcsv.com/36C2,2025-11-21T21:51:45.797,1,Onix GX <em>(both yours and the opponent's)</em> take 40 less damage from the opponent's attacks. <em>(after applying Weakness and Resistance)</em>.,0.01,0.15,1.49,0.12,0.04,Normal,,54/68,Uncommon,Stadium,,,,,,,,
197702,Brock's Pewter City Gym,Brocks Pewter City Gym,https://tcgplayer-cdn.tcgplayer.com/product/197702_200w.jpg,3,2480,https://cpt.tcgcsv.com/36C2,2025-11-21T21:51:45.797,1,Onix GX <em>(both yours and the opponent's)</em> take 40 less damage from the opponent's attacks. <em>(after applying Weakness and Resistance)</em>.,0.04,0.26,50.0,0.23,0.15,Reverse Holofoil,,54/68,Uncommon,Stadium,,,,,,,,
197704,Brock's Training,Brocks Training,https://tcgplayer-cdn.tcgplayer.com/product/197704_200w.jpg,3,2480,https://cpt.tcgcsv.com/66C2,2025-11-21T21:53:02.22,1,"Attach an Energy card from your hand to 1 of your Geodude, Graveler, Golem, Onix GX, Cubone, Rhyhorn, Rhydon, or Sudowoodo.",0.25,0.56,2.99,0.53,0.53,Reverse Holofoil,,55/68,Holo Rare,Supporter,,,,,,,,
197704,Brock's Training,Brocks Training,https://tcgplayer-cdn.tcgplayer.com/product/197704_200w.jpg,3,2480,https://cpt.tcgcsv.com/66C2,2025-11-21T21:53:02.22,1,"Attach an Energy card from your hand to 1 of your Geodude, Graveler, Golem, Onix GX, Cubone, Rhyhorn, Rhydon, or Sudowoodo.",0.01,0.3,3.05,0.29,0.25,Holofoil,,55/68,Holo Rare,Supporter,,,,,,,,
197706,Erika's Hospitality,Erikas Hospitality,https://tcgplayer-cdn.tcgplayer.com/product/197706_200w.jpg,3,2480,https://cpt.tcgcsv.com/86C2,2022-06-16T02:54:13.47,1,"You can play this card only if you have 4 or fewer other cards in your hand.
<br>Draw a card for each of your opponent's Pokémon in play.",0.09,0.25,4.0,0.2,0.22,Normal,,56/68,Rare,Supporter,,,,,,,,
197706,Erika's Hospitality,Erikas Hospitality,https://tcgplayer-cdn.tcgplayer.com/product/197706_200w.jpg,3,2480,https://cpt.tcgcsv.com/86C2,2022-06-16T02:54:13.47,1,"You can play this card only if you have 4 or fewer other cards in your hand.
<br>Draw a card for each of your opponent's Pokémon in play.",0.11,0.34,2.53,0.3,,Reverse Holofoil,,56/68,Rare,Supporter,,,,,,,,
197709,Giovanni's Exile,Giovannis Exile,https://tcgplayer-cdn.tcgplayer.com/product/197709_200w.jpg,3,2480,https://cpt.tcgcsv.com/c6C2,2024-07-26T19:23:22.407,1,Discard up to 2 of your Benched Pokémon that have no damage counters on them and all cards attached to them.,0.01,0.15,2.0,0.1,0.09,Normal,,57/68,Uncommon,Supporter,,,,,,,,
197709,Giovanni's Exile,Giovannis Exile,https://tcgplayer-cdn.tcgplayer.com/product/197709_200w.jpg,3,2480,https://cpt.tcgcsv.com/c6C2,2024-07-26T19:23:22.407,1,Discard up to 2 of your Benched Pokémon that have no damage counters on them and all cards attached to them.,0.1,0.3,19.5,0.32,0.23,Reverse Holofoil,,57/68,Uncommon,Supporter,,,,,,,,
197711,Jessie & James,Jessie and James,https://tcgplayer-cdn.tcgplayer.com/product/197711_200w.jpg,3,2480,https://cpt.tcgcsv.com/f6C2,2026-02-16T14:42:57.51,1,Each player discards 2 cards from their hand. Your opponent discards first.,0.72,1.23,5.0,1.25,1.77,Holofoil,,58/68,Holo Rare,Supporter,,,,,,,,
197711,Jessie & James,Jessie and James,https://tcgplayer-cdn.tcgplayer.com/product/197711_200w.jpg,3,2480,https://cpt.tcgcsv.com/f6C2,2026-02-16T14:42:57.51,1,Each player discards 2 cards from their hand. Your opponent discards first.,1.0,2.0,5.0,2.0,2.74,Reverse Holofoil,,58/68,Holo Rare,Supporter,,,,,,,,
197712,Koga's Trap,Kogas Trap,https://tcgplayer-cdn.tcgplayer.com/product/197712_200w.jpg,3,2480,https://cpt.tcgcsv.com/g6C2,2026-02-13T14:39:52.827,1,Your opponent's Active Pokémon is now Confused and Poisoned.,0.1,0.31,1.51,0.31,0.19,Reverse Holofoil,,59/68,Uncommon,Supporter,,,,,,,,
197712,Koga's Trap,Kogas Trap,https://tcgplayer-cdn.tcgplayer.com/product/197712_200w.jpg,3,2480,https://cpt.tcgcsv.com/g6C2,2026-02-13T14:39:52.827,1,Your opponent's Active Pokémon is now Confused and Poisoned.,0.01,0.19,19.5,0.14,0.11,Normal,,59/68,Uncommon,Supporter,,,,,,,,
197714,Lt. Surge's Strategy,Lt Surges Strategy,https://tcgplayer-cdn.tcgplayer.com/product/197714_200w.jpg,3,2480,https://cpt.tcgcsv.com/j6C2,2023-02-16T09:32:20.777,1,"You can play this card only if you have more Prize cards remaining than your opponent.
<br>During this turn, you can play 3 Supporter cards <em>(including this card)</em>.",0.2,0.43,2.0,0.44,0.5,Reverse Holofoil,,60/68,Uncommon,Supporter,,,,,,,,
197714,Lt. Surge's Strategy,Lt Surges Strategy,https://tcgplayer-cdn.tcgplayer.com/product/197714_200w.jpg,3,2480,https://cpt.tcgcsv.com/j6C2,2023-02-16T09:32:20.777,1,"You can play this card only if you have more Prize cards remaining than your opponent.
<br>During this turn, you can play 3 Supporter cards <em>(including this card)</em>.",0.05,0.2,2.17,0.15,0.13,Normal,,60/68,Uncommon,Supporter,,,,,,,,
197716,Misty's Cerulean City Gym,Mistys Cerulean City Gym,https://tcgplayer-cdn.tcgplayer.com/product/197716_200w.jpg,3,2480,https://cpt.tcgcsv.com/l6C2,2025-11-28T22:18:29.347,1,The attacks of Starmie GX <em>(both yours and the opponent's)</em> do 40 more damage to the opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.,0.01,0.18,1.5,0.18,0.1,Normal,,61/68,Uncommon,Stadium,,,,,,,,
197716,Misty's Cerulean City Gym,Mistys Cerulean City Gym,https://tcgplayer-cdn.tcgplayer.com/product/197716_200w.jpg,3,2480,https://cpt.tcgcsv.com/l6C2,2025-11-28T22:18:29.347,1,The attacks of Starmie GX <em>(both yours and the opponent's)</em> do 40 more damage to the opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.,0.09,0.26,2.99,0.26,0.29,Reverse Holofoil,,61/68,Uncommon,Stadium,,,,,,,,
197717,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/197717_200w.jpg,3,2480,https://cpt.tcgcsv.com/m6C2,2025-10-31T18:22:49.557,1,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.",0.04,0.37,25.0,0.34,0.25,Normal,,62/68,Uncommon,Supporter,,,,,,,,
197717,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/197717_200w.jpg,3,2480,https://cpt.tcgcsv.com/m6C2,2025-10-31T18:22:49.557,1,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.",0.8,1.65,7.98,1.57,1.48,Reverse Holofoil,,62/68,Uncommon,Supporter,,,,,,,,
197720,Misty's Water Command,Mistys Water Command,https://tcgplayer-cdn.tcgplayer.com/product/197720_200w.jpg,3,2480,https://cpt.tcgcsv.com/q6C2,2026-01-29T18:17:28.19,1,"Move any number of Water Energy from your Pokémon to your Psyduck, Horsea, Staryu, Starmie GX, Magikarp, Gyarados, or Lapras in any way you like.",0.21,1.85,5.99,1.85,,Reverse Holofoil,,63/68,Holo Rare,Supporter,,,,,,,,
197720,Misty's Water Command,Mistys Water Command,https://tcgplayer-cdn.tcgplayer.com/product/197720_200w.jpg,3,2480,https://cpt.tcgcsv.com/q6C2,2026-01-29T18:17:28.19,1,"Move any number of Water Energy from your Pokémon to your Psyduck, Horsea, Staryu, Starmie GX, Magikarp, Gyarados, or Lapras in any way you like.",0.43,0.84,2.99,0.76,0.97,Holofoil,,63/68,Holo Rare,Supporter,,,,,,,,
197724,Pokemon Center Lady,Pokemon Center Lady,https://tcgplayer-cdn.tcgplayer.com/product/197724_200w.jpg,3,2480,https://cpt.tcgcsv.com/v6C2,2025-11-12T23:26:22.253,1,Heal 60 damage and remove all Special Conditions from 1 of your Pokémon.,0.01,0.2,5.0,0.21,0.12,Normal,,64/68,Uncommon,Supporter,,,,,,,,
197724,Pokemon Center Lady,Pokemon Center Lady,https://tcgplayer-cdn.tcgplayer.com/product/197724_200w.jpg,3,2480,https://cpt.tcgcsv.com/v6C2,2025-11-12T23:26:22.253,1,Heal 60 damage and remove all Special Conditions from 1 of your Pokémon.,0.15,0.45,2.0,0.45,0.65,Reverse Holofoil,,64/68,Uncommon,Supporter,,,,,,,,
197725,Sabrina's Suggestion,Sabrinas Suggestion,https://tcgplayer-cdn.tcgplayer.com/product/197725_200w.jpg,3,2480,https://cpt.tcgcsv.com/w6C2,2024-10-21T13:55:01.587,1,Your opponent reveals their hand. You may choose a Supporter card you find there and use the effect of that card as the effect of this card.,0.01,0.2,1.49,0.21,0.09,Normal,,65/68,Uncommon,Supporter,,,,,,,,
197725,Sabrina's Suggestion,Sabrinas Suggestion,https://tcgplayer-cdn.tcgplayer.com/product/197725_200w.jpg,3,2480,https://cpt.tcgcsv.com/w6C2,2024-10-21T13:55:01.587,1,Your opponent reveals their hand. You may choose a Supporter card you find there and use the effect of that card as the effect of this card.,0.08,0.37,2.0,0.37,0.35,Reverse Holofoil,,65/68,Uncommon,Supporter,,,,,,,,
197726,Moltres & Zapdos & Articuno GX (Full Art),Moltres and Zapdos and Articuno GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/197726_200w.jpg,3,2480,https://cpt.tcgcsv.com/x6C2,2026-02-16T14:43:34.627,1,,30.45,43.49,169.99,33.95,39.69,Holofoil,,66/68,Ultra Rare,Colorless,300,Basic,[1RWL] Trinity Burn (210),Lx2,F-20,3,"<span style=""color:Teal""><strong>[1+] Sky Legends GX</strong>
<br>Shuffle this Pokémon and all cards attached to it into your deck. If this Pokémon has at least 1 extra Fire, Water, and Lightning Energy attached to it <em>(in addition to this attack's cost)</em>, this attack does 110 damage to 3 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) </em> <em>(You can't use more than 1 GX attack in a game.)</em></span>",
197728,Moltres & Zapdos & Articuno GX (Secret),Moltres and Zapdos and Articuno GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/197728_200w.jpg,3,2480,https://cpt.tcgcsv.com/B6C2,2026-02-16T14:43:39.013,1,,31.25,40.38,129.99,35.61,40.95,Holofoil,,69/68,Secret Rare,Colorless,300,Basic,[1RWL] Trinity Burn (210),Lx2,F-20,3,"<span style=""color:Teal""><strong>[1+] Sky Legends GX</strong>
<br>Shuffle this Pokémon and all cards attached to it into your deck. If this Pokémon has at least 1 extra Fire, Water, and Lightning Energy attached to it <em>(in addition to this attack's cost)</em>, this attack does 110 damage to 3 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) </em> <em>(You can't use more than 1 GX attack in a game.)</em></span>",
197730,Giovanni's Exile (Full Art),Giovannis Exile Full Art,https://tcgplayer-cdn.tcgplayer.com/product/197730_200w.jpg,3,2480,https://cpt.tcgcsv.com/D6C2,2026-03-13T11:11:02.563,1,Discard up to 2 of your Benched Pokémon that have no damage counters on them and all cards attached to them.,2.99,4.79,55.0,4.13,3.6,Holofoil,,67/68,Ultra Rare,Supporter,,,,,,,,
197732,Jessie & James (Full Art),Jessie and James Full Art,https://tcgplayer-cdn.tcgplayer.com/product/197732_200w.jpg,3,2480,https://cpt.tcgcsv.com/G6C2,2026-02-03T03:49:48.657,1,Each player discards 2 cards from their hand. Your opponent discards first.,49.7,66.43,200.0,54.63,49.7,Holofoil,,68/68,Ultra Rare,Supporter,,,,,,,,
198523,Hidden Fates Poke Ball Collection [Shiny Zoroark],Hidden Fates Poke Ball Collection Shiny Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/198523_200w.jpg,3,2480,https://cpt.tcgcsv.com/tqC2,2019-09-16T17:44:46.6,1,"Each Pokemon TCG: Hidden Fates Poké Ball Collection includes:
<br>* 1 full-art foil cards featuring Shiny Zoroark GX
<br>* 10 Pokemon TCG: Hidden Fates booster packs
<br>* A Great Ball big enough to hold a stack of Pokemon TCG cards
<br>*A code card for the Pokémon Trading Card Game Online",599.98,652.47,704.95,485.99,,Normal,0820650804809,,,,,,,,,,,
198524,Hidden Fates Poke Ball Collection [Shiny Metagross],Hidden Fates Poke Ball Collection Shiny Metagross,https://tcgplayer-cdn.tcgplayer.com/product/198524_200w.jpg,3,2480,https://cpt.tcgcsv.com/vqC2,2019-09-16T17:44:43.52,1,"Each Pokemon TCG: Hidden Fates Poké Ball Collection includes:
<br>* 1 full-art foil cards featuring Shiny Metagross GX
<br>* 10 Pokemon TCG: Hidden Fates booster packs
<br>* An Ultra Ball big enough to hold a stack of Pokemon TCG cards
<br>*A code card for the Pokémon Trading Card Game Online",450.0,551.41,737.95,438.99,,Normal,0820650804809,,,,,,,,,,,
198525,Hidden Fates Poke Ball Collection [Set of 2],Hidden Fates Poke Ball Collection Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/198525_200w.jpg,3,2480,https://cpt.tcgcsv.com/wqC2,2019-09-16T17:44:34.45,1,Collect each of the Hidden Fates Poke Ball Collection featuring Shiny Zoroark and Shiny Metagross.,2000.0,2000.0,2000.0,899.0,,Normal,0820650804809,,,,,,,,,,,
