productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance
684333,Poke Pad - 113/088,Poke Pad 113 088,https://tcgplayer-cdn.tcgplayer.com/product/684333_200w.jpg,3,24587,https://cpt.tcgcsv.com/HLt7,2026-03-17T16:34:48.623,0,"Search your deck for a Pokémon that doesn't have a Rule Box, reveal it, and put it into your hand. Then, shuffle your deck. <em>(Pokémon ex, Pokémon V, etc. have Rule Boxes.)</em>",,,,,,,Ultra Rare,113/088,Trainer - Item,,,,,,,
684334,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/684334_200w.jpg,3,24587,https://cpt.tcgcsv.com/JLt7,2026-03-17T16:34:48.67,0,,,,,,,,Common,042/088,Fighting,80,Basic,[F] Double Draw<br> Draw 2 cards.,[FF] Scratch (30),Gx2,2,
684335,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/684335_200w.jpg,3,24587,https://cpt.tcgcsv.com/KLt7,2026-03-17T16:34:48.717,0,"<strong>Ability: Stone Arms</strong> Once during your turn, you may use this Ability. Attach a Basic Fighting Energy card from your hand to 1 of your Fighting Pokémon.",,,,,,,Uncommon,043/088,Fighting,130,Stage 1,[FFC] Hammer In (80),,Gx2,2,
684336,Mega Zygarde ex - 047/088,Mega Zygarde ex 047 088,https://tcgplayer-cdn.tcgplayer.com/product/684336_200w.jpg,3,24587,https://cpt.tcgcsv.com/LLt7,2026-03-17T16:34:48.78,0,,,,,,,,Double Rare,047/088,Fighting,310,Basic,"[FFF] Gaia Wave (200)<br> During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[FFFFF] Nullifying Zero<br> For each of your opponent's Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,2,
684337,Mega Zygarde ex - 104/088,Mega Zygarde ex 104 088,https://tcgplayer-cdn.tcgplayer.com/product/684337_200w.jpg,3,24587,https://cpt.tcgcsv.com/MLt7,2026-03-17T16:34:48.823,0,,55.0,55.0,55.0,,,Holofoil,Ultra Rare,104/088,Fighting,310,Basic,"[FFF] Gaia Wave (200)<br> During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[FFFFF] Nullifying Zero<br> For each of your opponent's Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,2,
684338,Mega Zygarde ex - 120/088,Mega Zygarde ex 120 088,https://tcgplayer-cdn.tcgplayer.com/product/684338_200w.jpg,3,24587,https://cpt.tcgcsv.com/NLt7,2026-03-17T16:34:48.87,0,,,,,,,,Special Illustration Rare,120/088,Fighting,310,Basic,"[FFF] Gaia Wave (200)<br> During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[FFFFF] Nullifying Zero<br> For each of your opponent's Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,2,
684339,Mega Zygarde ex - 124/088,Mega Zygarde ex 124 088,https://tcgplayer-cdn.tcgplayer.com/product/684339_200w.jpg,3,24587,https://cpt.tcgcsv.com/PLt7,2026-03-17T16:34:48.917,0,,,,,,,,Mega Hyper Rare,124/088,Fighting,310,Basic,"[FFF] Gaia Wave (200)<br> During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","[FFFFF] Nullifying Zero<br> For each of your opponent's Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,2,
684340,Meowth ex - 062/088,Meowth ex 062 088,https://tcgplayer-cdn.tcgplayer.com/product/684340_200w.jpg,3,24587,https://cpt.tcgcsv.com/QLt7,2026-03-17T16:34:49.01,0,"<strong>Ability: Last-Ditch Catch</strong> Once during your turn, when you play this Pokémon from your hand onto your Bench, you may use this Ability. Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Ability that has ""Last-Ditch"" in its name each turn.",,,,,,,Double Rare,062/088,Colorless,170,Basic,[CCC] Tuck Tail (60)<br> Put this Pokémon and all attached cards into your hand.,,Fx2,1,
684341,Meowth ex - 107/088,Meowth ex 107 088,https://tcgplayer-cdn.tcgplayer.com/product/684341_200w.jpg,3,24587,https://cpt.tcgcsv.com/RLt7,2026-03-17T16:34:49.09,0,"<strong>Ability: Last-Ditch Catch</strong> Once during your turn, when you play this Pokémon from your hand onto your Bench, you may use this Ability. Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Ability that has ""Last-Ditch"" in its name each turn.",,,,,,,Ultra Rare,107/088,Colorless,170,Basic,[CCC] Tuck Tail (60)<br> Put this Pokémon and all attached cards into your hand.,,Fx2,1,
684342,Meowth ex - 121/088,Meowth ex 121 088,https://tcgplayer-cdn.tcgplayer.com/product/684342_200w.jpg,3,24587,https://cpt.tcgcsv.com/SLt7,2026-03-17T16:34:49.203,0,"<strong>Ability: Last-Ditch Catch</strong> Once during your turn, when you play this Pokémon from your hand onto your Bench, you may use this Ability. Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Ability that has ""Last-Ditch"" in its name each turn.",,,,,,,Special Illustration Rare,121/088,Colorless,170,Basic,[CCC] Tuck Tail (60)<br> Put this Pokémon and all attached cards into your hand.,,Fx2,1,
684343,Core Memory,Core Memory,https://tcgplayer-cdn.tcgplayer.com/product/684343_200w.jpg,3,24587,https://cpt.tcgcsv.com/TLt7,2026-03-17T16:34:49.297,0,The Mega Zygarde ex this card is attached to can use the attack on this card. <em>(You still need the necessary Energy to use this attack.)</em>,,,,,,,Uncommon,070/088,Trainer - Pokemon Tool,,,,,,,
684344,Tarragon - 085/088,Tarragon 085 088,https://tcgplayer-cdn.tcgplayer.com/product/684344_200w.jpg,3,24587,https://cpt.tcgcsv.com/VLt7,2026-03-17T16:34:49.4,0,Put up to 4 in any combination of Fighting Pokémon and Basic Fighting Energy cards from your discard pile into your hand.,,,,,,,Uncommon,085/088,Trainer - Supporter,,,,,,,
684345,Tarragon - 116/088,Tarragon 116 088,https://tcgplayer-cdn.tcgplayer.com/product/684345_200w.jpg,3,24587,https://cpt.tcgcsv.com/WLt7,2026-03-17T16:34:49.507,0,Put up to 4 in any combination of Fighting Pokémon and Basic Fighting Energy cards from your discard pile into your hand.,,,,,,,Ultra Rare,116/088,Trainer - Supporter,,,,,,,
684346,Naveen - 079/088,Naveen 079 088,https://tcgplayer-cdn.tcgplayer.com/product/684346_200w.jpg,3,24587,https://cpt.tcgcsv.com/XLt7,2026-03-17T16:34:49.587,0,"Draw cards until you have 5 cards in your hand. Before drawing cards, you may discard any number of cards from your hand. <em>(If you can't draw any cards in this way, you can't use this card.)</em>",,,,,,,Uncommon,079/088,Trainer - Supporter,,,,,,,
684347,Naveen - 112/088,Naveen 112 088,https://tcgplayer-cdn.tcgplayer.com/product/684347_200w.jpg,3,24587,https://cpt.tcgcsv.com/ZLt7,2026-03-17T16:34:49.663,0,"Draw cards until you have 5 cards in your hand. Before drawing cards, you may discard any number of cards from your hand. <em>(If you can't draw any cards in this way, you can't use this card.)</em>",,,,,,,Ultra Rare,112/088,Trainer - Supporter,,,,,,,
684348,Lumiose City - 077/088,Lumiose City 077 088,https://tcgplayer-cdn.tcgplayer.com/product/684348_200w.jpg,3,24587,https://cpt.tcgcsv.com/-Lt7,2026-03-17T16:34:49.727,0,"Once during each player's turn, that player may search their deck for a Basic Pokémon and put it onto their Bench. Then, that player shuffles their deck. If a player searches their deck in this way, their turn ends.",,,,,,,Uncommon,077/088,Trainer - Stadium,,,,,,,
684349,Lumiose City - 111/088,Lumiose City 111 088,https://tcgplayer-cdn.tcgplayer.com/product/684349_200w.jpg,3,24587,https://cpt.tcgcsv.com/_Lt7,2026-03-17T16:34:49.79,0,"Once during each player's turn, that player may search their deck for a Basic Pokémon and put it onto their Bench. Then, that player shuffles their deck. If a player searches their deck in this way, their turn ends.",,,,,,,Ultra Rare,111/088,Trainer - Stadium,,,,,,,
684350,Rocky Fighting Energy,Rocky Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/684350_200w.jpg,3,24587,https://cpt.tcgcsv.com/0Mt7,2026-03-17T16:34:49.88,0,"As long as this card is attached to a Pokémon, it provides [F] Energy.<br>Prevent all effects of attacks used by your opponent's Pokémon done to the [F] Pokémon this card is attached to. <em>(Existing effects are not removed. Damage is not an effect.)</em>",,,,,,,Rare,087/088,Special Fighting Energy,,,,,,,
684351,Mega Skarmory ex - 055/088,Mega Skarmory ex 055 088,https://tcgplayer-cdn.tcgplayer.com/product/684351_200w.jpg,3,24587,https://cpt.tcgcsv.com/2Mt7,2026-03-17T16:34:49.943,0,,,,,,,,Double Rare,055/088,Metal,260,Basic,"[MMC] Sonic Ripper<br> Shuffle all Energy attached to this Pokémon into your deck, and this attack does 220 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Lx2,0,F-30
684352,Mega Skarmory ex - 106/088,Mega Skarmory ex 106 088,https://tcgplayer-cdn.tcgplayer.com/product/684352_200w.jpg,3,24587,https://cpt.tcgcsv.com/3Mt7,2026-03-17T16:34:49.99,0,,,,,,,,Ultra Rare,106/088,Metal,260,Basic,"[MMC] Sonic Ripper<br> Shuffle all Energy attached to this Pokémon into your deck, and this attack does 220 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Lx2,0,F-30
684353,Antique Jaw Fossil,Antique Jaw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/684353_200w.jpg,3,24587,https://cpt.tcgcsv.com/5Mt7,2026-03-17T16:34:50.037,0,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.",,,,,,,Common,068/088,Trainer - Item,,,,,,,
684354,Antique Sail Fossil,Antique Sail Fossil,https://tcgplayer-cdn.tcgplayer.com/product/684354_200w.jpg,3,24587,https://cpt.tcgcsv.com/6Mt7,2026-03-17T16:34:50.113,0,"Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.",,,,,,,Common,069/088,Trainer - Item,,,,,,,
684355,Amaura,Amaura,https://tcgplayer-cdn.tcgplayer.com/product/684355_200w.jpg,3,24587,https://cpt.tcgcsv.com/7Mt7,2026-03-17T16:34:50.177,0,,,,,,,,Common,023/088,Water,100,,[WC] Icy Wind (50)<br> Your opponent's Active Pokémon is now Asleep.,,Mx2,3,
684356,Aurorus - 024/088,Aurorus 024 088,https://tcgplayer-cdn.tcgplayer.com/product/684356_200w.jpg,3,24587,https://cpt.tcgcsv.com/8Mt7,2026-03-17T16:34:50.24,0,<strong>Ability: Tundra Wall</strong> All of your Pokémon that have any Water Energy attached take 50 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Tundra Wall doesn't stack.,,,,,,,Rare,024/088,Water,170,Stage 2,"[WWC] Freezing Chill (150)<br> During your opponent's next turn, the Defending Pokémon can't use attacks.",,Mx2,3,
684357,Aurorus - 092/088,Aurorus 092 088,https://tcgplayer-cdn.tcgplayer.com/product/684357_200w.jpg,3,24587,https://cpt.tcgcsv.com/9Mt7,2026-03-17T16:34:50.317,0,<strong>Ability: Tundra Wall</strong> All of your Pokémon that have any Water Energy attached take 50 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Tundra Wall doesn't stack.,,,,,,,Shiny Rare,092/088,Water,170,Stage 2,"[WWC] Freezing Chill (150)<br> During your opponent's next turn, the Defending Pokémon can't use attacks.",,Mx2,3,
684358,Tyrunt,Tyrunt,https://tcgplayer-cdn.tcgplayer.com/product/684358_200w.jpg,3,24587,https://cpt.tcgcsv.com/bMt7,2026-03-17T16:34:50.38,0,,,,,,,,Common,044/088,Fighting,100,,[FC] Get Angry (20x)<br> This attack does 20 damage for each damage counter on this Pokémon.,,Gx2,3,
684359,Tyrantrum,Tyrantrum,https://tcgplayer-cdn.tcgplayer.com/product/684359_200w.jpg,3,24587,https://cpt.tcgcsv.com/cMt7,2026-03-17T16:34:50.467,0,"<strong>Ability: Tyrannically Gutsy</strong> If this Pokémon has any Special Energy attached, it gets +150 HP.",,,,,,,Rare,045/088,Fighting,180,Stage 2,"[FC] Wreak Havoc (160)<br> Flip a coin until you get tails. For each heads, discard the top card of your opponent's deck.",,Gx2,3,
684360,Mega Starmie ex - 021/088,Mega Starmie ex 021 088,https://tcgplayer-cdn.tcgplayer.com/product/684360_200w.jpg,3,24587,https://cpt.tcgcsv.com/dMt7,2026-03-17T16:34:50.537,0,,,,,,,,Double Rare,021/088,Water,330,Stage 1,[W] Jetting Blow (120)<br> This attack also does 50 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,"[CCC] Nebula Beam (210)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Lx2,2,
684361,Mega Starmie ex - 102/088,Mega Starmie ex 102 088,https://tcgplayer-cdn.tcgplayer.com/product/684361_200w.jpg,3,24587,https://cpt.tcgcsv.com/fMt7,2026-03-17T16:34:50.6,0,,,,,,,,Ultra Rare,102/088,Water,330,Stage 1,[W] Jetting Blow (120)<br> This attack also does 50 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,"[CCC] Nebula Beam (210)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Lx2,2,
684362,Mega Starmie ex - 118/088,Mega Starmie ex 118 088,https://tcgplayer-cdn.tcgplayer.com/product/684362_200w.jpg,3,24587,https://cpt.tcgcsv.com/gMt7,2026-03-17T16:34:50.647,0,,,,,,,,Special Illustration Rare,118/088,Water,330,Stage 1,[W] Jetting Blow (120)<br> This attack also does 50 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,"[CCC] Nebula Beam (210)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Lx2,2,
684363,Scatterbug,Scatterbug,https://tcgplayer-cdn.tcgplayer.com/product/684363_200w.jpg,3,24587,https://cpt.tcgcsv.com/hMt7,2026-03-17T16:34:50.71,0,,,,,,,,Common,007/088,Grass,40,Basic,[G] Gnaw (20),,Rx2,1,
684364,Spewpa - 008/088,Spewpa 008 088,https://tcgplayer-cdn.tcgplayer.com/product/684364_200w.jpg,3,24587,https://cpt.tcgcsv.com/jMt7,2026-03-17T16:34:50.787,0,,,,,,,,Common,008/088,Grass,80,Stage 1,"[G] Hide<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",,Rx2,3,
684365,Spewpa - 089/088,Spewpa 089 088,https://tcgplayer-cdn.tcgplayer.com/product/684365_200w.jpg,3,24587,https://cpt.tcgcsv.com/kMt7,2026-03-17T16:34:50.87,0,,,,,,,,Shiny Rare,089/088,Grass,80,Stage 1,"[G] Hide<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",,Rx2,3,
684366,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/684366_200w.jpg,3,24587,https://cpt.tcgcsv.com/lMt7,2026-03-17T16:34:50.947,0,"<strong>Ability: Grand Wing</strong> Once during your turn, you may use this Ability. Your opponent shuffles their hand and puts it on the bottom of their deck. If they put any cards on the bottom of their deck in this way, they draw 4 cards.",,,,,,,Uncommon,009/088,Grass,120,Stage 2,"[G] Blow Through (60+)<br> If a Stadium is in play, this attack does 60 more damage.",,Rx2,1,
684367,Rowlet - 010/088,Rowlet 010 088,https://tcgplayer-cdn.tcgplayer.com/product/684367_200w.jpg,3,24587,https://cpt.tcgcsv.com/mMt7,2026-03-17T16:34:51.023,0,,,,,,,,Common,010/088,Grass,80,Basic,"[G] Find a Friend<br> Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",[CCC] Tackle (30),Rx2,2,
684368,Rowlet - 090/088,Rowlet 090 088,https://tcgplayer-cdn.tcgplayer.com/product/684368_200w.jpg,3,24587,https://cpt.tcgcsv.com/nMt7,2026-03-17T16:34:51.103,0,,,,,,,,Shiny Rare,090/088,Grass,80,Basic,"[G] Find a Friend<br> Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",[CCC] Tackle (30),Rx2,2,
684369,Dartrix,Dartrix,https://tcgplayer-cdn.tcgplayer.com/product/684369_200w.jpg,3,24587,https://cpt.tcgcsv.com/pMt7,2026-03-17T16:34:51.167,0,,,,,,,,Common,011/088,Grass,100,Stage 1,[G] Leafage (20),"[CCC] Feather Shot<br> Discard all Energy from this Pokémon, and this attack does 90 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Rx2,2,
684370,Decidueye ex - 012/088,Decidueye ex 012 088,https://tcgplayer-cdn.tcgplayer.com/product/684370_200w.jpg,3,24587,https://cpt.tcgcsv.com/qMt7,2026-03-17T16:34:51.243,0,"<strong>Ability: Sniper's Eye</strong> If your opponent has exactly 4 cards in their hand, ignore all Colorless Energy in the costs of attacks used by this Pokémon.",,,,,,,Double Rare,012/088,Grass,320,Stage 2,[GCCC] Crushing Arrow (240)<br> Discard an Energy from your opponent's Active Pokémon.,,Rx2,2,
684371,Decidueye ex - 100/088,Decidueye ex 100 088,https://tcgplayer-cdn.tcgplayer.com/product/684371_200w.jpg,3,24587,https://cpt.tcgcsv.com/rMt7,2026-03-17T16:34:51.29,0,"<strong>Ability: Sniper's Eye</strong> If your opponent has exactly 4 cards in their hand, ignore all Colorless Energy in the costs of attacks used by this Pokémon.",,,,,,,Ultra Rare,100/088,Grass,320,Stage 2,[GCCC] Crushing Arrow (240)<br> Discard an Energy from your opponent's Active Pokémon.,,Rx2,2,
684372,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/684372_200w.jpg,3,24587,https://cpt.tcgcsv.com/sMt7,2026-03-17T16:34:51.353,0,,,,,,,,Common,018/088,Water,80,Basic,[W] Rain Splash (10),[WW] Wave Splash (30),Lx2,2,
684373,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/684373_200w.jpg,3,24587,https://cpt.tcgcsv.com/tMt7,2026-03-17T16:34:51.45,0,"<strong>Ability: Wash Out</strong> As often as you like during your turn, you may use this Ability. Move a Water Energy from 1 of your Benched Pokémon to your Active Pokémon.",,,,,,,Rare,019/088,Water,130,Stage 1,[WW] Wave Splash (60),,Lx2,2,
684374,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/684374_200w.jpg,3,24587,https://cpt.tcgcsv.com/vMt7,2026-03-17T16:34:51.53,0,,,,,,,,Common,020/088,Water,70,Basic,[W] Water Gun (20),,Lx2,1,
684375,Growing Grass Energy,Growing Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/684375_200w.jpg,3,24587,https://cpt.tcgcsv.com/wMt7,2026-03-17T16:34:51.61,0,"As long as this card is attached to a Pokémon, it provides [G] Energy.<br>The [G] Pokémon this card is attached to gets +20 HP.",,,,,,,Rare,086/088,Special Grass Energy,,,,,,,
684376,Salazzle ex - 016/088,Salazzle ex 016 088,https://tcgplayer-cdn.tcgplayer.com/product/684376_200w.jpg,3,24587,https://cpt.tcgcsv.com/xMt7,2026-03-17T16:34:51.703,0,,,,,,,,Double Rare,016/088,Fire,260,Stage 1,"[R] Nasty Plot<br> Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",[RR] Dire Nails (100)<br> Your opponent's Active Pokémon is now Burned and Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.,Wx2,1,
684377,Salazzle ex - 101/088,Salazzle ex 101 088,https://tcgplayer-cdn.tcgplayer.com/product/684377_200w.jpg,3,24587,https://cpt.tcgcsv.com/zMt7,2026-03-17T16:34:52.053,0,,,,,,,,Ultra Rare,101/088,Fire,260,Stage 1,"[R] Nasty Plot<br> Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",[RR] Dire Nails (100)<br> Your opponent's Active Pokémon is now Burned and Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.,Wx2,1,
684378,Honedge,Honedge,https://tcgplayer-cdn.tcgplayer.com/product/684378_200w.jpg,3,24587,https://cpt.tcgcsv.com/BMt7,2026-03-17T16:34:52.117,0,,,,,,,,Common,056/088,Metal,70,Basic,[C] Cut (10),,Rx2,2,G-30
684379,Doublade - 057/088,Doublade 057 088,https://tcgplayer-cdn.tcgplayer.com/product/684379_200w.jpg,3,24587,https://cpt.tcgcsv.com/CMt7,2026-03-17T16:34:52.21,0,,,,,,,,Common,057/088,Metal,100,Stage 1,"[CC] Weaponized Swords (60x)<br> Reveal any number of Honedge, Doublade, and Aegislash from your hand, and this attack does 60 damage for each card you revealed in this way.",,Rx2,2,G-30
684380,Doublade - 098/088,Doublade 098 088,https://tcgplayer-cdn.tcgplayer.com/product/684380_200w.jpg,3,24587,https://cpt.tcgcsv.com/DMt7,2026-03-17T16:34:52.287,0,,,,,,,,Shiny Rare,098/088,Metal,100,Stage 1,"[CC] Weaponized Swords (60x)<br> Reveal any number of Honedge, Doublade, and Aegislash from your hand, and this attack does 60 damage for each card you revealed in this way.",,Rx2,2,G-30
684381,Aegislash,Aegislash,https://tcgplayer-cdn.tcgplayer.com/product/684381_200w.jpg,3,24587,https://cpt.tcgcsv.com/FMt7,2026-03-17T16:34:52.353,0,,,,,,,,Uncommon,058/088,Metal,150,Stage 2,[CCC] Slash (80),"[MCCC] Metal Slash (230)<br> During your next turn, this Pokémon can't use attacks.",Rx2,3,G-30
684382,Salandit,Salandit,https://tcgplayer-cdn.tcgplayer.com/product/684382_200w.jpg,3,24587,https://cpt.tcgcsv.com/GMt7,2026-03-17T16:34:52.457,0,,,,,,,,Common,015/088,Fire,70,Basic,[R] Fire Claws (20),,Wx2,1,
684383,Mega Clefable ex - 031/088,Mega Clefable ex 031 088,https://tcgplayer-cdn.tcgplayer.com/product/684383_200w.jpg,3,24587,https://cpt.tcgcsv.com/HMt7,2026-03-17T16:34:52.56,0,<strong>Ability: Luminous Wing</strong> Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.,,,,,,,Double Rare,031/088,Psychic,320,Stage 1,"[PP] Shooting Moons (120+)<br> You may discard up to 4 Energy cards from your hand, and this attack does 40 more damage for each card you discarded in this way.",,Mx2,1,
684384,Mega Clefable ex - 103/088,Mega Clefable ex 103 088,https://tcgplayer-cdn.tcgplayer.com/product/684384_200w.jpg,3,24587,https://cpt.tcgcsv.com/JMt7,2026-03-17T16:34:52.623,0,<strong>Ability: Luminous Wing</strong> Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.,,,,,,,Ultra Rare,103/088,Psychic,320,Stage 1,"[PP] Shooting Moons (120+)<br> You may discard up to 4 Energy cards from your hand, and this attack does 40 more damage for each card you discarded in this way.",,Mx2,1,
684385,Mega Clefable ex - 119/088,Mega Clefable ex 119 088,https://tcgplayer-cdn.tcgplayer.com/product/684385_200w.jpg,3,24587,https://cpt.tcgcsv.com/KMt7,2026-03-17T16:34:52.687,0,<strong>Ability: Luminous Wing</strong> Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.,,,,,,,Special Illustration Rare,119/088,Psychic,320,Stage 1,"[PP] Shooting Moons (120+)<br> You may discard up to 4 Energy cards from your hand, and this attack does 40 more damage for each card you discarded in this way.",,Mx2,1,
684386,Yveltal ex - 053/088,Yveltal ex 053 088,https://tcgplayer-cdn.tcgplayer.com/product/684386_200w.jpg,3,24587,https://cpt.tcgcsv.com/LMt7,2026-03-17T16:34:52.77,0,,,,,,,,Double Rare,053/088,Darkness,210,Basic,[DDC] Soul Destroyer<br> Knock Out each of your opponent's Pokémon that has 50 HP or less remaining.,"[DDC] Dark Strike (210)<br> During your next turn, this Pokémon can't use Dark Strike.",Lx2,1,F-30
684387,Yveltal ex - 105/088,Yveltal ex 105 088,https://tcgplayer-cdn.tcgplayer.com/product/684387_200w.jpg,3,24587,https://cpt.tcgcsv.com/MMt7,2026-03-17T16:34:52.837,0,,,,,,,,Ultra Rare,105/088,Darkness,210,Basic,[DDC] Soul Destroyer<br> Knock Out each of your opponent's Pokémon that has 50 HP or less remaining.,"[DDC] Dark Strike (210)<br> During your next turn, this Pokémon can't use Dark Strike.",Lx2,1,F-30
684388,Energy Swatter,Energy Swatter,https://tcgplayer-cdn.tcgplayer.com/product/684388_200w.jpg,3,24587,https://cpt.tcgcsv.com/NMt7,2026-03-17T16:34:52.897,0,"Your opponent reveals their hand, and you choose an Energy card you find there and put it on the bottom of their deck.",,,,,,,Uncommon,073/088,Trainer - Item,,,,,,,
684389,Lumiose Galette,Lumiose Galette,https://tcgplayer-cdn.tcgplayer.com/product/684389_200w.jpg,3,24587,https://cpt.tcgcsv.com/PMt7,2026-03-17T16:34:52.993,0,Heal 20 damage and remove a Special Condition from your Active Pokémon.,,,,,,,Uncommon,078/088,Trainer - Item,,,,,,,
684390,Rosa's Encouragement - 084/088,Rosas Encouragement 084 088,https://tcgplayer-cdn.tcgplayer.com/product/684390_200w.jpg,3,24587,https://cpt.tcgcsv.com/QMt7,2026-03-17T16:34:53.087,0,You can use this card only if you have more Prize cards remaining than your opponent.<br>Attach up to 2 Basic Energy cards from your discard pile to 1 of your Stage 2 Pokémon.,,,,,,,Uncommon,084/088,Trainer - Supporter,,,,,,,
684391,Rosa's Encouragement - 114/088,Rosas Encouragement 114 088,https://tcgplayer-cdn.tcgplayer.com/product/684391_200w.jpg,3,24587,https://cpt.tcgcsv.com/RMt7,2026-03-17T16:34:53.21,0,You can use this card only if you have more Prize cards remaining than your opponent.<br>Attach up to 2 Basic Energy cards from your discard pile to 1 of your Stage 2 Pokémon.,,,,,,,Ultra Rare,114/088,Trainer - Supporter,,,,,,,
684392,Rosa's Encouragement - 123/088,Rosas Encouragement 123 088,https://tcgplayer-cdn.tcgplayer.com/product/684392_200w.jpg,3,24587,https://cpt.tcgcsv.com/SMt7,2026-03-17T16:34:53.29,0,You can use this card only if you have more Prize cards remaining than your opponent.<br>Attach up to 2 Basic Energy cards from your discard pile to 1 of your Stage 2 Pokémon.,,,,,,,Special Illustration Rare,123/088,Trainer - Supporter,,,,,,,
684393,Jacinthe - 075/088,Jacinthe 075 088,https://tcgplayer-cdn.tcgplayer.com/product/684393_200w.jpg,3,24587,https://cpt.tcgcsv.com/TMt7,2026-03-17T16:34:53.37,0,Heal 150 damage from 1 of your Psychic Pokémon.,,,,,,,Uncommon,075/088,Trainer - Supporter,,,,,,,
684394,Jacinthe - 110/088,Jacinthe 110 088,https://tcgplayer-cdn.tcgplayer.com/product/684394_200w.jpg,3,24587,https://cpt.tcgcsv.com/VMt7,2026-03-17T16:34:53.48,0,Heal 150 damage from 1 of your Psychic Pokémon.,,,,,,,Ultra Rare,110/088,Trainer - Supporter,,,,,,,
684395,Jacinthe - 122/088,Jacinthe 122 088,https://tcgplayer-cdn.tcgplayer.com/product/684395_200w.jpg,3,24587,https://cpt.tcgcsv.com/WMt7,2026-03-17T16:34:53.543,0,Heal 150 damage from 1 of your Psychic Pokémon.,,,,,,,Special Illustration Rare,122/088,Trainer - Supporter,,,,,,,
