productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3,extUPC
130924,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/130924_200w.jpg,3,1919,https://cpt.tcgcsv.com/vn32,2022-12-04T00:30:33.583,1,,0.05,0.2,4.0,0.17,,Normal,24/145,Uncommon,Water,110,Stage 1,"[2] Poison Sting (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Gx2,None,2,"[3] Seething Tentacles (40+)
<br>Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.",,
130924,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/130924_200w.jpg,3,1919,https://cpt.tcgcsv.com/vn32,2022-12-04T00:30:33.583,1,,0.09,0.34,2.39,0.28,,Reverse Holofoil,24/145,Uncommon,Water,110,Stage 1,"[2] Poison Sting (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Gx2,None,2,"[3] Seething Tentacles (40+)
<br>Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.",,
130925,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/130925_200w.jpg,3,1919,https://cpt.tcgcsv.com/wn32,2025-02-05T21:23:53.957,1,,0.87,1.14,3.0,1.26,,Holofoil,25/145,Holo Rare,Water,130,Stage 2,"[1] Roll Call
<br>Search your deck for a Poliwag, a Poliwhirl, and a Poliwrath, and put them onto your Bench. Then, shuffle your deck.",Gx2,None,1,"[2W] Hyper Jump (100)
<br> You may shuffle this Pokemon and all cards attached to it into your deck.",,
130925,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/130925_200w.jpg,3,1919,https://cpt.tcgcsv.com/wn32,2025-02-05T21:23:53.957,1,,1.0,1.42,3.99,1.37,,Reverse Holofoil,25/145,Holo Rare,Water,130,Stage 2,"[1] Roll Call
<br>Search your deck for a Poliwag, a Poliwhirl, and a Poliwrath, and put them onto your Bench. Then, shuffle your deck.",Gx2,None,1,"[2W] Hyper Jump (100)
<br> You may shuffle this Pokemon and all cards attached to it into your deck.",,
130926,Delibird,Delibird,https://tcgplayer-cdn.tcgplayer.com/product/130926_200w.jpg,3,1919,https://cpt.tcgcsv.com/xn32,2022-12-04T00:42:16.79,1,,0.03,0.2,1.49,0.17,,Normal,26/145,Common,Water,90,Basic,"[1] All the Presents
<br>Flip a coin until you get tails. For each heads, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",Mx2,None,1,"[W] Surprise Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,
130926,Delibird,Delibird,https://tcgplayer-cdn.tcgplayer.com/product/130926_200w.jpg,3,1919,https://cpt.tcgcsv.com/xn32,2022-12-04T00:42:16.79,1,,0.07,0.31,2.25,0.3,,Reverse Holofoil,26/145,Common,Water,90,Basic,"[1] All the Presents
<br>Flip a coin until you get tails. For each heads, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",Mx2,None,1,"[W] Surprise Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,
130927,Carvanha,Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/130927_200w.jpg,3,1919,https://cpt.tcgcsv.com/zn32,2025-02-05T21:23:54.003,1,,0.01,0.15,4.0,0.09,,Normal,27/145,Common,Water,50,Basic,[W] Bite (10),Gx2,None,1,,,
130927,Carvanha,Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/130927_200w.jpg,3,1919,https://cpt.tcgcsv.com/zn32,2025-02-05T21:23:54.003,1,,0.06,0.28,1.5,0.24,,Reverse Holofoil,27/145,Common,Water,50,Basic,[W] Bite (10),Gx2,None,1,,,
130928,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/130928_200w.jpg,3,1919,https://cpt.tcgcsv.com/Bn32,2025-02-05T21:23:54.05,1,,0.11,0.28,2.29,0.28,,Normal,28/145,Rare,Water,90,Stage 1,[1W] Jet Headbutt (70),Gx2,None,0,,,
130928,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/130928_200w.jpg,3,1919,https://cpt.tcgcsv.com/Bn32,2025-02-05T21:23:54.05,1,,0.24,0.4,1.99,0.36,0.3,Reverse Holofoil,28/145,Rare,Water,90,Stage 1,[1W] Jet Headbutt (70),Gx2,None,0,,,
130929,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/130929_200w.jpg,3,1919,https://cpt.tcgcsv.com/Cn32,2025-11-21T00:46:57.47,1,,0.01,0.2,4.0,0.17,0.1,Normal,29/145,Common,Water,120,Basic,[1W] Splash (20),Gx2,None,3,[1WWW] Surf (70),,
130929,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/130929_200w.jpg,3,1919,https://cpt.tcgcsv.com/Cn32,2025-11-21T00:46:57.47,1,,0.06,0.36,2.0,0.3,,Reverse Holofoil,29/145,Common,Water,120,Basic,[1W] Splash (20),Gx2,None,3,[1WWW] Surf (70),,
130930,Wailord,Wailord,https://tcgplayer-cdn.tcgplayer.com/product/130930_200w.jpg,3,1919,https://cpt.tcgcsv.com/Dn32,2025-11-21T04:19:29.61,1,,0.14,0.45,5.0,0.48,,Normal,30/145,Rare,Water,200,Stage 1,"[1WW] Dive (40)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Gx2,None,4,"[1WWW] Open Sea (80)
<br>Heal 30 damage from each of your Water Pokemon.",,
130930,Wailord,Wailord,https://tcgplayer-cdn.tcgplayer.com/product/130930_200w.jpg,3,1919,https://cpt.tcgcsv.com/Dn32,2025-11-21T04:19:29.61,1,,0.35,0.77,96.94,0.78,96.94,Reverse Holofoil,30/145,Rare,Water,200,Stage 1,"[1WW] Dive (40)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Gx2,None,4,"[1WWW] Open Sea (80)
<br>Heal 30 damage from each of your Water Pokemon.",,
130931,Snorunt,Snorunt,https://tcgplayer-cdn.tcgplayer.com/product/130931_200w.jpg,3,1919,https://cpt.tcgcsv.com/Fn32,2025-11-21T04:15:28.55,1,,0.06,0.25,4.0,0.22,,Normal,31/145,Common,Water,60,Basic,[W] Chilly (10),Mx2,None,2,[WW] Frost Breath (20),,
130931,Snorunt,Snorunt,https://tcgplayer-cdn.tcgplayer.com/product/130931_200w.jpg,3,1919,https://cpt.tcgcsv.com/Fn32,2025-11-21T04:15:28.55,1,,0.22,0.49,1.0,0.49,,Reverse Holofoil,31/145,Common,Water,60,Basic,[W] Chilly (10),Mx2,None,2,[WW] Frost Breath (20),,
130932,Glalie,Glalie,https://tcgplayer-cdn.tcgplayer.com/product/130932_200w.jpg,3,1919,https://cpt.tcgcsv.com/Gn32,2026-03-09T14:42:36.897,1,,0.03,0.21,4.0,0.2,0.17,Normal,32/145,Uncommon,Water,120,Stage 1,"[WW] Crunch (40)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Mx2,None,3,"[WWW] Raging Floe (70+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.",,
130932,Glalie,Glalie,https://tcgplayer-cdn.tcgplayer.com/product/130932_200w.jpg,3,1919,https://cpt.tcgcsv.com/Gn32,2026-03-09T14:42:36.897,1,,0.21,0.33,2.39,0.3,,Reverse Holofoil,32/145,Uncommon,Water,120,Stage 1,"[WW] Crunch (40)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Mx2,None,3,"[WWW] Raging Floe (70+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.",,
130933,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/130933_200w.jpg,3,1919,https://cpt.tcgcsv.com/Hn32,2025-02-05T21:23:54.147,1,,0.02,0.2,4.0,0.17,,Normal,33/145,Common,Water,50,Basic,"[W] Triple Spin (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Mx2,None,1,,,
130933,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/130933_200w.jpg,3,1919,https://cpt.tcgcsv.com/Hn32,2025-02-05T21:23:54.147,1,,0.1,0.35,2.39,0.34,,Reverse Holofoil,33/145,Common,Water,50,Basic,"[W] Triple Spin (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Mx2,None,1,,,
130934,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/130934_200w.jpg,3,1919,https://cpt.tcgcsv.com/Jn32,2025-02-05T21:23:54.193,1,,0.03,0.17,1.49,0.11,,Normal,34/145,Uncommon,Water,80,Stage 1,"[W] Ice Shard (30+)
<br>If your opponent's Active Pokemon is a Fighting Pokemon, this attack does 30 more damage.",Mx2,None,2,,,
130934,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/130934_200w.jpg,3,1919,https://cpt.tcgcsv.com/Jn32,2025-02-05T21:23:54.193,1,,0.06,0.33,1.5,0.28,,Reverse Holofoil,34/145,Uncommon,Water,80,Stage 1,"[W] Ice Shard (30+)
<br>If your opponent's Active Pokemon is a Fighting Pokemon, this attack does 30 more damage.",Mx2,None,2,,,
130935,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/130935_200w.jpg,3,1919,https://cpt.tcgcsv.com/Kn32,2025-11-21T04:17:52.03,1,,0.08,0.25,19.5,0.24,0.2,Normal,35/145,Rare,Water,140,Stage 2,"[W] Hail 
<br>This attack does 20 damage to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Mx2,None,2,"[WWW] Frozen Breath (80)
<br>You may discard 2 Water Energy from this Pokemon. If you do, your opponent's Active Pokemon is now Paralyzed.",,
130935,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/130935_200w.jpg,3,1919,https://cpt.tcgcsv.com/Kn32,2025-11-21T04:17:52.03,1,,0.13,0.37,2.44,0.37,,Reverse Holofoil,35/145,Rare,Water,140,Stage 2,"[W] Hail 
<br>This attack does 20 damage to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Mx2,None,2,"[WWW] Frozen Breath (80)
<br>You may discard 2 Water Energy from this Pokemon. If you do, your opponent's Active Pokemon is now Paralyzed.",,
130936,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/130936_200w.jpg,3,1919,https://cpt.tcgcsv.com/Ln32,2022-12-04T00:40:07.29,1,,0.04,0.19,1.49,0.16,,Normal,36/145,Uncommon,Water,110,Basic,"[1] Borne Ashore
<br>Put a Basic Pokemon from either player's discard pile onto its owner's Bench.",Gx2,None,2,[2W] Hydro Splash (60),,
130936,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/130936_200w.jpg,3,1919,https://cpt.tcgcsv.com/Ln32,2022-12-04T00:40:07.29,1,,0.1,0.3,2.49,0.3,0.26,Reverse Holofoil,36/145,Uncommon,Water,110,Basic,"[1] Borne Ashore
<br>Put a Basic Pokemon from either player's discard pile onto its owner's Bench.",Gx2,None,2,[2W] Hydro Splash (60),,
130937,Wishiwashi,Wishiwashi,https://tcgplayer-cdn.tcgplayer.com/product/130937_200w.jpg,3,1919,https://cpt.tcgcsv.com/Mn32,2026-03-09T14:44:26.643,1,"<b>Ability — Schooling</b>
<br>Once during your turn <em>(before your attack)</em>, you may switch this Pokemon with a Wishiwashi GX in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.",0.01,0.15,19.5,0.13,0.1,Normal,37/145,Common,Water,30,Basic,"[W] Sharpshooting
<br>This attack does 10 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,None,0,,,
130937,Wishiwashi,Wishiwashi,https://tcgplayer-cdn.tcgplayer.com/product/130937_200w.jpg,3,1919,https://cpt.tcgcsv.com/Mn32,2026-03-09T14:44:26.643,1,"<b>Ability — Schooling</b>
<br>Once during your turn <em>(before your attack)</em>, you may switch this Pokemon with a Wishiwashi GX in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.",0.05,0.31,1.49,0.27,0.27,Reverse Holofoil,37/145,Common,Water,30,Basic,"[W] Sharpshooting
<br>This attack does 10 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,None,0,,,
130938,Wishiwashi GX,Wishiwashi GX,https://tcgplayer-cdn.tcgplayer.com/product/130938_200w.jpg,3,1919,https://cpt.tcgcsv.com/Nn32,2026-02-16T21:44:44.31,1,,0.8,2.34,5.82,2.33,2.68,Holofoil,38/145,Ultra Rare,Water,210,Basic,[W] Water Gun (20),Lx2,None,3,"[2WWW] Torrential Vortex (120)
<br>Discard a Special Energy from your opponent's Active Pokemon.","<b><font color=""teal"">[2WWW] Blue Surge GX (220)</b>
<br>Move all Energy from this Pokemon to your Benched Pokemon in any way you like. <i>(You can't use more than 1 GX attack in a game.)</i></font>",
130939,Wishiwashi GX (Full Art),Wishiwashi GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/130939_200w.jpg,3,1919,https://cpt.tcgcsv.com/Pn32,2026-02-16T21:45:31.72,1,,2.86,4.33,13.99,4.2,3.1,Holofoil,133/145,Ultra Rare,Water,210,Basic,[W] Water Gun (20),Lx2,None,3,"[2WWW] Torrential Vortex (120)
<br>Discard a Special Energy from your opponent's Active Pokemon.","<b><font color=""teal"">[2WWW] Blue Surge GX (220)</b>
<br>Move all Energy from this Pokemon to your Benched Pokemon in any way you like. <i>(You can't use more than 1 GX attack in a game.)</i></font>",
130940,Wishiwashi GX (Secret),Wishiwashi GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/130940_200w.jpg,3,1919,https://cpt.tcgcsv.com/Qn32,2025-11-21T04:20:31.203,1,,8.18,8.61,9.98,8.2,,Holofoil,151/145,Secret Rare,Water,210,Basic,[W] Water Gun (20),Lx2,None,3,"[2WWW] Torrential Vortex (120)
<br>Discard a Special Energy from your opponent's Active Pokemon.","<b><font color=""teal"">[2WWW] Blue Surge GX (220)</b>
<br>Move all Energy from this Pokemon to your Benched Pokemon in any way you like. <i>(You can't use more than 1 GX attack in a game.)</i></font>",
130941,Mareanie,Mareanie,https://tcgplayer-cdn.tcgplayer.com/product/130941_200w.jpg,3,1919,https://cpt.tcgcsv.com/Rn32,2022-12-04T00:39:25.967,1,,0.03,0.17,19.5,0.13,0.1,Normal,39/145,Uncommon,Water,60,Basic,"[1] Bail Out
<br>Put a Pokemon from your discard pile into your hand.",Gx2,None,1,[W] Rain Splash (10),,
130941,Mareanie,Mareanie,https://tcgplayer-cdn.tcgplayer.com/product/130941_200w.jpg,3,1919,https://cpt.tcgcsv.com/Rn32,2022-12-04T00:39:25.967,1,,0.1,0.29,19.5,0.28,0.2,Reverse Holofoil,39/145,Uncommon,Water,60,Basic,"[1] Bail Out
<br>Put a Pokemon from your discard pile into your hand.",Gx2,None,1,[W] Rain Splash (10),,
130942,Alolan Geodude,Alolan Geodude,https://tcgplayer-cdn.tcgplayer.com/product/130942_200w.jpg,3,1919,https://cpt.tcgcsv.com/Sn32,2026-02-10T13:45:00.213,1,,0.02,0.19,1.49,0.16,0.1,Normal,40/145,Common,Lightning,70,Basic,"[0] Rock Polish
<br>During your next turn, this Pokemon has no Retreat Cost.",Fx2,M-20,2,[2L] Rollout (40),,
130942,Alolan Geodude,Alolan Geodude,https://tcgplayer-cdn.tcgplayer.com/product/130942_200w.jpg,3,1919,https://cpt.tcgcsv.com/Sn32,2026-02-10T13:45:00.213,1,,0.15,0.3,2.95,0.28,,Reverse Holofoil,40/145,Common,Lightning,70,Basic,"[0] Rock Polish
<br>During your next turn, this Pokemon has no Retreat Cost.",Fx2,M-20,2,[2L] Rollout (40),,
130943,Alolan Graveler,Alolan Graveler,https://tcgplayer-cdn.tcgplayer.com/product/130943_200w.jpg,3,1919,https://cpt.tcgcsv.com/Tn32,2026-02-10T13:45:28.23,1,,0.03,0.2,4.0,0.16,,Normal,41/145,Uncommon,Lightning,110,Stage 1,"[2L] Thunder Punch (50+)
<br>Flip a coin. If heads, this attack does 20 more damage. If tails, this Pokemon does 20 damage to itself.",Fx2,M-20,4,"[1LLL] Electrobullet (80)
<br>This attack does 20 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
130943,Alolan Graveler,Alolan Graveler,https://tcgplayer-cdn.tcgplayer.com/product/130943_200w.jpg,3,1919,https://cpt.tcgcsv.com/Tn32,2026-02-10T13:45:28.23,1,,0.17,0.35,2.99,0.25,,Reverse Holofoil,41/145,Uncommon,Lightning,110,Stage 1,"[2L] Thunder Punch (50+)
<br>Flip a coin. If heads, this attack does 20 more damage. If tails, this Pokemon does 20 damage to itself.",Fx2,M-20,4,"[1LLL] Electrobullet (80)
<br>This attack does 20 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
130944,Alolan Golem,Alolan Golem,https://tcgplayer-cdn.tcgplayer.com/product/130944_200w.jpg,3,1919,https://cpt.tcgcsv.com/Vn32,2022-12-04T00:38:41.497,1,,0.19,0.61,2.25,0.58,0.44,Holofoil,42/145,Holo Rare,Lightning,160,Stage 2,"[2L] Electromagnetic Rock Wrecker (80x)
<br>Flip a coin for each Lightning Energy attached to this Pokemon. This attack does 80 damage for each heads.",Fx2,M-20,4,"[3L] Heavy Slam (200-)
<br>This attack does 30 less damage for each Colorless in your opponent's Active Pokemon Retreat Cost.",,
130944,Alolan Golem,Alolan Golem,https://tcgplayer-cdn.tcgplayer.com/product/130944_200w.jpg,3,1919,https://cpt.tcgcsv.com/Vn32,2022-12-04T00:38:41.497,1,,0.2,0.55,3.95,0.51,0.65,Reverse Holofoil,42/145,Holo Rare,Lightning,160,Stage 2,"[2L] Electromagnetic Rock Wrecker (80x)
<br>Flip a coin for each Lightning Energy attached to this Pokemon. This attack does 80 damage for each heads.",Fx2,M-20,4,"[3L] Heavy Slam (200-)
<br>This attack does 30 less damage for each Colorless in your opponent's Active Pokemon Retreat Cost.",,
130945,Helioptile,Helioptile,https://tcgplayer-cdn.tcgplayer.com/product/130945_200w.jpg,3,1919,https://cpt.tcgcsv.com/Wn32,2025-11-21T04:11:50.03,1,,0.01,0.15,4.0,0.12,,Normal,43/145,Common,Lightning,60,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,,,
130945,Helioptile,Helioptile,https://tcgplayer-cdn.tcgplayer.com/product/130945_200w.jpg,3,1919,https://cpt.tcgcsv.com/Wn32,2025-11-21T04:11:50.03,1,,0.01,0.26,2.25,0.21,0.23,Reverse Holofoil,43/145,Common,Lightning,60,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,,,
130946,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/130946_200w.jpg,3,1919,https://cpt.tcgcsv.com/Xn32,2022-12-04T00:38:04.107,1,,0.09,0.24,1.49,0.17,,Normal,44/145,Rare,Lightning,100,Stage 1,"[1] Quick Attack (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Fx2,M-20,1,"[2L] Raging Thunder (120)
<br>This attack does 30 damage to 1 of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
130946,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/130946_200w.jpg,3,1919,https://cpt.tcgcsv.com/Xn32,2022-12-04T00:38:04.107,1,,0.1,0.35,19.5,0.28,0.29,Reverse Holofoil,44/145,Rare,Lightning,100,Stage 1,"[1] Quick Attack (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Fx2,M-20,1,"[2L] Raging Thunder (120)
<br>This attack does 30 damage to 1 of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
130947,Vikavolt GX,Vikavolt GX,https://tcgplayer-cdn.tcgplayer.com/product/130947_200w.jpg,3,1919,https://cpt.tcgcsv.com/Zn32,2026-02-16T15:48:47.947,1,,0.78,1.67,7.5,1.5,1.25,Holofoil,45/145,Ultra Rare,Lightning,240,Stage 2,"[L] Charge Beam (50)
<br>Attach an Energy card from your discard pile to this Pokemon.",Fx2,M-20,1,"[3L] Super Zap Cannon (180)
<br>Discard 2 Energy from this Pokemon.","<b><font color=""teal"">[3L] Gigatron GX</b>
<br>This attack does 60 damage to each of your opponent's Benched Pokemon.<i>(Don't apply Weakness and Resistance for Benched Pokemon) (You can't use more than 1 GX attack in a game.)</i></font>",
130948,Vikavolt GX (Full Art),Vikavolt GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/130948_200w.jpg,3,1919,https://cpt.tcgcsv.com/-n32,2026-02-16T15:48:53.05,1,,2.3,3.72,10.99,3.49,2.79,Holofoil,134/145,Ultra Rare,Lightning,240,Stage 2,"[L] Charge Beam (50)
<br>Attach an Energy card from your discard pile to this Pokemon.",Fx2,M-20,1,"[3L] Super Zap Cannon (180)
<br>Discard 2 Energy from this Pokemon.","<b><font color=""teal"">[3L] Gigatron GX</b>
<br>This attack does 60 damage to each of your opponent's Benched Pokemon.<i>(Don't apply Weakness and Resistance for Benched Pokemon) (You can't use more than 1 GX attack in a game.)</i></font>",
130949,Vikavolt GX (Secret),Vikavolt GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/130949_200w.jpg,3,1919,https://cpt.tcgcsv.com/_n32,2025-11-21T04:18:48.907,1,,8.65,11.58,29.97,9.99,29.97,Holofoil,152/145,Secret Rare,Lightning,240,Stage 2,"[L] Charge Beam (50)
<br>Attach an Energy card from your discard pile to this Pokemon.",Fx2,M-20,1,"[3L] Super Zap Cannon (180)
<br>Discard 2 Energy from this Pokemon.","<b><font color=""teal"">[3L] Gigatron GX</b>
<br>This attack does 60 damage to each of your opponent's Benched Pokemon.<i>(Don't apply Weakness and Resistance for Benched Pokemon) (You can't use more than 1 GX attack in a game.)</i></font>",
130950,Oricorio (46),Oricorio 46,https://tcgplayer-cdn.tcgplayer.com/product/130950_200w.jpg,3,1919,https://cpt.tcgcsv.com/0p32,2022-12-04T00:37:30.313,1,,0.08,0.26,1.49,0.24,,Normal,46/145,Rare,Lightning,90,Basic,"[L] Feather Dance 
<br>During your next turn, this Pokemon's Pom-Pom Punch attack's base damage is 100 <i>(before applying Weakness and Resistance)</i>.",Fx2,M-20,1,[L] Pom-Pom Punch (20),,
130950,Oricorio (46),Oricorio 46,https://tcgplayer-cdn.tcgplayer.com/product/130950_200w.jpg,3,1919,https://cpt.tcgcsv.com/0p32,2022-12-04T00:37:30.313,1,,0.07,0.35,1.99,0.32,,Reverse Holofoil,46/145,Rare,Lightning,90,Basic,"[L] Feather Dance 
<br>During your next turn, this Pokemon's Pom-Pom Punch attack's base damage is 100 <i>(before applying Weakness and Resistance)</i>.",Fx2,M-20,1,[L] Pom-Pom Punch (20),,
130951,Tapu Koko GX,Tapu Koko GX,https://tcgplayer-cdn.tcgplayer.com/product/130951_200w.jpg,3,1919,https://cpt.tcgcsv.com/2p32,2022-12-04T00:37:18.32,1,"<b>Ability — Aero Trail</b>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokemon to this Pokemon. If you do, switch this Pokemon with your Active Pokemon.",0.75,1.78,8.98,1.7,1.5,Holofoil,47/145,Ultra Rare,Lightning,170,Basic,[1LL] Sky-High Claws (130),None,None,2,"<b><font color=""teal"">[1LL] Tapu Thunder GX (50x)</b>
<br>This attack does 50 damage times the amount of Energy attached to all of your opponent's Pokemon. <i>(You can't use more than 1 GX attack in a game.)</i></font>",,
130952,Tapu Koko GX (Full Art),Tapu Koko GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/130952_200w.jpg,3,1919,https://cpt.tcgcsv.com/3p32,2022-12-04T01:05:38.51,1,"<b>Ability — Aero Trail</b>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokemon to this Pokemon. If you do, switch this Pokemon with your Active Pokemon.",2.99,4.99,9.34,4.88,,Holofoil,135/145,Ultra Rare,Lightning,170,Basic,[1LL] Sky-High Claws (130),None,None,2,"<b><font color=""teal"">[1LL] Tapu Thunder GX (50x)</b>
<br>This attack does 50 damage times the amount of Energy attached to all of your opponent's Pokemon. <i>(You can't use more than 1 GX attack in a game.)</i></font>",,
130953,Tapu Koko GX (Secret),Tapu Koko GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/130953_200w.jpg,3,1919,https://cpt.tcgcsv.com/5p32,2022-12-04T01:11:02.337,1,"<b>Ability — Aero Trail</b>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokemon to this Pokemon. If you do, switch this Pokemon with your Active Pokemon.",10.24,12.4,120.0,13.68,,Holofoil,153/145,Secret Rare,Lightning,170,Basic,[1LL] Sky-High Claws (130),None,None,2,"<b><font color=""teal"">[1LL] Tapu Thunder GX (50x)</b>
<br>This attack does 50 damage times the amount of Energy attached to all of your opponent's Pokemon. <i>(You can't use more than 1 GX attack in a game.)</i></font>",,
130954,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/130954_200w.jpg,3,1919,https://cpt.tcgcsv.com/6p32,2026-02-16T15:47:10.977,1,,0.05,0.25,4.0,0.28,,Normal,48/145,Common,Psychic,70,Basic,[1] Headbutt (10),Px2,None,3,"[2P] Whimsy Tackle (60)
<br>Flip a coin. If tails, this attack does nothing.",,
130954,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/130954_200w.jpg,3,1919,https://cpt.tcgcsv.com/6p32,2026-02-16T15:47:10.977,1,,0.5,0.76,3.0,1.01,0.47,Reverse Holofoil,48/145,Common,Psychic,70,Basic,[1] Headbutt (10),Px2,None,3,"[2P] Whimsy Tackle (60)
<br>Flip a coin. If tails, this attack does nothing.",,
130955,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/130955_200w.jpg,3,1919,https://cpt.tcgcsv.com/7p32,2025-02-05T21:23:54.653,1,,0.09,0.36,4.0,0.43,,Normal,49/145,Uncommon,Psychic,110,Stage 1,"[1] Amnesia (20)
<br>Choose 1 of your opponent's Active Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.",Px2,None,3,"[2P] Facade (50+)
<br>If this Pokemon is Burned or Poisoned, this attack does 80 more damage.",,
130955,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/130955_200w.jpg,3,1919,https://cpt.tcgcsv.com/7p32,2025-02-05T21:23:54.653,1,,0.24,0.87,4.95,0.87,,Reverse Holofoil,49/145,Uncommon,Psychic,110,Stage 1,"[1] Amnesia (20)
<br>Choose 1 of your opponent's Active Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.",Px2,None,3,"[2P] Facade (50+)
<br>If this Pokemon is Burned or Poisoned, this attack does 80 more damage.",,
130956,Trubbish,Trubbish,https://tcgplayer-cdn.tcgplayer.com/product/130956_200w.jpg,3,1919,https://cpt.tcgcsv.com/8p32,2025-11-21T04:17:21.523,1,,0.05,0.31,4.0,0.31,,Normal,50/145,Common,Psychic,70,Basic,"[P] Stomp Off
<br>Discard the top card of your opponent's deck.",Px2,None,2,[2P] Drool (30),,
