productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3
85165,Electrode ex,Electrode ex,https://tcgplayer-cdn.tcgplayer.com/product/85165_200w.jpg,3,1419,https://cpt.tcgcsv.com/k5J,2024-04-11T17:48:17.78,1,107/112,Ultra Rare,Lightning,90,Stage 1,"[1L] Crush and Burn (30+) 
<br>You may discard as many Energy as you like attached to your Pokemon in play.  If you do, this attack does 30 damage plus 20 more for each Energy you discarded.",,F,None,1,85.0,119.5,149.99,66.11,,Holofoil,"<b>Poke-POWER</b> Extra Energy Bomb <br>
<br>Once during your turn (before your attack), you may discard Electrode ex and all the cards attached to it <em>(this counts as Knocking Out Electrode ex)</em>.  If you do, search your discard pile for 5 Energy cards and attach them to any of your Pokemon (excluding Pokemon-ex) in any way you like.  This power can't be used if Electrode ex is affected by a Special Condition.",
85222,Energy Removal 2,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85222_200w.jpg,3,1419,https://cpt.tcgcsv.com/s6J,2024-07-26T18:47:29.907,1,89/112,Uncommon,Item,,,,,,,,0.1,0.3,20.26,0.3,0.2,Normal,"Flip a coin.  If heads, choose 1 Energy card attached to 1 of your opponent's Pokemon and discard it.",
85222,Energy Removal 2,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85222_200w.jpg,3,1419,https://cpt.tcgcsv.com/s6J,2024-07-26T18:47:29.907,1,89/112,Uncommon,Item,,,,,,,,1.69,3.99,6.49,2.55,,Reverse Holofoil,"Flip a coin.  If heads, choose 1 Energy card attached to 1 of your opponent's Pokemon and discard it.",
85254,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85254_200w.jpg,3,1419,https://cpt.tcgcsv.com/67J,2025-12-01T22:51:03.297,1,90/112,Uncommon,Item,,,,,,,,1.0,1.14,21.68,1.53,1.99,Normal,Move a basic Energy card from 1 of your Pokemon to another of your Pokemon.,
85254,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85254_200w.jpg,3,1419,https://cpt.tcgcsv.com/67J,2025-12-01T22:51:03.297,1,90/112,Uncommon,Item,,,,,,,,9.99,15.12,20.49,19.01,,Reverse Holofoil,Move a basic Energy card from 1 of your Pokemon to another of your Pokemon.,
85346,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/85346_200w.jpg,3,1419,https://cpt.tcgcsv.com/X8J,2026-02-17T17:17:58.4,1,33/112,Uncommon,Psychic,50,Basic,"[P] Psybeam (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[2] Double Spin (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",P,None,1,4.5,5.88,15.0,5.15,9.99,Normal,,
85346,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/85346_200w.jpg,3,1419,https://cpt.tcgcsv.com/X8J,2026-02-17T17:17:58.4,1,33/112,Uncommon,Psychic,50,Basic,"[P] Psybeam (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[2] Double Spin (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",P,None,1,49.99,49.99,49.99,15.0,,Reverse Holofoil,,
85359,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/85359_200w.jpg,3,1419,https://cpt.tcgcsv.com/c9J,2024-04-11T17:48:18.833,1,5/112,Holo Rare,Psychic,80,Stage 1,"[1] Psychic Exchange 
<br>Shuffle your hand into your deck.  Draw up to 8 cards.","[1P] Big Eggplosion (40x) 
<br>Flip a coin for each Energy attached to Exeggutor.  This attack does 40 damage times the number of heads.",P,None,2,10.0,24.16,24.49,19.33,,Normal,,
85359,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/85359_200w.jpg,3,1419,https://cpt.tcgcsv.com/c9J,2024-04-11T17:48:18.833,1,5/112,Holo Rare,Psychic,80,Stage 1,"[1] Psychic Exchange 
<br>Shuffle your hand into your deck.  Draw up to 8 cards.","[1P] Big Eggplosion (40x) 
<br>Flip a coin for each Energy attached to Exeggutor.  This attack does 40 damage times the number of heads.",P,None,2,49.98,49.99,99.99,35.94,99.99,Holofoil,,
85359,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/85359_200w.jpg,3,1419,https://cpt.tcgcsv.com/c9J,2024-04-11T17:48:18.833,1,5/112,Holo Rare,Psychic,80,Stage 1,"[1] Psychic Exchange 
<br>Shuffle your hand into your deck.  Draw up to 8 cards.","[1P] Big Eggplosion (40x) 
<br>Flip a coin for each Energy attached to Exeggutor.  This attack does 40 damage times the number of heads.",P,None,2,94.98,114.98,129.99,26.98,,Reverse Holofoil,,
85368,EXP.ALL,EXPALL,https://tcgplayer-cdn.tcgplayer.com/product/85368_200w.jpg,3,1419,https://cpt.tcgcsv.com/n9J,2024-04-11T17:48:18.973,1,91/112,Uncommon,Tool,,,,,,,,0.25,1.25,21.41,1.28,,Normal,"<em>Attach EXP. ALL to 1 of your Pokemon (excluding Pokemon-ex and Pokemon that has an owner in its name) that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.</em><br>
<br><br>
<br>During your opponent's turn, if 1 of your Active Pokemon is Knocked Out by your opponent's attack, you may take 1 basic Energy card attached to that Knocked Out Pokemon and attach it to the Pokemon with EXP.ALL attached to it.  If you do, discard EXP.ALL.<br>
<br><br>
<br><br>
<em><b>(EXP.ALL and Exp.Share are the same card.)</em></b>",
85368,EXP.ALL,EXPALL,https://tcgplayer-cdn.tcgplayer.com/product/85368_200w.jpg,3,1419,https://cpt.tcgcsv.com/n9J,2024-04-11T17:48:18.973,1,91/112,Uncommon,Tool,,,,,,,,1.79,3.3,5.0,3.68,,Reverse Holofoil,"<em>Attach EXP. ALL to 1 of your Pokemon (excluding Pokemon-ex and Pokemon that has an owner in its name) that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.</em><br>
<br><br>
<br>During your opponent's turn, if 1 of your Active Pokemon is Knocked Out by your opponent's attack, you may take 1 basic Energy card attached to that Knocked Out Pokemon and attach it to the Pokemon with EXP.ALL attached to it.  If you do, discard EXP.ALL.<br>
<br><br>
<br><br>
<em><b>(EXP.ALL and Exp.Share are the same card.)</em></b>",
85384,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/85384_200w.jpg,3,1419,https://cpt.tcgcsv.com/J9J,2024-04-11T17:48:19.093,1,23/112,Rare,Colorless,70,Basic,"[1] Hoard 
<br>Search your deck for up to 2 Pokemon Tool cards and attach them to any of your Pokemon (excluding Pokemon that already have a Pokemon Tool attached to them).  Shuffle your deck afterward.","[1] Cross-Cut (10+)
<br>If the Defending Pokemon is an Evolved Pokemon, this attack does 10 damage plus 20 more damage.",L,F,1,0.97,1.5,21.5,1.45,,Normal,,
85384,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/85384_200w.jpg,3,1419,https://cpt.tcgcsv.com/J9J,2024-04-11T17:48:19.093,1,23/112,Rare,Colorless,70,Basic,"[1] Hoard 
<br>Search your deck for up to 2 Pokemon Tool cards and attach them to any of your Pokemon (excluding Pokemon that already have a Pokemon Tool attached to them).  Shuffle your deck afterward.","[1] Cross-Cut (10+)
<br>If the Defending Pokemon is an Evolved Pokemon, this attack does 10 damage plus 20 more damage.",L,F,1,22.47,24.3,29.24,15.25,,Reverse Holofoil,,
85397,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/85397_200w.jpg,3,1419,https://cpt.tcgcsv.com/Z9J,2026-02-13T15:02:56.663,1,24/112,Rare,Colorless,80,Stage 1,"[2] Shot Air (10) 
<br>Does 20 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[3] Drill Peck (50),L,F,1,0.51,1.0,21.0,0.93,,Normal,"<b>Poke-BODY</b> Free Flight 
<br>
<br>If Fearow has no Energy attached to it, Fearow's Retreat Cost is 0.",
85397,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/85397_200w.jpg,3,1419,https://cpt.tcgcsv.com/Z9J,2026-02-13T15:02:56.663,1,24/112,Rare,Colorless,80,Stage 1,"[2] Shot Air (10) 
<br>Does 20 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",[3] Drill Peck (50),L,F,1,22.24,25.0,37.0,15.06,,Reverse Holofoil,"<b>Poke-BODY</b> Free Flight 
<br>
<br>If Fearow has no Energy attached to it, Fearow's Retreat Cost is 0.",
85650,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85650_200w.jpg,3,1419,https://cpt.tcgcsv.com/0hJ,2024-07-26T18:47:29.947,1,63/112,Common,Psychic,50,Basic,"[1] Slow Trip Gas
<br>At the end of your opponent's next turn, the Defending Pokemon is now Confused.",,D,F,1,0.35,0.99,21.05,1.06,,Normal,,
85650,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85650_200w.jpg,3,1419,https://cpt.tcgcsv.com/0hJ,2024-07-26T18:47:29.947,1,63/112,Common,Psychic,50,Basic,"[1] Slow Trip Gas
<br>At the end of your opponent's next turn, the Defending Pokemon is now Confused.",,D,F,1,28.2,33.5,52.25,22.23,,Reverse Holofoil,,
85680,Gengar ex,Gengar ex,https://tcgplayer-cdn.tcgplayer.com/product/85680_200w.jpg,3,1419,https://cpt.tcgcsv.com/DhJ,2024-04-11T17:48:19.563,1,108/112,Ultra Rare,Psychic,150,Stage 2,"[1P] Poltergeist (40+) 
<br>Look at your opponent's hand.  This attack does 40 damage plus 10 more damage for each Trainer card in your opponent's hand.","[1PP] Prize Count (60+) 
<br>If you have more Prizes left than your opponent, this attack does 60 damage plus 40 more damage.",DP,FC,2,475.0,499.99,1176.0,600.0,,Holofoil,,
85895,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/85895_200w.jpg,3,1419,https://cpt.tcgcsv.com/WmJ,2024-04-11T17:48:19.86,1,92/112,Uncommon,Item,,,,,,,,1.2,1.33,3.57,1.66,,Normal,Search your deck for a Basic Pokemon (excluding Pokemon-ex) and put it onto your Bench.  Shuffle your deck afterward.,
85895,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/85895_200w.jpg,3,1419,https://cpt.tcgcsv.com/WmJ,2024-04-11T17:48:19.86,1,92/112,Uncommon,Item,,,,,,,,6.6,9.97,23.74,7.85,9.95,Reverse Holofoil,Search your deck for a Basic Pokemon (excluding Pokemon-ex) and put it onto your Bench.  Shuffle your deck afterward.,
85954,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85954_200w.jpg,3,1419,https://cpt.tcgcsv.com/6pJ,2024-04-11T17:48:20.06,1,64/112,Common,Fire,60,Basic,[1] Bite (10),[2R] Flame Tail (40),W,None,2,0.17,0.5,5.0,0.61,,Normal,,
85954,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85954_200w.jpg,3,1419,https://cpt.tcgcsv.com/6pJ,2024-04-11T17:48:20.06,1,64/112,Common,Fire,60,Basic,[1] Bite (10),[2R] Flame Tail (40),W,None,2,16.92,23.96,30.99,23.33,,Reverse Holofoil,,
86004,Gyarados ex,Gyarados ex,https://tcgplayer-cdn.tcgplayer.com/product/86004_200w.jpg,3,1419,https://cpt.tcgcsv.com/6qJ,2024-04-11T17:48:20.177,1,109/112,Ultra Rare,Water,130,Stage 1,"[1W] Twister (40) 
<br>Flip 2 coins.  For each heads, choose 1 Energy attached to the Defending Pokemon, if any, and discard it.  If both are tails, this attack does nothing.",[3WW] Dragon Rage (100),L,None,3,489.99,495.0,500.0,150.0,,Normal,,
86004,Gyarados ex,Gyarados ex,https://tcgplayer-cdn.tcgplayer.com/product/86004_200w.jpg,3,1419,https://cpt.tcgcsv.com/6qJ,2024-04-11T17:48:20.177,1,109/112,Ultra Rare,Water,130,Stage 1,"[1W] Twister (40) 
<br>Flip 2 coins.  For each heads, choose 1 Energy attached to the Defending Pokemon, if any, and discard it.  If both are tails, this attack does nothing.",[3WW] Dragon Rage (100),L,None,3,90.0,144.7,199.39,237.6,,Holofoil,,
86025,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/86025_200w.jpg,3,1419,https://cpt.tcgcsv.com/wqJ,2024-04-11T17:48:20.303,1,34/112,Uncommon,Psychic,70,Stage 1,"[1P] Confuse Ray (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,D,F,1,3.31,4.96,96.95,4.9,96.95,Normal,"<b>Poke-POWER</b> Head Trip<br>
<br>Once during your turn <em>(before your attack)</em>, if Haunter is on your Bench, you may use this power.  One of your Active Pokemon is now Confused.",
86025,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/86025_200w.jpg,3,1419,https://cpt.tcgcsv.com/wqJ,2024-04-11T17:48:20.303,1,34/112,Uncommon,Psychic,70,Stage 1,"[1P] Confuse Ray (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,D,F,1,82.2,82.22,200.0,65.77,,Reverse Holofoil,"<b>Poke-POWER</b> Head Trip<br>
<br>Once during your turn <em>(before your attack)</em>, if Haunter is on your Bench, you may use this power.  One of your Active Pokemon is now Confused.",
86252,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/86252_200w.jpg,3,1419,https://cpt.tcgcsv.com/3wJ,2025-12-01T22:52:14.783,1,25/112,Rare,Psychic,80,Stage 1,"[1P] Hypnotic Ray (20) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,0.74,1.2,21.45,1.14,3.59,Normal,"<b>Poke-BODY</b> Eerie Aura 
<br>
<br>As long as Hypno is your Active Pokemon, put 2 damage counters on each Pokemon that remains Asleep between turns.",
86252,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/86252_200w.jpg,3,1419,https://cpt.tcgcsv.com/3wJ,2025-12-01T22:52:14.783,1,25/112,Rare,Psychic,80,Stage 1,"[1P] Hypnotic Ray (20) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,14.99,19.97,32.99,17.55,,Reverse Holofoil,"<b>Poke-BODY</b> Eerie Aura 
<br>
<br>As long as Hypno is your Active Pokemon, put 2 damage counters on each Pokemon that remains Asleep between turns.",
86297,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86297_200w.jpg,3,1419,https://cpt.tcgcsv.com/ZwJ,2024-04-11T17:48:20.577,1,35/112,Uncommon,Grass,80,Stage 1,"[1] Poison Seed 
<br>The Defending Pokemon is now Poisoned.",[1GG] Razor Leaf (50),P,None,1,1.0,1.97,21.36,1.99,,Normal,,
86297,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86297_200w.jpg,3,1419,https://cpt.tcgcsv.com/ZwJ,2024-04-11T17:48:20.577,1,35/112,Uncommon,Grass,80,Stage 1,"[1] Poison Seed 
<br>The Defending Pokemon is now Poisoned.",[1GG] Razor Leaf (50),P,None,1,22.13,26.07,30.0,31.31,,Reverse Holofoil,,
86316,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86316_200w.jpg,3,1419,https://cpt.tcgcsv.com/lxJ,2024-04-11T17:48:20.793,1,65/112,Common,Colorless,50,Basic,"[1] Sleep Inducer 
<br>Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.  The new Defending Pokemon is now Asleep.","[2] Quick Blow (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",F,None,1,1.6,2.36,7.0,2.37,,Normal,,
86316,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86316_200w.jpg,3,1419,https://cpt.tcgcsv.com/lxJ,2024-04-11T17:48:20.793,1,65/112,Common,Colorless,50,Basic,"[1] Sleep Inducer 
<br>Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.  The new Defending Pokemon is now Asleep.","[2] Quick Blow (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",F,None,1,24.95,42.48,60.0,36.66,,Reverse Holofoil,,
86411,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86411_200w.jpg,3,1419,https://cpt.tcgcsv.com/fBJ,2025-12-01T22:52:46.35,1,36/112,Uncommon,Grass,70,Stage 1,[1] Headbutt (10),,R,None,2,0.25,0.5,2.0,0.63,,Normal,"<b>Poke-BODY</b> Poison Payback 
<br>
<br>If Kakuna is your Active Pokemon and is damaged by an opponent's attack <em>(even if Kakuna is Knocked Out)</em>, the Attacking Pokemon is now Poisoned.",
86411,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86411_200w.jpg,3,1419,https://cpt.tcgcsv.com/fBJ,2025-12-01T22:52:46.35,1,36/112,Uncommon,Grass,70,Stage 1,[1] Headbutt (10),,R,None,2,18.0,32.78,41.11,12.08,,Reverse Holofoil,"<b>Poke-BODY</b> Poison Payback 
<br>
<br>If Kakuna is your Active Pokemon and is damaged by an opponent's attack <em>(even if Kakuna is Knocked Out)</em>, the Attacking Pokemon is now Poisoned.",
86421,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/86421_200w.jpg,3,1419,https://cpt.tcgcsv.com/rBJ,2026-02-16T21:09:54.633,1,6/112,Holo Rare,Colorless,80,Basic,"[1] Fetch 
<br>Draw a card.",[2] Headbutt (20),F,None,2,20.0,35.0,38.96,6.0,,Normal,,"[3] One-Two Punch (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 20 more damage."
86421,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/86421_200w.jpg,3,1419,https://cpt.tcgcsv.com/rBJ,2026-02-16T21:09:54.633,1,6/112,Holo Rare,Colorless,80,Basic,"[1] Fetch 
<br>Draw a card.",[2] Headbutt (20),F,None,2,14.0,21.16,36.45,23.46,,Holofoil,,"[3] One-Two Punch (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 20 more damage."
86421,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/86421_200w.jpg,3,1419,https://cpt.tcgcsv.com/rBJ,2026-02-16T21:09:54.633,1,6/112,Holo Rare,Colorless,80,Basic,"[1] Fetch 
<br>Draw a card.",[2] Headbutt (20),F,None,2,15.0,26.5,38.0,20.61,,Reverse Holofoil,,"[3] One-Two Punch (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 20 more damage."
86456,Kingler,Kingler,https://tcgplayer-cdn.tcgplayer.com/product/86456_200w.jpg,3,1419,https://cpt.tcgcsv.com/8CJ,2024-04-11T17:48:21.317,1,26/112,Rare,Water,80,Stage 1,"[1] Salt Water 
<br>Search your deck for up to 2 W Energy cards and attach them to Kingler.  Shuffle your deck afterward.","[1W] Hyper Pump (30+) 
<br>Does 30 damage plus 20 more damage for each basic Energy attached to Kingler but not used to pay for this attack's Energy cost.  You can't add more than 40 damage in this way.",L,None,2,0.85,1.55,5.0,1.48,,Normal,,
86456,Kingler,Kingler,https://tcgplayer-cdn.tcgplayer.com/product/86456_200w.jpg,3,1419,https://cpt.tcgcsv.com/8CJ,2024-04-11T17:48:21.317,1,26/112,Rare,Water,80,Stage 1,"[1] Salt Water 
<br>Search your deck for up to 2 W Energy cards and attach them to Kingler.  Shuffle your deck afterward.","[1W] Hyper Pump (30+) 
<br>Does 30 damage plus 20 more damage for each basic Energy attached to Kingler but not used to pay for this attack's Energy cost.  You can't add more than 40 damage in this way.",L,None,2,19.57,23.93,29.99,19.57,,Reverse Holofoil,,
86524,Krabby,Krabby,https://tcgplayer-cdn.tcgplayer.com/product/86524_200w.jpg,3,1419,https://cpt.tcgcsv.com/vDJ,2025-12-01T22:53:28.683,1,66/112,Common,Water,50,Basic,[1] Irongrip (10),"[W] Nap 
<br>Remove 2 damage counters from Krabby <i>(remove 1 if there is only 1).</i>",L,None,2,0.05,0.34,20.36,0.34,0.15,Normal,,
86524,Krabby,Krabby,https://tcgplayer-cdn.tcgplayer.com/product/86524_200w.jpg,3,1419,https://cpt.tcgcsv.com/vDJ,2025-12-01T22:53:28.683,1,66/112,Common,Water,50,Basic,[1] Irongrip (10),"[W] Nap 
<br>Remove 2 damage counters from Krabby <i>(remove 1 if there is only 1).</i>",L,None,2,2.0,4.5,6.99,7.6,,Reverse Holofoil,,
86719,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/86719_200w.jpg,3,1419,https://cpt.tcgcsv.com/pJJ,2024-04-11T17:48:21.53,1,37/112,Uncommon,Colorless,80,Basic,"[1] Lick (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2] Tongue Whip 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",F,None,2,2.75,4.38,15.0,4.17,,Normal,,
86719,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/86719_200w.jpg,3,1419,https://cpt.tcgcsv.com/pJJ,2024-04-11T17:48:21.53,1,37/112,Uncommon,Colorless,80,Basic,"[1] Lick (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2] Tongue Whip 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",F,None,2,13.75,20.24,25.95,23.99,,Reverse Holofoil,,
86731,Life Herb,Life Herb,https://tcgplayer-cdn.tcgplayer.com/product/86731_200w.jpg,3,1419,https://cpt.tcgcsv.com/FJJ,2024-04-11T17:48:21.627,1,93/112,Uncommon,Item,,,,,,,,0.09,0.29,20.25,0.29,0.29,Normal,"Flip a coin.  If heads, choose 1 of your Pokemon (excluding Pokemon-ex) and remove all Special Conditions and 6 damage counters from that Pokemon <em>(all if there are less than 6).</em>",
86731,Life Herb,Life Herb,https://tcgplayer-cdn.tcgplayer.com/product/86731_200w.jpg,3,1419,https://cpt.tcgcsv.com/FJJ,2024-04-11T17:48:21.627,1,93/112,Uncommon,Item,,,,,,,,1.31,2.15,10.0,1.85,,Reverse Holofoil,"Flip a coin.  If heads, choose 1 of your Pokemon (excluding Pokemon-ex) and remove all Special Conditions and 6 damage counters from that Pokemon <em>(all if there are less than 6).</em>",
87026,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87026_200w.jpg,3,1419,https://cpt.tcgcsv.com/xQJ,2024-04-11T17:48:21.72,1,67/112,Common,Water,30,Basic,"[1] Surprise Attack (10)
<br>Flip a coin.  If tails, this attack does nothing.","[1W] Ascension 
<br>Search your deck for a card that evolves from Magikarp and put it on Magikarp. <i> (This counts as evolving Magikarp.)</i> Shuffle your deck afterward.",L,None,1,2.28,3.16,23.06,4.19,,Normal,,
87026,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87026_200w.jpg,3,1419,https://cpt.tcgcsv.com/xQJ,2024-04-11T17:48:21.72,1,67/112,Common,Water,30,Basic,"[1] Surprise Attack (10)
<br>Flip a coin.  If tails, this attack does nothing.","[1W] Ascension 
<br>Search your deck for a card that evolves from Magikarp and put it on Magikarp. <i> (This counts as evolving Magikarp.)</i> Shuffle your deck afterward.",L,None,1,199.99,200.0,200.0,53.4,,Reverse Holofoil,,
87075,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87075_200w.jpg,3,1419,https://cpt.tcgcsv.com/wRJ,2024-09-22T10:34:09.373,1,68/112,Common,Lightning,50,Basic,"[1] Supersonic 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1L] Speed Ball (20),F,M,1,0.05,0.25,20.29,0.28,0.22,Normal,,
87075,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87075_200w.jpg,3,1419,https://cpt.tcgcsv.com/wRJ,2024-09-22T10:34:09.373,1,68/112,Common,Lightning,50,Basic,"[1] Supersonic 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1L] Speed Ball (20),F,M,1,5.9,8.61,11.31,6.91,,Reverse Holofoil,,
87102,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/87102_200w.jpg,3,1419,https://cpt.tcgcsv.com/3SJ,2024-04-11T17:48:21.92,1,27/112,Rare,Lightning,80,Stage 1,"[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Speed Shot 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",F,M,1,0.35,0.67,20.7,0.65,0.6,Normal,,
87102,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/87102_200w.jpg,3,1419,https://cpt.tcgcsv.com/3SJ,2024-04-11T17:48:21.92,1,27/112,Rare,Lightning,80,Stage 1,"[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Speed Shot 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",F,M,1,17.59,21.54,45.99,14.67,,Reverse Holofoil,,
87173,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87173_200w.jpg,3,1419,https://cpt.tcgcsv.com/tTJ,2024-04-11T17:48:22.053,1,38/112,Uncommon,Fighting,50,Basic,"[1] Mischief 
<br>Shuffle your opponent's deck.",[1F] Light Punch (30),P,None,1,0.95,1.1,4.19,0.99,,Normal,,
87173,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87173_200w.jpg,3,1419,https://cpt.tcgcsv.com/tTJ,2024-04-11T17:48:22.053,1,38/112,Uncommon,Fighting,50,Basic,"[1] Mischief 
<br>Shuffle your opponent's deck.",[1F] Light Punch (30),P,None,1,6.0,9.22,26.5,7.52,,Reverse Holofoil,,
87226,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/87226_200w.jpg,3,1419,https://cpt.tcgcsv.com/xVJ,2024-04-11T17:48:22.17,1,7/112,Holo Rare,Fighting,80,Stage 1,"[1F] Linear Attack
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2F] Vengeance (30+)
<br>Does 30 damage plus 10 more damage for each Basic Pokemon and each Evolution card in your discard pile.  You can't add more than 60 damage in this way.",G,None,1,22.0,26.0,29.99,24.99,,Normal,,
87226,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/87226_200w.jpg,3,1419,https://cpt.tcgcsv.com/xVJ,2024-04-11T17:48:22.17,1,7/112,Holo Rare,Fighting,80,Stage 1,"[1F] Linear Attack
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2F] Vengeance (30+)
<br>Does 30 damage plus 10 more damage for each Basic Pokemon and each Evolution card in your discard pile.  You can't add more than 60 damage in this way.",G,None,1,28.0,40.5,53.0,24.78,,Holofoil,,
