productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
189149,Kyurem,Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/189149_200w.jpg,3,2420,https://cpt.tcgcsv.com/_Gw2,2022-12-13T16:32:30.04,1,,0.25,0.63,1.95,0.56,0.57,Holofoil,50/214,Holo Rare,Water,130,Basic,"[1] Cold Call
<br>Search your deck for a W Energy card and attach it to this Pokémon. Then, shuffle your deck.","[1WW] Hail Prison (110)
<br>Discard 2 W Energy from this Pokémon. Your opponent's Active Pokémon is now Paralyzed.",,Mx2,None,2,
189150,Froakie,Froakie,https://tcgplayer-cdn.tcgplayer.com/product/189150_200w.jpg,3,2420,https://cpt.tcgcsv.com/0Hw2,2025-11-21T00:17:28.74,1,,0.09,0.22,10.0,0.18,,Normal,51/214,Common,Water,60,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,,Gx2,None,1,
189150,Froakie,Froakie,https://tcgplayer-cdn.tcgplayer.com/product/189150_200w.jpg,3,2420,https://cpt.tcgcsv.com/0Hw2,2025-11-21T00:17:28.74,1,,0.15,0.37,10.0,0.37,0.36,Reverse Holofoil,51/214,Common,Water,60,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,,Gx2,None,1,
189151,Frogadier,Frogadier,https://tcgplayer-cdn.tcgplayer.com/product/189151_200w.jpg,3,2420,https://cpt.tcgcsv.com/2Hw2,2022-12-13T16:51:01.41,1,,0.03,0.2,10.0,0.19,,Normal,52/214,Uncommon,Water,80,Stage 1,"[1] Afterimage Strike (20)
<br>If any damage is done to this Pokémon by attacks during your opponent's next turn, flip a coin. If heads, prevent that damage.",,,Gx2,None,1,
189151,Frogadier,Frogadier,https://tcgplayer-cdn.tcgplayer.com/product/189151_200w.jpg,3,2420,https://cpt.tcgcsv.com/2Hw2,2022-12-13T16:51:01.41,1,,0.25,0.49,10.0,0.49,,Reverse Holofoil,52/214,Uncommon,Water,80,Stage 1,"[1] Afterimage Strike (20)
<br>If any damage is done to this Pokémon by attacks during your opponent's next turn, flip a coin. If heads, prevent that damage.",,,Gx2,None,1,
189152,Pyukumuku,Pyukumuku,https://tcgplayer-cdn.tcgplayer.com/product/189152_200w.jpg,3,2420,https://cpt.tcgcsv.com/3Hw2,2026-02-17T13:09:14.553,1,,4.76,9.33,12.06,9.7,,Reverse Holofoil,53/214,Uncommon,Water,70,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.","[2W] Surprise Fist (60+)
<br>You and your opponent play Rock-Paper-Scissors. If you win, this attack does 60 more damage.",,Gx2,None,1,
189152,Pyukumuku,Pyukumuku,https://tcgplayer-cdn.tcgplayer.com/product/189152_200w.jpg,3,2420,https://cpt.tcgcsv.com/3Hw2,2026-02-17T13:09:14.553,1,,0.24,0.79,10.0,0.8,0.34,Normal,53/214,Uncommon,Water,70,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.","[2W] Surprise Fist (60+)
<br>You and your opponent play Rock-Paper-Scissors. If you win, this attack does 60 more damage.",,Gx2,None,1,
189153,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/189153_200w.jpg,3,2420,https://cpt.tcgcsv.com/5Hw2,2025-10-31T18:44:59.09,1,,0.45,0.83,10.0,0.78,,Normal,54/214,Common,Lightning,70,Basic,[1L] Pika Ball (30),,,Fx2,M-20,1,
189153,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/189153_200w.jpg,3,2420,https://cpt.tcgcsv.com/5Hw2,2025-10-31T18:44:59.09,1,,2.68,3.95,9.99,3.23,4.01,Reverse Holofoil,54/214,Common,Lightning,70,Basic,[1L] Pika Ball (30),,,Fx2,M-20,1,
189154,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/189154_200w.jpg,3,2420,https://cpt.tcgcsv.com/6Hw2,2025-02-07T19:59:43.333,1,,0.49,0.85,2.39,0.84,,Reverse Holofoil,55/214,Rare,Lightning,120,Stage 1,"[1] Never Give Up
<br>You can use this attack only if you have 3 or more Prize cards remaining than your opponent. Attach all L Energy cards from your discard pile to your Pokemon in any way you like.",[1LL] Head Bolt (110),,Fx2,M-20,2,
189154,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/189154_200w.jpg,3,2420,https://cpt.tcgcsv.com/6Hw2,2025-02-07T19:59:43.333,1,,0.25,0.47,10.0,0.46,,Normal,55/214,Rare,Lightning,120,Stage 1,"[1] Never Give Up
<br>You can use this attack only if you have 3 or more Prize cards remaining than your opponent. Attach all L Energy cards from your discard pile to your Pokemon in any way you like.",[1LL] Head Bolt (110),,Fx2,M-20,2,
189155,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/189155_200w.jpg,3,2420,https://cpt.tcgcsv.com/7Hw2,2025-02-07T19:59:43.38,1,,0.25,0.51,10.0,0.45,,Reverse Holofoil,56/214,Rare,Lightning,110,Basic,"[1] Lightning Strike (30)
<br>This attack does 10 damage to 1 of your Benched Pokemon.","[2] Zaptrap (30x)
<br>This attack does 30 damage for each of your Pokemon with damage counters on them.",,Fx2,M-20,1,
189155,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/189155_200w.jpg,3,2420,https://cpt.tcgcsv.com/7Hw2,2025-02-07T19:59:43.38,1,,0.13,0.32,10.0,0.32,,Normal,56/214,Rare,Lightning,110,Basic,"[1] Lightning Strike (30)
<br>This attack does 10 damage to 1 of your Benched Pokemon.","[2] Zaptrap (30x)
<br>This attack does 30 damage for each of your Pokemon with damage counters on them.",,Fx2,M-20,1,
189156,Dedenne GX,Dedenne GX,https://tcgplayer-cdn.tcgplayer.com/product/189156_200w.jpg,3,2420,https://cpt.tcgcsv.com/8Hw2,2025-10-23T17:23:06.73,1,"<strong>Ability — Dedechange</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may discard your hand and draw 6 cards. You can't use more than 1 Dedechange Ability each turn.",7.75,9.06,49.99,9.13,44.98,Holofoil,57/214,Ultra Rare,Lightning,160,Basic,[1L] Static Shock (50),"<span style=""color:Teal""><strong>[1L] Tingly Return GX (50)</strong>
<br>Your opponent's Active Pokémon is now Paralyzed. Put this Pokémon and all cards attached to it into your hand.  <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,M-20,1,
189157,Dedenne GX (Secret),Dedenne GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189157_200w.jpg,3,2420,https://cpt.tcgcsv.com/9Hw2,2022-12-13T17:19:40.057,1,"<strong>Ability — Dedechange</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may discard your hand and draw 6 cards. You can't use more than 1 Dedechange Ability each turn.",33.99,40.0,69.95,40.03,45.99,Holofoil,219/214,Secret Rare,Lightning,160,Basic,[1L] Static Shock (50),"<span style=""color:Teal""><strong>[1L] Tingly Return GX (50)</strong>
<br>Your opponent's Active Pokémon is now Paralyzed. Put this Pokémon and all cards attached to it into your hand.  <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,M-20,1,
189158,Dedenne GX (Full Art),Dedenne GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189158_200w.jpg,3,2420,https://cpt.tcgcsv.com/bHw2,2025-12-10T22:39:48.147,1,"<strong>Ability — Dedechange</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may discard your hand and draw 6 cards. You can't use more than 1 Dedechange Ability each turn.",14.3,18.0,39.95,16.31,17.79,Holofoil,195/214,Ultra Rare,Lightning,160,Basic,"[1L] Static Shock (50)
<br>This attack does 30 damage for each of your Pokemon with damage counters on them.","<span style=""color:Teal""><strong>[1L] Tingly Return GX (50)</strong>
<br>Your opponent's Active Pokémon is now Paralyzed. Put this Pokémon and all cards attached to it into your hand.  <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,M-20,1,
189159,Charjabug,Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/189159_200w.jpg,3,2420,https://cpt.tcgcsv.com/cHw2,2025-02-07T19:59:43.427,1,"<strong>Ability — Battery </strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach this card from your hand to 1 of your Vikavolt or Vikavolt-GX as a Special Energy card. This card provides 2 L Energy only while it's attached to a Pokémon.",0.03,0.2,10.0,0.19,0.1,Normal,58/214,Uncommon,Lightning,80,Stage 1,[3] Pierce (60),,,Fx2,M-20,3,
189159,Charjabug,Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/189159_200w.jpg,3,2420,https://cpt.tcgcsv.com/cHw2,2025-02-07T19:59:43.427,1,"<strong>Ability — Battery </strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach this card from your hand to 1 of your Vikavolt or Vikavolt-GX as a Special Energy card. This card provides 2 L Energy only while it's attached to a Pokémon.",0.2,0.45,2.0,0.41,,Reverse Holofoil,58/214,Uncommon,Lightning,80,Stage 1,[3] Pierce (60),,,Fx2,M-20,3,
189160,Vikavolt,Vikavolt,https://tcgplayer-cdn.tcgplayer.com/product/189160_200w.jpg,3,2420,https://cpt.tcgcsv.com/dHw2,2025-12-09T05:39:48.737,1,"<strong>Ability — Stealthy Body</strong>
<br>If there is any Stadium card in play, this Pokémon has no Weakness.",0.13,0.4,1.54,0.37,0.22,Holofoil,59/214,Holo Rare,Lightning,150,Stage 2,"[1LLL] Electricannon (120+)
<br>You may discard all L Energy from this Pokémon. If you do, this attack does 100 more damage.",,,Fx2,M-20,2,
189160,Vikavolt,Vikavolt,https://tcgplayer-cdn.tcgplayer.com/product/189160_200w.jpg,3,2420,https://cpt.tcgcsv.com/dHw2,2025-12-09T05:39:48.737,1,"<strong>Ability — Stealthy Body</strong>
<br>If there is any Stadium card in play, this Pokémon has no Weakness.",0.2,0.4,5.14,0.37,0.33,Reverse Holofoil,59/214,Holo Rare,Lightning,150,Stage 2,"[1LLL] Electricannon (120+)
<br>You may discard all L Energy from this Pokémon. If you do, this attack does 100 more damage.",,,Fx2,M-20,2,
189161,Zeraora,Zeraora,https://tcgplayer-cdn.tcgplayer.com/product/189161_200w.jpg,3,2420,https://cpt.tcgcsv.com/fHw2,2025-02-07T19:59:43.473,1,,0.35,0.64,2.5,0.65,,Reverse Holofoil,60/214,Rare,Lightning,120,Basic,"[L] Crushing Claw (20)
<br>Discard a Special Energy from your opponent's Active Pokémon.","[2L] Discharge (50x)
<br>Discard all Lightning Energy from this Pokémon. This attack does 50 damage for each card you discarded in this way.",,Fx2,M-20,1,
189161,Zeraora,Zeraora,https://tcgplayer-cdn.tcgplayer.com/product/189161_200w.jpg,3,2420,https://cpt.tcgcsv.com/fHw2,2025-02-07T19:59:43.473,1,,0.2,0.53,10.0,0.54,,Normal,60/214,Rare,Lightning,120,Basic,"[L] Crushing Claw (20)
<br>Discard a Special Energy from your opponent's Active Pokémon.","[2L] Discharge (50x)
<br>Discard all Lightning Energy from this Pokémon. This attack does 50 damage for each card you discarded in this way.",,Fx2,M-20,1,
189162,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/189162_200w.jpg,3,2420,https://cpt.tcgcsv.com/gHw2,2025-02-07T19:59:43.52,1,,0.12,0.36,10.0,0.37,0.3,Reverse Holofoil,62/214,Common,Psychic,70,Basic,"[1] Glare
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1P] Tail Smack (20),,Px2,None,2,
189162,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/189162_200w.jpg,3,2420,https://cpt.tcgcsv.com/gHw2,2025-02-07T19:59:43.52,1,,0.02,0.2,10.0,0.14,,Normal,62/214,Common,Psychic,70,Basic,"[1] Glare
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1P] Tail Smack (20),,Px2,None,2,
189163,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/189163_200w.jpg,3,2420,https://cpt.tcgcsv.com/hHw2,2025-12-10T03:09:20.707,1,,0.23,0.36,1.49,0.36,0.35,Normal,63/214,Rare,Psychic,120,Stage 1,"[1] Wrap (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[1P] Heavy Choke (50+)
<br>If this Pokémon used Wrap during your last turn, this attack does 120 more damage.",,Px2,None,2,
189163,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/189163_200w.jpg,3,2420,https://cpt.tcgcsv.com/hHw2,2025-12-10T03:09:20.707,1,,0.25,0.54,10.0,0.53,0.36,Reverse Holofoil,63/214,Rare,Psychic,120,Stage 1,"[1] Wrap (30)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[1P] Heavy Choke (50+)
<br>If this Pokémon used Wrap during your last turn, this attack does 120 more damage.",,Px2,None,2,
189164,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/189164_200w.jpg,3,2420,https://cpt.tcgcsv.com/jHw2,2025-02-07T19:59:43.627,1,,0.02,0.2,10.0,0.18,,Normal,64/214,Common,Psychic,50,Basic,[P] Bite (10),"[2] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 50 more damage.",,Lx2,F-20,1,
189164,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/189164_200w.jpg,3,2420,https://cpt.tcgcsv.com/jHw2,2025-02-07T19:59:43.627,1,,0.08,0.31,10.0,0.29,,Reverse Holofoil,64/214,Common,Psychic,50,Basic,[P] Bite (10),"[2] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 50 more damage.",,Lx2,F-20,1,
189165,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/189165_200w.jpg,3,2420,https://cpt.tcgcsv.com/kHw2,2025-02-07T19:59:43.667,1,,0.03,0.21,10.0,0.17,,Normal,65/214,Uncommon,Psychic,80,Stage 1,[P] Bite (20),"[3] Leech Life (40)
<br>Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.",,Lx2,F-20,1,
189165,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/189165_200w.jpg,3,2420,https://cpt.tcgcsv.com/kHw2,2025-02-07T19:59:43.667,1,,0.19,0.34,10.0,0.31,,Reverse Holofoil,65/214,Uncommon,Psychic,80,Stage 1,[P] Bite (20),"[3] Leech Life (40)
<br>Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.",,Lx2,F-20,1,
189166,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/189166_200w.jpg,3,2420,https://cpt.tcgcsv.com/lHw2,2024-05-19T12:04:59.153,1,"<strong>Ability — Sound Veil</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokémon until the end of your opponent's next turn.",0.15,0.65,10.0,0.65,0.68,Holofoil,66/214,Holo Rare,Psychic,130,Stage 2,"[3] Severe Poison (60)
<br>Your opponent's Active Pokémon is now Poisoned. Put 4 damage counters instead of 1 on that Pokémon between turns.",,,Lx2,F-20,0,
189166,Crobat,Crobat,https://tcgplayer-cdn.tcgplayer.com/product/189166_200w.jpg,3,2420,https://cpt.tcgcsv.com/lHw2,2024-05-19T12:04:59.153,1,"<strong>Ability — Sound Veil</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokémon until the end of your opponent's next turn.",0.25,0.62,10.0,0.55,0.69,Reverse Holofoil,66/214,Holo Rare,Psychic,130,Stage 2,"[3] Severe Poison (60)
<br>Your opponent's Active Pokémon is now Poisoned. Put 4 damage counters instead of 1 on that Pokémon between turns.",,,Lx2,F-20,0,
189167,Gastly (67),Gastly 67,https://tcgplayer-cdn.tcgplayer.com/product/189167_200w.jpg,3,2420,https://cpt.tcgcsv.com/mHw2,2026-02-17T20:39:31.33,1,"<strong>Ability — Swelling Spite</strong>
<br>When this Pokémon is Knocked Out, search your deck for up to 2 Haunter and put them onto your Bench. Then, shuffle your deck.",0.09,0.27,10.0,0.28,0.25,Normal,67/214,Common,Psychic,40,Basic,[2] Will-O-Wisp (20),,,Dx2,F-20,1,
189167,Gastly (67),Gastly 67,https://tcgplayer-cdn.tcgplayer.com/product/189167_200w.jpg,3,2420,https://cpt.tcgcsv.com/mHw2,2026-02-17T20:39:31.33,1,"<strong>Ability — Swelling Spite</strong>
<br>When this Pokémon is Knocked Out, search your deck for up to 2 Haunter and put them onto your Bench. Then, shuffle your deck.",0.28,0.76,10.0,0.74,0.76,Reverse Holofoil,67/214,Common,Psychic,40,Basic,[2] Will-O-Wisp (20),,,Dx2,F-20,1,
189168,Gastly (68),Gastly 68,https://tcgplayer-cdn.tcgplayer.com/product/189168_200w.jpg,3,2420,https://cpt.tcgcsv.com/nHw2,2025-12-10T03:12:33.28,1,,0.15,0.5,19.5,0.51,0.33,Reverse Holofoil,68/214,Common,Psychic,60,Basic,"[P] Smog
<br>Your opponent's Active Pokémon is now Poisoned.",,,Dx2,F-20,1,
189168,Gastly (68),Gastly 68,https://tcgplayer-cdn.tcgplayer.com/product/189168_200w.jpg,3,2420,https://cpt.tcgcsv.com/nHw2,2025-12-10T03:12:33.28,1,,0.04,0.21,10.0,0.22,0.19,Normal,68/214,Common,Psychic,60,Basic,"[P] Smog
<br>Your opponent's Active Pokémon is now Poisoned.",,,Dx2,F-20,1,
189169,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/189169_200w.jpg,3,2420,https://cpt.tcgcsv.com/pHw2,2025-11-25T03:37:10.307,1,,0.75,1.99,9.99,2.17,3.33,Reverse Holofoil,69/214,Uncommon,Psychic,70,Stage 1,"[P] Sinister Fog
<br>Your opponent's Active Pokémon is now Poisoned. Put 1 damage counter on each of your opponent's Benched Pokémon.",,,Dx2,F-20,1,
189169,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/189169_200w.jpg,3,2420,https://cpt.tcgcsv.com/pHw2,2025-11-25T03:37:10.307,1,,0.08,0.32,10.0,0.3,0.29,Normal,69/214,Uncommon,Psychic,70,Stage 1,"[P] Sinister Fog
<br>Your opponent's Active Pokémon is now Poisoned. Put 1 damage counter on each of your opponent's Benched Pokémon.",,,Dx2,F-20,1,
189170,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/189170_200w.jpg,3,2420,https://cpt.tcgcsv.com/qHw2,2026-02-17T13:10:11.34,1,"<strong>Ability — Shadow Pain</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 6 damage counters on your opponent's Pokémon-GX and Pokémon-EX in any way you like.",21.84,34.99,50.06,30.65,,Reverse Holofoil,70/214,Rare,Psychic,130,Stage 2,"[3] Twilight Poison (70)
<br>Your opponent's Active Pokémon is now Asleep and Poisoned.",,,Dx2,F-20,0,
189170,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/189170_200w.jpg,3,2420,https://cpt.tcgcsv.com/qHw2,2026-02-17T13:10:11.34,1,"<strong>Ability — Shadow Pain</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 6 damage counters on your opponent's Pokémon-GX and Pokémon-EX in any way you like.",9.99,11.98,15.86,12.13,,Normal,70/214,Rare,Psychic,130,Stage 2,"[3] Twilight Poison (70)
<br>Your opponent's Active Pokémon is now Asleep and Poisoned.",,,Dx2,F-20,0,
189171,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/189171_200w.jpg,3,2420,https://cpt.tcgcsv.com/rHw2,2022-12-13T16:53:15.653,1,,0.04,0.25,10.0,0.24,,Reverse Holofoil,71/214,Common,Psychic,70,Basic,"[P] Hypnosis
<br>Your opponent's Active Pokémon is now Asleep.",[2P] Psypunch (30),,Px2,None,2,
189171,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/189171_200w.jpg,3,2420,https://cpt.tcgcsv.com/rHw2,2022-12-13T16:53:15.653,1,,0.03,0.2,10.0,0.18,,Normal,71/214,Common,Psychic,70,Basic,"[P] Hypnosis
<br>Your opponent's Active Pokémon is now Asleep.",[2P] Psypunch (30),,Px2,None,2,
189172,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/189172_200w.jpg,3,2420,https://cpt.tcgcsv.com/sHw2,2025-02-07T19:59:43.777,1,"<strong>Ability — Hypnotic Pendulum</strong>
<br>When your opponent's Active Pokémon is Knocked Out, flip a coin. If heads, choose which of your opponent's Benched Pokémon becomes their new Active Pokémon.",0.14,0.3,10.0,0.28,,Normal,72/214,Rare,Psychic,110,Stage 1,"[2P] Stir the Brain (30+)
<br>This attack does 10 more damage for each card in your opponent's hand.",,,Px2,None,2,
189172,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/189172_200w.jpg,3,2420,https://cpt.tcgcsv.com/sHw2,2025-02-07T19:59:43.777,1,"<strong>Ability — Hypnotic Pendulum</strong>
<br>When your opponent's Active Pokémon is Knocked Out, flip a coin. If heads, choose which of your opponent's Benched Pokémon becomes their new Active Pokémon.",0.17,0.5,2.99,0.47,,Reverse Holofoil,72/214,Rare,Psychic,110,Stage 1,"[2P] Stir the Brain (30+)
<br>This attack does 10 more damage for each card in your opponent's hand.",,,Px2,None,2,
189173,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/189173_200w.jpg,3,2420,https://cpt.tcgcsv.com/tHw2,2025-11-20T23:15:06.557,1,,0.23,0.4,10.0,0.39,0.29,Reverse Holofoil,73/214,Common,Psychic,70,Basic,"[1] Foul Odor
<br>Both Active Pokémon are now Confused.",,,Px2,None,2,
189173,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/189173_200w.jpg,3,2420,https://cpt.tcgcsv.com/tHw2,2025-11-20T23:15:06.557,1,,0.04,0.2,10.0,0.2,,Normal,73/214,Common,Psychic,70,Basic,"[1] Foul Odor
<br>Both Active Pokémon are now Confused.",,,Px2,None,2,
189174,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/189174_200w.jpg,3,2420,https://cpt.tcgcsv.com/vHw2,2022-12-13T16:53:37.167,1,"<strong>Ability — Detention Gas</strong>
<br>As long as this Pokémon is your Active Pokémon, put 1 damage counter on each of your opponent's Basic Pokémon between turns.",0.35,0.59,10.0,0.58,0.59,Normal,74/214,Rare,Psychic,120,Stage 1,"[2] Splattering Sludge (40)
<br>This attack does 20 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Px2,None,3,
189174,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/189174_200w.jpg,3,2420,https://cpt.tcgcsv.com/vHw2,2022-12-13T16:53:37.167,1,"<strong>Ability — Detention Gas</strong>
<br>As long as this Pokémon is your Active Pokémon, put 1 damage counter on each of your opponent's Basic Pokémon between turns.",0.55,1.18,2.76,1.25,,Reverse Holofoil,74/214,Rare,Psychic,120,Stage 1,"[2] Splattering Sludge (40)
<br>This attack does 20 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Px2,None,3,
189175,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/189175_200w.jpg,3,2420,https://cpt.tcgcsv.com/wHw2,2024-06-12T20:02:29.033,1,"<strong>Ability — Mind Report</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may put a Supporter card from your discard pile on top of your deck.",0.85,1.37,10.0,1.25,1.2,Normal,75/214,Rare,Psychic,120,Basic,"[2P] Psyshock (70)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,Px2,None,2,
189175,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/189175_200w.jpg,3,2420,https://cpt.tcgcsv.com/wHw2,2024-06-12T20:02:29.033,1,"<strong>Ability — Mind Report</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may put a Supporter card from your discard pile on top of your deck.",2.6,5.21,96.95,5.67,96.95,Reverse Holofoil,75/214,Rare,Psychic,120,Basic,"[2P] Psyshock (70)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,Px2,None,2,
189176,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/189176_200w.jpg,3,2420,https://cpt.tcgcsv.com/xHw2,2025-12-09T05:34:27.137,1,"<strong>Ability — Bench Barrier</strong>
<br>Prevent all damage done to your Benched Pokémon by your opponent's attacks.",8.0,10.57,29.99,10.16,,Reverse Holofoil,76/214,Holo Rare,Psychic,60,Basic,"[1] Psypower
<br>Put 3 damage counters on your opponent's Pokémon in any way you like.",,,Px2,None,1,
189176,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/189176_200w.jpg,3,2420,https://cpt.tcgcsv.com/xHw2,2025-12-09T05:34:27.137,1,"<strong>Ability — Bench Barrier</strong>
<br>Prevent all damage done to your Benched Pokémon by your opponent's attacks.",9.04,10.13,26.95,9.4,13.99,Holofoil,76/214,Holo Rare,Psychic,60,Basic,"[1] Psypower
<br>Put 3 damage counters on your opponent's Pokémon in any way you like.",,,Px2,None,1,
189177,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/189177_200w.jpg,3,2420,https://cpt.tcgcsv.com/zHw2,2023-05-13T10:53:40.823,1,,0.03,0.2,10.0,0.2,0.18,Normal,77/214,Common,Psychic,60,Basic,"[P] Ominous Eyes
<br>Put 1 damage counter on 1 of your opponent's Pokémon.",,,Dx2,F-20,1,
189177,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/189177_200w.jpg,3,2420,https://cpt.tcgcsv.com/zHw2,2023-05-13T10:53:40.823,1,,0.15,0.4,2.99,0.47,,Reverse Holofoil,77/214,Common,Psychic,60,Basic,"[P] Ominous Eyes
<br>Put 1 damage counter on 1 of your opponent's Pokémon.",,,Dx2,F-20,1,
189178,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/189178_200w.jpg,3,2420,https://cpt.tcgcsv.com/BHw2,2022-12-13T16:55:45.32,1,"<strong>Ability — Mysterious Message</strong>
<br>Once during your turn <em>(before your attack)</em>, you may draw cards until you have 7 cards in your hand. If you drew any cards in this way, this Pokémon is Knocked Out.",0.17,0.87,10.0,0.79,,Reverse Holofoil,78/214,Rare,Psychic,110,Stage 1,"[2P] Hypnoblast (70)
<br>Your opponent's Active Pokémon is now Asleep.",,,Dx2,F-20,1,
189178,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/189178_200w.jpg,3,2420,https://cpt.tcgcsv.com/BHw2,2022-12-13T16:55:45.32,1,"<strong>Ability — Mysterious Message</strong>
<br>Once during your turn <em>(before your attack)</em>, you may draw cards until you have 7 cards in your hand. If you drew any cards in this way, this Pokémon is Knocked Out.",0.15,0.45,10.0,0.45,0.41,Normal,78/214,Rare,Psychic,110,Stage 1,"[2P] Hypnoblast (70)
<br>Your opponent's Active Pokémon is now Asleep.",,,Dx2,F-20,1,
