productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
124044,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/124044_200w.jpg,3,1842,https://cpt.tcgcsv.com/VD_,2025-10-31T19:17:14.833,1,0.5,1.0,9.99,1.14,1.0,Reverse Holofoil,"<b>Ability — Space Beacon</b>
<br>Once during your turn <em>(before your attack)</em>, you may discard a card from your hand. If you do, put 2 basic Energy cards from your discard pile into your hand. <em>(You can't choose a card you discarded with the effect of this Ability.)</em>",31/108,Rare,Water,90,Stage 1,"[1W] Star Freeze (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Gx2,None,1,,
124045,Starmie BREAK,Starmie BREAK,https://tcgplayer-cdn.tcgplayer.com/product/124045_200w.jpg,3,1842,https://cpt.tcgcsv.com/WD_,2026-02-17T22:55:00.223,1,1.0,2.33,16.95,2.15,1.65,Holofoil,"Starmie BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",32/108,Rare BREAK,Water,130,BREAK Evolution,"[W] Break Star
<br>This attack does 100 damage to each of your opponent's Pokemon BREAK. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,None,None,0,,
124046,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/124046_200w.jpg,3,1842,https://cpt.tcgcsv.com/XD_,2026-03-09T15:33:40.33,1,0.02,0.22,19.5,0.21,0.14,Normal,,33/108,Common,Water,30,Basic,"[W] Flail (10x)
<br>This attack does 10 damage times the number of damage counters on this Pokemon.",,Lx2,None,1,,
124046,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/124046_200w.jpg,3,1842,https://cpt.tcgcsv.com/XD_,2026-03-09T15:33:40.33,1,0.22,0.72,9.95,1.34,0.49,Reverse Holofoil,,33/108,Common,Water,30,Basic,"[W] Flail (10x)
<br>This attack does 10 damage times the number of damage counters on this Pokemon.",,Lx2,None,1,,
124047,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/124047_200w.jpg,3,1842,https://cpt.tcgcsv.com/ZD_,2026-03-05T15:58:19.66,1,2.98,7.5,29.95,6.16,7.27,Holofoil,,34/108,Holo Rare,Water,130,Stage 1,"[WWW] Bubble Beam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[WWWW] Dragon Rage (180)
<br>Flip 2 coins. If either of them are tails, this attack does nothing.",Lx2,None,3,,
124047,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/124047_200w.jpg,3,1842,https://cpt.tcgcsv.com/ZD_,2026-03-05T15:58:19.66,1,3.2,8.0,96.95,7.68,7.69,Reverse Holofoil,,34/108,Holo Rare,Water,130,Stage 1,"[WWW] Bubble Beam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[WWWW] Dragon Rage (180)
<br>Flip 2 coins. If either of them are tails, this attack does nothing.",Lx2,None,3,,
124048,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/124048_200w.jpg,3,1842,https://cpt.tcgcsv.com/-D_,2026-02-23T14:56:03.1,1,0.04,0.5,19.5,0.68,0.39,Normal,,35/108,Common,Lightning,60,Basic,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, this attack does 10 damage to itself.",Fx2,M-20,1,,
124048,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/124048_200w.jpg,3,1842,https://cpt.tcgcsv.com/-D_,2026-02-23T14:56:03.1,1,1.0,2.16,22.13,6.44,1.84,Reverse Holofoil,,35/108,Common,Lightning,60,Basic,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, this attack does 10 damage to itself.",Fx2,M-20,1,,
124049,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/124049_200w.jpg,3,1842,https://cpt.tcgcsv.com/_D_,2026-02-17T20:56:27.547,1,2.85,5.18,19.99,5.63,4.48,Holofoil,,36/108,Holo Rare,Lightning,100,Stage 1,"[L] Energize
<br>Attach a Lightning Energy card from your discard pile to this Pokemon.","[1LL] Spark Bolt (70+)
<br>You may discard an Energy attached to this Pokemon. If you do, this attack does 70 more damage.",Fx2,M-20,1,,
124049,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/124049_200w.jpg,3,1842,https://cpt.tcgcsv.com/_D_,2026-02-17T20:56:27.547,1,2.75,6.78,4321.0,6.93,2.99,Reverse Holofoil,,36/108,Holo Rare,Lightning,100,Stage 1,"[L] Energize
<br>Attach a Lightning Energy card from your discard pile to this Pokemon.","[1LL] Spark Bolt (70+)
<br>You may discard an Energy attached to this Pokemon. If you do, this attack does 70 more damage.",Fx2,M-20,1,,
124050,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/124050_200w.jpg,3,1842,https://cpt.tcgcsv.com/0F_,2026-02-17T20:51:18.307,1,0.01,0.16,3.0,0.15,0.1,Normal,,37/108,Common,Lightning,50,Basic,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[1L] Self-Destruct (50)
<br>This Pokemon does 50 damage to itself.",Fx2,M-20,1,,
124050,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/124050_200w.jpg,3,1842,https://cpt.tcgcsv.com/0F_,2026-02-17T20:51:18.307,1,0.06,0.4,4.5,0.42,0.33,Reverse Holofoil,,37/108,Common,Lightning,50,Basic,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[1L] Self-Destruct (50)
<br>This Pokemon does 50 damage to itself.",Fx2,M-20,1,,
124051,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/124051_200w.jpg,3,1842,https://cpt.tcgcsv.com/2F_,2026-02-25T20:26:41.41,1,0.48,1.25,19.95,1.31,0.98,Holofoil,,38/108,Holo Rare,Lightning,80,Stage 1,"[1L] Thunder Wave (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[2L] Self-Destruct (80)
<br>This Pokemon does 80 damage to itself.",Fx2,M-20,1,,
124051,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/124051_200w.jpg,3,1842,https://cpt.tcgcsv.com/2F_,2026-02-25T20:26:41.41,1,0.76,1.32,14.95,1.37,1.31,Reverse Holofoil,,38/108,Holo Rare,Lightning,80,Stage 1,"[1L] Thunder Wave (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[2L] Self-Destruct (80)
<br>This Pokemon does 80 damage to itself.",Fx2,M-20,1,,
124052,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/124052_200w.jpg,3,1842,https://cpt.tcgcsv.com/3F_,2026-03-09T15:37:39.023,1,0.01,0.15,19.5,0.12,0.02,Normal,,39/108,Common,Lightning,60,Basic,"[1] Continuous Tackle (10x)
<br>Flip a coin until you get tails. This attack does 10 more damage times the number of heads.",,Fx2,M-20,1,,
124052,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/124052_200w.jpg,3,1842,https://cpt.tcgcsv.com/3F_,2026-03-09T15:37:39.023,1,0.1,0.38,4.99,0.38,0.28,Reverse Holofoil,,39/108,Common,Lightning,60,Basic,"[1] Continuous Tackle (10x)
<br>Flip a coin until you get tails. This attack does 10 more damage times the number of heads.",,Fx2,M-20,1,,
124053,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/124053_200w.jpg,3,1842,https://cpt.tcgcsv.com/5F_,2026-03-09T15:32:12.453,1,0.02,0.25,19.5,0.21,0.18,Normal,"<b>Ability — Buzzap Thunder</b>
<br>Once during your turn <em>(before your attack)</em>, you may Knock Out this Pokemon and attach it to one of your Lightning Pokemon as a Special Energy card. This card provides 2 Lightning Energy only while this card is attached to a Pokemon.",40/108,Rare,Lightning,80,Stage 1,[1LL] Head Bolt (70),,Fx2,M-20,1,,
124053,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/124053_200w.jpg,3,1842,https://cpt.tcgcsv.com/5F_,2026-03-09T15:32:12.453,1,0.25,0.75,10.75,0.69,,Reverse Holofoil,"<b>Ability — Buzzap Thunder</b>
<br>Once during your turn <em>(before your attack)</em>, you may Knock Out this Pokemon and attach it to one of your Lightning Pokemon as a Special Energy card. This card provides 2 Lightning Energy only while this card is attached to a Pokemon.",40/108,Rare,Lightning,80,Stage 1,[1LL] Head Bolt (70),,Fx2,M-20,1,,
124054,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/124054_200w.jpg,3,1842,https://cpt.tcgcsv.com/6F_,2026-03-09T15:31:35.867,1,0.02,0.2,19.5,0.15,0.09,Normal,,41/108,Common,Lightning,70,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[1L] Thunder Punch (30+)
<br>Flip a coin. If heads, this attack does 10 more damage. If tails, this Pokemon does 10 damage to itself.",Fx2,M-20,2,,
124054,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/124054_200w.jpg,3,1842,https://cpt.tcgcsv.com/6F_,2026-03-09T15:31:35.867,1,0.15,0.49,6.99,0.47,,Reverse Holofoil,,41/108,Common,Lightning,70,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[1L] Thunder Punch (30+)
<br>Flip a coin. If heads, this attack does 10 more damage. If tails, this Pokemon does 10 damage to itself.",Fx2,M-20,2,,
124055,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/124055_200w.jpg,3,1842,https://cpt.tcgcsv.com/7F_,2026-02-25T19:41:24.027,1,3.14,4.91,20.0,3.83,4.91,Holofoil,,42/108,Holo Rare,Lightning,110,Basic,"[2LL] Thunder (90)
<br>This Pokemon does 30 damage to itself.","[LLLL] Thunderbolt (170)
<br>Discard all Energy attached to this Pokemon.",None,F-20,2,,
124055,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/124055_200w.jpg,3,1842,https://cpt.tcgcsv.com/7F_,2026-02-25T19:41:24.027,1,2.11,3.88,96.41,4.39,96.4,Reverse Holofoil,,42/108,Holo Rare,Lightning,110,Basic,"[2LL] Thunder (90)
<br>This Pokemon does 30 damage to itself.","[LLLL] Thunderbolt (170)
<br>Discard all Energy attached to this Pokemon.",None,F-20,2,,
124056,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/124056_200w.jpg,3,1842,https://cpt.tcgcsv.com/8F_,2025-11-21T04:55:43.703,1,0.01,0.17,19.5,0.14,0.06,Normal,,43/108,Common,Psychic,60,Basic,"[P] Double Stab (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Px2,None,1,,
124056,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/124056_200w.jpg,3,1842,https://cpt.tcgcsv.com/8F_,2025-11-21T04:55:43.703,1,0.13,0.35,4.5,0.31,,Reverse Holofoil,,43/108,Common,Psychic,60,Basic,"[P] Double Stab (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Px2,None,1,,
124057,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/124057_200w.jpg,3,1842,https://cpt.tcgcsv.com/9F_,2025-10-10T20:34:43.693,1,0.02,0.18,3.0,0.15,,Normal,,44/108,Uncommon,Psychic,90,Stage 1,[P] Horn Attack (20),"[3] Fury Attack (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads.",Px2,None,2,,
124057,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/124057_200w.jpg,3,1842,https://cpt.tcgcsv.com/9F_,2025-10-10T20:34:43.693,1,0.15,0.4,15.0,0.36,,Reverse Holofoil,,44/108,Uncommon,Psychic,90,Stage 1,[P] Horn Attack (20),"[3] Fury Attack (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads.",Px2,None,2,,
124058,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/124058_200w.jpg,3,1842,https://cpt.tcgcsv.com/bF_,2026-02-25T20:28:43.003,1,1.45,4.14,25.0,4.13,4.6,Holofoil,,45/108,Holo Rare,Psychic,150,Stage 2,"[1P] Rumble (40)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[1PP] Tail Swing (100)
<br>This attack does 20 damage to each of your opponent's Benched Basic Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Px2,None,3,,
124058,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/124058_200w.jpg,3,1842,https://cpt.tcgcsv.com/bF_,2026-02-25T20:28:43.003,1,1.77,3.97,19.95,3.97,2.99,Reverse Holofoil,,45/108,Holo Rare,Psychic,150,Stage 2,"[1P] Rumble (40)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[1PP] Tail Swing (100)
<br>This attack does 20 damage to each of your opponent's Benched Basic Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Px2,None,3,,
124059,Nidoking BREAK,Nidoking BREAK,https://tcgplayer-cdn.tcgplayer.com/product/124059_200w.jpg,3,1842,https://cpt.tcgcsv.com/cF_,2022-12-15T19:56:58.503,1,1.3,3.36,16.95,3.3,4.92,Holofoil,"Nidoking BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",46/108,Rare BREAK,Psychic,180,BREAK Evolution,"[1PP] Toxic Drill (120)
<br>Your opponent's Active Pokemon is now Poisoned. Put 2 damage counters instead of 1 on that Pokemon between turns.",,None,None,0,,
124060,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/124060_200w.jpg,3,1842,https://cpt.tcgcsv.com/dF_,2025-02-05T21:22:27.18,1,0.01,0.25,3.0,0.29,,Normal,,48/108,Uncommon,Psychic,70,Stage 1,"[P] Hypnosis
<br>Your opponent's Active Pokemon is now Asleep.","[1P] Dream Eater (80)
<br>If your opponent's Active Pokemon is not Asleep, this attack does nothing.",Dx2,F-20,1,,
124060,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/124060_200w.jpg,3,1842,https://cpt.tcgcsv.com/dF_,2025-02-05T21:22:27.18,1,0.19,0.57,5.42,0.58,0.5,Reverse Holofoil,,48/108,Uncommon,Psychic,70,Stage 1,"[P] Hypnosis
<br>Your opponent's Active Pokemon is now Asleep.","[1P] Dream Eater (80)
<br>If your opponent's Active Pokemon is not Asleep, this attack does nothing.",Dx2,F-20,1,,
124061,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/124061_200w.jpg,3,1842,https://cpt.tcgcsv.com/fF_,2025-11-21T04:27:29.547,1,0.01,0.2,19.5,0.2,0.07,Normal,,47/108,Common,Psychic,40,Basic,"[P] Little Grudge 
<br>During your opponent's next turn, if this Pokemon is Knocked Out by damage from an attack, discard an Energy attached to the Attacking Pokemon.","[1P] Nightmare (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Dx2,F-20,1,,
124061,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/124061_200w.jpg,3,1842,https://cpt.tcgcsv.com/fF_,2025-11-21T04:27:29.547,1,0.1,0.5,3.99,0.57,0.5,Reverse Holofoil,,47/108,Common,Psychic,40,Basic,"[P] Little Grudge 
<br>During your opponent's next turn, if this Pokemon is Knocked Out by damage from an attack, discard an Energy attached to the Attacking Pokemon.","[1P] Nightmare (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Dx2,F-20,1,,
124062,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/124062_200w.jpg,3,1842,https://cpt.tcgcsv.com/gF_,2026-02-17T20:39:32.367,1,0.01,0.15,19.5,0.12,0.01,Normal,,49/108,Common,Psychic,60,Basic,[1] Pound (10),"[PP] Confuse Ray (10)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
124062,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/124062_200w.jpg,3,1842,https://cpt.tcgcsv.com/gF_,2026-02-17T20:39:32.367,1,0.1,0.4,4.5,0.39,0.37,Reverse Holofoil,,49/108,Common,Psychic,60,Basic,[1] Pound (10),"[PP] Confuse Ray (10)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
124063,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/124063_200w.jpg,3,1842,https://cpt.tcgcsv.com/hF_,2022-12-15T19:57:30.473,1,0.02,0.19,19.5,0.12,0.02,Normal,,50/108,Uncommon,Psychic,60,Basic,"[PP] Foul Gas (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Poisoned. If tails, your opponent's Active Pokemon is now Confused.",,Px2,None,1,,
124063,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/124063_200w.jpg,3,1842,https://cpt.tcgcsv.com/hF_,2022-12-15T19:57:30.473,1,0.1,0.38,2.25,0.37,0.32,Reverse Holofoil,,50/108,Uncommon,Psychic,60,Basic,"[PP] Foul Gas (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Poisoned. If tails, your opponent's Active Pokemon is now Confused.",,Px2,None,1,,
124064,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/124064_200w.jpg,3,1842,https://cpt.tcgcsv.com/jF_,2026-02-17T20:52:53.907,1,0.5,1.7,25.0,2.3,,Normal,,51/108,Rare,Psychic,130,Basic,"[2] Psychic (20+)
<br>This attack does 20 more damage for each Energy card attached to your opponent's Active Pokemon.","[PP] Barrier
<br>During your opponent's next turn, prevents all effects of attacks, including damage, done to this Pokemon. If 1 of your Pokemon used Barrier during your last turn, this attack can't be used.",Px2,None,2,,
124064,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/124064_200w.jpg,3,1842,https://cpt.tcgcsv.com/jF_,2026-02-17T20:52:53.907,1,2.68,6.99,164.2,10.0,10.77,Reverse Holofoil,,51/108,Rare,Psychic,130,Basic,"[2] Psychic (20+)
<br>This attack does 20 more damage for each Energy card attached to your opponent's Active Pokemon.","[PP] Barrier
<br>During your opponent's next turn, prevents all effects of attacks, including damage, done to this Pokemon. If 1 of your Pokemon used Barrier during your last turn, this attack can't be used.",Px2,None,2,,
124065,Mewtwo EX,Mewtwo EX,https://tcgplayer-cdn.tcgplayer.com/product/124065_200w.jpg,3,1842,https://cpt.tcgcsv.com/kF_,2026-02-17T23:09:00.503,1,4.0,7.33,19.95,6.64,9.98,Holofoil,,52/108,Ultra Rare,Psychic,180,Basic,"[1] Energy Absorption
<br>Attach an Energy card from your discard pile to this Pokemon.","[P] Regeneration
<br>Heal 60 damage from this Pokemon.",Px2,None,2,[3P] Psyburn (110),
124066,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/124066_200w.jpg,3,1842,https://cpt.tcgcsv.com/lF_,2026-02-17T23:11:53.963,1,16.22,33.05,47.71,29.07,46.99,Holofoil,"<b>Ability — Neutral Shield</b>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Evolution Pokemon.",53/108,Holo Rare,Psychic,40,Basic,"[1P] Psy Bolt (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Px2,None,1,,
124066,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/124066_200w.jpg,3,1842,https://cpt.tcgcsv.com/lF_,2026-02-17T23:11:53.963,1,8.99,25.0,69.69,19.85,29.97,Reverse Holofoil,"<b>Ability — Neutral Shield</b>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Evolution Pokemon.",53/108,Holo Rare,Psychic,40,Basic,"[1P] Psy Bolt (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Px2,None,1,,
124067,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/124067_200w.jpg,3,1842,https://cpt.tcgcsv.com/mF_,2025-02-05T21:22:27.337,1,0.01,0.19,19.5,0.17,0.04,Normal,,54/108,Common,Fighting,60,Basic,"[F] Sand Attack (10)
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",,Gx2,None,1,,
124067,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/124067_200w.jpg,3,1842,https://cpt.tcgcsv.com/mF_,2025-02-05T21:22:27.337,1,0.1,0.37,2.99,0.34,0.29,Reverse Holofoil,,54/108,Common,Fighting,60,Basic,"[F] Sand Attack (10)
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",,Gx2,None,1,,
124068,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/124068_200w.jpg,3,1842,https://cpt.tcgcsv.com/nF_,2025-10-31T19:17:15.06,1,0.01,0.15,19.5,0.12,0.04,Normal,"<b>Ability — Submerge</b>
<br>As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks <em>(both yours and your opponent's)</em>.",55/108,Common,Fighting,40,Basic,"[1F] Dig Through
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Gx2,None,1,,
124068,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/124068_200w.jpg,3,1842,https://cpt.tcgcsv.com/nF_,2025-10-31T19:17:15.06,1,0.08,0.39,3.0,0.38,0.17,Reverse Holofoil,"<b>Ability — Submerge</b>
<br>As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks <em>(both yours and your opponent's)</em>.",55/108,Common,Fighting,40,Basic,"[1F] Dig Through
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Gx2,None,1,,
124069,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/124069_200w.jpg,3,1842,https://cpt.tcgcsv.com/pF_,2025-02-05T21:22:27.44,1,0.01,0.25,10.2,0.26,0.18,Normal,,56/108,Rare,Fighting,90,Stage 1,[2] Slash (40),"[FFF] Earthquake (130)
<br>This attack does 20 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,None,1,,
124069,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/124069_200w.jpg,3,1842,https://cpt.tcgcsv.com/pF_,2025-02-05T21:22:27.44,1,0.34,0.83,3.47,0.81,,Reverse Holofoil,,56/108,Rare,Fighting,90,Stage 1,[2] Slash (40),"[FFF] Earthquake (130)
<br>This attack does 20 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,None,1,,
124070,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/124070_200w.jpg,3,1842,https://cpt.tcgcsv.com/qF_,2026-02-18T17:49:11.147,1,0.01,0.15,3.08,0.12,0.1,Normal,,57/108,Common,Fighting,70,Basic,"[FF] Dual Chop (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,Px2,None,2,,
124070,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/124070_200w.jpg,3,1842,https://cpt.tcgcsv.com/qF_,2026-02-18T17:49:11.147,1,0.15,0.43,4.5,0.42,,Reverse Holofoil,,57/108,Common,Fighting,70,Basic,"[FF] Dual Chop (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,Px2,None,2,,
124071,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/124071_200w.jpg,3,1842,https://cpt.tcgcsv.com/rF_,2025-02-05T21:22:27.547,1,0.01,0.18,3.0,0.15,,Normal,,58/108,Uncommon,Fighting,90,Stage 1,"[FF] Karate Chop (60-)
<br>This attack does 60 damage minus 10 damage for each damage counter on this Pokemon.","[FFF] Submission (80)
<br>This Pokemon does 20 damage to itself.",Px2,None,2,,
124071,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/124071_200w.jpg,3,1842,https://cpt.tcgcsv.com/rF_,2025-02-05T21:22:27.547,1,0.09,0.38,10.36,0.36,,Reverse Holofoil,,58/108,Uncommon,Fighting,90,Stage 1,"[FF] Karate Chop (60-)
<br>This attack does 60 damage minus 10 damage for each damage counter on this Pokemon.","[FFF] Submission (80)
<br>This Pokemon does 20 damage to itself.",Px2,None,2,,
124072,Machamp,Machamp,https://tcgplayer-cdn.tcgplayer.com/product/124072_200w.jpg,3,1842,https://cpt.tcgcsv.com/sF_,2026-02-25T20:26:09.967,1,1.7,3.96,19.95,3.67,3.39,Holofoil,"<b>Ability — Counterattack</b>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, put 3 damage counters on the Attacking Pokemon.",59/108,Holo Rare,Fighting,160,Stage 2,[FFF] Seismic Toss (120),,Px2,None,2,,
124072,Machamp,Machamp,https://tcgplayer-cdn.tcgplayer.com/product/124072_200w.jpg,3,1842,https://cpt.tcgcsv.com/sF_,2026-02-25T20:26:09.967,1,1.95,4.0,19.99,4.01,3.29,Reverse Holofoil,"<b>Ability — Counterattack</b>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, put 3 damage counters on the Attacking Pokemon.",59/108,Holo Rare,Fighting,160,Stage 2,[FFF] Seismic Toss (120),,Px2,None,2,,
124073,Machamp BREAK,Machamp BREAK,https://tcgplayer-cdn.tcgplayer.com/product/124073_200w.jpg,3,1842,https://cpt.tcgcsv.com/tF_,2026-02-17T23:16:45.163,1,1.69,3.11,14.95,3.09,2.06,Holofoil,"Machamp BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",60/108,Rare BREAK,Fighting,190,BREAK Evolution,"[FFF] Boomerang Lariat (100)
<br>During your next turn, this Pokemon's attacks do 100 more damage to your opponent's Active Pokemon <i>(before applying Weakness and Resistance)</i>.",,None,None,0,,
124074,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/124074_200w.jpg,3,1842,https://cpt.tcgcsv.com/vF_,2025-10-10T20:31:17.993,1,0.01,0.15,3.0,0.16,0.15,Normal,,61/108,Common,Fighting,100,Basic,"[F] Harden
<br>During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.",[FF] Rock Throw (40),Gx2,None,3,,
124074,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/124074_200w.jpg,3,1842,https://cpt.tcgcsv.com/vF_,2025-10-10T20:31:17.993,1,0.15,0.53,4.5,0.54,,Reverse Holofoil,,61/108,Common,Fighting,100,Basic,"[F] Harden
<br>During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.",[FF] Rock Throw (40),Gx2,None,3,,
124075,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/124075_200w.jpg,3,1842,https://cpt.tcgcsv.com/wF_,2025-10-22T22:33:41.853,1,0.83,1.75,19.95,1.71,2.47,Holofoil,,62/108,Holo Rare,Fighting,90,Basic,[F] Jab (30),[1FF] Special Punch (90),Px2,None,2,,
