productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack2,extAttack3
125047,Bellossom - 1/90 (HGSS Undaunted),Bellossom 1 90 HGSS Undaunted,https://tcgplayer-cdn.tcgplayer.com/product/125047_200w.jpg,3,1840,https://cpt.tcgcsv.com/Z002,2022-09-29T16:58:46.337,1,001/090,Rare,Grass,110,Stage 2,"<strong>Poké-POWER — Hustle Step</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove 1 damage counter from each of your Pokémon. This power can't be used if Bellossom is affected by a Special Condition.","[1G] Dance 'til Dawn (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads. Bellossom is now Asleep.",Rx2,1,0.63,1.26,2.35,1.31,,Normal,W-20,,
125048,Mismagius - 5/95 (HGSS Unleashed),Mismagius 5 95 HGSS Unleashed,https://tcgplayer-cdn.tcgplayer.com/product/125048_200w.jpg,3,1840,https://cpt.tcgcsv.com/-002,2022-10-08T18:19:48.02,1,005/095,Rare,Psychic,90,Stage 1,"<strong>Poké-POWER — Magical Trans</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may move a Psychic Energy attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Mismagius is affected by a Special Condition.","[P] Psychic Pulse (30)
<br>Does 10 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Dx2,1,0.8,2.25,5.0,2.95,,Normal,,,
125049,Tyranitar - 26/95 (HGSS Unleashed),Tyranitar 26 95 HGSS Unleashed,https://tcgplayer-cdn.tcgplayer.com/product/125049_200w.jpg,3,1840,https://cpt.tcgcsv.com/_002,2022-10-11T14:57:30.173,1,026/095,Holo Rare,Darkness,140,Stage 2,,"[3] Tail Crush (40+)
<br>Flip a coin. If heads, this attack does 40 damage plus 20 more damage.",Fx2,3,14.71,31.0,50.0,22.71,,Holofoil,P-20,"[2DD] Hyper Beam (80)
<br>Discard an Energy card attached to the Defending Pokémon.",
125050,Steelix - 24/95 (HGSS Unleashed),Steelix 24 95 HGSS Unleashed,https://tcgplayer-cdn.tcgplayer.com/product/125050_200w.jpg,3,1840,https://cpt.tcgcsv.com/0202,2022-10-10T20:24:23.047,1,024/095,Holo Rare,Metal,120,Stage 1,,"[2M] Guard Press (40)
<br>During your opponent's next turn, any damage done to Steelix by attacks is reduced by 20 <em>(after applying Weakness and Resistance.)</em>.",Rx2,4,6.64,10.5,96.95,11.0,96.95,Holofoil,P-20,"[2MM] Steel Swing (80x)
<br>Flip 2 coins. This attack does 80 damage times the number of heads.",
125051,Meganium - 9/115 (EX Unseen Forces),Meganium 9 115 EX Unseen Forces,https://tcgplayer-cdn.tcgplayer.com/product/125051_200w.jpg,3,1840,https://cpt.tcgcsv.com/2202,2022-10-08T17:39:01.367,1,009/115,Rare,Grass,100,Stage 2,"<strong>Poké-BODY — Healing Aroma</strong>
<br>
As long as Meganium is your Active Pokémon, remove 1 damage counter from each Pokémon (excluding Pokémon-ex) <em>(both yours and your opponent's)</em> between turns.","[1GG] Bouncy Move (50+)
<br>You may put up to 5 damage counters on Meganium. If you do, this attack does 50 damage plus 10 more damage for each damage counter you put on Meganium in this way.",R,3,2.1,3.75,8.0,4.24,,Normal,W,,
125052,Gallade E4 - 20/111 (DPPt Rising Rivals),Gallade E4 20 111 DPPt Rising Rivals,https://tcgplayer-cdn.tcgplayer.com/product/125052_200w.jpg,3,1840,https://cpt.tcgcsv.com/3202,2026-02-03T20:04:32.09,1,020/111,Holo Rare,Psychic,90,Basic,,"[1P] Chop Up (20)
<br>Deals 10 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Px2,1,3.75,4.08,96.95,7.39,96.95,Holofoil,,"[2P] Feint (50)
<br>This attack's damage isn't affected by Resistance.",
125053,Rhyperior E4 - 32/111 (DPPt Rising Rivals),Rhyperior E4 32 111 DPPt Rising Rivals,https://tcgplayer-cdn.tcgplayer.com/product/125053_200w.jpg,3,1840,https://cpt.tcgcsv.com/5202,2025-01-14T19:27:47.67,1,032/111,Holo Rare,Fighting,100,Basic,,"[1F] Double Lariat (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Wx2,3,0.9,1.78,2.98,1.97,,Holofoil,L-20,"[2FF] Rock Tumble (60)
<br>This attack's damage isn't affected by Resistance.",
125054,Flygon - 5/111 (DPPt Rising Rivals),Flygon 5 111 DPPt Rising Rivals,https://tcgplayer-cdn.tcgplayer.com/product/125054_200w.jpg,3,1840,https://cpt.tcgcsv.com/6202,2024-10-18T11:42:53.077,1,005/111,Rare,Colorless,120,Stage 2,"<strong>Poké-BODY — Rainbow Float</strong>
<br>
If any basic Energy card attached to Flygon is the same type as any of your Pokémon, the Retreat Cost for those Pokémon is 0.","[2] Sand Wall (40)
<br>Discard a Stadium card your opponent has in play. If you do, prevent all effects of an attack, including damage, done to Flygon during your opponent's next turn.",C+30,0,1.0,2.2,2.21,2.21,,Normal,L-20,"[3] Power Swing (60+)
<br>Does 60 damage plus 10 more damage for each Evolved Pokémon on your Bench.",
125055,Luxray - 5/99,Luxray 5 99,https://tcgplayer-cdn.tcgplayer.com/product/125055_200w.jpg,3,1840,https://cpt.tcgcsv.com/7202,2022-10-08T16:42:46.083,1,005/099,Rare,Lightning,120,Stage 2,,"[L] Flash (30)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",F+30,,1.0,5.51,96.95,5.13,9.19,Normal,M-20,"[2L] Gadget Bolt (60)
<br>If Luxray has a Pokémon Tool card attached to it, you may do 100 damage instead of 60 to the Defending Pokémon. If you do, discard that Pokémon Tool card.",
125056,Tangrowth - 10/99 (DPPt Arceus),Tangrowth 10 99 DPPt Arceus,https://tcgplayer-cdn.tcgplayer.com/product/125056_200w.jpg,3,1840,https://cpt.tcgcsv.com/8202,2024-09-21T19:06:29.017,1,010/099,Rare,Grass,110,Stage 1,,"[1G] Leaf Guard (30)
<br>
During your opponent's next turn, any damage done to Tangrowth by attacks is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",R+30,3,0.53,0.61,4.89,0.78,,Normal,W-20,"[2GG] Swallow Up (50)
<br>Before doing damage, count the number of remaining HP of the Defending Pokémon and Tangrowth. If the Defending Pokémon has fewer remaining HP than Tangrowth's, this attack does 120 damage instead.",
125057,Swalot - 9/99 (DPPt Arceus),Swalot 9 99 DPPt Arceus,https://tcgplayer-cdn.tcgplayer.com/product/125057_200w.jpg,3,1840,https://cpt.tcgcsv.com/9202,2025-11-21T01:13:03.277,1,009/099,Rare,Psychic,100,Stage 1,,"[P] Damage Roller
<br>Put damage counters on the Defending Pokémon until the Defending Pokémon has the same remaining HP as Swalot. (If the Defending Pokémon has the same or less remaining HP as Swalot, this attack does nothing.)",P+20,3,0.64,0.95,1.99,1.38,1.34,Normal,,"[1PP] Entangle Tackle (50+)
<br>You may do 50 damage plus 30 more damage. If you do, this attack does 30 damage to 1 of your Pokémon, and don't apply Weakness and Resistance to this damage.",
125058,Metagross - 11/101 (EX Hidden Legends),Metagross 11 101 EX Hidden Legends,https://tcgplayer-cdn.tcgplayer.com/product/125058_200w.jpg,3,1840,https://cpt.tcgcsv.com/b202,2026-02-13T20:50:21.983,1,011/101,Rare,Metal Psychic,100,Stage 2,"<strong>Poké-POWER — Metal Juncture</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, you may move a Colorless Energy card attached to 1 of your Benched Pokémon to your Active Pokémon. This power can't be used if Metagross is affected by a Special Condition.","[1PM] Squared Attack (30x)
<br>Flip 4 coins. This attack does 30 damage times the number of heads.",R,2,1.95,2.61,96.95,2.68,2.28,Normal,P,,
125059,Lucario - 14/95 (Cracked Ice Holo),Lucario 14 95 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/125059_200w.jpg,3,1840,https://cpt.tcgcsv.com/c202,2022-10-08T16:16:03.28,1,014/095,Holo Rare,Fighting,90,Stage 1,,"[2] Dimension Sphere (30+)
<br>Does 30 damage plus 20 more damage for each of your Pokémon in the Lost Zone.",Px2,1,16.0,17.0,18.0,14.3,,Holofoil,,"[1FF] Sky Uppercut (70)
<br>This attack's damage isn't affected by Resistance.",
125060,Groudon - 6/95 (Call of Legends),Groudon 6 95 Call of Legends,https://tcgplayer-cdn.tcgplayer.com/product/125060_200w.jpg,3,1840,https://cpt.tcgcsv.com/d202,2026-02-04T17:35:25.527,1,006/095,Rare,Fighting,100,Basic,,"[FFFF] Volcano Stomp (80)
<br>Flip a coin. If heads, discard the top 4 cards of your opponent's deck. If tails, discard the top 4 cards of your deck.",Gx2,4,2.0,2.79,6.89,4.35,,Normal,,,
125061,Hitmontop - 8/95 (Call of Legends),Hitmontop 8 95 Call of Legends,https://tcgplayer-cdn.tcgplayer.com/product/125061_200w.jpg,3,1840,https://cpt.tcgcsv.com/f202,2022-10-07T20:13:38.85,1,008/095,Rare,Fighting,60,Basic,,"[F] Triple Kick (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Px2,1,0.5,0.99,2.08,1.31,,Normal,,"[2F] Close Combat (60)
<br>During your opponent's next turn, any damage done to Hitmontop by attacks is increased by 20 <em>(after applying Weakness and Resistance)</em>.",
125062,Ninetales - 17/95 (Call of Legends),Ninetales 17 95 Call of Legends,https://tcgplayer-cdn.tcgplayer.com/product/125062_200w.jpg,3,1840,https://cpt.tcgcsv.com/g202,2023-11-29T13:18:58.707,1,017/095,Rare,Fire,90,Stage 1,<strong>Poké-POWER — Roast Reveal</strong>,[1RR] Will-o'-the-wisp (60),Wx2,1,8.17,14.29,39.99,14.34,,Normal,,,
125063,Magmortar - 16/95 (Call of Legends),Magmortar 16 95 Call of Legends,https://tcgplayer-cdn.tcgplayer.com/product/125063_200w.jpg,3,1840,https://cpt.tcgcsv.com/h202,2022-10-08T16:59:53.457,1,016/95,Rare,Fire,110,Stage 1,,"[2R] Hard Crush (50x)
<br>Discard the top 3 cards from your deck. This attack does 50 damage times the number of Energy cards you discarded.",Wx2,2,0.5,0.76,3.49,1.19,,Normal,,"[2RR] Mantle Bazooka (100)
<br>Discard 2 Fire Energy attached to Magmortar.",
125064,Tangrowth - 34/95 (Call of Legends),Tangrowth 34 95 Call of Legends,https://tcgplayer-cdn.tcgplayer.com/product/125064_200w.jpg,3,1840,https://cpt.tcgcsv.com/j202,2024-10-17T20:26:11.467,1,034/095,Holo Rare,Grass,110,Stage 1,,"[1] Grind (20x)
<br>Does 20 times the amount of Energy attached to Tangrowth.",Rx2,4,1.11,2.0,6.95,2.92,,Holofoil,W-20,"[2G] Plow Over (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, put 1 Energy card attached to the Defending Pokémon in the Lost Zone.",
125065,Dark Marowak - 7/109 (EX Team Rocket Returns),Dark Marowak 7 109 EX Team Rocket Returns,https://tcgplayer-cdn.tcgplayer.com/product/125065_200w.jpg,3,1840,https://cpt.tcgcsv.com/k202,2023-08-02T03:13:10.017,1,007/109,Rare,Fighting/Darkness,70,Stage 1,,"[2] Brick Smash (30)
<br>This attack's damage isn't affected by Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon.",G,1,2.81,5.93,96.95,6.06,5.07,Normal,,"[1FF] Hard Bone (70)
<br>Discard a Basic Pokémon or Evolution card from your hand or this attack does nothing.",
125066,Azumarill - 1/109 (EX Team Rocket Returns),Azumarill 1 109 EX Team Rocket Returns,https://tcgplayer-cdn.tcgplayer.com/product/125066_200w.jpg,3,1840,https://cpt.tcgcsv.com/l202,2022-09-29T16:50:13.937,1,001/109,Rare,Water,80,Stage 1,"<strong>Poké-POWER — Froth</strong>
<br>
Once during your turn, when you play Azumarill from your hand to evolve 1 of your Active Pokémon, you may use this power. Each Defending Pokémon is now Paralyzed.","[1W] Water Punch (20+)
<br>Flip a coin for each Water Energy attached to Azumarill. This attack does 20 damage plus 20 more for each heads.",L,1,3.0,3.99,9.99,4.05,6.29,Normal,,,
125067,Heatran - 30/146 (DP Legends Awakened),Heatran 30 146 DP Legends Awakened,https://tcgplayer-cdn.tcgplayer.com/product/125067_200w.jpg,3,1840,https://cpt.tcgcsv.com/m202,2022-10-07T19:56:05.227,1,030/146,Holo Rare,Metal,100,Basic,"<Poké-POWER — Smelt</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may move a Metal Energy attached to 1 of your Pokémon to Heatran. This power can't be used if Heatran is affected by a Special Condition.","[3] Heavy Metal (40+)
<br>Flip a coin for each Metal Energy attached to Heatran. This attack does 40 damage plus 20 more damage for each heads.",Wx2,3,0.6,1.17,5.48,1.17,,Holofoil,,,
125068,Mamoswine - 5/102 (Cracked Ice Holo),Mamoswine 5 102 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/125068_200w.jpg,3,1840,https://cpt.tcgcsv.com/n202,2024-12-30T15:14:40.313,1,005/102,Holo Rare,Water,140,Stage 2,,"[2W] Icy Wind (40)
<br>The Defending Pokémon is now Asleep.",Mx2,4,1.0,1.99,19.95,2.66,,Holofoil,,"[2WW] Snowstorm (70)
<br>Does 20 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
125069,Mamoswine - 5/102,Mamoswine 5 102,https://tcgplayer-cdn.tcgplayer.com/product/125069_200w.jpg,3,1840,https://cpt.tcgcsv.com/p202,2022-10-08T17:25:09.67,1,005/102,Rare,Water,140,Stage 2,,"[2W] Icy Wind (40)
<br>The Defending Pokémon is now Asleep.",Mx2,4,0.45,1.0,4.0,1.26,,Normal,,"[2WW] Snowstorm (70)
<br>Does 20 damage to each of your opponent's Benched Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
125070,Venomoth - 11/102 (HGSS Triumphant),Venomoth 11 102 HGSS Triumphant,https://tcgplayer-cdn.tcgplayer.com/product/125070_200w.jpg,3,1840,https://cpt.tcgcsv.com/q202,2025-11-24T12:37:35.09,1,011/102,Rare,Grass,80,Stage 1,"<strong>Poké-POWER — Poison Moth Wind</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, your opponent's Active Pokémon is now Poisoned. This power can't be used if Venomoth is affected by a Special Condition.","[1G] Stun Spore (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Rx2,1,0.49,1.0,2.09,1.99,1.8,Normal,,,
125071,Nidoking - 6/102 (Cracked Ice Holo),Nidoking 6 102 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/125071_200w.jpg,3,1840,https://cpt.tcgcsv.com/r202,2025-11-20T05:08:08.833,1,006/102,Holo Rare,Fighting,140,Stage 2,"<strong>Poké-BODY — Pheromone Stamina</strong>
<br>
Nidoking gets +20 HP for each Nidoqueen you have in play.","[2FF] Venomous Horn (80)
<br>The Defending Pokémon is now Poisoned.",Wx2,3,7.28,39.99,42.0,7.14,39.99,Holofoil,L-20,,
125072,Nidoking - 6/102,Nidoking 6 102,https://tcgplayer-cdn.tcgplayer.com/product/125072_200w.jpg,3,1840,https://cpt.tcgcsv.com/s202,2025-03-27T20:00:36.017,1,006/102,Rare,Fighting,140,Stage 2,"<strong>Poké-BODY — Pheromone Stamina</strong>
<br>
Nidoking gets +20 HP for each Nidoqueen you have in play.","[2FF] Venomous Horn (80)
<br>The Defending Pokémon is now Poisoned.",Wx2,3,0.81,1.09,6.27,2.43,,Normal,L-20,,
125073,Venusaur (DPPt Supreme Victors),Venusaur DPPt Supreme Victors,https://tcgplayer-cdn.tcgplayer.com/product/125073_200w.jpg,3,1840,https://cpt.tcgcsv.com/t202,2022-10-11T15:10:28.497,1,013/147,Rare,Grass,140,Stage 2,"<strong>Poké-BODY — Green Aroma</strong>
<br>
Remove all Special Conditions from each of your Grass Pokémon. Each of your Grass Pokémon can't be affected by any Special Conditions.","[G] Desperate Pollen (30)
<br>If Venusaur already has 8 or more damage counters on it, the Defending Pokémon is now Burned, Confused, and Poisoned.",R+40,4,3.92,9.18,48.99,7.96,,Normal,,"[2GG] Special Reaction (40+)
<br>If the Defending Pokémon is affected by any Special Conditions, this attack does 40 damage plus 40 more damage for each of those Special Conditions.",
125074,Milotic C - 35/147 (DPPt Supreme Victors),Milotic C 35 147 DPPt Supreme Victors,https://tcgplayer-cdn.tcgplayer.com/product/125074_200w.jpg,3,1840,https://cpt.tcgcsv.com/v202,2026-02-03T21:17:27.417,1,035/147,Holo Rare,Water,90,Basic,,"[1] Aqua Tail (10+)
<br>Flip a coin for each Water Energy attached to Milotic C. This attack does 10 damage plus 20 more damage for each heads.",Lx2,1,4.65,16.13,4321.0,9.85,,Holofoil,,"[2W] Wrap (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
125075,Swampert - 12/147 (DPPt Supreme Victors),Swampert 12 147 DPPt Supreme Victors,https://tcgplayer-cdn.tcgplayer.com/product/125075_200w.jpg,3,1840,https://cpt.tcgcsv.com/w202,2022-10-11T14:09:31.533,1,012/147,Rare,Water,130,Stage 2,"<strong>Poké-BODY — Root Protector</strong>
<br>
Any damage done to Swampert by attacks from your opponent's Pokémon that isn't an Evolved Pokémon is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[2W] Drag Off (30)
<br>Before doing damage, you may switch your opponent's Active Pokémon with 1 of his or her Benched Pokémon.",G+30,2,0.97,1.41,15.51,1.59,,Normal,,"[3W] Push Over (60+)
<br>Does 60 damage plus 10 more damage for each Fighting Energy attached to Swampert.",
125076,Gardevoir - 8/127 (DPPt Platinum),Gardevoir 8 127 DPPt Platinum,https://tcgplayer-cdn.tcgplayer.com/product/125076_200w.jpg,3,1840,https://cpt.tcgcsv.com/x202,2022-11-03T14:14:48.177,1,008/127,Rare,Psychic,120,Stage 2,"<strong>Poké-POWER — Psychic Connect</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, you may move a Psychic Energy attached to 1 of your Benched Pokémon to your Active Pokémon. This power can't be used if Gardevoir is affected by a Special Condition.","[P] Energy Burst (20+)
<br>Does 20 damage plus 10 more damage for each Energy attached to Gardevoir and the Defending Pokémon.",P+30,1,2.55,8.08,12.0,9.48,,Normal,,"[2P] Psychic Protection (60)
<br>Gardevoir has no Weakness during your opponent's next turn.",
125077,Shaymin - 38/127 (DPPt Platinum),Shaymin 38 127 DPPt Platinum,https://tcgplayer-cdn.tcgplayer.com/product/125077_200w.jpg,3,1840,https://cpt.tcgcsv.com/z202,2022-10-10T19:56:42.533,1,038/127,Holo Rare,Grass,80,Basic,,"[0] Energy Blow (10+)
<br>Does 10 damage plus 10 more damage for each Energy attached to Shaymin.",R+20,1,4.9,4.99,13.99,4.9,,Holofoil,W-20,"[2G] Aromatherapy (40)
<br>Remove 2 damage counters from each of your Pokémon.",
125078,Giratina Lv. 70 - 28/127 (DPPt Platinum),Giratina Lv 70 28 127 DPPt Platinum,https://tcgplayer-cdn.tcgplayer.com/product/125078_200w.jpg,3,1840,https://cpt.tcgcsv.com/B202,2026-01-06T18:15:13.92,1,028/127,Holo Rare,Psychic,110,Basic,,[2] Dragon Claw (30),D+30,2,9.65,15.5,19.99,11.65,,Holofoil,C-20,"[1PP] Dragonbreath (80)
<br>Flip a coin. If tails, this attack does nothing. If heads, the Defending Pokémon is now Paralyzed.",
125079,Tyranitar - 30/100 (DP Stormfront),Tyranitar 30 100 DP Stormfront,https://tcgplayer-cdn.tcgplayer.com/product/125079_200w.jpg,3,1840,https://cpt.tcgcsv.com/C202,2023-06-10T10:15:19.057,1,030/100,Holo Rare,Darkness,140,Stage 2,"<strong>Poké-BODY — Darkness Drive</strong>
<br>
After your opponent's Pokémon uses a Poké-Power, you may search your discard pile for a basic Darkness Energy card and attach it to Tyranitar.","[2] Grind (20x)
<br>Does 20 damage times the amount of Energy attached to Tyranitar.",F+30,4,17.0,20.0,49.99,15.94,,Holofoil,P-20,"[DDDDD] Spinning Tail
<br>This attack does 30 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
125088,Dark Blastoise - 4/110 (WotC Legendary Collection),Dark Blastoise 4 110 WotC Legendary Collection,https://tcgplayer-cdn.tcgplayer.com/product/125088_200w.jpg,3,1840,https://cpt.tcgcsv.com/N202,2025-11-21T17:12:47.567,1,004/110,Rare,Water,70,Stage 2,,"[WW] Hydrocannon (30+)
<br>Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.",L,2,14.0,17.13,9999.0,17.3,,Normal,,"[2W] Rocket Tackle (40)
<br>Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",
125089,Dark Raichu - 7/110 (WotC Legendary Collection),Dark Raichu 7 110 WotC Legendary Collection,https://tcgplayer-cdn.tcgplayer.com/product/125089_200w.jpg,3,1840,https://cpt.tcgcsv.com/P202,2022-09-29T19:04:51.493,1,007/110,Rare,Lightning,70,Stage 1,,"[LLL] Surprise Thunder (30)
<br>Flip a coin. If heads, flip another coin. If the second coin is heads, this attack does 20 damage to each of your opponent's Benched Pokémon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,1,12.9,14.48,359.6,16.75,359.6,Normal,,,
125255,Team Magma's Groudon - 9/95 (EX Team Magma vs Team Aqua),Team Magmas Groudon 9 95 EX Team Magma vs Team Aqua,https://tcgplayer-cdn.tcgplayer.com/product/125255_200w.jpg,3,1840,https://cpt.tcgcsv.com/7702,2024-09-24T09:42:31.53,1,009/095,Rare,Fighting Darkness,100,Basic,"<strong>Poké-BODY — Power Saver</strong>
<br>
As long as the number of Pokémon in play <em>(both yours and your opponent's)</em> that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.","[1F] Linear Attack
<br>Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,3,1.19,1.99,6.99,4.0,,Normal,,"[1FF] Pulverize (50+)
<br>If the Defending Pokémon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage.",
125256,Team Aqua's Kyogre - 3/95 (EX Team Magma vs Team Aqua),Team Aquas Kyogre 3 95 EX Team Magma vs Team Aqua,https://tcgplayer-cdn.tcgplayer.com/product/125256_200w.jpg,3,1840,https://cpt.tcgcsv.com/8702,2025-11-20T20:58:24.577,1,003/095,Rare,Water Darkness,100,Basic,"<strong>Poké-BODY — Power Saver</strong>
<br>
As long as the number of Pokémon in play <em>(both yours and your opponent's)<em> that has Team Aqua in its name is 3 or less, Team Aqua's Kyogre can't attack.","[1W] Aqua Trip (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, the Defending Pokémon is now Asleep.",G,3,2.14,3.12,8.18,3.94,,Normal,,"[1WW] Aqua Smash (50+)
<br>If the Defending Pokémon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.",
126301,Fairy Energy (2013 Unnumbered),Fairy Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126301_200w.jpg,3,1840,https://cpt.tcgcsv.com/2x02,2025-11-12T16:52:33.48,1,,Common,Basic Fairy Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.08,0.22,5.0,0.22,,Normal,,,
126301,Fairy Energy (2013 Unnumbered),Fairy Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126301_200w.jpg,3,1840,https://cpt.tcgcsv.com/2x02,2025-11-12T16:52:33.48,1,,Common,Basic Fairy Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.35,0.94,2.5,0.92,0.67,Holofoil,,,
126302,Fire Energy (2013 Unnumbered),Fire Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126302_200w.jpg,3,1840,https://cpt.tcgcsv.com/3x02,2026-02-05T19:02:40.703,1,,Common,Basic Fire Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.03,0.12,1.0,0.08,0.08,Normal,,,
126302,Fire Energy (2013 Unnumbered),Fire Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126302_200w.jpg,3,1840,https://cpt.tcgcsv.com/3x02,2026-02-05T19:02:40.703,1,,Common,Basic Fire Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.1,0.36,2.99,0.36,0.21,Holofoil,,,
126303,Psychic Energy (2013 Unnumbered),Psychic Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126303_200w.jpg,3,1840,https://cpt.tcgcsv.com/5x02,2025-11-20T22:27:15.497,1,,Common,Basic Psychic Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.09,0.55,5.0,0.52,0.22,Holofoil,,,
126303,Psychic Energy (2013 Unnumbered),Psychic Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126303_200w.jpg,3,1840,https://cpt.tcgcsv.com/5x02,2025-11-20T22:27:15.497,1,,Common,Basic Psychic Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.03,0.16,2.0,0.16,0.03,Normal,,,
126304,Lightning Energy (2013 Unnumbered),Lightning Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126304_200w.jpg,3,1840,https://cpt.tcgcsv.com/6x02,2026-02-28T04:21:41.423,1,,Common,Basic Lightning Energy,,,<em>Unnumbered with 2013 copyright date.,,,,0.01,0.15,1.49,0.11,0.01,Normal,,,
126304,Lightning Energy (2013 Unnumbered),Lightning Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126304_200w.jpg,3,1840,https://cpt.tcgcsv.com/6x02,2026-02-28T04:21:41.423,1,,Common,Basic Lightning Energy,,,<em>Unnumbered with 2013 copyright date.,,,,0.1,0.38,2.99,0.38,0.1,Holofoil,,,
126305,Fighting Energy (2013 Unnumbered),Fighting Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126305_200w.jpg,3,1840,https://cpt.tcgcsv.com/7x02,2026-02-05T19:02:01.53,1,,Common,Basic Fighting Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.01,0.12,96.95,0.05,0.05,Normal,,,
126305,Fighting Energy (2013 Unnumbered),Fighting Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/126305_200w.jpg,3,1840,https://cpt.tcgcsv.com/7x02,2026-02-05T19:02:01.53,1,,Common,Basic Fighting Energy,,,<em>Unnumbered with 2013 copyright date.</em>,,,,0.31,0.78,3.42,1.93,0.67,Holofoil,,,
127167,Water Energy (2013 Unnumbered),Water Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/127167_200w.jpg,3,1840,https://cpt.tcgcsv.com/mT02,2026-02-05T19:01:09.287,1,,Common,Basic Water Energy,,,<em>Unnumbered with 2013 copyright date.,,,,0.01,0.12,19.5,0.06,0.06,Normal,,,
127167,Water Energy (2013 Unnumbered),Water Energy 2013 Unnumbered,https://tcgplayer-cdn.tcgplayer.com/product/127167_200w.jpg,3,1840,https://cpt.tcgcsv.com/mT02,2026-02-05T19:01:09.287,1,,Common,Basic Water Energy,,,<em>Unnumbered with 2013 copyright date.,,,,0.04,0.36,4.99,0.36,0.19,Holofoil,,,
