productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRetreatCost,extAttack2,extResistance,extUPC
91167,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/91167_200w.jpg,3,1464,https://cpt.tcgcsv.com/mtL,2022-12-20T20:03:56.8,1,34/106,Rare,Lightning,140,Stage 2,,"<b>Fang Snipe -- 40</b>
<br> Your opponent reveals his or her hand. Discard a Trainer card you find there.",Fx2,0.75,1.23,2.99,1.21,,Reverse Holofoil,1,"<b>Wild Charge -- 120</b>
This Pokémon does 30 damage to itself.",M-20,
91168,Magnezone EX,Magnezone EX,https://tcgplayer-cdn.tcgplayer.com/product/91168_200w.jpg,3,1464,https://cpt.tcgcsv.com/ntL,2022-12-20T20:04:02.987,1,35/106,Ultra Rare,Lightning,180,Basic,,<b>Electro Ball -- 40</b>,Fx2,1.95,2.42,10.98,2.61,,Holofoil,2,"<b>Dual Bullet</b>
<br>This attack does 50 damage to 2 of your opponent's Pokémon. <i>(Don't apply Weakness or Resistance for Benched Pokémon.)</i>",M-20,
91169,Helioptile,Helioptile,https://tcgplayer-cdn.tcgplayer.com/product/91169_200w.jpg,3,1464,https://cpt.tcgcsv.com/ptL,2025-12-04T00:42:33.09,1,36/106,Common,Lightning,60,Basic,,<b>Pound -- 10</b>,Fx2,0.02,0.2,19.5,0.18,0.09,Normal,1,"<b>Destructive Beam</b>
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.",M-20,
91169,Helioptile,Helioptile,https://tcgplayer-cdn.tcgplayer.com/product/91169_200w.jpg,3,1464,https://cpt.tcgcsv.com/ptL,2025-12-04T00:42:33.09,1,36/106,Common,Lightning,60,Basic,,<b>Pound -- 10</b>,Fx2,0.12,0.4,3.99,0.59,0.24,Reverse Holofoil,1,"<b>Destructive Beam</b>
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.",M-20,
91170,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/91170_200w.jpg,3,1464,https://cpt.tcgcsv.com/qtL,2025-11-24T21:51:05.597,1,37/106,Rare,Lightning,90,Stage 1,,"<b>Parabolic Charge</b>
<br>Searc your deck for up to 2 Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",Fx2,0.07,0.45,3.46,0.41,0.45,Normal,1,"<b>Quick Attack -- 60+ </b>
Flip a coin. If heads, this attack does 30 more damage.",M-20,
91170,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/91170_200w.jpg,3,1464,https://cpt.tcgcsv.com/qtL,2025-11-24T21:51:05.597,1,37/106,Rare,Lightning,90,Stage 1,,"<b>Parabolic Charge</b>
<br>Searc your deck for up to 2 Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",Fx2,0.25,0.57,3.99,0.75,0.81,Reverse Holofoil,1,"<b>Quick Attack -- 60+ </b>
Flip a coin. If heads, this attack does 30 more damage.",M-20,
91171,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/91171_200w.jpg,3,1464,https://cpt.tcgcsv.com/rtL,2023-10-30T03:24:49.837,1,38/106,Common,Psychic,50,Basic,,"<b>Revival</b>
<br>Put a Basic Pokémon from your opponent's discard pile onto his or her Bench.",Dx2,0.02,0.2,5.0,0.17,,Normal,1,"<b>Sneaky Placement</b>
<br>Put 1 damage counter on your opponent's Active Pokémon.",F-20,
91171,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/91171_200w.jpg,3,1464,https://cpt.tcgcsv.com/rtL,2023-10-30T03:24:49.837,1,38/106,Common,Psychic,50,Basic,,"<b>Revival</b>
<br>Put a Basic Pokémon from your opponent's discard pile onto his or her Bench.",Dx2,0.2,0.6,2.95,0.97,,Reverse Holofoil,1,"<b>Sneaky Placement</b>
<br>Put 1 damage counter on your opponent's Active Pokémon.",F-20,
91172,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/91172_200w.jpg,3,1464,https://cpt.tcgcsv.com/stL,2025-12-04T00:10:39.36,1,39/106,Uncommon,Psychic,80,Stage 1,,"<b>Confuse Ray</b>
<br>Your opponent's Active Pokémon is now Confused.",Mx2,0.02,0.25,5.0,0.25,,Normal,2,"<b>Cursed Drop</b>
<br>Put 4 damage counters on your opponent's Pokémon in any way you like.",F-20,
91172,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/91172_200w.jpg,3,1464,https://cpt.tcgcsv.com/stL,2025-12-04T00:10:39.36,1,39/106,Uncommon,Psychic,80,Stage 1,,"<b>Confuse Ray</b>
<br>Your opponent's Active Pokémon is now Confused.",Mx2,0.2,0.9,4.19,1.14,,Reverse Holofoil,2,"<b>Cursed Drop</b>
<br>Put 4 damage counters on your opponent's Pokémon in any way you like.",F-20,
91173,Dusknoir,Dusknoir,https://tcgplayer-cdn.tcgplayer.com/product/91173_200w.jpg,3,1464,https://cpt.tcgcsv.com/ttL,2023-01-17T19:27:58.75,1,40/106,Holo Rare,Psychic,130,Stage 2,"<b>Ability - Shadow Void</b>
<br>
As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokémon to this Pokémon.","<b>Pain Pellets</b>
<br>Put damage counters on 1 of your opponent's Pokémon equal to the number of damage counters on this Pokémon.",Dx2,0.1,0.49,3.49,0.46,,Holofoil,3,,F-20,
91173,Dusknoir,Dusknoir,https://tcgplayer-cdn.tcgplayer.com/product/91173_200w.jpg,3,1464,https://cpt.tcgcsv.com/ttL,2023-01-17T19:27:58.75,1,40/106,Holo Rare,Psychic,130,Stage 2,"<b>Ability - Shadow Void</b>
<br>
As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokémon to this Pokémon.","<b>Pain Pellets</b>
<br>Put damage counters on 1 of your opponent's Pokémon equal to the number of damage counters on this Pokémon.",Dx2,0.34,0.74,3.95,1.14,,Reverse Holofoil,3,,F-20,
91174,Toxicroak EX,Toxicroak EX,https://tcgplayer-cdn.tcgplayer.com/product/91174_200w.jpg,3,1464,https://cpt.tcgcsv.com/vtL,2025-11-25T12:22:04.43,1,41/106,Ultra Rare,Psychic,170,Basic,,"<b>Triple Poison</b>
<br>Your opponent's Active Pokémon is now Poisoned. Put 3 damage counters instead of 1 on that Pokémon between turns.",Px2,1.99,3.49,5.99,4.32,,Holofoil,1,"<b>Smash Uppercut -- 80</b>
<br>This attack's damage isn't affected by Resistance.",None,
91175,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/91175_200w.jpg,3,1464,https://cpt.tcgcsv.com/wtL,2025-02-05T21:16:36.573,1,42/106,Common,Psychic,60,Basic,,<b>Psyshot -- 10</b>,Px2,0.05,0.25,5.0,0.27,0.25,Normal,1,"<b>Fake Out -- 10</b>
<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,
91175,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/91175_200w.jpg,3,1464,https://cpt.tcgcsv.com/wtL,2025-02-05T21:16:36.573,1,42/106,Common,Psychic,60,Basic,,<b>Psyshot -- 10</b>,Px2,0.25,0.64,2.23,0.64,,Reverse Holofoil,1,"<b>Fake Out -- 10</b>
<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,
91176,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/91176_200w.jpg,3,1464,https://cpt.tcgcsv.com/xtL,2026-03-16T12:54:43.597,1,43/106,Rare,Psychic,90,Stage 1,,"<b>Ear Influence</b>
<br>Move as many damage counters on your opponent's Pokémon as you like to any of your opponent's other Pokémon in any way you like.",Px2,0.15,0.5,2.19,0.59,0.75,Normal,1,"<b>Psychic -- 60+</b>
<br>Does 10 more damage for each Energy attached to your opponent's Active Pokémon.",,
91176,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/91176_200w.jpg,3,1464,https://cpt.tcgcsv.com/xtL,2026-03-16T12:54:43.597,1,43/106,Rare,Psychic,90,Stage 1,,"<b>Ear Influence</b>
<br>Move as many damage counters on your opponent's Pokémon as you like to any of your opponent's other Pokémon in any way you like.",Px2,0.5,0.81,9.97,0.81,,Reverse Holofoil,1,"<b>Psychic -- 60+</b>
<br>Does 10 more damage for each Energy attached to your opponent's Active Pokémon.",,
91177,Skrelp,Skrelp,https://tcgplayer-cdn.tcgplayer.com/product/91177_200w.jpg,3,1464,https://cpt.tcgcsv.com/ztL,2022-12-20T20:05:09.26,1,44/106,Common,Psychic,50,Basic,,"<b>Spit Poison</b>
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.",Px2,0.04,0.21,5.0,0.21,0.11,Normal,1,,,
91177,Skrelp,Skrelp,https://tcgplayer-cdn.tcgplayer.com/product/91177_200w.jpg,3,1464,https://cpt.tcgcsv.com/ztL,2022-12-20T20:05:09.26,1,44/106,Common,Psychic,50,Basic,,"<b>Spit Poison</b>
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.",Px2,0.27,0.47,3.99,0.69,,Reverse Holofoil,1,,,
91178,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/91178_200w.jpg,3,1464,https://cpt.tcgcsv.com/BtL,2022-12-20T20:05:15.953,1,45/106,Common,Fighting,60,Basic,,<b>Rollout -- 10</b>,Gx2,0.04,0.22,5.0,0.18,,Normal,2,"<b>Flail -- 10x</b>
<br>This attack does 10 damage times the number of damage counters on this Pokémon.",,
91178,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/91178_200w.jpg,3,1464,https://cpt.tcgcsv.com/BtL,2022-12-20T20:05:15.953,1,45/106,Common,Fighting,60,Basic,,<b>Rollout -- 10</b>,Gx2,0.25,0.5,2.0,0.62,,Reverse Holofoil,2,"<b>Flail -- 10x</b>
<br>This attack does 10 damage times the number of damage counters on this Pokémon.",,
91179,Graveler,Graveler,https://tcgplayer-cdn.tcgplayer.com/product/91179_200w.jpg,3,1464,https://cpt.tcgcsv.com/CtL,2022-12-20T20:05:22.72,1,46/106,Uncommon,Fighting,100,Stage 1,,"<b>Double-Edge -- 60</b>
<br>This Pokémon does 20 damage to itself.",Gx2,0.05,0.25,4.0,0.26,,Normal,3,<b>Rollout -- 80</b>,,
91179,Graveler,Graveler,https://tcgplayer-cdn.tcgplayer.com/product/91179_200w.jpg,3,1464,https://cpt.tcgcsv.com/CtL,2022-12-20T20:05:22.72,1,46/106,Uncommon,Fighting,100,Stage 1,,"<b>Double-Edge -- 60</b>
<br>This Pokémon does 20 damage to itself.",Gx2,0.25,0.69,2.0,0.75,0.7,Reverse Holofoil,3,<b>Rollout -- 80</b>,,
91180,Golem,Golem,https://tcgplayer-cdn.tcgplayer.com/product/91180_200w.jpg,3,1464,https://cpt.tcgcsv.com/DtL,2023-08-07T05:17:33.633,1,47/106,Rare,Fighting,150,Stage 2,,"<b>Stone Edge -- 60+</b>
<br>Flip a coin. If heads, this attack 30 more damage.",Gx2,0.28,0.52,2.26,0.57,,Normal,3,"<b>Explosion -- 150</b>
<br>This Pokémon does 100 damage to itself.",,
91180,Golem,Golem,https://tcgplayer-cdn.tcgplayer.com/product/91180_200w.jpg,3,1464,https://cpt.tcgcsv.com/DtL,2023-08-07T05:17:33.633,1,47/106,Rare,Fighting,150,Stage 2,,"<b>Stone Edge -- 60+</b>
<br>Flip a coin. If heads, this attack 30 more damage.",Gx2,0.39,0.68,2.0,0.78,,Reverse Holofoil,3,"<b>Explosion -- 150</b>
<br>This Pokémon does 100 damage to itself.",,
91181,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/91181_200w.jpg,3,1464,https://cpt.tcgcsv.com/FtL,2025-02-05T21:16:36.62,1,48/106,Common,Fighting,70,Basic,,"<b>Double Scratch -- 30x</b>
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Gx2,0.03,0.2,4.0,0.19,,Normal,3,,,
91181,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/91181_200w.jpg,3,1464,https://cpt.tcgcsv.com/FtL,2025-02-05T21:16:36.62,1,48/106,Common,Fighting,70,Basic,,"<b>Double Scratch -- 30x</b>
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Gx2,0.19,0.37,3.99,0.45,,Reverse Holofoil,3,,,
91182,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/91182_200w.jpg,3,1464,https://cpt.tcgcsv.com/GtL,2022-12-20T20:05:42.18,1,49/106,Rare,Fighting,110,Stage 1,,"<b>Rock Rush --30x</b>
<br>Discard as many Fighting Energy cards as you like from your hand. This attack does 30 damage times the number of Energy cards you discarded.",Gx2,0.29,0.49,2.0,0.49,0.47,Normal,2,<b>Boulder Crush -- 80</b>,,
91182,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/91182_200w.jpg,3,1464,https://cpt.tcgcsv.com/GtL,2022-12-20T20:05:42.18,1,49/106,Rare,Fighting,110,Stage 1,,"<b>Rock Rush --30x</b>
<br>Discard as many Fighting Energy cards as you like from your hand. This attack does 30 damage times the number of Energy cards you discarded.",Gx2,0.39,0.68,2.28,0.75,,Reverse Holofoil,2,<b>Boulder Crush -- 80</b>,,
91183,Sneasel (50),Sneasel 50,https://tcgplayer-cdn.tcgplayer.com/product/91183_200w.jpg,3,1464,https://cpt.tcgcsv.com/HtL,2025-11-25T12:12:31.36,1,50/106,Uncommon,Darkness,60,Basic,,<b>Scratch -- 10</b>,Fx2,0.05,0.25,4.0,0.29,,Normal,1,"<b>Flash Claw</b>
<br>Your opponent discards a card from his or her hand.",P-20,
91183,Sneasel (50),Sneasel 50,https://tcgplayer-cdn.tcgplayer.com/product/91183_200w.jpg,3,1464,https://cpt.tcgcsv.com/HtL,2025-11-25T12:12:31.36,1,50/106,Uncommon,Darkness,60,Basic,,<b>Scratch -- 10</b>,Fx2,0.33,0.66,4.0,1.15,0.43,Reverse Holofoil,1,"<b>Flash Claw</b>
<br>Your opponent discards a card from his or her hand.",P-20,
91184,Sneasel (51),Sneasel 51,https://tcgplayer-cdn.tcgplayer.com/product/91184_200w.jpg,3,1464,https://cpt.tcgcsv.com/JtL,2023-05-03T09:30:19.433,1,51/106,Common,Darkness,60,Basic,,"<b>Icy Wind</b>
<br>Your opponent's Active Pokémon is now Asleep.",Fx2,0.04,0.22,5.0,0.22,0.14,Normal,1,<b>Scratch -- 20</b>,P-20,
91184,Sneasel (51),Sneasel 51,https://tcgplayer-cdn.tcgplayer.com/product/91184_200w.jpg,3,1464,https://cpt.tcgcsv.com/JtL,2023-05-03T09:30:19.433,1,51/106,Common,Darkness,60,Basic,,"<b>Icy Wind</b>
<br>Your opponent's Active Pokémon is now Asleep.",Fx2,0.19,0.49,10.0,0.47,,Reverse Holofoil,1,<b>Scratch -- 20</b>,P-20,
91185,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/91185_200w.jpg,3,1464,https://cpt.tcgcsv.com/KtL,2022-12-20T20:06:36.263,1,52/106,Rare,Darkness,90,Stage 1,,"<b>Call for Family</b>
<br>Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.",Fx2,0.11,0.4,1.77,0.4,,Normal,1,"<b>Claw Rend -- 60+</b>
<br>If your opponent's Active Pokémon already has any damage counters on it, this attack does 30 more damage.",P-20,
91185,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/91185_200w.jpg,3,1464,https://cpt.tcgcsv.com/KtL,2022-12-20T20:06:36.263,1,52/106,Rare,Darkness,90,Stage 1,,"<b>Call for Family</b>
<br>Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.",Fx2,0.3,0.72,2.0,0.79,,Reverse Holofoil,1,"<b>Claw Rend -- 60+</b>
<br>If your opponent's Active Pokémon already has any damage counters on it, this attack does 30 more damage.",P-20,
91190,Stunky (53),Stunky 53,https://tcgplayer-cdn.tcgplayer.com/product/91190_200w.jpg,3,1464,https://cpt.tcgcsv.com/QtL,2025-11-25T12:20:31.68,1,53/106,Common,Darkness,60,Basic,,"<b>Smokescreen</b>
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",Fx2,0.05,0.2,1.49,0.18,,Normal,1,<b>Slash -- 20</b>,P-20,
91190,Stunky (53),Stunky 53,https://tcgplayer-cdn.tcgplayer.com/product/91190_200w.jpg,3,1464,https://cpt.tcgcsv.com/QtL,2025-11-25T12:20:31.68,1,53/106,Common,Darkness,60,Basic,,"<b>Smokescreen</b>
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",Fx2,0.22,0.4,19.5,0.37,0.21,Reverse Holofoil,1,<b>Slash -- 20</b>,P-20,
91191,Stunky (54),Stunky 54,https://tcgplayer-cdn.tcgplayer.com/product/91191_200w.jpg,3,1464,https://cpt.tcgcsv.com/RtL,2025-11-25T12:19:58.66,1,54/106,Common,Darkness,60,Basic,,"<b>Collect</b>
<br>Draw a card.",Fx2,0.04,0.24,4.0,0.24,,Normal,1,<b>Spray Fluid -- 30</b>,P-20,
91191,Stunky (54),Stunky 54,https://tcgplayer-cdn.tcgplayer.com/product/91191_200w.jpg,3,1464,https://cpt.tcgcsv.com/RtL,2025-11-25T12:19:58.66,1,54/106,Common,Darkness,60,Basic,,"<b>Collect</b>
<br>Draw a card.",Fx2,0.15,0.48,2.0,0.48,0.44,Reverse Holofoil,1,<b>Spray Fluid -- 30</b>,P-20,
91192,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/91192_200w.jpg,3,1464,https://cpt.tcgcsv.com/StL,2022-12-20T20:06:57.733,1,55/106,Rare,Darkness,100,Stage 1,,"<b>Push Down -- 30</b>
<br>Your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.",Fx2,0.12,0.43,4.0,0.52,,Normal,2,"<b>Acid Spray -- 70</b>
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.",P-20,
91192,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/91192_200w.jpg,3,1464,https://cpt.tcgcsv.com/StL,2022-12-20T20:06:57.733,1,55/106,Rare,Darkness,100,Stage 1,,"<b>Push Down -- 30</b>
<br>Your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.",Fx2,0.25,0.79,2.42,0.98,,Reverse Holofoil,2,"<b>Acid Spray -- 70</b>
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.",P-20,
91193,Sandile,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/91193_200w.jpg,3,1464,https://cpt.tcgcsv.com/TtL,2022-12-20T20:07:03.987,1,56/106,Common,Darkness,70,Basic,,"<b>Surprise Attack -- 40</b>
<br>Flip a coin. If tails, this attack does nothing.",Fx2,0.05,0.2,1.49,0.17,,Normal,2,,P-20,
91193,Sandile,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/91193_200w.jpg,3,1464,https://cpt.tcgcsv.com/TtL,2022-12-20T20:07:03.987,1,56/106,Common,Darkness,70,Basic,,"<b>Surprise Attack -- 40</b>
<br>Flip a coin. If tails, this attack does nothing.",Fx2,0.24,0.45,2.35,0.53,,Reverse Holofoil,2,,P-20,
91194,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/91194_200w.jpg,3,1464,https://cpt.tcgcsv.com/VtL,2022-12-20T20:07:10.917,1,57/106,Uncommon,Darkness,90,Stage 1,,"<b>Dark Clamp -- 10</b>
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Fx2,0.03,0.21,4.0,0.19,,Normal,2,"<b>Double Swing -- 60x</b>
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",P-20,
91194,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/91194_200w.jpg,3,1464,https://cpt.tcgcsv.com/VtL,2022-12-20T20:07:10.917,1,57/106,Uncommon,Darkness,90,Stage 1,,"<b>Dark Clamp -- 10</b>
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Fx2,0.28,0.5,2.0,0.71,,Reverse Holofoil,2,"<b>Double Swing -- 60x</b>
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",P-20,
91195,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/91195_200w.jpg,3,1464,https://cpt.tcgcsv.com/WtL,2022-12-20T20:07:19.537,1,58/106,Common,Darkness,60,Basic,,"<b>Tail Rap -- 20x</b>
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",Fx2,0.02,0.21,19.5,0.22,0.22,Normal,1,,P-20,
91195,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/91195_200w.jpg,3,1464,https://cpt.tcgcsv.com/WtL,2022-12-20T20:07:19.537,1,58/106,Common,Darkness,60,Basic,,"<b>Tail Rap -- 20x</b>
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",Fx2,0.11,0.4,3.99,0.41,,Reverse Holofoil,1,,P-20,
91196,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/91196_200w.jpg,3,1464,https://cpt.tcgcsv.com/XtL,2022-12-20T20:07:25.51,1,59/106,Rare,Darkness,100,Stage 1,,"<b>Corner -- 30</b>
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Fx2,0.15,0.45,2.01,0.49,,Normal,2,<b>Jet Headbutt -- 80</b>,P-20,
91196,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/91196_200w.jpg,3,1464,https://cpt.tcgcsv.com/XtL,2022-12-20T20:07:25.51,1,59/106,Rare,Darkness,100,Stage 1,,"<b>Corner -- 30</b>
<br>The Defending Pokémon can't retreat during your opponent's next turn.",Fx2,0.18,0.62,4.99,1.01,1.0,Reverse Holofoil,2,<b>Jet Headbutt -- 80</b>,P-20,
91197,Forretress,Forretress,https://tcgplayer-cdn.tcgplayer.com/product/91197_200w.jpg,3,1464,https://cpt.tcgcsv.com/ZtL,2025-11-25T11:59:03.153,1,60/106,Rare,Metal,100,Stage 1,"<b>Ability -- Thorns Tempest</b>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put 1 damage counter on each of your opponent's Pokémon.","<b>Iron Clash -- 20+</b>
<br>This attack does 20 more damage for each Colorless energy in your opponent's Active Pokémon's Retreat Cost.",Rx2,0.4,0.88,1.5,0.91,,Normal,3,,P-20,
91197,Forretress,Forretress,https://tcgplayer-cdn.tcgplayer.com/product/91197_200w.jpg,3,1464,https://cpt.tcgcsv.com/ZtL,2025-11-25T11:59:03.153,1,60/106,Rare,Metal,100,Stage 1,"<b>Ability -- Thorns Tempest</b>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put 1 damage counter on each of your opponent's Pokémon.","<b>Iron Clash -- 20+</b>
<br>This attack does 20 more damage for each Colorless energy in your opponent's Active Pokémon's Retreat Cost.",Rx2,0.6,1.06,96.95,1.4,96.95,Reverse Holofoil,3,,P-20,
91198,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/91198_200w.jpg,3,1464,https://cpt.tcgcsv.com/-tL,2025-02-05T21:16:36.683,1,61/106,Rare,Metal,70,Basic,,"<b>Chip Off</b>
<br>Discard cards from your opponent's hand at random until he or she has 4 cards in his or her hand.",Rx2,0.2,0.4,3.49,0.39,,Normal,1,"<b>X-Scissor -- 20+</b>
<br>Flip a coin. If heads, this attack does 20 more damage.",P-20,
91198,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/91198_200w.jpg,3,1464,https://cpt.tcgcsv.com/-tL,2025-02-05T21:16:36.683,1,61/106,Rare,Metal,70,Basic,,"<b>Chip Off</b>
<br>Discard cards from your opponent's hand at random until he or she has 4 cards in his or her hand.",Rx2,0.4,1.0,2.0,1.1,,Reverse Holofoil,1,"<b>X-Scissor -- 20+</b>
<br>Flip a coin. If heads, this attack does 20 more damage.",P-20,
91199,Flabebe (62),Flabebe 62,https://tcgplayer-cdn.tcgplayer.com/product/91199_200w.jpg,3,1464,https://cpt.tcgcsv.com/_tL,2025-12-04T00:12:07.25,1,62/106,Common,Fairy,40,Basic,,"<b>Aromatherapy</b>
<br>Heal 10 damage from each of your Pokémon.",Mx2,0.08,0.24,4.0,0.23,,Normal,1,,D-20,
91199,Flabebe (62),Flabebe 62,https://tcgplayer-cdn.tcgplayer.com/product/91199_200w.jpg,3,1464,https://cpt.tcgcsv.com/_tL,2025-12-04T00:12:07.25,1,62/106,Common,Fairy,40,Basic,,"<b>Aromatherapy</b>
<br>Heal 10 damage from each of your Pokémon.",Mx2,0.5,1.0,3.99,1.01,,Reverse Holofoil,1,,D-20,
91200,Flabebe (63),Flabebe 63,https://tcgplayer-cdn.tcgplayer.com/product/91200_200w.jpg,3,1464,https://cpt.tcgcsv.com/0vL,2025-02-05T21:16:36.73,1,63/106,Common,Fairy,40,Basic,,<b>Razor Leaf -- 10</b>,Mx2,0.07,0.25,2.19,0.24,,Normal,1,,D-20,
91200,Flabebe (63),Flabebe 63,https://tcgplayer-cdn.tcgplayer.com/product/91200_200w.jpg,3,1464,https://cpt.tcgcsv.com/0vL,2025-02-05T21:16:36.73,1,63/106,Common,Fairy,40,Basic,,<b>Razor Leaf -- 10</b>,Mx2,0.15,0.5,2.0,0.47,,Reverse Holofoil,1,,D-20,
91201,Floette (64),Floette 64,https://tcgplayer-cdn.tcgplayer.com/product/91201_200w.jpg,3,1464,https://cpt.tcgcsv.com/2vL,2022-12-20T20:07:58.077,1,64/106,Rare,Fairy,70,Stage 1,"<b>Ability -- Flower Veil</b>
<br>Each of your Grass Pokémon in play gets +20 HP.",<b>Fairy Wind -- 20</b>,Mx2,0.35,0.73,2.0,0.73,,Normal,1,,D-20,
91201,Floette (64),Floette 64,https://tcgplayer-cdn.tcgplayer.com/product/91201_200w.jpg,3,1464,https://cpt.tcgcsv.com/2vL,2022-12-20T20:07:58.077,1,64/106,Rare,Fairy,70,Stage 1,"<b>Ability -- Flower Veil</b>
<br>Each of your Grass Pokémon in play gets +20 HP.",<b>Fairy Wind -- 20</b>,Mx2,0.53,0.97,3.99,0.92,,Reverse Holofoil,1,,D-20,
91202,Floette (65),Floette 65,https://tcgplayer-cdn.tcgplayer.com/product/91202_200w.jpg,3,1464,https://cpt.tcgcsv.com/3vL,2022-12-20T20:08:04.08,1,65/106,Uncommon,Fairy,70,Stage 1,,"<b>Petal Blizzard</b>
<br>This attack does 10 damage to each of your opponent's Pokémon.<i> (Don't apply Weakness and Resistance for Benched Pokémon.)</i>",Mx2,0.09,0.25,4.0,0.29,0.38,Normal,1,<b>Razor Leaf -- 30</b>,D-20,
91202,Floette (65),Floette 65,https://tcgplayer-cdn.tcgplayer.com/product/91202_200w.jpg,3,1464,https://cpt.tcgcsv.com/3vL,2022-12-20T20:08:04.08,1,65/106,Uncommon,Fairy,70,Stage 1,,"<b>Petal Blizzard</b>
<br>This attack does 10 damage to each of your opponent's Pokémon.<i> (Don't apply Weakness and Resistance for Benched Pokémon.)</i>",Mx2,0.31,1.0,2.03,0.83,,Reverse Holofoil,1,<b>Razor Leaf -- 30</b>,D-20,
91203,Florges,Florges,https://tcgplayer-cdn.tcgplayer.com/product/91203_200w.jpg,3,1464,https://cpt.tcgcsv.com/5vL,2026-02-17T18:53:25.617,1,66/106,Holo Rare,Fairy,110,Stage 2,,"<b>Brilliant Search</b>
<br>Search your deck for up to 3 cards and put them into your hand. Shuffle your deck afterward.",Mx2,0.39,1.1,96.95,1.25,1.59,Holofoil,1,"<b>Petal Blizzard</b>
<br>This attack does 20 damage to each of your opponent's Pokémon. <i>(Don't apply Weakness and Resistance for Benched Pokémon.)</i>",D-20,
