productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
84557,Cyrus's Conspiracy,Cyruss Conspiracy,https://tcgplayer-cdn.tcgplayer.com/product/84557_200w.jpg,3,1406,https://cpt.tcgcsv.com/9RH,2025-11-11T22:47:09.52,1,105/127,Uncommon,Supporter,,,,,,,,,4.2,6.0,11.0,6.37,,Reverse Holofoil,"You can play only one Supporter each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Search your deck for a Supporter card, a basic Energy card, and a Trainer card that has Team Galactic's Invention in its name, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",
84741,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84741_200w.jpg,3,1406,https://cpt.tcgcsv.com/RVH,2023-11-07T21:31:05.4,1,4/127,Holo Rare,Colorless,90,Stage 1,"[1] Power Heal (10+)
<br>
Does 10 damage plus 10 more damage for each damage counter on Delcatty. Then, remove 2 damage counters from Delcatty.",[3] Rear Kick (60),,F+20,,1,5.88,8.55,10.78,10.26,,Holofoil,"<strong>Poké-POWER — Power Circulation</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them on top of your deck in any order. If you do, put 2 damage counters on Delcatty. This power can't be used if Delcatty is affected by a Special Condition.",
84741,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/84741_200w.jpg,3,1406,https://cpt.tcgcsv.com/RVH,2023-11-07T21:31:05.4,1,4/127,Holo Rare,Colorless,90,Stage 1,"[1] Power Heal (10+)
<br>
Does 10 damage plus 10 more damage for each damage counter on Delcatty. Then, remove 2 damage counters from Delcatty.",[3] Rear Kick (60),,F+20,,1,5.23,8.83,30.0,5.81,,Reverse Holofoil,"<strong>Poké-POWER — Power Circulation</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them on top of your deck in any order. If you do, put 2 damage counters on Delcatty. This power can't be used if Delcatty is affected by a Special Condition.",
84802,Dialga (23),Dialga 23,https://tcgplayer-cdn.tcgplayer.com/product/84802_200w.jpg,3,1406,https://cpt.tcgcsv.com/3XH,2025-02-05T21:06:04.467,1,23/127,Rare,Metal,100,Basic,"[2] Energy Stream (20)
<br>
Flip a coin. If heads, search your discard pile for a basic Energy card and attach it to Dialga.","[1MMM] Diamond Blow (100)
<br>
Dialga can't attack during your next turn.",,R+30,P-20,3,0.88,1.14,15.0,2.74,,Normal,,
84802,Dialga (23),Dialga 23,https://tcgplayer-cdn.tcgplayer.com/product/84802_200w.jpg,3,1406,https://cpt.tcgcsv.com/3XH,2025-02-05T21:06:04.467,1,23/127,Rare,Metal,100,Basic,"[2] Energy Stream (20)
<br>
Flip a coin. If heads, search your discard pile for a basic Energy card and attach it to Dialga.","[1MMM] Diamond Blow (100)
<br>
Dialga can't attack during your next turn.",,R+30,P-20,3,7.76,8.99,16.0,7.32,,Reverse Holofoil,,
84803,Dialga (6),Dialga 6,https://tcgplayer-cdn.tcgplayer.com/product/84803_200w.jpg,3,1406,https://cpt.tcgcsv.com/5XH,2023-11-07T21:31:24.99,1,6/127,Holo Rare,Metal,100,Basic,"[2MM] Metal Burn (100)
<br>
Discard all Metal Energy attached to Dialga",,,R+20,P-20,2,3.5,7.25,11.02,10.89,,Holofoil,"<strong>Poké-BODY — Time Aura</strong>
<br>
As long as Dialga is your Active Pokémon, your opponent can't play any Pokémon from his or her hand to evolve his or her Active Pokémon.",
84803,Dialga (6),Dialga 6,https://tcgplayer-cdn.tcgplayer.com/product/84803_200w.jpg,3,1406,https://cpt.tcgcsv.com/5XH,2023-11-07T21:31:24.99,1,6/127,Holo Rare,Metal,100,Basic,"[2MM] Metal Burn (100)
<br>
Discard all Metal Energy attached to Dialga",,,R+20,P-20,2,5.0,7.18,14.21,8.99,8.99,Reverse Holofoil,"<strong>Poké-BODY — Time Aura</strong>
<br>
As long as Dialga is your Active Pokémon, your opponent can't play any Pokémon from his or her hand to evolve his or her Active Pokémon.",
84804,Dialga (5),Dialga 5,https://tcgplayer-cdn.tcgplayer.com/product/84804_200w.jpg,3,1406,https://cpt.tcgcsv.com/6XH,2023-11-07T21:31:15.17,1,5/127,Holo Rare,Metal,100,Basic,"[2M] Time-Space Traveling (50)
<br>
Draw cards until you have 7 cards in your hand.",,,Rx2,P-20,3,4.81,8.13,13.99,13.98,,Holofoil,"<strong>Poké-POWER — Reverse Time</strong>
<br>
Once during your turn, when you put Dialga from your hand onto your Bench, you may search your discard pile for up to 3 in any combination of Pokémon (excluding Pokémon LV.X) and basic Energy cards. Show them to your opponent and put them on top of your deck in any order.",
84804,Dialga (5),Dialga 5,https://tcgplayer-cdn.tcgplayer.com/product/84804_200w.jpg,3,1406,https://cpt.tcgcsv.com/6XH,2023-11-07T21:31:15.17,1,5/127,Holo Rare,Metal,100,Basic,"[2M] Time-Space Traveling (50)
<br>
Draw cards until you have 7 cards in your hand.",,,Rx2,P-20,3,4.76,7.0,10.0,7.27,,Reverse Holofoil,"<strong>Poké-POWER — Reverse Time</strong>
<br>
Once during your turn, when you put Dialga from your hand onto your Bench, you may search your discard pile for up to 3 in any combination of Pokémon (excluding Pokémon LV.X) and basic Energy cards. Show them to your opponent and put them on top of your deck in any order.",
84810,Dialga G,Dialga G,https://tcgplayer-cdn.tcgplayer.com/product/84810_200w.jpg,3,1406,https://cpt.tcgcsv.com/dXH,2023-11-07T21:31:37.84,1,7/127,Holo Rare,Metal,100,Basic,"[1M] Deafen (10)
<br>
Your opponent can't play any Trainer cards or Stadium cards from his or her hand during your opponent's next turn.","[2M] Second Strike (50+)
<br>
If the defending Pokémon already has 2 or more damage counters on it, this attack does 50 damage plus 20 more damage.",,Rx2,P-20,2,10.7,12.0,12.51,12.33,,Holofoil,,
84810,Dialga G,Dialga G,https://tcgplayer-cdn.tcgplayer.com/product/84810_200w.jpg,3,1406,https://cpt.tcgcsv.com/dXH,2023-11-07T21:31:37.84,1,7/127,Holo Rare,Metal,100,Basic,"[1M] Deafen (10)
<br>
Your opponent can't play any Trainer cards or Stadium cards from his or her hand during your opponent's next turn.","[2M] Second Strike (50+)
<br>
If the defending Pokémon already has 2 or more damage counters on it, this attack does 50 damage plus 20 more damage.",,Rx2,P-20,2,4.0,5.84,13.25,11.25,,Reverse Holofoil,,
84811,Dialga G LV.X,Dialga G LVX,https://tcgplayer-cdn.tcgplayer.com/product/84811_200w.jpg,3,1406,https://cpt.tcgcsv.com/fXH,2022-12-27T16:47:03.443,1,122/127,Ultra Rare,Metal,120,Level-Up,"[2MM] Remove Lost (80)
<br>
Flip a coin until you get tails. For each heads, remove an Energy card attached to the Defending Pokémon and put it in the Lost Zone.",,,Rx2,P-20,2,60.01,99.95,104.2,54.39,,Holofoil,"<strong>Poké-BODY — Time Crystal</strong>
<br>
Each Pokémon <em>(both yours and your opponent's)</em> (excluding Pokémon <em>SP</em>) can't use any Poké-Bodies.
<br>
[Put this card onto your Active Dialga G. Dialga G LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.]",
84824,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/84824_200w.jpg,3,1406,https://cpt.tcgcsv.com/vXH,2023-11-07T21:41:04.937,1,72/127,Common,Fighting,50,Basic,"[F] Dig Under
<br>
Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. This attack's damage isn't affected by Weakness or Resistance.","[1F] Trip Over (20+) 
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage.",,W+10,L-20,1,0.1,0.31,5.0,0.38,,Normal,,
84824,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/84824_200w.jpg,3,1406,https://cpt.tcgcsv.com/vXH,2023-11-07T21:41:04.937,1,72/127,Common,Fighting,50,Basic,"[F] Dig Under
<br>
Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. This attack's damage isn't affected by Weakness or Resistance.","[1F] Trip Over (20+) 
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage.",,W+10,L-20,1,1.0,2.94,4.0,2.08,,Reverse Holofoil,,
84926,Drapion LV.X,Drapion LVX,https://tcgplayer-cdn.tcgplayer.com/product/84926_200w.jpg,3,1406,https://cpt.tcgcsv.com/x-H,2022-12-27T16:58:15.84,1,123/127,Ultra Rare,Darkness,130,Level Up,"[2DD] Sniping Tail
<br>
Does 40 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> The Defending Pokémon can't retreat during your opponent's next turn.",,,Px2,,3,16.91,30.25,49.99,41.19,,Holofoil,"<strong>Poké-POWER — Tri-Poison</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, choose 1 of the Defending Pokémon. That Pokémon is now Poisoned. Put 3 damage counters instead of 1 on that Pokémon between turns.
<br>
[Put this card onto your Active Drapion. Drapion LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.]",
85003,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/85003_200w.jpg,3,1406,https://cpt.tcgcsv.com/50J,2023-11-07T21:35:06.603,1,24/127,Rare,Fighting,90,Stage 1,"[1F] Push Down (30)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.","[1FF] Magnitude (70)
<br>
Does 10 damage to each Benched Pokémon <em>(both yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,W+20,L-20,,0.2,0.61,5.0,0.61,0.87,Normal,"<strong>Poké-BODY — Sinkhole</strong>
<br>
If your opponent's Active Pokémon retreats, put 2 damage counters on that Pokémon.",
85003,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/85003_200w.jpg,3,1406,https://cpt.tcgcsv.com/50J,2023-11-07T21:35:06.603,1,24/127,Rare,Fighting,90,Stage 1,"[1F] Push Down (30)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.","[1FF] Magnitude (70)
<br>
Does 10 damage to each Benched Pokémon <em>(both yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,W+20,L-20,,1.74,2.81,4.95,2.21,2.7,Reverse Holofoil,"<strong>Poké-BODY — Sinkhole</strong>
<br>
If your opponent's Active Pokémon retreats, put 2 damage counters on that Pokémon.",
85011,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85011_200w.jpg,3,1406,https://cpt.tcgcsv.com/f0J,2023-11-07T21:41:16.57,1,73/127,Common,Colorless,60,Basic,"[0] Call for Family
<br>
Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.","[1] Spring Out
<br>
Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F+10,,1,0.1,0.3,5.0,0.27,,Normal,,
85011,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85011_200w.jpg,3,1406,https://cpt.tcgcsv.com/f0J,2023-11-07T21:41:16.57,1,73/127,Common,Colorless,60,Basic,"[0] Call for Family
<br>
Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.","[1] Spring Out
<br>
Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F+10,,1,0.87,1.77,5.0,2.09,,Reverse Holofoil,,
85058,Dustox,Dustox,https://tcgplayer-cdn.tcgplayer.com/product/85058_200w.jpg,3,1406,https://cpt.tcgcsv.com/b2J,2023-11-07T21:35:15.823,1,25/127,Rare,Psychic,130,Stage 2,"[1G] Smogscreen (20)
<br>
The Defending Pokémon is now Poisoned. If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[2G] Chemical Scale (60)
<br>
If the Defending Pokémon has any Poké-Powers or Poké-Bodies, the Defending Pokémon is now Burned and Confused.",,R+30,,,0.49,0.97,7.5,1.48,,Normal,"<strong>Poké-BODY — Camouflage Pattern</strong>
<br>
Prevent all effects of attacks, including damage, done to Dustox by your opponent's Pokémon that is affected by 2 or more Special Conditions.",
85058,Dustox,Dustox,https://tcgplayer-cdn.tcgplayer.com/product/85058_200w.jpg,3,1406,https://cpt.tcgcsv.com/b2J,2023-11-07T21:35:15.823,1,25/127,Rare,Psychic,130,Stage 2,"[1G] Smogscreen (20)
<br>
The Defending Pokémon is now Poisoned. If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[2G] Chemical Scale (60)
<br>
If the Defending Pokémon has any Poké-Powers or Poké-Bodies, the Defending Pokémon is now Burned and Confused.",,R+30,,,3.7,3.7,12.0,3.0,,Reverse Holofoil,"<strong>Poké-BODY — Camouflage Pattern</strong>
<br>
Prevent all effects of attacks, including damage, done to Dustox by your opponent's Pokémon that is affected by 2 or more Special Conditions.",
85116,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/85116_200w.jpg,3,1406,https://cpt.tcgcsv.com/l3J,2024-12-14T11:44:10.577,1,128/127,Secret Rare,Lightning,70,Basic,"[L] Thundershock (10)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1L] Thunderpunch (30+)
<br>
Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, this attack does 30 damage and Electabuzz does 10 damage to itself.",,Fx2,,2,10.17,18.32,29.99,18.49,,Holofoil,,
85141,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/85141_200w.jpg,3,1406,https://cpt.tcgcsv.com/R3J,2023-11-07T21:41:25.187,1,74/127,Common,Lightning,50,Basic,"[1] Roar
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.","[1L] Thunder Fang (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,F+10,M-20,,0.1,0.28,1.25,0.31,0.35,Normal,,
85141,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/85141_200w.jpg,3,1406,https://cpt.tcgcsv.com/R3J,2023-11-07T21:41:25.187,1,74/127,Common,Lightning,50,Basic,"[1] Roar
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.","[1L] Thunder Fang (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,F+10,M-20,,0.63,1.58,9.99,1.58,,Reverse Holofoil,,
85200,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85200_200w.jpg,3,1406,https://cpt.tcgcsv.com/06J,2023-11-07T21:35:25.7,1,26/127,Rare,Water,130,Stage 2,"[1W] Knock Off (40)
<br>
Choose 1 card from your opponent's hand without looking and discard it.","[2W] Jet Smash
<br>
Choose 1 of your opponent's Pokémon. This attack does 70 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Empoleon can't use Jet Smash during your next turn.",,L+30,,2,0.9,1.16,5.0,1.4,,Normal,,
85200,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/85200_200w.jpg,3,1406,https://cpt.tcgcsv.com/06J,2023-11-07T21:35:25.7,1,26/127,Rare,Water,130,Stage 2,"[1W] Knock Off (40)
<br>
Choose 1 card from your opponent's hand without looking and discard it.","[2W] Jet Smash
<br>
Choose 1 of your opponent's Pokémon. This attack does 70 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Empoleon can't use Jet Smash during your next turn.",,L+30,,2,5.05,5.5,6.73,6.41,,Reverse Holofoil,,
85481,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85481_200w.jpg,3,1406,https://cpt.tcgcsv.com/FcJ,2023-11-07T21:37:48.25,1,48/127,Uncommon,Lightning,80,Stage 1,"[L] Spark (10)
<br>
Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1L] Tail Code (30)
<br>
Move an Energy card attached to the Defending Pokémon to another of your opponent's Pokémon.",,F+20,M-20,1,0.45,0.88,2.5,0.86,,Normal,,
85481,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85481_200w.jpg,3,1406,https://cpt.tcgcsv.com/FcJ,2023-11-07T21:37:48.25,1,48/127,Uncommon,Lightning,80,Stage 1,"[L] Spark (10)
<br>
Does 10 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1L] Tail Code (30)
<br>
Move an Energy card attached to the Defending Pokémon to another of your opponent's Pokémon.",,F+20,M-20,1,2.71,4.49,5.15,2.64,,Reverse Holofoil,,
85603,Galactic HQ,Galactic HQ,https://tcgplayer-cdn.tcgplayer.com/product/85603_200w.jpg,3,1406,https://cpt.tcgcsv.com/5gJ,2025-11-11T22:49:51.383,1,106/127,Uncommon,Stadium,,,,,,,,,0.1,0.38,1.99,0.39,,Normal,"This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
<br>
Whenever any player plays any Pokémon from his or her hand to evolve his or her Pokémon, put 2 damage counters on that Pokémon.",
85603,Galactic HQ,Galactic HQ,https://tcgplayer-cdn.tcgplayer.com/product/85603_200w.jpg,3,1406,https://cpt.tcgcsv.com/5gJ,2025-11-11T22:49:51.383,1,106/127,Uncommon,Stadium,,,,,,,,,0.95,1.34,4.19,1.81,1.18,Reverse Holofoil,"This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
<br>
Whenever any player plays any Pokémon from his or her hand to evolve his or her Pokémon, put 2 damage counters on that Pokémon.",
85636,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/85636_200w.jpg,3,1406,https://cpt.tcgcsv.com/LgJ,2023-11-07T21:31:50.33,1,8/127,Holo Rare,Psychic,120,Stage 2,"[P] Energy Burst (20+)
<br>
Does 20 damage plus 10 more damage for each Energy attached to Gardevoir and the Defending Pokémon.","[2P] Psychic Protection (60)
<br>
Gardevoir has no Weakness during your opponent's next turn.",,P+30,,1,44.99,48.72,57.0,34.0,,Holofoil,"<strong>Poké-POWER — Psychic Connect</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, you may move a Psychic Energy attached to 1 of your Benched Pokémon to your Active Pokémon. This power can't be used if Gardeoir is affected by a Special Condition.",
85636,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/85636_200w.jpg,3,1406,https://cpt.tcgcsv.com/LgJ,2023-11-07T21:31:50.33,1,8/127,Holo Rare,Psychic,120,Stage 2,"[P] Energy Burst (20+)
<br>
Does 20 damage plus 10 more damage for each Energy attached to Gardevoir and the Defending Pokémon.","[2P] Psychic Protection (60)
<br>
Gardevoir has no Weakness during your opponent's next turn.",,P+30,,1,20.0,55.0,4321.0,43.46,,Reverse Holofoil,"<strong>Poké-POWER — Psychic Connect</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, you may move a Psychic Energy attached to 1 of your Benched Pokémon to your Active Pokémon. This power can't be used if Gardeoir is affected by a Special Condition.",
85734,Giratina (28),Giratina 28,https://tcgplayer-cdn.tcgplayer.com/product/85734_200w.jpg,3,1406,https://cpt.tcgcsv.com/JjJ,2026-03-05T15:03:57.65,1,28/127,Rare,Psychic,110,Basic,[2] Dragon Claw (30),"[1PP] Dragonbreath (80)
<br>
Flip a coin. If tails, this attack does nothing. If heads, the Defending Pokémon is now Paralyzed.",,D+30,C-20,2,2.0,4.39,15.0,4.69,4.39,Normal,,
85734,Giratina (28),Giratina 28,https://tcgplayer-cdn.tcgplayer.com/product/85734_200w.jpg,3,1406,https://cpt.tcgcsv.com/JjJ,2026-03-05T15:03:57.65,1,28/127,Rare,Psychic,110,Basic,[2] Dragon Claw (30),"[1PP] Dragonbreath (80)
<br>
Flip a coin. If tails, this attack does nothing. If heads, the Defending Pokémon is now Paralyzed.",,D+30,C-20,2,8.02,11.17,24.99,13.36,,Reverse Holofoil,,
85735,Giratina (27),Giratina 27,https://tcgplayer-cdn.tcgplayer.com/product/85735_200w.jpg,3,1406,https://cpt.tcgcsv.com/KjJ,2023-11-07T21:35:34.147,1,27/127,Rare,Psychic,100,Basic,"[1P] Strafe (20)
<br>
You may switch Giratina with 1 of your Benched Pokémon.","[2P] Broken-space Blow (50)
<br>
If the Defending Pokémon is Knocked Out by this attack, put the Defending Pokémon and all cards attached to it in the Lost Zone instead of discarding them.",,Dx2,C-20,3,3.75,8.41,15.0,8.31,,Normal,,
85735,Giratina (27),Giratina 27,https://tcgplayer-cdn.tcgplayer.com/product/85735_200w.jpg,3,1406,https://cpt.tcgcsv.com/KjJ,2023-11-07T21:35:34.147,1,27/127,Rare,Psychic,100,Basic,"[1P] Strafe (20)
<br>
You may switch Giratina with 1 of your Benched Pokémon.","[2P] Broken-space Blow (50)
<br>
If the Defending Pokémon is Knocked Out by this attack, put the Defending Pokémon and all cards attached to it in the Lost Zone instead of discarding them.",,Dx2,C-20,3,6.99,10.98,31.36,21.3,,Reverse Holofoil,,
85736,Giratina (10),Giratina 10,https://tcgplayer-cdn.tcgplayer.com/product/85736_200w.jpg,3,1406,https://cpt.tcgcsv.com/LjJ,2023-11-07T21:32:09.017,1,10/127,Holo Rare,Psychic,100,Basic,"[2] Over Slash
<br>
This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[PP] Dark Wing Flaps (20)
<br>
Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.",[2P] Wrack Down (60),Dx2,C-20,3,19.0,22.98,44.16,55.65,,Holofoil,,
85736,Giratina (10),Giratina 10,https://tcgplayer-cdn.tcgplayer.com/product/85736_200w.jpg,3,1406,https://cpt.tcgcsv.com/LjJ,2023-11-07T21:32:09.017,1,10/127,Holo Rare,Psychic,100,Basic,"[2] Over Slash
<br>
This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[PP] Dark Wing Flaps (20)
<br>
Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.",[2P] Wrack Down (60),Dx2,C-20,3,44.99,52.98,129.99,46.66,,Reverse Holofoil,,
85737,Giratina (9),Giratina 9,https://tcgplayer-cdn.tcgplayer.com/product/85737_200w.jpg,3,1406,https://cpt.tcgcsv.com/MjJ,2023-11-07T21:32:00.433,1,9/127,Holo Rare,Psychic,100,Basic,"[1PP] Earth Power (60)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Dx2,C-20,3,17.26,25.0,40.5,31.85,,Holofoil,"<strong>Poké-POWER — Let Loose</strong>
<br>
Once during your turn, when you put Giratina from your hand onto your Bench, you may use this power. Each player shuffles his or her hand into his or her deck and draws up to 4 cards. (You draw your cards first.)",
85737,Giratina (9),Giratina 9,https://tcgplayer-cdn.tcgplayer.com/product/85737_200w.jpg,3,1406,https://cpt.tcgcsv.com/MjJ,2023-11-07T21:32:00.433,1,9/127,Holo Rare,Psychic,100,Basic,"[1PP] Earth Power (60)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Dx2,C-20,3,20.3,22.49,48.0,21.27,,Reverse Holofoil,"<strong>Poké-POWER — Let Loose</strong>
<br>
Once during your turn, when you put Giratina from your hand onto your Bench, you may use this power. Each player shuffles his or her hand into his or her deck and draws up to 4 cards. (You draw your cards first.)",
85742,Giratina LV.X,Giratina LVX,https://tcgplayer-cdn.tcgplayer.com/product/85742_200w.jpg,3,1406,https://cpt.tcgcsv.com/SjJ,2022-12-27T17:22:57.93,1,124/127,Ultra Rare,Psychic,130,Level-Up,"[2PP] Darkness Lost
<br>
This attack does 30 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> If any of your opponent's Pokémon would be Knocked Out by damage from this attack, put that Pokémon and all cards attached to it in the Lost Zone instead of discarding it.",,,Dx2,C-20,3,56.56,86.22,150.0,88.52,,Holofoil,"<strong>Poké-BODY — Invisible Tentacles</strong>
<br>
Whenever your opponent's Pokémon tries to attack, your opponent discards 1 card from his or her hand. (If your opponent can't discard 1 card, your opponent's Pokémon can't attack.) You can't use more than 1 Invisible Tentacles Poké-Body each turn.
<br>
[Put this card onto your Active Giratina. Giratina LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.]",
85816,Golduck,Golduck,https://tcgplayer-cdn.tcgplayer.com/product/85816_200w.jpg,3,1406,https://cpt.tcgcsv.com/llJ,2023-11-07T21:35:53.383,1,29/127,Rare,Water,90,Stage 1,"[0] Swim (30)
<br>
If your opponent has any Water Energy attached to any of his or her Pokémon, you may do 30 damage to any 1 Benched Pokémon instead. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1W] Water Slide (40+)
<br>
You may move all Energy cards attached to Golduck to 1 of your Benched Pokémon. If you do, this attack does 40 damage plus 20 more damage.",,L+20,,,0.5,0.94,5.0,1.3,,Normal,,
85816,Golduck,Golduck,https://tcgplayer-cdn.tcgplayer.com/product/85816_200w.jpg,3,1406,https://cpt.tcgcsv.com/llJ,2023-11-07T21:35:53.383,1,29/127,Rare,Water,90,Stage 1,"[0] Swim (30)
<br>
If your opponent has any Water Energy attached to any of his or her Pokémon, you may do 30 damage to any 1 Benched Pokémon instead. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1W] Water Slide (40+)
<br>
You may move all Energy cards attached to Golduck to 1 of your Benched Pokémon. If you do, this attack does 40 damage plus 20 more damage.",,L+20,,,2.0,2.43,4.45,2.68,,Reverse Holofoil,,
85912,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85912_200w.jpg,3,1406,https://cpt.tcgcsv.com/gnJ,2023-11-07T21:41:34.073,1,75/127,Common,Psychic,60,Basic,"[0] Division
<br>
Search your deck for Grimer and put it onto your Bench. Shuffle your deck afterward.","[P] Poison Gas
<br>
The Defending Pokémon is now Poisoned.",,P+10,,2,0.19,0.37,0.99,0.41,,Normal,,
85912,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85912_200w.jpg,3,1406,https://cpt.tcgcsv.com/gnJ,2023-11-07T21:41:34.073,1,75/127,Common,Psychic,60,Basic,"[0] Division
<br>
Search your deck for Grimer and put it onto your Bench. Shuffle your deck afterward.","[P] Poison Gas
<br>
The Defending Pokémon is now Poisoned.",,P+10,,2,1.3,3.1,8.0,2.79,,Reverse Holofoil,,
85918,Grotle,Grotle,https://tcgplayer-cdn.tcgplayer.com/product/85918_200w.jpg,3,1406,https://cpt.tcgcsv.com/nnJ,2025-11-11T22:50:52.857,1,49/127,Uncommon,Grass,90,Stage 1,"[1G] Absorb (30)
<br>
Remove 1 damage counter from Grotle.",[1GG] Razor Leaf (60),,R+20,W-20,3,0.1,0.5,5.0,0.5,0.45,Normal,,
85918,Grotle,Grotle,https://tcgplayer-cdn.tcgplayer.com/product/85918_200w.jpg,3,1406,https://cpt.tcgcsv.com/nnJ,2025-11-11T22:50:52.857,1,49/127,Uncommon,Grass,90,Stage 1,"[1G] Absorb (30)
<br>
Remove 1 damage counter from Grotle.",[1GG] Razor Leaf (60),,R+20,W-20,3,1.52,2.23,3.59,2.84,,Reverse Holofoil,,
