productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
84604,Dark Golduck,Dark Golduck,https://tcgplayer-cdn.tcgplayer.com/product/84604_200w.jpg,3,1373,https://cpt.tcgcsv.com/6SH,2025-12-01T22:12:45.94,1,37/82,Uncommon,Water,60,Stage 1,"[P] Third Eye
<br>Discard 1 Energy card attached to Dark Golduck in order to draw up to 3 cards.",[1PP] Super Psy (50),L,2,0.82,2.8,96.95,2.84,27.97,Unlimited,,
84606,Dark Gyarados (8),Dark Gyarados 8,https://tcgplayer-cdn.tcgplayer.com/product/84606_200w.jpg,3,1373,https://cpt.tcgcsv.com/8SH,2026-01-02T20:45:56.533,1,08/82,Holo Rare,Water,70,Stage 1,"[WWW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,2,59.99,116.42,564.75,127.95,,1st Edition Holofoil,"<strong>Pokémon Power: Final Beam</strong> When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokémon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.",F
84606,Dark Gyarados (8),Dark Gyarados 8,https://tcgplayer-cdn.tcgplayer.com/product/84606_200w.jpg,3,1373,https://cpt.tcgcsv.com/8SH,2026-01-02T20:45:56.533,1,08/82,Holo Rare,Water,70,Stage 1,"[WWW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,2,47.0,65.96,125.99,63.84,99.99,Unlimited Holofoil,"<strong>Pokémon Power: Final Beam</strong> When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokémon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.",F
84607,Dark Gyarados (25),Dark Gyarados 25,https://tcgplayer-cdn.tcgplayer.com/product/84607_200w.jpg,3,1373,https://cpt.tcgcsv.com/9SH,2026-02-17T21:06:21.523,1,25/82,Rare,Water,70,Stage 1,"[WWW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,2,20.0,34.47,49.99,28.55,34.47,1st Edition,"<strong>Pokémon Power: Final Beam</strong> When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokémon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.",F
84607,Dark Gyarados (25),Dark Gyarados 25,https://tcgplayer-cdn.tcgplayer.com/product/84607_200w.jpg,3,1373,https://cpt.tcgcsv.com/9SH,2026-02-17T21:06:21.523,1,25/82,Rare,Water,70,Stage 1,"[WWW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,2,7.0,11.45,96.95,16.13,11.24,Unlimited,"<strong>Pokémon Power: Final Beam</strong> When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokémon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.",F
84613,Dark Hypno (9),Dark Hypno 9,https://tcgplayer-cdn.tcgplayer.com/product/84613_200w.jpg,3,1373,https://cpt.tcgcsv.com/hSH,2026-03-11T12:00:20.487,1,09/82,Holo Rare,Psychic,60,Stage 1,[P] Psypunch (20),"[1PP] Bench Manipulation (20x)
<br>Your opponent flips a number of coins equal to the number of Pokémon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. <em<(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,2,57.2,90.0,110.0,70.98,67.46,1st Edition Holofoil,,
84613,Dark Hypno (9),Dark Hypno 9,https://tcgplayer-cdn.tcgplayer.com/product/84613_200w.jpg,3,1373,https://cpt.tcgcsv.com/hSH,2026-03-11T12:00:20.487,1,09/82,Holo Rare,Psychic,60,Stage 1,[P] Psypunch (20),"[1PP] Bench Manipulation (20x)
<br>Your opponent flips a number of coins equal to the number of Pokémon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. <em<(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,2,23.81,36.71,79.99,34.36,33.38,Unlimited Holofoil,,
84614,Dark Hypno (26),Dark Hypno 26,https://tcgplayer-cdn.tcgplayer.com/product/84614_200w.jpg,3,1373,https://cpt.tcgcsv.com/jSH,2023-08-10T06:08:06.22,1,26/82,Rare,Psychic,60,Stage 1,[P] Psypunch (20),"[1PP] Bench Manipulation (20x)
<br>Your opponent flips a number of coins equal to the number of Pokémon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. <em<(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,2,9.02,13.38,20.0,13.31,,1st Edition,,
84614,Dark Hypno (26),Dark Hypno 26,https://tcgplayer-cdn.tcgplayer.com/product/84614_200w.jpg,3,1373,https://cpt.tcgcsv.com/jSH,2023-08-10T06:08:06.22,1,26/82,Rare,Psychic,60,Stage 1,[P] Psypunch (20),"[1PP] Bench Manipulation (20x)
<br>Your opponent flips a number of coins equal to the number of Pokémon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. <em<(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,2,3.99,6.62,9999.0,7.34,4.78,Unlimited,,
84617,Dark Jolteon,Dark Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/84617_200w.jpg,3,1373,https://cpt.tcgcsv.com/mSH,2026-02-24T23:04:19.083,1,38/82,Uncommon,Lightning,50,Stage 1,"[L] Lightning Flash (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[1LL] Thunder Attack (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Dark Jolteon does 10 damage to itself.",F,1,10.99,17.48,4321.0,18.73,,1st Edition,,
84617,Dark Jolteon,Dark Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/84617_200w.jpg,3,1373,https://cpt.tcgcsv.com/mSH,2026-02-24T23:04:19.083,1,38/82,Uncommon,Lightning,50,Stage 1,"[L] Lightning Flash (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[1LL] Thunder Attack (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Dark Jolteon does 10 damage to itself.",F,1,2.31,5.67,70.0,7.7,5.97,Unlimited,,
84618,Dark Kadabra,Dark Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/84618_200w.jpg,3,1373,https://cpt.tcgcsv.com/nSH,2025-12-11T23:59:39.103,1,39/82,Uncommon,Psychic,50,Stage 1,"[PP] Mind Shock (30)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",,P,2,2.0,3.96,24.99,6.05,,1st Edition,"<strong>Pokémon Power: Matter Exchange</strong> Once during your turn <em>(before your attack)</em>, you may discard a card from your hand in order to draw a card. This power can't be used if Dark Kadabra is Asleep, Confused, or Paralyzed.",
84618,Dark Kadabra,Dark Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/84618_200w.jpg,3,1373,https://cpt.tcgcsv.com/nSH,2025-12-11T23:59:39.103,1,39/82,Uncommon,Psychic,50,Stage 1,"[PP] Mind Shock (30)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",,P,2,0.4,1.22,100.0,1.82,0.91,Unlimited,"<strong>Pokémon Power: Matter Exchange</strong> Once during your turn <em>(before your attack)</em>, you may discard a card from your hand in order to draw a card. This power can't be used if Dark Kadabra is Asleep, Confused, or Paralyzed.",
84619,Dark Machamp (10),Dark Machamp 10,https://tcgplayer-cdn.tcgplayer.com/product/84619_200w.jpg,3,1373,https://cpt.tcgcsv.com/pSH,2025-12-02T20:17:01.913,1,10/82,Holo Rare,Fighting,70,Stage 2,[FF] Mega Punch (30),"[1FFF] Fling
<br>Your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokémon.",P,3,40.7,135.74,245.0,83.93,,1st Edition Holofoil,,
84619,Dark Machamp (10),Dark Machamp 10,https://tcgplayer-cdn.tcgplayer.com/product/84619_200w.jpg,3,1373,https://cpt.tcgcsv.com/pSH,2025-12-02T20:17:01.913,1,10/82,Holo Rare,Fighting,70,Stage 2,[FF] Mega Punch (30),"[1FFF] Fling
<br>Your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokémon.",P,3,34.3,43.99,89.99,49.48,,Unlimited Holofoil,,
84620,Dark Machamp (27),Dark Machamp 27,https://tcgplayer-cdn.tcgplayer.com/product/84620_200w.jpg,3,1373,https://cpt.tcgcsv.com/qSH,2026-02-24T23:05:46.79,1,27/82,Rare,Fighting,70,Stage 2,[FF] Mega Punch (30),"[1FFF] Fling
<br>Your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokémon.",P,3,10.12,12.73,17.99,14.38,,1st Edition,,
84620,Dark Machamp (27),Dark Machamp 27,https://tcgplayer-cdn.tcgplayer.com/product/84620_200w.jpg,3,1373,https://cpt.tcgcsv.com/qSH,2026-02-24T23:05:46.79,1,27/82,Rare,Fighting,70,Stage 2,[FF] Mega Punch (30),"[1FFF] Fling
<br>Your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokémon.",P,3,3.84,6.28,20.0,7.73,5.32,Unlimited,,
84621,Dark Machoke,Dark Machoke,https://tcgplayer-cdn.tcgplayer.com/product/84621_200w.jpg,3,1373,https://cpt.tcgcsv.com/rSH,2026-02-18T12:41:02.157,1,40/82,Uncommon,Fighting,60,Stage 1,"[1FF] Drag Off (20)
<br>Before doing damage, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. Do the damage to the new Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.","[1FF] Knock Back (30)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",P,2,1.9,5.63,96.95,6.74,3.08,1st Edition,,
84621,Dark Machoke,Dark Machoke,https://tcgplayer-cdn.tcgplayer.com/product/84621_200w.jpg,3,1373,https://cpt.tcgcsv.com/rSH,2026-02-18T12:41:02.157,1,40/82,Uncommon,Fighting,60,Stage 1,"[1FF] Drag Off (20)
<br>Before doing damage, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. Do the damage to the new Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.","[1FF] Knock Back (30)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",P,2,0.75,1.59,4321.0,2.64,0.67,Unlimited,,
84624,Dark Magneton (11),Dark Magneton 11,https://tcgplayer-cdn.tcgplayer.com/product/84624_200w.jpg,3,1373,https://cpt.tcgcsv.com/vSH,2026-02-27T05:31:27.383,1,11/82,Holo Rare,Lightning,60,Stage 1,"[2] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>","[LL] Magnetic Lines (30)
<br>If the Defending Pokémon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokémon, choose 1 of them and attach that Energy card to it.",F,2,89.58,104.1,179.99,98.5,,1st Edition Holofoil,,
84624,Dark Magneton (11),Dark Magneton 11,https://tcgplayer-cdn.tcgplayer.com/product/84624_200w.jpg,3,1373,https://cpt.tcgcsv.com/vSH,2026-02-27T05:31:27.383,1,11/82,Holo Rare,Lightning,60,Stage 1,"[2] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>","[LL] Magnetic Lines (30)
<br>If the Defending Pokémon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokémon, choose 1 of them and attach that Energy card to it.",F,2,26.53,40.5,549.98,40.27,42.0,Unlimited Holofoil,,
84625,Dark Magneton (28),Dark Magneton 28,https://tcgplayer-cdn.tcgplayer.com/product/84625_200w.jpg,3,1373,https://cpt.tcgcsv.com/wSH,2022-11-18T17:34:48.213,1,28/82,Rare,Lightning,60,Stage 1,"[2] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>","[LL] Magnetic Lines (30)
<br>If the Defending Pokémon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokémon, choose 1 of them and attach that Energy card to it.",F,2,8.0,10.99,17.13,12.68,,1st Edition,,
84625,Dark Magneton (28),Dark Magneton 28,https://tcgplayer-cdn.tcgplayer.com/product/84625_200w.jpg,3,1373,https://cpt.tcgcsv.com/wSH,2022-11-18T17:34:48.213,1,28/82,Rare,Lightning,60,Stage 1,"[2] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>","[LL] Magnetic Lines (30)
<br>If the Defending Pokémon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokémon, choose 1 of them and attach that Energy card to it.",F,2,4.0,5.87,4321.0,7.32,,Unlimited,,
84630,Dark Muk,Dark Muk,https://tcgplayer-cdn.tcgplayer.com/product/84630_200w.jpg,3,1373,https://cpt.tcgcsv.com/DSH,2025-12-09T01:03:15.653,1,41/82,Uncommon,Grass,60,Stage 1,"[GG] Sludge Punch (20)
<br>The Defending Pokémon is now Poisoned.",,P,2,1.22,3.6,4321.0,3.65,96.95,1st Edition,"<strong>Pokémon Power: Sticky Goo</strong> As long as Dark Muk is your Active Pokémon, your opponent pays 2 Colorless more to retreat his or her Active Pokémon. This power stops working while Dark Muk is Asleep, Confused, or Paralyzed.",
84630,Dark Muk,Dark Muk,https://tcgplayer-cdn.tcgplayer.com/product/84630_200w.jpg,3,1373,https://cpt.tcgcsv.com/DSH,2025-12-09T01:03:15.653,1,41/82,Uncommon,Grass,60,Stage 1,"[GG] Sludge Punch (20)
<br>The Defending Pokémon is now Poisoned.",,P,2,0.5,1.15,7.0,1.48,1.15,Unlimited,"<strong>Pokémon Power: Sticky Goo</strong> As long as Dark Muk is your Active Pokémon, your opponent pays 2 Colorless more to retreat his or her Active Pokémon. This power stops working while Dark Muk is Asleep, Confused, or Paralyzed.",
84639,Dark Persian,Dark Persian,https://tcgplayer-cdn.tcgplayer.com/product/84639_200w.jpg,3,1373,https://cpt.tcgcsv.com/PSH,2026-02-24T23:07:03.203,1,42/82,Uncommon,Colorless,60,Stage 1,"[1] Fascinate
<br>Flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.","[2] Poison Claws (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F,,1.59,3.47,96.95,3.93,96.95,1st Edition,,P
84639,Dark Persian,Dark Persian,https://tcgplayer-cdn.tcgplayer.com/product/84639_200w.jpg,3,1373,https://cpt.tcgcsv.com/PSH,2026-02-24T23:07:03.203,1,42/82,Uncommon,Colorless,60,Stage 1,"[1] Fascinate
<br>Flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. This attack can't be used if your opponent has no Benched Pokémon.","[2] Poison Claws (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",F,,0.5,1.3,4.65,1.81,2.25,Unlimited,,P
84641,Dark Primeape,Dark Primeape,https://tcgplayer-cdn.tcgplayer.com/product/84641_200w.jpg,3,1373,https://cpt.tcgcsv.com/RSH,2022-11-18T17:39:41.257,1,43/82,Uncommon,Fighting,60,Stage 1,"[FF] Frenzied Attack (40)
<br>Dark Primeape is now Confused <em>(after doing damage)</em>.",,P,1,1.75,4.0,96.95,4.26,96.95,1st Edition,"<strong>Pokémon Power: Frenzy</strong> If Dark Primeape does any damage while it's Confused <em>(even to itself)</em>, it does 30 more damage.",
84641,Dark Primeape,Dark Primeape,https://tcgplayer-cdn.tcgplayer.com/product/84641_200w.jpg,3,1373,https://cpt.tcgcsv.com/RSH,2022-11-18T17:39:41.257,1,43/82,Uncommon,Fighting,60,Stage 1,"[FF] Frenzied Attack (40)
<br>Dark Primeape is now Confused <em>(after doing damage)</em>.",,P,1,0.55,1.47,96.95,1.77,1.0,Unlimited,"<strong>Pokémon Power: Frenzy</strong> If Dark Primeape does any damage while it's Confused <em>(even to itself)</em>, it does 30 more damage.",
84647,Dark Raichu,Dark Raichu,https://tcgplayer-cdn.tcgplayer.com/product/84647_200w.jpg,3,1373,https://cpt.tcgcsv.com/ZSH,2025-12-10T22:28:09.77,1,83/82,Secret Rare,Lightning,70,Stage 1,"[LLL] Surprise Thunder (30)
<br>Flip a coin. If heads, flip another coin. If the second coin is heads, this attack does 20 damage to each of your opponent's Benched Pokémon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F,1,220.0,230.0,280.0,189.93,,1st Edition Holofoil,,
84647,Dark Raichu,Dark Raichu,https://tcgplayer-cdn.tcgplayer.com/product/84647_200w.jpg,3,1373,https://cpt.tcgcsv.com/ZSH,2025-12-10T22:28:09.77,1,83/82,Secret Rare,Lightning,70,Stage 1,"[LLL] Surprise Thunder (30)
<br>Flip a coin. If heads, flip another coin. If the second coin is heads, this attack does 20 damage to each of your opponent's Benched Pokémon. If the second coin is tails, this attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F,1,67.3,86.5,198.99,91.53,,Unlimited Holofoil,,
84648,Dark Rapidash,Dark Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/84648_200w.jpg,3,1373,https://cpt.tcgcsv.com/-SH,2025-12-09T01:08:17.12,1,44/82,Uncommon,Fire,60,Stage 1,[2] Rear Kick (20),"[RR] Flame Pillar (30)
<br>You may discard 1 Fire Energy card attached to Dark Rapidash when you use this attack. If you do and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W,,2.91,5.31,96.93,5.42,6.89,1st Edition,,
84648,Dark Rapidash,Dark Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/84648_200w.jpg,3,1373,https://cpt.tcgcsv.com/-SH,2025-12-09T01:08:17.12,1,44/82,Uncommon,Fire,60,Stage 1,[2] Rear Kick (20),"[RR] Flame Pillar (30)
<br>You may discard 1 Fire Energy card attached to Dark Rapidash when you use this attack. If you do and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W,,1.0,1.62,29.94,2.51,10.74,Unlimited,,
84649,Dark Raticate,Dark Raticate,https://tcgplayer-cdn.tcgplayer.com/product/84649_200w.jpg,3,1373,https://cpt.tcgcsv.com/_SH,2025-12-01T22:17:37.437,1,51/82,Common,Colorless,50,Stage 1,[2] Gnaw (20),"[3] Hyper Fang (50)
<br>Flip a coin. If tails, this attack does nothing.",F,1,0.5,1.19,19.99,1.32,1.2,1st Edition,,P
84649,Dark Raticate,Dark Raticate,https://tcgplayer-cdn.tcgplayer.com/product/84649_200w.jpg,3,1373,https://cpt.tcgcsv.com/_SH,2025-12-01T22:17:37.437,1,51/82,Common,Colorless,50,Stage 1,[2] Gnaw (20),"[3] Hyper Fang (50)
<br>Flip a coin. If tails, this attack does nothing.",F,1,0.15,0.5,5.0,0.52,,Unlimited,,P
84654,Dark Slowbro (12),Dark Slowbro 12,https://tcgplayer-cdn.tcgplayer.com/product/84654_200w.jpg,3,1373,https://cpt.tcgcsv.com/6TH,2026-02-16T19:08:38.197,1,12/82,Holo Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,P,2,63.81,104.4,139.99,87.05,,1st Edition Holofoil,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbro from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",
84654,Dark Slowbro (12),Dark Slowbro 12,https://tcgplayer-cdn.tcgplayer.com/product/84654_200w.jpg,3,1373,https://cpt.tcgcsv.com/6TH,2026-02-16T19:08:38.197,1,12/82,Holo Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,P,2,27.9,39.99,109.99,44.17,35.85,Unlimited Holofoil,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbro from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",
84655,Dark Slowbro (29),Dark Slowbro 29,https://tcgplayer-cdn.tcgplayer.com/product/84655_200w.jpg,3,1373,https://cpt.tcgcsv.com/7TH,2026-02-18T12:50:11.1,1,29/82,Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,P,2,6.94,12.11,39.99,16.03,13.49,1st Edition,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbro from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",
84655,Dark Slowbro (29),Dark Slowbro 29,https://tcgplayer-cdn.tcgplayer.com/product/84655_200w.jpg,3,1373,https://cpt.tcgcsv.com/7TH,2026-02-18T12:50:11.1,1,29/82,Rare,Psychic,60,Stage 1,"[PP] Fickle Attack (40)
<br>Flip a coin. If tails, this attack does nothing.",,P,2,5.0,7.12,29.99,9.12,,Unlimited,"<strong>Pokémon Power: Reel In</strong> When you play Dark Slowbro from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.",
84665,Dark Vaporeon,Dark Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/84665_200w.jpg,3,1373,https://cpt.tcgcsv.com/kTH,2025-12-01T22:18:44.63,1,45/82,Uncommon,Water,60,Stage 1,[3] Bite (30),"[1WW] Whirlpool (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",L,1,11.67,15.0,39.99,18.09,,1st Edition,,
84665,Dark Vaporeon,Dark Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/84665_200w.jpg,3,1373,https://cpt.tcgcsv.com/kTH,2025-12-01T22:18:44.63,1,45/82,Uncommon,Water,60,Stage 1,[3] Bite (30),"[1WW] Whirlpool (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",L,1,1.41,3.98,4321.0,4.82,,Unlimited,,
84667,Dark Vileplume (13),Dark Vileplume 13,https://tcgplayer-cdn.tcgplayer.com/product/84667_200w.jpg,3,1373,https://cpt.tcgcsv.com/mTH,2026-02-27T05:32:57.937,1,13/82,Holo Rare,Grass,60,Stage 2,"[GGG] Petal Whirlwind (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused <em>(after dealing damage)</em>.",,R,2,52.0,74.64,94.99,62.66,,1st Edition Holofoil,"<strong>Pokémon Power: Hay Fever</strong> No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.",None
84667,Dark Vileplume (13),Dark Vileplume 13,https://tcgplayer-cdn.tcgplayer.com/product/84667_200w.jpg,3,1373,https://cpt.tcgcsv.com/mTH,2026-02-27T05:32:57.937,1,13/82,Holo Rare,Grass,60,Stage 2,"[GGG] Petal Whirlwind (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused <em>(after dealing damage)</em>.",,R,2,21.0,31.0,500.0,32.55,79.99,Unlimited Holofoil,"<strong>Pokémon Power: Hay Fever</strong> No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.",None
84668,Dark Vileplume (30),Dark Vileplume 30,https://tcgplayer-cdn.tcgplayer.com/product/84668_200w.jpg,3,1373,https://cpt.tcgcsv.com/nTH,2026-02-24T23:09:16.783,1,30/82,Rare,Grass,60,Stage 2,"[GGG] Petal Whirlwind (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused <em>(after dealing damage)</em>.",,R,2,8.0,12.0,25.0,12.2,9.74,1st Edition,"<strong>Pokémon Power: Hay Fever</strong> No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.",
84668,Dark Vileplume (30),Dark Vileplume 30,https://tcgplayer-cdn.tcgplayer.com/product/84668_200w.jpg,3,1373,https://cpt.tcgcsv.com/nTH,2026-02-24T23:09:16.783,1,30/82,Rare,Grass,60,Stage 2,"[GGG] Petal Whirlwind (30x)
<br>Flip 3 coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused <em>(after dealing damage)</em>.",,R,2,3.0,6.49,19.99,7.24,3.56,Unlimited,"<strong>Pokémon Power: Hay Fever</strong> No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.",
84670,Dark Wartortle,Dark Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/84670_200w.jpg,3,1373,https://cpt.tcgcsv.com/qTH,2026-02-24T23:10:01.457,1,46/82,Uncommon,Water,60,Stage 1,"[W] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.","[1W] Mirror Shell
<br>If an attack does damage to Dark Wartortle during your opponent's next turn <em>(even if Dark Wartortle is Knocked Out)</em>, Dark Wartortle attacks the Defending Pokémon for an equal amount of damage.",L,1,4.99,11.0,49.99,12.22,3.0,1st Edition,,
84670,Dark Wartortle,Dark Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/84670_200w.jpg,3,1373,https://cpt.tcgcsv.com/qTH,2026-02-24T23:10:01.457,1,46/82,Uncommon,Water,60,Stage 1,"[W] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.","[1W] Mirror Shell
<br>If an attack does damage to Dark Wartortle during your opponent's next turn <em>(even if Dark Wartortle is Knocked Out)</em>, Dark Wartortle attacks the Defending Pokémon for an equal amount of damage.",L,1,0.7,1.95,150.0,3.08,,Unlimited,,
84671,Dark Weezing (14),Dark Weezing 14,https://tcgplayer-cdn.tcgplayer.com/product/84671_200w.jpg,3,1373,https://cpt.tcgcsv.com/rTH,2025-12-01T22:20:01.05,1,14/82,Holo Rare,Grass,60,Stage 1,"[1G] Mass Explosion (20x)
<br>Does 20 damage times the total number of Koffings, Weezings, and Dark Weezings in play <em>(Apply Weakness and Resistance.)</em>. Then, this attack does 20 damage to each Koffing, Weezing, and Dark Weezing <em>(even your own)</em>. Don't apply Weakness and Resistance.","[GGG] Stun Gas (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, the Defending Pokémon is now Paralyzed.",P,1,33.05,45.02,83.99,44.22,,1st Edition Holofoil,,
