productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
85803,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85803_200w.jpg,3,1393,https://cpt.tcgcsv.com/5lJ,2024-09-20T15:40:58.823,1,55/109,Common,Water,50,Basic,"[1] Flail (10x) 
<br>Does 10 damage for each damage counter on Goldeen.",,,L,None,1,0.2,0.5,3.04,0.48,0.32,Normal,
85803,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85803_200w.jpg,3,1393,https://cpt.tcgcsv.com/5lJ,2024-09-20T15:40:58.823,1,55/109,Common,Water,50,Basic,"[1] Flail (10x) 
<br>Does 10 damage for each damage counter on Goldeen.",,,L,None,1,4.19,4.73,5.0,5.24,,Reverse Holofoil,
85874,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85874_200w.jpg,3,1393,https://cpt.tcgcsv.com/vmJ,2024-08-20T16:03:09.09,1,104/109,Common,Basic Energy,,,,,,,,,0.03,0.3,1.49,0.33,,Normal,
85874,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85874_200w.jpg,3,1393,https://cpt.tcgcsv.com/vmJ,2024-08-20T16:03:09.09,1,104/109,Common,Basic Energy,,,,,,,,,8.9,10.23,12.99,12.0,,Reverse Holofoil,
85935,Grovyle - 31/109,Grovyle 31 109,https://tcgplayer-cdn.tcgplayer.com/product/85935_200w.jpg,3,1393,https://cpt.tcgcsv.com/KnJ,2023-12-21T20:54:32.033,1,31/109,Uncommon,Grass,70,Stage 1,"[2] Poison Breath 
<br>The Defending Pokemon is now Poisoned.","[2G] Swift (30) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",,R,W,1,0.55,1.25,4.49,1.43,,Normal,
85935,Grovyle - 31/109,Grovyle 31 109,https://tcgplayer-cdn.tcgplayer.com/product/85935_200w.jpg,3,1393,https://cpt.tcgcsv.com/KnJ,2023-12-21T20:54:32.033,1,31/109,Uncommon,Grass,70,Stage 1,"[2] Poison Breath 
<br>The Defending Pokemon is now Poisoned.","[2G] Swift (30) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",,R,W,1,7.99,13.99,16.17,11.58,,Reverse Holofoil,
85936,Grovyle - 32/109,Grovyle 32 109,https://tcgplayer-cdn.tcgplayer.com/product/85936_200w.jpg,3,1393,https://cpt.tcgcsv.com/LnJ,2023-12-21T20:54:44.283,1,32/109,Uncommon,Grass,80,Stage 1,[2] Slash (20),,,R,W,1,1.58,3.03,9.24,3.07,,Normal,"<b>Poke-BODY</b> Natural Care
<br>When you attach a Grass Energy card from your hand to Grovyle, remove all Special Conditions from Grovyle."
85936,Grovyle - 32/109,Grovyle 32 109,https://tcgplayer-cdn.tcgplayer.com/product/85936_200w.jpg,3,1393,https://cpt.tcgcsv.com/LnJ,2023-12-21T20:54:44.283,1,32/109,Uncommon,Grass,80,Stage 1,[2] Slash (20),,,R,W,1,7.43,12.37,17.0,12.54,,Reverse Holofoil,"<b>Poke-BODY</b> Natural Care
<br>When you attach a Grass Energy card from your hand to Grovyle, remove all Special Conditions from Grovyle."
86010,Hariyama - 8/109,Hariyama 8 109,https://tcgplayer-cdn.tcgplayer.com/product/86010_200w.jpg,3,1393,https://cpt.tcgcsv.com/dqJ,2023-12-21T20:34:44.867,1,8/109,Holo Rare,Fighting,90,Stage 1,"[F] Super Slap Push 
<br>Does 20 damage to each Defending Pokemon.","[2F] Mega Throw (40+) 
<br>If the Defending Pokemon is a Pokemon-ex, this attack does 40 damage plus 40 more damage.",,P,None,2,6.99,9.44,12.21,11.99,,Holofoil,
86010,Hariyama - 8/109,Hariyama 8 109,https://tcgplayer-cdn.tcgplayer.com/product/86010_200w.jpg,3,1393,https://cpt.tcgcsv.com/dqJ,2023-12-21T20:34:44.867,1,8/109,Holo Rare,Fighting,90,Stage 1,"[F] Super Slap Push 
<br>Does 20 damage to each Defending Pokemon.","[2F] Mega Throw (40+) 
<br>If the Defending Pokemon is a Pokemon-ex, this attack does 40 damage plus 40 more damage.",,P,None,2,4.29,6.51,12.99,8.64,,Reverse Holofoil,
86011,Hariyama - 33/109,Hariyama 33 109,https://tcgplayer-cdn.tcgplayer.com/product/86011_200w.jpg,3,1393,https://cpt.tcgcsv.com/fqJ,2023-12-21T20:54:52.4,1,33/109,Uncommon,Fighting,80,Stage 1,"[1F] Shove (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2F] Slap Down (40+) 
<br>Flip 2 coins.  This attack does 40 damage plus 10 more damage for each heads.",,P,None,1,0.26,0.58,20.61,0.61,,Normal,
86011,Hariyama - 33/109,Hariyama 33 109,https://tcgplayer-cdn.tcgplayer.com/product/86011_200w.jpg,3,1393,https://cpt.tcgcsv.com/fqJ,2023-12-21T20:54:52.4,1,33/109,Uncommon,Fighting,80,Stage 1,"[1F] Shove (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2F] Slap Down (40+) 
<br>Flip 2 coins.  This attack does 40 damage plus 10 more damage for each heads.",,P,None,1,3.69,4.74,9.74,4.24,,Reverse Holofoil,
86099,Hitmonchan ex,Hitmonchan ex,https://tcgplayer-cdn.tcgplayer.com/product/86099_200w.jpg,3,1393,https://cpt.tcgcsv.com/_rJ,2023-12-21T21:09:18.297,1,98/109,Ultra Rare,Fighting,90,Basic,"[F] Steady Punch (10+)
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.","[2FF] Sky Uppercut (50) 
<br>This attack's damage is not affected by Resistance.",,P,None,2,60.69,69.99,98.0,68.75,,Holofoil,
86459,Kirlia - 34/109,Kirlia 34 109,https://tcgplayer-cdn.tcgplayer.com/product/86459_200w.jpg,3,1393,https://cpt.tcgcsv.com/cCJ,2023-12-21T20:55:03.303,1,34/109,Uncommon,Psychic,70,Stage 1,"[P] Removal Beam (10) 
<br>Flip a coin.  If heads, discard 1 Energy card attached to the Defending Pokemon.",[2P] Super Psy (50),,P,None,1,1.19,1.89,21.35,2.26,,Normal,
86459,Kirlia - 34/109,Kirlia 34 109,https://tcgplayer-cdn.tcgplayer.com/product/86459_200w.jpg,3,1393,https://cpt.tcgcsv.com/cCJ,2023-12-21T20:55:03.303,1,34/109,Uncommon,Psychic,70,Stage 1,"[P] Removal Beam (10) 
<br>Flip a coin.  If heads, discard 1 Energy card attached to the Defending Pokemon.",[2P] Super Psy (50),,P,None,1,1.82,2.33,14.0,14.65,,Reverse Holofoil,
86460,Kirlia - 35/109,Kirlia 35 109,https://tcgplayer-cdn.tcgplayer.com/product/86460_200w.jpg,3,1393,https://cpt.tcgcsv.com/dCJ,2025-12-01T22:35:44.137,1,35/109,Uncommon,Psychic,70,Stage 1,"[1] Dazzle Dance 
<br>Flip a coin.  If heads, each Defending Pokemon is now Confused.","[P] Life Drain - Flip a coin.  If heads, put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.",,P,None,1,1.38,1.62,96.95,1.93,1.93,Normal,
86460,Kirlia - 35/109,Kirlia 35 109,https://tcgplayer-cdn.tcgplayer.com/product/86460_200w.jpg,3,1393,https://cpt.tcgcsv.com/dCJ,2025-12-01T22:35:44.137,1,35/109,Uncommon,Psychic,70,Stage 1,"[1] Dazzle Dance 
<br>Flip a coin.  If heads, each Defending Pokemon is now Confused.","[P] Life Drain - Flip a coin.  If heads, put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.",,P,None,1,10.0,12.06,14.12,8.78,,Reverse Holofoil,
86490,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86490_200w.jpg,3,1393,https://cpt.tcgcsv.com/QCJ,2024-08-20T16:03:09.123,1,54/109,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Double Edge (30) 
<br>Koffing does 10 damage to itself.",,P,None,1,0.17,0.42,20.0,0.43,,Normal,
86490,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86490_200w.jpg,3,1393,https://cpt.tcgcsv.com/QCJ,2024-08-20T16:03:09.123,1,54/109,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Double Edge (30) 
<br>Koffing does 10 damage to itself.",,P,None,1,2.99,4.9,5.94,5.81,,Reverse Holofoil,
86571,Lady Outing,Lady Outing,https://tcgplayer-cdn.tcgplayer.com/product/86571_200w.jpg,3,1393,https://cpt.tcgcsv.com/rFJ,2025-11-11T05:11:18.497,1,83/109,Uncommon,Supporter,,,,,,,,,0.3,0.51,20.62,0.61,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Search your deck for up to 3 different types of basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward."
86571,Lady Outing,Lady Outing,https://tcgplayer-cdn.tcgplayer.com/product/86571_200w.jpg,3,1393,https://cpt.tcgcsv.com/rFJ,2025-11-11T05:11:18.497,1,83/109,Uncommon,Supporter,,,,,,,,,1.0,2.03,4.89,2.07,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Search your deck for up to 3 different types of basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward."
86573,Lairon - 36/109,Lairon 36 109,https://tcgplayer-cdn.tcgplayer.com/product/86573_200w.jpg,3,1393,https://cpt.tcgcsv.com/tFJ,2023-12-21T20:55:44.017,1,36/109,Uncommon,Metal,70,Stage 1,[2] Ram (20),[2M] Metal Claw (40),,R,G,2,0.82,1.85,96.95,2.14,4.49,Normal,
86573,Lairon - 36/109,Lairon 36 109,https://tcgplayer-cdn.tcgplayer.com/product/86573_200w.jpg,3,1393,https://cpt.tcgcsv.com/tFJ,2023-12-21T20:55:44.017,1,36/109,Uncommon,Metal,70,Stage 1,[2] Ram (20),[2M] Metal Claw (40),,R,G,2,2.25,2.45,3.28,7.56,,Reverse Holofoil,
86574,Lairon - 37/109,Lairon 37 109,https://tcgplayer-cdn.tcgplayer.com/product/86574_200w.jpg,3,1393,https://cpt.tcgcsv.com/vFJ,2023-12-21T20:55:54.02,1,37/109,Uncommon,Metal,80,Stage 1,"[M] Magnitude (20) 
<br>Does 10 damage to each Benched Pokemon (both yours and your opponent's). <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[4] One-Two Strike (30+) 
<br>Flip 2 coins.  This attack does 30 damage plus 20 more for each heads.",,R,G,2,0.8,1.56,5.24,1.79,,Normal,
86574,Lairon - 37/109,Lairon 37 109,https://tcgplayer-cdn.tcgplayer.com/product/86574_200w.jpg,3,1393,https://cpt.tcgcsv.com/vFJ,2023-12-21T20:55:54.02,1,37/109,Uncommon,Metal,80,Stage 1,"[M] Magnitude (20) 
<br>Does 10 damage to each Benched Pokemon (both yours and your opponent's). <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[4] One-Two Strike (30+) 
<br>Flip 2 coins.  This attack does 30 damage plus 20 more for each heads.",,R,G,2,4.77,5.37,39.99,5.48,,Reverse Holofoil,
86626,Lapras ex,Lapras ex,https://tcgplayer-cdn.tcgplayer.com/product/86626_200w.jpg,3,1393,https://cpt.tcgcsv.com/xGJ,2023-12-21T21:09:26.077,1,99/109,Ultra Rare,Water,110,Basic,"[W] Energy Ball (10+) 
<br>Does 10 damage plus 10 more damage for each Energy attached to Lapras ex but not used to pay for this attack's Energy cost.  You can't add more then 20 damage in this way.","[1WW] Confuse Ray (30) 
<br>The Defending Pokemon is now Confused.",,L,None,3,59.99,78.49,125.0,108.6,,Holofoil,
86761,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86761_200w.jpg,3,1393,https://cpt.tcgcsv.com/fKJ,2025-12-01T22:36:21.383,1,109/109,Common,Basic Energy,,,,,,,,,0.02,0.3,20.33,0.33,,Normal,
86761,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86761_200w.jpg,3,1393,https://cpt.tcgcsv.com/fKJ,2025-12-01T22:36:21.383,1,109/109,Common,Basic Energy,,,,,,,,,5.35,13.99,29.99,6.22,,Reverse Holofoil,
86803,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/86803_200w.jpg,3,1393,https://cpt.tcgcsv.com/5LJ,2023-12-21T20:56:04.033,1,38/109,Uncommon,Colorless,70,Stage 1,"[1] Seek Out 
<br>Search your deck for up to 2 cards and put them into your hand.  Shuffle your deck afterward.","[2] Continuous Headbutt (40x) 
<br>Flip a coin until you get tails.  This attack does 40 damage times the number of heads.",,F,None,1,1.0,1.5,21.88,1.87,,Normal,
86803,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/86803_200w.jpg,3,1393,https://cpt.tcgcsv.com/5LJ,2023-12-21T20:56:04.033,1,38/109,Uncommon,Colorless,70,Stage 1,"[1] Seek Out 
<br>Search your deck for up to 2 cards and put them into your hand.  Shuffle your deck afterward.","[2] Continuous Headbutt (40x) 
<br>Flip a coin until you get tails.  This attack does 40 damage times the number of heads.",,F,None,1,4.0,5.15,6.6,4.28,,Reverse Holofoil,
86919,Lum Berry,Lum Berry,https://tcgplayer-cdn.tcgplayer.com/product/86919_200w.jpg,3,1393,https://cpt.tcgcsv.com/pNJ,2023-12-21T21:05:40.767,1,84/109,Uncommon,Tool,,,,,,,,,0.2,0.5,20.63,0.62,,Normal,"Attach Lum Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>At any time between turns, if the Pokemon this card is attached to is affected by any Special Conditions, remove all of them.  Then discard Lum Berry."
86919,Lum Berry,Lum Berry,https://tcgplayer-cdn.tcgplayer.com/product/86919_200w.jpg,3,1393,https://cpt.tcgcsv.com/pNJ,2023-12-21T21:05:40.767,1,84/109,Uncommon,Tool,,,,,,,,,0.98,2.0,22.0,1.99,,Reverse Holofoil,"Attach Lum Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>At any time between turns, if the Pokemon this card is attached to is affected by any Special Conditions, remove all of them.  Then discard Lum Berry."
87054,Magmar ex,Magmar ex,https://tcgplayer-cdn.tcgplayer.com/product/87054_200w.jpg,3,1393,https://cpt.tcgcsv.com/6RJ,2022-11-16T19:49:51.323,1,100/109,Ultra Rare,Fire,90,Basic,"[R] Smokescreen (10) 
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.","[1RR] Super Singe (40) 
<br>The Defending Pokemon is now Burned.",,W,None,2,35.99,55.34,229.95,52.09,,Holofoil,
87125,Makuhita - 56109,Makuhita 56109,https://tcgplayer-cdn.tcgplayer.com/product/87125_200w.jpg,3,1393,https://cpt.tcgcsv.com/wSJ,2023-12-21T20:59:50.53,1,56/109,Common,Fighting,50,Basic,[1] Slap Punch (10),[2] Lunge Out (20),,P,None,1,0.1,0.35,20.37,0.34,,Normal,
87125,Makuhita - 56109,Makuhita 56109,https://tcgplayer-cdn.tcgplayer.com/product/87125_200w.jpg,3,1393,https://cpt.tcgcsv.com/wSJ,2023-12-21T20:59:50.53,1,56/109,Common,Fighting,50,Basic,[1] Slap Punch (10),[2] Lunge Out (20),,P,None,1,2.06,9.95,96.95,4.64,96.95,Reverse Holofoil,
87126,Makuhita - 57/109,Makuhita 57 109,https://tcgplayer-cdn.tcgplayer.com/product/87126_200w.jpg,3,1393,https://cpt.tcgcsv.com/xSJ,2023-12-21T20:59:59.323,1,57/109,Common,Fighting,50,Basic,"[1] Fling
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",[1F] Low Kick (30),,P,None,1,0.2,0.5,2.99,0.52,,Normal,
87126,Makuhita - 57/109,Makuhita 57 109,https://tcgplayer-cdn.tcgplayer.com/product/87126_200w.jpg,3,1393,https://cpt.tcgcsv.com/xSJ,2023-12-21T20:59:59.323,1,57/109,Common,Fighting,50,Basic,"[1] Fling
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",[1F] Low Kick (30),,P,None,1,2.88,3.3,5.0,2.9,,Reverse Holofoil,
87127,Makuhita - 58/109,Makuhita 58 109,https://tcgplayer-cdn.tcgplayer.com/product/87127_200w.jpg,3,1393,https://cpt.tcgcsv.com/zSJ,2025-12-01T22:37:06.583,1,58/109,Common,Fighting,50,Basic,"[F] Fake Out (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,,P,None,1,0.31,0.68,20.7,0.63,0.64,Normal,
87127,Makuhita - 58/109,Makuhita 58 109,https://tcgplayer-cdn.tcgplayer.com/product/87127_200w.jpg,3,1393,https://cpt.tcgcsv.com/zSJ,2025-12-01T22:37:06.583,1,58/109,Common,Fighting,50,Basic,"[F] Fake Out (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,,P,None,1,2.75,4.74,5.99,3.06,4.74,Reverse Holofoil,
87153,Manectric - 9/109,Manectric 9 109,https://tcgplayer-cdn.tcgplayer.com/product/87153_200w.jpg,3,1393,https://cpt.tcgcsv.com/5TJ,2025-11-11T05:18:06.537,1,9/109,Holo Rare,Lightning,70,Stage 1,"[1] Attract Current (10) 
<br>Search your deck for a Lightning Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.","[1LL] Thunder jolt (50) 
<br>Flip a coin.  If tails, Manectric does 10 damage to itself.",,F,M,1,8.99,10.84,17.96,15.02,,Holofoil,
87153,Manectric - 9/109,Manectric 9 109,https://tcgplayer-cdn.tcgplayer.com/product/87153_200w.jpg,3,1393,https://cpt.tcgcsv.com/5TJ,2025-11-11T05:18:06.537,1,9/109,Holo Rare,Lightning,70,Stage 1,"[1] Attract Current (10) 
<br>Search your deck for a Lightning Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.","[1LL] Thunder jolt (50) 
<br>Flip a coin.  If tails, Manectric does 10 damage to itself.",,F,M,1,5.57,7.13,29.99,8.77,,Reverse Holofoil,
87154,Manectric - 39/109,Manectric 39 109,https://tcgplayer-cdn.tcgplayer.com/product/87154_200w.jpg,3,1393,https://cpt.tcgcsv.com/6TJ,2023-12-21T20:56:14.1,1,39/109,Uncommon,Lightning,70,Stage 1,"[2] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2L] Gigashock (40) 
<br>Does 10 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1). <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,F,M,1,0.75,1.19,21.52,1.55,,Normal,
87154,Manectric - 39/109,Manectric 39 109,https://tcgplayer-cdn.tcgplayer.com/product/87154_200w.jpg,3,1393,https://cpt.tcgcsv.com/6TJ,2023-12-21T20:56:14.1,1,39/109,Uncommon,Lightning,70,Stage 1,"[2] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2L] Gigashock (40) 
<br>Does 10 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1). <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,F,M,1,3.0,5.43,30.0,4.12,,Reverse Holofoil,
87232,Marshtomp - 40/109,Marshtomp 40 109,https://tcgplayer-cdn.tcgplayer.com/product/87232_200w.jpg,3,1393,https://cpt.tcgcsv.com/GVJ,2023-12-21T20:56:29.193,1,40/109,Uncommon,Water,70,Stage 1,"[W] Bubble (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[3] Slash (40),,L,None,1,0.39,1.03,5.24,1.44,,Normal,
87232,Marshtomp - 40/109,Marshtomp 40 109,https://tcgplayer-cdn.tcgplayer.com/product/87232_200w.jpg,3,1393,https://cpt.tcgcsv.com/GVJ,2023-12-21T20:56:29.193,1,40/109,Uncommon,Water,70,Stage 1,"[W] Bubble (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[3] Slash (40),,L,None,1,20.0,23.08,26.0,24.99,,Reverse Holofoil,
87233,Marshtomp - 41/109,Marshtomp 41 109,https://tcgplayer-cdn.tcgplayer.com/product/87233_200w.jpg,3,1393,https://cpt.tcgcsv.com/HVJ,2023-12-21T20:56:49.073,1,41/109,Uncommon,Water,80,Stage 1,"[2] Aqua Sonic (20) 
<br>This attack's damage is not affected by Resistance.",,,L,None,1,1.45,2.08,12.95,3.99,,Normal,"<b>Poke-BODY</b> Natural Care
<br>When you attach a Water Energy card from your hand to Marshtomp, remove all Special Conditions from Marshtomp."
87233,Marshtomp - 41/109,Marshtomp 41 109,https://tcgplayer-cdn.tcgplayer.com/product/87233_200w.jpg,3,1393,https://cpt.tcgcsv.com/HVJ,2023-12-21T20:56:49.073,1,41/109,Uncommon,Water,80,Stage 1,"[2] Aqua Sonic (20) 
<br>This attack's damage is not affected by Resistance.",,,L,None,1,11.03,12.57,25.0,17.22,,Reverse Holofoil,"<b>Poke-BODY</b> Natural Care
<br>When you attach a Water Energy card from your hand to Marshtomp, remove all Special Conditions from Marshtomp."
87356,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87356_200w.jpg,3,1393,https://cpt.tcgcsv.com/8ZJ,2024-08-20T16:03:09.2,1,94/109,Rare,Special Metal Energy,,,,,,,,,0.32,0.65,20.75,0.58,0.52,Normal,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance.)</em> Ignore this effect if the Pokemon that Metal Energy is attached to isn't Metal.  Metal Energy provides Metal Energy.  <em>(Doesn't count as a basic Energy card.)</em>
87356,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87356_200w.jpg,3,1393,https://cpt.tcgcsv.com/8ZJ,2024-08-20T16:03:09.2,1,94/109,Rare,Special Metal Energy,,,,,,,,,1.0,5.49,96.95,4.66,1.4,Reverse Holofoil,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance.)</em> Ignore this effect if the Pokemon that Metal Energy is attached to isn't Metal.  Metal Energy provides Metal Energy.  <em>(Doesn't count as a basic Energy card.)</em>
87428,Mewtwo ex,Mewtwo ex,https://tcgplayer-cdn.tcgplayer.com/product/87428_200w.jpg,3,1393,https://cpt.tcgcsv.com/B-J,2022-11-16T19:49:57.21,1,101/109,Ultra Rare,Psychic,100,Basic,"[P] Energy Absorption 
<br>Attach up to 2 Energy cards from your discard pile to Mewtwo ex.",[1PP] Psyburn (60),,P,None,3,299.98,339.99,405.47,215.63,,Holofoil,
87443,Mightyena - 10/109,Mightyena 10 109,https://tcgplayer-cdn.tcgplayer.com/product/87443_200w.jpg,3,1393,https://cpt.tcgcsv.com/T-J,2023-12-21T20:35:12.017,1,10/109,Holo Rare,Darkness,70,Stage 1,"[2D] Shakedown (40) 
<br>Flip a coin.  If heads, choose 1 card from your opponent's hand without looking and discard it.",,,F,P,1,13.67,19.18,22.15,20.5,22.15,Holofoil,"<b>Poke-BODY</b> Intimidating Fang 
<br>As long as Mightyena is your Active Pokemon, any damage done to your Pokemon by an opponent's attack is reduced by 10 <em>(before applying Weakness and Resistance). </em>"
87443,Mightyena - 10/109,Mightyena 10 109,https://tcgplayer-cdn.tcgplayer.com/product/87443_200w.jpg,3,1393,https://cpt.tcgcsv.com/T-J,2023-12-21T20:35:12.017,1,10/109,Holo Rare,Darkness,70,Stage 1,"[2D] Shakedown (40) 
<br>Flip a coin.  If heads, choose 1 card from your opponent's hand without looking and discard it.",,,F,P,1,16.49,16.5,26.99,16.32,,Reverse Holofoil,"<b>Poke-BODY</b> Intimidating Fang 
<br>As long as Mightyena is your Active Pokemon, any damage done to your Pokemon by an opponent's attack is reduced by 10 <em>(before applying Weakness and Resistance). </em>"
87444,Mightyena - 42/109,Mightyena 42 109,https://tcgplayer-cdn.tcgplayer.com/product/87444_200w.jpg,3,1393,https://cpt.tcgcsv.com/V-J,2023-12-21T20:56:58.67,1,42/109,Uncommon,Darkness,70,Stage 1,[2] Bite (20),"[2D] Ambush (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",,F,P,1,1.02,1.75,6.45,1.8,,Normal,
87444,Mightyena - 42/109,Mightyena 42 109,https://tcgplayer-cdn.tcgplayer.com/product/87444_200w.jpg,3,1393,https://cpt.tcgcsv.com/V-J,2023-12-21T20:56:58.67,1,42/109,Uncommon,Darkness,70,Stage 1,[2] Bite (20),"[2D] Ambush (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",,F,P,1,4.5,5.69,7.9,10.92,,Reverse Holofoil,
87605,Mudkip - 59/109,Mudkip 59 109,https://tcgplayer-cdn.tcgplayer.com/product/87605_200w.jpg,3,1393,https://cpt.tcgcsv.com/73K,2023-12-21T21:00:30.05,1,59/109,Common,Water,50,Basic,"[W] Bubble (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,,L,None,1,1.38,2.53,4.49,2.59,,Normal,
87605,Mudkip - 59/109,Mudkip 59 109,https://tcgplayer-cdn.tcgplayer.com/product/87605_200w.jpg,3,1393,https://cpt.tcgcsv.com/73K,2023-12-21T21:00:30.05,1,59/109,Common,Water,50,Basic,"[W] Bubble (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,,L,None,1,30.35,54.97,4321.0,18.1,,Reverse Holofoil,
87606,Mudkip - 60/109,Mudkip 60 109,https://tcgplayer-cdn.tcgplayer.com/product/87606_200w.jpg,3,1393,https://cpt.tcgcsv.com/83K,2023-12-21T21:00:53.243,1,60/109,Common,Water,50,Basic,[1] Pound (10),"[2] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,L,None,1,0.5,1.15,150.0,1.37,,Normal,
87606,Mudkip - 60/109,Mudkip 60 109,https://tcgplayer-cdn.tcgplayer.com/product/87606_200w.jpg,3,1393,https://cpt.tcgcsv.com/83K,2023-12-21T21:00:53.243,1,60/109,Common,Water,50,Basic,[1] Pound (10),"[2] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,L,None,1,14.44,848.84,1683.23,49.39,,Reverse Holofoil,
87797,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87797_200w.jpg,3,1393,https://cpt.tcgcsv.com/Z7K,2023-12-21T20:51:15.027,1,18/109,Rare,Fighting,60,Basic,"[1] Invisible Hand 
<br>If any of your opponent's Active Pokemon are Evolved Pokemon, search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.","[2] Repulsion
<br>Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it in his or her hand.  <i>(If your opponent doesn't have any Benched Pokemon or other Active Pokemon, this attack does nothing.)</i>",,W,None,1,0.47,1.08,5.0,1.38,,Normal,
87797,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87797_200w.jpg,3,1393,https://cpt.tcgcsv.com/Z7K,2023-12-21T20:51:15.027,1,18/109,Rare,Fighting,60,Basic,"[1] Invisible Hand 
<br>If any of your opponent's Active Pokemon are Evolved Pokemon, search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.","[2] Repulsion
<br>Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it in his or her hand.  <i>(If your opponent doesn't have any Benched Pokemon or other Active Pokemon, this attack does nothing.)</i>",,W,None,1,5.62,6.81,8.0,5.65,,Reverse Holofoil,
