productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
85319,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85319_200w.jpg,3,1392,https://cpt.tcgcsv.com/p8J,2025-12-01T22:45:17.967,1,16/100,Rare,Psychic,80,Stage 1,,"[P] Confuse Ray (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[3] Energy Crush (20+) 
<br>Does 20 damage plus 10 more damage for each Energy attached to all of your opponent's Pokemon.",P,None,1,8.57,10.52,29.61,12.63,,Normal
85319,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85319_200w.jpg,3,1392,https://cpt.tcgcsv.com/p8J,2025-12-01T22:45:17.967,1,16/100,Rare,Psychic,80,Stage 1,,"[P] Confuse Ray (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[3] Energy Crush (20+) 
<br>Does 20 damage plus 10 more damage for each Energy attached to all of your opponent's Pokemon.",P,None,1,78.62,80.0,299.99,84.98,,Reverse Holofoil
85394,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/85394_200w.jpg,3,1392,https://cpt.tcgcsv.com/V9J,2023-12-21T21:23:09.253,1,37/100,Uncommon,Colorless,70,Stage 1,,"[2] Double Wing Attack (20) 
<br>Does 20 damage to each Defending Pokemon.","[3] Rend (30+) 
<br>If the Defending Pokemon has any damage counters on it, this attack does 30 damage plus 20 more damage.",L,F,0,1.1,1.45,6.24,1.96,,Normal
85394,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/85394_200w.jpg,3,1392,https://cpt.tcgcsv.com/V9J,2023-12-21T21:23:09.253,1,37/100,Uncommon,Colorless,70,Stage 1,,"[2] Double Wing Attack (20) 
<br>Does 20 damage to each Defending Pokemon.","[3] Rend (30+) 
<br>If the Defending Pokemon has any damage counters on it, this attack does 30 damage plus 20 more damage.",L,F,0,10.0,30.0,30.97,8.25,,Reverse Holofoil
85489,Flareon,Flareon,https://tcgplayer-cdn.tcgplayer.com/product/85489_200w.jpg,3,1392,https://cpt.tcgcsv.com/PcJ,2023-12-21T21:13:30.873,1,5/100,Holo Rare,Fire,80,Stage 1,,"[1R] Super Singe (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.","[3R] Flamethrower (70) 
<br>Discard a Fire Energy card attached to Flareon.",W,None,2,96.98,112.5,150.0,74.92,,Holofoil
85489,Flareon,Flareon,https://tcgplayer-cdn.tcgplayer.com/product/85489_200w.jpg,3,1392,https://cpt.tcgcsv.com/PcJ,2023-12-21T21:13:30.873,1,5/100,Holo Rare,Fire,80,Stage 1,,"[1R] Super Singe (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.","[3R] Flamethrower (70) 
<br>Discard a Fire Energy card attached to Flareon.",W,None,2,58.21,60.46,108.48,54.99,,Reverse Holofoil
85641,Gardevoir ex,Gardevoir ex,https://tcgplayer-cdn.tcgplayer.com/product/85641_200w.jpg,3,1392,https://cpt.tcgcsv.com/RgJ,2023-12-21T21:42:20.527,1,96/100,Ultra Rare,Psychic,150,Stage 2,,"[1P] Feedback 
<br>Count the number of cards in your opponent's hand.  Put that many damage counters on the Defending Pokemon.","[3P] Psystorm (10x) 
<br>Does 10 damage times the total amount of energy attached to all Pokemon in play.",GP,None,2,220.0,249.99,339.99,174.95,,Holofoil
85810,Golduck,Golduck,https://tcgplayer-cdn.tcgplayer.com/product/85810_200w.jpg,3,1392,https://cpt.tcgcsv.com/dlJ,2023-12-21T21:15:37.51,1,17/100,Rare,Water,70,Stage 1,"<b>Poke-BODY</b> Chaos Flash
<br>Once during your turn (before your attack), if Golduck is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Confused.  This power can't be used if Golduck is affected by a Special Condition.","[PW] Special Blow (30+) 
<br>If the Defending Pokemon has any Special Energy cards attached to it, this attack does 30 damage plus 40 more damage.",,L,None,1,1.5,2.0,3.99,2.31,,Normal
85810,Golduck,Golduck,https://tcgplayer-cdn.tcgplayer.com/product/85810_200w.jpg,3,1392,https://cpt.tcgcsv.com/dlJ,2023-12-21T21:15:37.51,1,17/100,Rare,Water,70,Stage 1,"<b>Poke-BODY</b> Chaos Flash
<br>Once during your turn (before your attack), if Golduck is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Confused.  This power can't be used if Golduck is affected by a Special Condition.","[PW] Special Blow (30+) 
<br>If the Defending Pokemon has any Special Energy cards attached to it, this attack does 30 damage plus 40 more damage.",,L,None,1,17.24,20.0,34.95,19.94,,Reverse Holofoil
85951,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85951_200w.jpg,3,1392,https://cpt.tcgcsv.com/2pJ,2023-12-21T21:30:29.17,1,65/100,Common,Fire,50,Basic,"<b>Poke-BODY</b> Fire Veil 
<br>If Growlithe is your Active Pokemon and is damaged by an opponent's attack (even if Growlithe is Knocked Out), the Attacking Pokemon is now Burned.",[1F] Flare (20),,W,None,1,1.28,1.95,4.49,1.84,,Normal
85951,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85951_200w.jpg,3,1392,https://cpt.tcgcsv.com/2pJ,2023-12-21T21:30:29.17,1,65/100,Common,Fire,50,Basic,"<b>Poke-BODY</b> Fire Veil 
<br>If Growlithe is your Active Pokemon and is damaged by an opponent's attack (even if Growlithe is Knocked Out), the Attacking Pokemon is now Burned.",[1F] Flare (20),,W,None,1,6.39,18.2,30.0,15.66,,Reverse Holofoil
86264,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/86264_200w.jpg,3,1392,https://cpt.tcgcsv.com/jwJ,2023-12-21T21:23:19.997,1,38/100,Uncommon,Grass,60,Basic,"<b>Poke-BODY</b> Glowing Screen 
<br>As long as Volbeat is in play, any damage done to Illumise from Fighting Pokemon and Darkness Pokemon is reduced by 30.  You can't reduce more than 30 damage even if there is more than 1 Volbeat in play.","[1] Chaotic Noise 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, the Defending Pokemon is now Asleep.","[1G] Pester (20+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 20 damage plus 20 more damage.",R,None,1,1.4,2.15,23.08,2.18,,Normal
86264,Illumise,Illumise,https://tcgplayer-cdn.tcgplayer.com/product/86264_200w.jpg,3,1392,https://cpt.tcgcsv.com/jwJ,2023-12-21T21:23:19.997,1,38/100,Uncommon,Grass,60,Basic,"<b>Poke-BODY</b> Glowing Screen 
<br>As long as Volbeat is in play, any damage done to Illumise from Fighting Pokemon and Darkness Pokemon is reduced by 30.  You can't reduce more than 30 damage even if there is more than 1 Volbeat in play.","[1] Chaotic Noise 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, the Defending Pokemon is now Asleep.","[1G] Pester (20+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 20 damage plus 20 more damage.",R,None,1,2.5,3.0,5.64,5.0,,Reverse Holofoil
86336,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86336_200w.jpg,3,1392,https://cpt.tcgcsv.com/LxJ,2026-02-16T18:16:08.523,1,6/100,Holo Rare,Lightning,70,Stage 1,,"[2] Double Kick (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.","[1LL] Lightning Strike (40) 
<br>You may Discard all L Energy cards attached to Jolteon.  If you do, this attack's base damage is 70 instead of 40.",F,M,1,88.01,98.09,249.99,70.07,,Holofoil
86336,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86336_200w.jpg,3,1392,https://cpt.tcgcsv.com/LxJ,2026-02-16T18:16:08.523,1,6/100,Holo Rare,Lightning,70,Stage 1,,"[2] Double Kick (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.","[1LL] Lightning Strike (40) 
<br>You may Discard all L Energy cards attached to Jolteon.  If you do, this attack's base damage is 70 instead of 40.",F,M,1,87.71,155.0,199.99,104.5,60.55,Reverse Holofoil
86380,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/86380_200w.jpg,3,1392,https://cpt.tcgcsv.com/DzJ,2023-12-21T21:23:33.533,1,39/100,Uncommon,Water,60,Stage 1,"<b>Poke-BODY</b> Exoskeleton 
<br>Any damage done to Kabuto by attacks is reduced by 20 <em>(after applying Weakness and Resistance).</em>","[1] Team Assembly
<br>Search your deck for Omanyte, Kabuto, or any Basic Pokemon and put as many of them as you like onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.",[1F] Pierce (20),G,None,2,1.89,3.0,5.0,2.98,,Normal
86380,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/86380_200w.jpg,3,1392,https://cpt.tcgcsv.com/DzJ,2023-12-21T21:23:33.533,1,39/100,Uncommon,Water,60,Stage 1,"<b>Poke-BODY</b> Exoskeleton 
<br>Any damage done to Kabuto by attacks is reduced by 20 <em>(after applying Weakness and Resistance).</em>","[1] Team Assembly
<br>Search your deck for Omanyte, Kabuto, or any Basic Pokemon and put as many of them as you like onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.",[1F] Pierce (20),G,None,2,2.91,33.96,65.0,9.0,,Reverse Holofoil
86402,Kabutops ex,Kabutops ex,https://tcgplayer-cdn.tcgplayer.com/product/86402_200w.jpg,3,1392,https://cpt.tcgcsv.com/3BJ,2023-12-21T21:43:01.883,1,97/100,Ultra Rare,Water,150,Stage 2,,"[1] Hydrocutter (40x) 
<br>Flip a number of coins equal to the amount of Energy attached to Kabutops ex.  This attack does 40 damage times the number of heads.  You can't flip more than 3 coins in this way.","[2FF] Spiral Drain (70) 
<br>Remove 2 damage counters from Kabutops ex (remove 1 if there is only 1).",GL,None,2,64.35,81.99,120.0,82.06,,Holofoil
86428,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/86428_200w.jpg,3,1392,https://cpt.tcgcsv.com/BBJ,2025-12-01T22:46:17.763,1,18/100,Rare,Colorless,60,Basic,"<b>Poke-BODY</b> Energy Variation
<br>Kecleon's type is the same as every type of basic Energy card attached to Kecleon.","[2] Double Scratch (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",,F,None,1,0.73,1.48,5.24,1.52,1.98,Normal
86428,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/86428_200w.jpg,3,1392,https://cpt.tcgcsv.com/BBJ,2025-12-01T22:46:17.763,1,18/100,Rare,Colorless,60,Basic,"<b>Poke-BODY</b> Energy Variation
<br>Kecleon's type is the same as every type of basic Energy card attached to Kecleon.","[2] Double Scratch (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",,F,None,1,39.98,49.94,49.99,12.32,,Reverse Holofoil
86461,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/86461_200w.jpg,3,1392,https://cpt.tcgcsv.com/fCJ,2023-12-21T21:23:44.793,1,40/100,Uncommon,Psychic,70,Stage 1,,"[1P] Psyshock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2P] Link Blast (60) 
<br>If Kirlia and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 30 instead of 60.",P,None,1,2.08,3.0,9.49,4.76,,Normal
86461,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/86461_200w.jpg,3,1392,https://cpt.tcgcsv.com/fCJ,2023-12-21T21:23:44.793,1,40/100,Uncommon,Psychic,70,Stage 1,,"[1P] Psyshock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2P] Link Blast (60) 
<br>If Kirlia and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 30 instead of 60.",P,None,1,13.08,17.5,19.6,13.29,,Reverse Holofoil
86575,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86575_200w.jpg,3,1392,https://cpt.tcgcsv.com/wFJ,2023-12-21T21:23:53.05,1,41/100,Uncommon,Metal,70,Stage 1,,"[1] Iron Defense
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Lairon during your opponent's next turn.",[2M] Headbutt (50),R,G,2,1.5,2.37,7.74,2.37,,Normal
86575,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86575_200w.jpg,3,1392,https://cpt.tcgcsv.com/wFJ,2023-12-21T21:23:53.05,1,41/100,Uncommon,Metal,70,Stage 1,,"[1] Iron Defense
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Lairon during your opponent's next turn.",[2M] Headbutt (50),R,G,2,4.49,7.79,11.98,5.14,,Reverse Holofoil
86597,Lanette's Net Search,Lanettes Net Search,https://tcgplayer-cdn.tcgplayer.com/product/86597_200w.jpg,3,1392,https://cpt.tcgcsv.com/ZFJ,2023-12-21T21:37:22.63,1,87/100,Uncommon,Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>Search your deck for up to 3 different types of Basic Pokemon cards (excluding Baby Pokemon), show them to your opponent and put them into your hand.  Shuffle your deck afterward.",,,,,,0.68,1.25,21.5,1.56,,Normal
86597,Lanette's Net Search,Lanettes Net Search,https://tcgplayer-cdn.tcgplayer.com/product/86597_200w.jpg,3,1392,https://cpt.tcgcsv.com/ZFJ,2023-12-21T21:37:22.63,1,87/100,Uncommon,Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>Search your deck for up to 3 different types of Basic Pokemon cards (excluding Baby Pokemon), show them to your opponent and put them into your hand.  Shuffle your deck afterward.",,,,,,4.03,4.54,7.69,5.18,,Reverse Holofoil
86785,Lileep - 42/100,Lileep 42 100,https://tcgplayer-cdn.tcgplayer.com/product/86785_200w.jpg,3,1392,https://cpt.tcgcsv.com/KKJ,2023-12-21T21:24:02.897,1,42/100,Uncommon,Grass,80,Stage 1,,"[1] Influence
<br>Search your deck for Omanyte, Kabuto, Aerodactyl, Lileep, or Anorith and put up to 2 of them onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.","[2] Time Spiral 
<br>If your opponent has any Evolved Pokemon in play, choose 1 of them and flip a coin.  If Heads, remove the highest Stage Evolution card on that Pokemon and have your opponent shuffle it into his or her deck.",R,None,2,0.53,1.0,2.49,1.09,,Normal
86785,Lileep - 42/100,Lileep 42 100,https://tcgplayer-cdn.tcgplayer.com/product/86785_200w.jpg,3,1392,https://cpt.tcgcsv.com/KKJ,2023-12-21T21:24:02.897,1,42/100,Uncommon,Grass,80,Stage 1,,"[1] Influence
<br>Search your deck for Omanyte, Kabuto, Aerodactyl, Lileep, or Anorith and put up to 2 of them onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.","[2] Time Spiral 
<br>If your opponent has any Evolved Pokemon in play, choose 1 of them and flip a coin.  If Heads, remove the highest Stage Evolution card on that Pokemon and have your opponent shuffle it into his or her deck.",R,None,2,5.0,12.5,20.0,5.99,,Reverse Holofoil
86786,Lileep - 43/100,Lileep 43 100,https://tcgplayer-cdn.tcgplayer.com/product/86786_200w.jpg,3,1392,https://cpt.tcgcsv.com/LKJ,2023-12-21T21:24:19.313,1,43/100,Uncommon,Grass,80,Stage 1,,"[2] Amnesia 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",[1G] Headbutt (30),R,None,2,0.92,2.39,9.99,2.39,,Normal
86786,Lileep - 43/100,Lileep 43 100,https://tcgplayer-cdn.tcgplayer.com/product/86786_200w.jpg,3,1392,https://cpt.tcgcsv.com/LKJ,2023-12-21T21:24:19.313,1,43/100,Uncommon,Grass,80,Stage 1,,"[2] Amnesia 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",[1G] Headbutt (30),R,None,2,3.82,4.86,10.0,4.49,,Reverse Holofoil
86804,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/86804_200w.jpg,3,1392,https://cpt.tcgcsv.com/6LJ,2023-12-21T21:25:10.053,1,44/100,Uncommon,Colorless,70,Stage 1,,"[1] Sniff Out 
<br>Put any 1 card from your discard pile into your hand.","[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.",F,None,0,1.39,2.22,4321.0,2.27,,Normal
86804,Linoone,Linoone,https://tcgplayer-cdn.tcgplayer.com/product/86804_200w.jpg,3,1392,https://cpt.tcgcsv.com/6LJ,2023-12-21T21:25:10.053,1,44/100,Uncommon,Colorless,70,Stage 1,,"[1] Sniff Out 
<br>Put any 1 card from your discard pile into your hand.","[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.",F,None,0,3.0,4.42,24.42,4.42,,Reverse Holofoil
86814,Lombre - 45/100,Lombre 45 100,https://tcgplayer-cdn.tcgplayer.com/product/86814_200w.jpg,3,1392,https://cpt.tcgcsv.com/jLJ,2023-12-21T21:25:29.207,1,45/100,Uncommon,Water,60,Stage 1,"<b>Poke-BODY</b> Rain Dish
<br>At any time between turns, remove 1 damage counter from Lombre.","[1W] Double Scratch (30x) 
<br>Flip 2 coins.  This attack does 30 damage times the number of heads.",,L,None,1,1.5,3.3,96.95,2.24,9.24,Normal
86814,Lombre - 45/100,Lombre 45 100,https://tcgplayer-cdn.tcgplayer.com/product/86814_200w.jpg,3,1392,https://cpt.tcgcsv.com/jLJ,2023-12-21T21:25:29.207,1,45/100,Uncommon,Water,60,Stage 1,"<b>Poke-BODY</b> Rain Dish
<br>At any time between turns, remove 1 damage counter from Lombre.","[1W] Double Scratch (30x) 
<br>Flip 2 coins.  This attack does 30 damage times the number of heads.",,L,None,1,9.3,19.65,29.99,19.99,,Reverse Holofoil
86815,Lombre - 46/100,Lombre 46 100,https://tcgplayer-cdn.tcgplayer.com/product/86815_200w.jpg,3,1392,https://cpt.tcgcsv.com/kLJ,2023-12-21T21:25:40.36,1,46/100,Uncommon,Water,70,Stage 1,,"[1] Surprise (10) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.","[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.",L,None,1,1.5,2.36,22.5,2.49,,Normal
86815,Lombre - 46/100,Lombre 46 100,https://tcgplayer-cdn.tcgplayer.com/product/86815_200w.jpg,3,1392,https://cpt.tcgcsv.com/kLJ,2023-12-21T21:25:40.36,1,46/100,Uncommon,Water,70,Stage 1,,"[1] Surprise (10) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.","[2] Fury Swipes (20x) 
<br>Flip 3 coins.  This attack does 20 damage times the number of heads.",L,None,1,4.64,7.02,11.74,5.26,,Reverse Holofoil
86831,Lotad - 66/100,Lotad 66 100,https://tcgplayer-cdn.tcgplayer.com/product/86831_200w.jpg,3,1392,https://cpt.tcgcsv.com/FLJ,2023-12-21T21:30:52.14,1,66/100,Common,Water,40,Basic,"<b>Poke-BODY</b> Rain Dish 
<br>At any time between turns, you may remove 1 damage counter from Lotad.",[1] Ram (10),,L,None,1,0.5,1.19,96.95,1.37,1.12,Normal
86831,Lotad - 66/100,Lotad 66 100,https://tcgplayer-cdn.tcgplayer.com/product/86831_200w.jpg,3,1392,https://cpt.tcgcsv.com/FLJ,2023-12-21T21:30:52.14,1,66/100,Common,Water,40,Basic,"<b>Poke-BODY</b> Rain Dish 
<br>At any time between turns, you may remove 1 damage counter from Lotad.",[1] Ram (10),,L,None,1,1.0,1.0,1.0,7.71,,Reverse Holofoil
86832,Lotad - 67/100,Lotad 67 100,https://tcgplayer-cdn.tcgplayer.com/product/86832_200w.jpg,3,1392,https://cpt.tcgcsv.com/GLJ,2023-12-21T21:31:11.017,1,67/100,Common,Water,40,Basic,,[1] Tackle (10),[2] Blot (20),L,None,1,0.5,1.34,21.36,1.36,,Normal
86832,Lotad - 67/100,Lotad 67 100,https://tcgplayer-cdn.tcgplayer.com/product/86832_200w.jpg,3,1392,https://cpt.tcgcsv.com/GLJ,2023-12-21T21:31:11.017,1,67/100,Common,Water,40,Basic,,[1] Tackle (10),[2] Blot (20),L,None,1,14.95,17.98,21.0,9.14,,Reverse Holofoil
86895,Ludicolo,Ludicolo,https://tcgplayer-cdn.tcgplayer.com/product/86895_200w.jpg,3,1392,https://cpt.tcgcsv.com/WMJ,2023-12-21T21:13:50.94,1,7/100,Holo Rare,Water,90,Stage 2,"<b>Poke-BODY</b> Rain Dish 
<br>At any time between turns, remove 1 damage counter from Ludicolo.","[2W] Hydro Punch (50+) 
<br>Does 50 damage plus 10 more damage for each Water Energy attached to Ludicolo but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",,L,None,2,37.97,55.89,149.99,37.85,149.99,Holofoil
86895,Ludicolo,Ludicolo,https://tcgplayer-cdn.tcgplayer.com/product/86895_200w.jpg,3,1392,https://cpt.tcgcsv.com/WMJ,2023-12-21T21:13:50.94,1,7/100,Holo Rare,Water,90,Stage 2,"<b>Poke-BODY</b> Rain Dish 
<br>At any time between turns, remove 1 damage counter from Ludicolo.","[2W] Hydro Punch (50+) 
<br>Does 50 damage plus 10 more damage for each Water Energy attached to Ludicolo but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",,L,None,2,37.94,65.0,799.8,34.87,799.8,Reverse Holofoil
86923,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86923_200w.jpg,3,1392,https://cpt.tcgcsv.com/tNJ,2023-12-21T21:14:05.483,1,8/100,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Lunar Eclipse 
<br>Once during your turn <em>(before your attack)</em>, if Solrock is in play, you may use this power.  Until the end of your turn, Lunatone's type is Darkness.  This Power can't be used if Lunatone is affected by a Special Condition.","[1] Cosmic Draw
<br>If your opponent has any Evolved Pokemon in play, draw 3 cards.",[1P] Lunar Blast (30),P,None,1,23.99,28.84,33.69,22.85,,Holofoil
86923,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86923_200w.jpg,3,1392,https://cpt.tcgcsv.com/tNJ,2023-12-21T21:14:05.483,1,8/100,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Lunar Eclipse 
<br>Once during your turn <em>(before your attack)</em>, if Solrock is in play, you may use this power.  Until the end of your turn, Lunatone's type is Darkness.  This Power can't be used if Lunatone is affected by a Special Condition.","[1] Cosmic Draw
<br>If your opponent has any Evolved Pokemon in play, draw 3 cards.",[1P] Lunar Blast (30),P,None,1,16.85,18.11,20.39,17.0,,Reverse Holofoil
87214,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/87214_200w.jpg,3,1392,https://cpt.tcgcsv.com/jVJ,2023-12-21T21:31:20.963,1,68/100,Common,Water,50,Basic,,"[1W] Double Bubble (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.  If either of the coins is heads, the Defending Pokemon is now Paralyzed.",,L,None,0,0.35,0.72,20.93,0.76,1.84,Normal
87214,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/87214_200w.jpg,3,1392,https://cpt.tcgcsv.com/jVJ,2023-12-21T21:31:20.963,1,68/100,Common,Water,50,Basic,,"[1W] Double Bubble (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.  If either of the coins is heads, the Defending Pokemon is now Paralyzed.",,L,None,0,4.0,7.04,8.59,6.4,,Reverse Holofoil
87257,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87257_200w.jpg,3,1392,https://cpt.tcgcsv.com/9WJ,2023-12-21T21:14:13.013,1,9/100,Holo Rare,Metal,60,Basic,,"[1] Scam
<br>Look at your opponent's hand.  You may have your opponent shuffle a Supporter card you find there into his or her deck.  If you do, your opponent draws a card.","[1M] Metal Hook (20)
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  If you do, this attack does 20 damage to the new Defending Pokemon.",R,None,1,42.41,55.05,149.99,54.65,,Holofoil
87257,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87257_200w.jpg,3,1392,https://cpt.tcgcsv.com/9WJ,2023-12-21T21:14:13.013,1,9/100,Holo Rare,Metal,60,Basic,,"[1] Scam
<br>Look at your opponent's hand.  You may have your opponent shuffle a Supporter card you find there into his or her deck.  If you do, your opponent draws a card.","[1M] Metal Hook (20)
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  If you do, this attack does 20 damage to the new Defending Pokemon.",R,None,1,36.0,63.7,155.0,60.32,68.4,Reverse Holofoil
87629,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87629_200w.jpg,3,1392,https://cpt.tcgcsv.com/C3K,2023-12-21T21:38:43.583,1,93/100,Rare,Special Energy,,,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 energy at a time.  <em>(Doesn't count as a basic Energy card when not in play.)</em> Multi Energy provides Colorless Energy when attached to a Pokemon that already has Special Energy cards attached to it.",,,,,,0.75,1.03,4.99,1.22,,Normal
87629,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87629_200w.jpg,3,1392,https://cpt.tcgcsv.com/C3K,2023-12-21T21:38:43.583,1,93/100,Rare,Special Energy,,,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 energy at a time.  <em>(Doesn't count as a basic Energy card when not in play.)</em> Multi Energy provides Colorless Energy when attached to a Pokemon that already has Special Energy cards attached to it.",,,,,,3.0,6.26,7.67,6.27,,Reverse Holofoil
87648,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87648_200w.jpg,3,1392,https://cpt.tcgcsv.com/-3K,2023-12-21T21:26:06.123,1,47/100,Uncommon,Darkness,70,Basic,,"[1] Surprise
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.","[1D] Dark Mind (20) 
<br>Does 10 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness or Resistance for Benched Pokemon.)</i>",F,P,1,1.0,1.5,5.24,1.5,,Normal
87648,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87648_200w.jpg,3,1392,https://cpt.tcgcsv.com/-3K,2023-12-21T21:26:06.123,1,47/100,Uncommon,Darkness,70,Basic,,"[1] Surprise
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.","[1D] Dark Mind (20) 
<br>Does 10 damage to 1 of your opponent's Benched Pokemon.  <i>(Don't apply Weakness or Resistance for Benched Pokemon.)</i>",F,P,1,4.99,12.95,18.0,5.89,,Reverse Holofoil
