productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
283885,Blipbug,Blipbug,https://tcgplayer-cdn.tcgplayer.com/product/283885_200w.jpg,3,3118,https://cpt.tcgcsv.com/Kzh3,2026-03-06T16:43:46.627,1,,0.01,0.15,20.0,0.12,0.05,Normal,,Common,018/196,Grass,50,Basic,[1G] Gnaw (30),Rx2,1,,
283887,Dottler,Dottler,https://tcgplayer-cdn.tcgplayer.com/product/283887_200w.jpg,3,3118,https://cpt.tcgcsv.com/Mzh3,2026-03-06T19:24:47.183,1,,0.01,0.1,20.0,0.07,0.05,Normal,,Uncommon,019/196,Grass,80,Stage 1,"[1G] Barrier Attack (30)
<br>
During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,2,,
283887,Dottler,Dottler,https://tcgplayer-cdn.tcgplayer.com/product/283887_200w.jpg,3,3118,https://cpt.tcgcsv.com/Mzh3,2026-03-06T19:24:47.183,1,,0.03,0.18,2.0,0.13,0.15,Reverse Holofoil,,Uncommon,019/196,Grass,80,Stage 1,"[1G] Barrier Attack (30)
<br>
During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Rx2,2,,
283890,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/283890_200w.jpg,3,3118,https://cpt.tcgcsv.com/Qzh3,2025-02-07T20:22:08.627,1,"<strong>Ability — Jamming Attachment</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may attach up to 3 Energy cards from your opponent's discard pile to your opponent's Pokémon in any way you like.",0.05,0.25,2.95,0.23,,Reverse Holofoil,,Holo Rare,020/196,Grass,110,Stage 2,"[2] Mysterious Wave (30+)
<br>
This attack does 50 more for each Energy attached to your opponent's Active Pokémon.",Rx2,1,,
283890,Orbeetle,Orbeetle,https://tcgplayer-cdn.tcgplayer.com/product/283890_200w.jpg,3,3118,https://cpt.tcgcsv.com/Qzh3,2025-02-07T20:22:08.627,1,"<strong>Ability — Jamming Attachment</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may attach up to 3 Energy cards from your opponent's discard pile to your opponent's Pokémon in any way you like.",0.05,0.2,5.0,0.18,,Holofoil,,Holo Rare,020/196,Grass,110,Stage 2,"[2] Mysterious Wave (30+)
<br>
This attack does 50 more for each Energy attached to your opponent's Active Pokémon.",Rx2,1,,
283892,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/283892_200w.jpg,3,3118,https://cpt.tcgcsv.com/Szh3,2025-02-07T20:22:08.697,1,,0.01,0.1,20.0,0.07,0.02,Normal,,Common,021/196,Fire,70,Basic,"[R] Draw In
<br>
Attach a Fire Energy card from your discard pile to this Pokémon.",Wx2,2,[1RR] Combustion (50),
283892,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/283892_200w.jpg,3,3118,https://cpt.tcgcsv.com/Szh3,2025-02-07T20:22:08.697,1,,0.09,0.26,2.0,0.25,,Reverse Holofoil,,Common,021/196,Fire,70,Basic,"[R] Draw In
<br>
Attach a Fire Energy card from your discard pile to this Pokémon.",Wx2,2,[1RR] Combustion (50),
283893,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/283893_200w.jpg,3,3118,https://cpt.tcgcsv.com/Tzh3,2025-11-25T21:12:03.91,1,,0.02,0.15,20.0,0.15,0.05,Normal,,Rare,022/196,Fire,130,Stage 1,[R] Flare (30),Wx2,3,"[1RR] Lost Volcano (220)
<br>
Put all Energy attached to this Pokémon in the Lost Zone.",
283893,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/283893_200w.jpg,3,3118,https://cpt.tcgcsv.com/Tzh3,2025-11-25T21:12:03.91,1,,0.1,0.25,2.0,0.18,,Reverse Holofoil,,Rare,022/196,Fire,130,Stage 1,[R] Flare (30),Wx2,3,"[1RR] Lost Volcano (220)
<br>
Put all Energy attached to this Pokémon in the Lost Zone.",
283894,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/283894_200w.jpg,3,3118,https://cpt.tcgcsv.com/Vzh3,2025-02-07T20:22:08.787,1,,0.01,0.11,20.0,0.09,,Normal,,Uncommon,023/196,Fire,110,Basic,[1R] Stampede (30),Wx2,2,"[3R] Flamethrower (130)
<br>
Discard an Energy from this Pokémon.",
283894,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/283894_200w.jpg,3,3118,https://cpt.tcgcsv.com/Vzh3,2025-02-07T20:22:08.787,1,,0.01,0.2,2.0,0.18,0.06,Reverse Holofoil,,Uncommon,023/196,Fire,110,Basic,[1R] Stampede (30),Wx2,2,"[3R] Flamethrower (130)
<br>
Discard an Energy from this Pokémon.",
283895,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/283895_200w.jpg,3,3118,https://cpt.tcgcsv.com/Wzh3,2026-02-05T16:19:54.723,1,,0.01,0.13,20.0,0.1,0.01,Normal,,Common,024/196,Fire,60,Basic,"[R] Kindling Panic
<br>
Discard the top card of your opponent's deck.",Wx2,1,,
283895,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/283895_200w.jpg,3,3118,https://cpt.tcgcsv.com/Wzh3,2026-02-05T16:19:54.723,1,,0.06,0.23,2.39,0.22,0.15,Reverse Holofoil,,Common,024/196,Fire,60,Basic,"[R] Kindling Panic
<br>
Discard the top card of your opponent's deck.",Wx2,1,,
283896,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/283896_200w.jpg,3,3118,https://cpt.tcgcsv.com/Xzh3,2026-02-05T16:19:03.417,1,,0.01,0.12,19.5,0.08,0.05,Normal,,Uncommon,025/196,Fire,80,Stage 1,"[R] Flickering Glow (20)
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Wx2,1,,
283896,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/283896_200w.jpg,3,3118,https://cpt.tcgcsv.com/Xzh3,2026-02-05T16:19:03.417,1,,0.03,0.2,40.0,0.17,0.11,Reverse Holofoil,,Uncommon,025/196,Fire,80,Stage 1,"[R] Flickering Glow (20)
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Wx2,1,,
283897,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/283897_200w.jpg,3,3118,https://cpt.tcgcsv.com/Zzh3,2025-02-07T20:22:09.1,1,"<strong>Ability — Mountain Roasting</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may discard the top 3 cards of your opponent's deck.",0.06,0.25,2.0,0.23,0.16,Reverse Holofoil,,Holo Rare,026/196,Fire,150,Stage 2,[1R] Heat Blast (90),Wx2,2,,
283897,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/283897_200w.jpg,3,3118,https://cpt.tcgcsv.com/Zzh3,2025-02-07T20:22:09.1,1,"<strong>Ability — Mountain Roasting</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may discard the top 3 cards of your opponent's deck.",0.05,0.24,25.0,0.22,0.07,Holofoil,,Holo Rare,026/196,Fire,150,Stage 2,[1R] Heat Blast (90),Wx2,2,,
283898,Delphox V,Delphox V,https://tcgplayer-cdn.tcgplayer.com/product/283898_200w.jpg,3,3118,https://cpt.tcgcsv.com/-zh3,2024-10-15T15:48:33.793,1,,0.35,0.99,100.0,0.84,0.99,Holofoil,,Ultra Rare,027/196,Fire,210,Basic,"[R] Eerie Glow
<br>
Your opponent's Active Pokémon is now Burned and Confused.",Wx2,2,"[1RR] Magical Fire (120)
<br>
Put 2 Energy attached to this Pokémon in the Lost Zone. This attack also does 120 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
283899,Litleo,Litleo,https://tcgplayer-cdn.tcgplayer.com/product/283899_200w.jpg,3,3118,https://cpt.tcgcsv.com/_zh3,2025-02-07T20:22:09.197,1,,0.01,0.1,20.0,0.1,,Normal,,Common,028/196,Fire,70,Basic,"[R] Singe
<br>
Your opponent's Active Pokémon is now Burned.",Wx2,2,,
283899,Litleo,Litleo,https://tcgplayer-cdn.tcgplayer.com/product/283899_200w.jpg,3,3118,https://cpt.tcgcsv.com/_zh3,2025-02-07T20:22:09.197,1,,0.13,0.25,1.49,0.22,,Reverse Holofoil,,Common,028/196,Fire,70,Basic,"[R] Singe
<br>
Your opponent's Active Pokémon is now Burned.",Wx2,2,,
283901,Pyroar,Pyroar,https://tcgplayer-cdn.tcgplayer.com/product/283901_200w.jpg,3,3118,https://cpt.tcgcsv.com/2Bh3,2025-02-07T20:22:09.293,1,"<strong>Ability — Scorching Aura</strong>
<br>
During Pokémon Checkup, put 4 damage counters on your opponent's Burned Pokémon instead of 2.",0.05,0.26,40.0,0.23,,Reverse Holofoil,,Holo Rare,029/196,Fire,120,Stage 1,"[2R] Fire Fang (90)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Wx2,2,,
283901,Pyroar,Pyroar,https://tcgplayer-cdn.tcgplayer.com/product/283901_200w.jpg,3,3118,https://cpt.tcgcsv.com/2Bh3,2025-02-07T20:22:09.293,1,"<strong>Ability — Scorching Aura</strong>
<br>
During Pokémon Checkup, put 4 damage counters on your opponent's Burned Pokémon instead of 2.",0.05,0.25,30.0,0.19,,Holofoil,,Holo Rare,029/196,Fire,120,Stage 1,"[2R] Fire Fang (90)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Burned.",Wx2,2,,
283903,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/283903_200w.jpg,3,3118,https://cpt.tcgcsv.com/5Bh3,2026-02-05T15:41:33.817,1,,0.04,0.2,2.0,0.19,,Reverse Holofoil,,Common,030/196,Water,60,Basic,"[W] Splashing Dodge (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
283903,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/283903_200w.jpg,3,3118,https://cpt.tcgcsv.com/5Bh3,2026-02-05T15:41:33.817,1,,0.01,0.1,20.0,0.09,0.01,Normal,,Common,030/196,Water,60,Basic,"[W] Splashing Dodge (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
283904,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/283904_200w.jpg,3,3118,https://cpt.tcgcsv.com/6Bh3,2025-02-07T20:22:09.45,1,,0.01,0.15,20.0,0.15,0.05,Normal,,Uncommon,031/196,Water,90,Stage 1,[2] Light Punch (30),Lx2,2,"[2W] Double Smash (50x)
<br>
Flip 2 coins. This attack does 50 damage for each heads.",
283904,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/283904_200w.jpg,3,3118,https://cpt.tcgcsv.com/6Bh3,2025-02-07T20:22:09.45,1,,0.08,0.24,19.5,0.23,0.15,Reverse Holofoil,,Uncommon,031/196,Water,90,Stage 1,[2] Light Punch (30),Lx2,2,"[2W] Double Smash (50x)
<br>
Flip 2 coins. This attack does 50 damage for each heads.",
283905,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/283905_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Bh3,2025-10-31T18:25:14.093,1,,0.07,0.31,5.95,0.28,,Reverse Holofoil,,Rare,032/196,Water,140,Stage 2,"[2] Lordly Songleader (10+)
<br>
If Poliwag is on your Bench, this attack does 60 more damage. If Poliwhirl is on your Bench, this attack does 90 more damage. If Poliwrath is on your Bench, this attack does 120 more damage.",Lx2,2,[2W] Hydro Splash (100),
283905,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/283905_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Bh3,2025-10-31T18:25:14.093,1,,0.05,0.3,20.0,0.31,0.15,Normal,,Rare,032/196,Water,140,Stage 2,"[2] Lordly Songleader (10+)
<br>
If Poliwag is on your Bench, this attack does 60 more damage. If Poliwhirl is on your Bench, this attack does 90 more damage. If Poliwrath is on your Bench, this attack does 120 more damage.",Lx2,2,[2W] Hydro Splash (100),
283906,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/283906_200w.jpg,3,3118,https://cpt.tcgcsv.com/8Bh3,2025-11-25T21:16:07.307,1,,0.09,0.25,2.0,0.25,,Reverse Holofoil,,Common,033/196,Water,70,Basic,[W] Headbutt (10),Lx2,1,[1W] Rain Splash (20),
283906,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/283906_200w.jpg,3,3118,https://cpt.tcgcsv.com/8Bh3,2025-11-25T21:16:07.307,1,,0.01,0.1,20.0,0.08,0.03,Normal,,Common,033/196,Water,70,Basic,[W] Headbutt (10),Lx2,1,[1W] Rain Splash (20),
283908,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/283908_200w.jpg,3,3118,https://cpt.tcgcsv.com/bBh3,2025-02-07T20:22:09.69,1,,0.03,0.18,20.0,0.18,0.08,Normal,,Rare,034/196,Water,120,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,2,"[2] Floe Return (40x)
<br>
Shuffle any amount of Water Energy from your Pokémon into your deck. This attack does 40 damage for each card you shuffled into your deck this way.",
283908,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/283908_200w.jpg,3,3118,https://cpt.tcgcsv.com/bBh3,2025-02-07T20:22:09.69,1,,0.16,0.27,2.0,0.25,,Reverse Holofoil,,Rare,034/196,Water,120,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,2,"[2] Floe Return (40x)
<br>
Shuffle any amount of Water Energy from your Pokémon into your deck. This attack does 40 damage for each card you shuffled into your deck this way.",
283909,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/283909_200w.jpg,3,3118,https://cpt.tcgcsv.com/cBh3,2026-02-05T16:18:12.593,1,,0.03,0.2,2.0,0.19,,Reverse Holofoil,,Common,035/196,Water,50,Basic,"[W] Reverse Thrust (10)
<br>
Switch this Pokémon with 1 of your Benched Pokémon.",Lx2,1,,
283909,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/283909_200w.jpg,3,3118,https://cpt.tcgcsv.com/cBh3,2026-02-05T16:18:12.593,1,,0.01,0.11,20.0,0.1,0.01,Normal,,Common,035/196,Water,50,Basic,"[W] Reverse Thrust (10)
<br>
Switch this Pokémon with 1 of your Benched Pokémon.",Lx2,1,,
283910,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/283910_200w.jpg,3,3118,https://cpt.tcgcsv.com/dBh3,2025-11-25T21:14:43.857,1,,0.01,0.12,20.0,0.11,0.04,Normal,,Uncommon,036/196,Water,80,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,"[W] Hydro Jet
<br>
This attack does 20 damage to 1 of your opponent's Pokémon for each Water Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
283910,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/283910_200w.jpg,3,3118,https://cpt.tcgcsv.com/dBh3,2025-11-25T21:14:43.857,1,,0.05,0.2,2.0,0.17,,Reverse Holofoil,,Uncommon,036/196,Water,80,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,"[W] Hydro Jet
<br>
This attack does 20 damage to 1 of your opponent's Pokémon for each Water Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
283911,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/283911_200w.jpg,3,3118,https://cpt.tcgcsv.com/fBh3,2025-02-07T20:22:09.947,1,"<strong>Ability — Seething Currents</strong>
<br>
Once during your turn, you may have either player shuffle their hand and put it on the bottom of their deck. If that player put any cards on the bottom of their deck in this way, they draw 4 cards.",0.1,0.25,6.28,0.24,,Holofoil,,Holo Rare,037/196,Water,150,Stage 2,[1W] Hydro Splash (130),Lx2,1,,
283911,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/283911_200w.jpg,3,3118,https://cpt.tcgcsv.com/fBh3,2025-02-07T20:22:09.947,1,"<strong>Ability — Seething Currents</strong>
<br>
Once during your turn, you may have either player shuffle their hand and put it on the bottom of their deck. If that player put any cards on the bottom of their deck in this way, they draw 4 cards.",0.14,0.3,40.0,0.31,,Reverse Holofoil,,Holo Rare,037/196,Water,150,Stage 2,[1W] Hydro Splash (130),Lx2,1,,
283912,Luvdisc,Luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/283912_200w.jpg,3,3118,https://cpt.tcgcsv.com/gBh3,2026-02-05T16:21:31.583,1,,0.1,0.25,40.0,0.24,,Reverse Holofoil,,Common,038/196,Water,70,Basic,"[1] Matching Look
<br>
Each player reveals the top 2 cards of their deck, then draws those cards.",Lx2,1,[2] Tackle (30),
283912,Luvdisc,Luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/283912_200w.jpg,3,3118,https://cpt.tcgcsv.com/gBh3,2026-02-05T16:21:31.583,1,,0.01,0.11,1.5,0.1,0.03,Normal,,Common,038/196,Water,70,Basic,"[1] Matching Look
<br>
Each player reveals the top 2 cards of their deck, then draws those cards.",Lx2,1,[2] Tackle (30),
283913,Shellos,Shellos,https://tcgplayer-cdn.tcgplayer.com/product/283913_200w.jpg,3,3118,https://cpt.tcgcsv.com/hBh3,2026-02-05T15:47:02.387,1,,0.01,0.11,20.0,0.09,0.03,Normal,,Common,039/196,Water,70,Basic,[1] Rain Splash (10),Lx2,2,[3] Surf (30),
283913,Shellos,Shellos,https://tcgplayer-cdn.tcgplayer.com/product/283913_200w.jpg,3,3118,https://cpt.tcgcsv.com/hBh3,2026-02-05T15:47:02.387,1,,0.01,0.2,2.49,0.2,,Reverse Holofoil,,Common,039/196,Water,70,Basic,[1] Rain Splash (10),Lx2,2,[3] Surf (30),
283914,Finneon,Finneon,https://tcgplayer-cdn.tcgplayer.com/product/283914_200w.jpg,3,3118,https://cpt.tcgcsv.com/jBh3,2026-02-05T16:12:47.21,1,"<strong>Ability — Oceanic Accompaniment</strong>
<br>
As often as you like during your turn, you may attach a Water Energy card from your hand to 1 of your Pokémon that has the Swim Freely attack.",0.01,0.11,18.0,0.1,0.04,Normal,,Common,040/196,Water,50,Basic,[W] Water Gun (10),Lx2,1,,
283914,Finneon,Finneon,https://tcgplayer-cdn.tcgplayer.com/product/283914_200w.jpg,3,3118,https://cpt.tcgcsv.com/jBh3,2026-02-05T16:12:47.21,1,"<strong>Ability — Oceanic Accompaniment</strong>
<br>
As often as you like during your turn, you may attach a Water Energy card from your hand to 1 of your Pokémon that has the Swim Freely attack.",0.09,0.25,2.0,0.23,,Reverse Holofoil,,Common,040/196,Water,50,Basic,[W] Water Gun (10),Lx2,1,,
283915,Lumineon,Lumineon,https://tcgplayer-cdn.tcgplayer.com/product/283915_200w.jpg,3,3118,https://cpt.tcgcsv.com/kBh3,2025-02-07T20:22:10.133,1,,0.01,0.11,18.0,0.11,,Normal,,Uncommon,041/196,Water,90,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,4,[1WW] Waterfall (120),
283915,Lumineon,Lumineon,https://tcgplayer-cdn.tcgplayer.com/product/283915_200w.jpg,3,3118,https://cpt.tcgcsv.com/kBh3,2025-02-07T20:22:10.133,1,,0.02,0.2,2.0,0.16,0.15,Reverse Holofoil,,Uncommon,041/196,Water,90,Stage 1,"[W] Swim Freely (10)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,4,[1WW] Waterfall (120),
283916,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/283916_200w.jpg,3,3118,https://cpt.tcgcsv.com/lBh3,2026-02-05T15:49:31.563,1,,0.01,0.1,20.0,0.06,0.03,Normal,,Common,042/196,Water,80,Basic,[W] Corkscrew Punch (10),Mx2,3,[1WW] Icicle Missile (60),
283916,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/283916_200w.jpg,3,3118,https://cpt.tcgcsv.com/lBh3,2026-02-05T15:49:31.563,1,,0.01,0.2,10.14,0.13,,Reverse Holofoil,,Common,042/196,Water,80,Basic,[W] Corkscrew Punch (10),Mx2,3,[1WW] Icicle Missile (60),
283917,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/283917_200w.jpg,3,3118,https://cpt.tcgcsv.com/mBh3,2026-02-05T16:08:09.44,1,,0.05,0.2,2.0,0.13,,Reverse Holofoil,,Uncommon,043/196,Water,140,Stage 1,[1W] Icicle Punch (50),Mx2,4,"[1WW] Double-Edge (160)
<br>
This Pokémon also does 30 damage to itself.",
283917,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/283917_200w.jpg,3,3118,https://cpt.tcgcsv.com/mBh3,2026-02-05T16:08:09.44,1,,0.01,0.11,20.0,0.09,0.01,Normal,,Uncommon,043/196,Water,140,Stage 1,[1W] Icicle Punch (50),Mx2,4,"[1WW] Double-Edge (160)
<br>
This Pokémon also does 30 damage to itself.",
283918,Hisuian Basculin,Hisuian Basculin,https://tcgplayer-cdn.tcgplayer.com/product/283918_200w.jpg,3,3118,https://cpt.tcgcsv.com/nBh3,2025-02-07T20:22:10.293,1,,0.1,0.27,19.5,0.27,0.14,Reverse Holofoil,,Common,044/196,Water,50,Basic,"[0] Surprise Attack (40)
<br>
Flip a coin. If tails, this attack does nothing.",Lx2,1,,
283918,Hisuian Basculin,Hisuian Basculin,https://tcgplayer-cdn.tcgplayer.com/product/283918_200w.jpg,3,3118,https://cpt.tcgcsv.com/nBh3,2025-02-07T20:22:10.293,1,,0.01,0.1,20.0,0.1,0.03,Normal,,Common,044/196,Water,50,Basic,"[0] Surprise Attack (40)
<br>
Flip a coin. If tails, this attack does nothing.",Lx2,1,,
283919,Hisuian Basculegion,Hisuian Basculegion,https://tcgplayer-cdn.tcgplayer.com/product/283919_200w.jpg,3,3118,https://cpt.tcgcsv.com/pBh3,2025-11-21T21:25:11.27,1,,0.18,0.4,1.99,0.39,,Reverse Holofoil,,Holo Rare,045/196,Water,110,Stage 1,"[0] Upstream Spirits (20x)
<br>
This attack does 20 damage for each basic Energy card in your discard pile. Then, shuffle those cards into your deck.",Lx2,1,"[W] Water Shot (70)
<br>
Discard an Energy from this Pokémon.",
283919,Hisuian Basculegion,Hisuian Basculegion,https://tcgplayer-cdn.tcgplayer.com/product/283919_200w.jpg,3,3118,https://cpt.tcgcsv.com/pBh3,2025-11-21T21:25:11.27,1,,0.1,0.34,40.0,0.31,0.25,Holofoil,,Holo Rare,045/196,Water,110,Stage 1,"[0] Upstream Spirits (20x)
<br>
This attack does 20 damage for each basic Energy card in your discard pile. Then, shuffle those cards into your deck.",Lx2,1,"[W] Water Shot (70)
<br>
Discard an Energy from this Pokémon.",
283920,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/283920_200w.jpg,3,3118,https://cpt.tcgcsv.com/qBh3,2026-02-05T16:11:02.707,1,,0.04,0.26,19.5,0.26,0.14,Reverse Holofoil,,Common,046/196,Water,60,Basic,[W] Rain Splash (20),Lx2,1,,F-30
283920,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/283920_200w.jpg,3,3118,https://cpt.tcgcsv.com/qBh3,2026-02-05T16:11:02.707,1,,0.01,0.14,20.0,0.1,0.05,Normal,,Common,046/196,Water,60,Basic,[W] Rain Splash (20),Lx2,1,,F-30
283921,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/283921_200w.jpg,3,3118,https://cpt.tcgcsv.com/rBh3,2025-02-07T20:22:10.543,1,,0.05,0.19,22.0,0.15,,Reverse Holofoil,,Uncommon,047/196,Water,120,Stage 1,[W] Water Pulse (20),Lx2,2,"[1WW] Air Slash (130)
<br>
Discard an Energy from this Pokémon.",F-30
283921,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/283921_200w.jpg,3,3118,https://cpt.tcgcsv.com/rBh3,2025-02-07T20:22:10.543,1,,0.01,0.1,10.07,0.09,,Normal,,Uncommon,047/196,Water,120,Stage 1,[W] Water Pulse (20),Lx2,2,"[1WW] Air Slash (130)
<br>
Discard an Energy from this Pokémon.",F-30
283922,Kyurem V,Kyurem V,https://tcgplayer-cdn.tcgplayer.com/product/283922_200w.jpg,3,3118,https://cpt.tcgcsv.com/sBh3,2025-10-24T00:20:41.92,1,,0.34,0.99,5.95,0.81,0.75,Holofoil,,Ultra Rare,048/196,Water,220,Basic,"[W] Rapid Freeze
<br>
Attach any number of Water Energy cards from your hand to your Pokémon in any way you like.",Mx2,3,[WWW] Frost Smash (140),
283923,Kyurem VMAX,Kyurem VMAX,https://tcgplayer-cdn.tcgplayer.com/product/283923_200w.jpg,3,3118,https://cpt.tcgcsv.com/tBh3,2026-02-16T14:08:26.46,1,"<strong>Ability — Glaciated World</strong>
<br>
Once during your turn, you may discard the top card of your deck. If that card is a Water Energy card, attach it to 1 of your Pokémon.",1.0,2.2,99.99,1.7,1.7,Holofoil,,Ultra Rare,049/196,Water,330,VMAX,"[WWW] Max Frost (120+)
<br>
You may discard any amount of Water Energy from this Pokémon. This attack does 50 more damage for each card you discarded in this way.",Mx2,3,,
283924,Cramorant,Cramorant,https://tcgplayer-cdn.tcgplayer.com/product/283924_200w.jpg,3,3118,https://cpt.tcgcsv.com/vBh3,2025-02-07T20:22:10.607,1,"<strong>Ability — Lost Provisions</strong>
<br>
If you have 4 or more cards in the Lost Zone, ignore all Energy in this Pokémon's attack costs.",0.07,0.25,2.31,0.19,,Reverse Holofoil,,Rare,050/196,Water,110,Basic,"[1WW] Spit Innocently (110)
<br>
This attack's damage isn't affected by Weakness.",Lx2,1,,
283924,Cramorant,Cramorant,https://tcgplayer-cdn.tcgplayer.com/product/283924_200w.jpg,3,3118,https://cpt.tcgcsv.com/vBh3,2025-02-07T20:22:10.607,1,"<strong>Ability — Lost Provisions</strong>
<br>
If you have 4 or more cards in the Lost Zone, ignore all Energy in this Pokémon's attack costs.",0.01,0.2,19.5,0.15,0.05,Normal,,Rare,050/196,Water,110,Basic,"[1WW] Spit Innocently (110)
<br>
This attack's damage isn't affected by Weakness.",Lx2,1,,
283925,Glastrier,Glastrier,https://tcgplayer-cdn.tcgplayer.com/product/283925_200w.jpg,3,3118,https://cpt.tcgcsv.com/wBh3,2025-02-07T20:22:10.727,1,,0.15,0.34,2.0,0.36,,Holofoil,,Holo Rare,051/196,Water,130,Basic,"[1W] Freeze Down (40)
<br>
If the Defending Pokémon is a Basic Pokémon, it can't attack during your opponent's next turn.",Mx2,2,"[1WW] Wild Tackle (130)
<br>
This Pokémon also does 30 damage to itself.",
