productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
138504,Salazzle GX (Full Art),Salazzle GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/138504_200w.jpg,3,1957,https://cpt.tcgcsv.com/6q72,2022-12-05T18:20:45.993,1,,2.2,4.87,12.95,5.12,4.44,Holofoil,132/147,Ultra Rare,Fire,200,Stage 1,"[RR] Diabolical Claws (50x)
<br>This attack does 50 damage for each Prize card you have taken.",Wx2,None,2,[2R] Heat Blast (110),"<span style=""color:Teal"">[RR] Queen's Haze GX
<br>Discard all Energy from your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138505,Salazzle GX (Secret),Salazzle GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/138505_200w.jpg,3,1957,https://cpt.tcgcsv.com/7q72,2026-03-04T15:40:03.45,1,,8.81,11.21,16.0,11.42,,Holofoil,151/147,Rainbow Rare,Fire,200,Stage 1,"[RR] Diabolical Claws (50x)
<br>This attack does 50 damage for each Prize card you have taken.",Wx2,None,2,[2R] Heat Blast (110),"<span style=""color:Teal"">[RR] Queen's Haze GX
<br>Discard all Energy from your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138506,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/138506_200w.jpg,3,1957,https://cpt.tcgcsv.com/8q72,2022-12-05T17:58:11.013,1,,0.07,0.22,19.5,0.19,0.13,Normal,26/147,Rare,Fire,130,Basic,"[1R] Flame Cloak (30)
<br>Attach a Fire Energy card from your discard pile to this Pokemon.",Wx2,None,3,[2R] Heat Blast (70),
138506,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/138506_200w.jpg,3,1957,https://cpt.tcgcsv.com/8q72,2022-12-05T17:58:11.013,1,,0.07,0.34,2.42,0.31,0.11,Reverse Holofoil,26/147,Rare,Fire,130,Basic,"[1R] Flame Cloak (30)
<br>Attach a Fire Energy card from your discard pile to this Pokemon.",Wx2,None,3,[2R] Heat Blast (70),
138507,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/138507_200w.jpg,3,1957,https://cpt.tcgcsv.com/9q72,2025-12-10T02:45:40.303,1,,0.03,0.28,19.5,0.44,0.13,Normal,27/147,Common,Water,60,Basic,"[0] Powder Snow
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Mx2,None,1,[WW] Icy Snow (30),
138507,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/138507_200w.jpg,3,1957,https://cpt.tcgcsv.com/9q72,2025-12-10T02:45:40.303,1,,0.18,0.53,2.95,0.48,0.31,Reverse Holofoil,27/147,Common,Water,60,Basic,"[0] Powder Snow
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Mx2,None,1,[WW] Icy Snow (30),
138508,Alolan Ninetales,Alolan Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/138508_200w.jpg,3,1957,https://cpt.tcgcsv.com/bq72,2026-02-23T13:47:29.517,1,"<strong> Ability — Luminous Barrier</strong>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon-GX or Pokemon-EX.",0.25,0.88,2.0,0.82,,Normal,28/147,Rare,Water,110,Stage 1,[2W] Aurora Beam (80),Mx2,None,1,,
138508,Alolan Ninetales,Alolan Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/138508_200w.jpg,3,1957,https://cpt.tcgcsv.com/bq72,2026-02-23T13:47:29.517,1,"<strong> Ability — Luminous Barrier</strong>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon-GX or Pokemon-EX.",0.73,1.52,3.99,1.5,,Reverse Holofoil,28/147,Rare,Water,110,Stage 1,[2W] Aurora Beam (80),Mx2,None,1,,
138509,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/138509_200w.jpg,3,1957,https://cpt.tcgcsv.com/cq72,2025-02-05T21:24:34.697,1,,0.01,0.19,4.0,0.14,,Normal,29/147,Common,Water,60,Basic,"[W] Water Arrow
<br>This attack does 10 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
138509,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/138509_200w.jpg,3,1957,https://cpt.tcgcsv.com/cq72,2025-02-05T21:24:34.697,1,,0.1,0.3,2.99,0.28,,Reverse Holofoil,29/147,Common,Water,60,Basic,"[W] Water Arrow
<br>This attack does 10 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
138510,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/138510_200w.jpg,3,1957,https://cpt.tcgcsv.com/dq72,2025-05-16T09:36:22.35,1,,0.01,0.2,19.5,0.15,0.12,Normal,30/147,Uncommon,Water,80,Stage 1,"[W] Water Arrow
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
138510,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/138510_200w.jpg,3,1957,https://cpt.tcgcsv.com/dq72,2025-05-16T09:36:22.35,1,,0.08,0.3,19.5,0.28,0.27,Reverse Holofoil,30/147,Uncommon,Water,80,Stage 1,"[W] Water Arrow
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
138511,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/138511_200w.jpg,3,1957,https://cpt.tcgcsv.com/fq72,2026-02-16T20:28:01.627,1,,0.15,0.48,5.03,0.47,,Holofoil,31/147,Holo Rare,Water,140,Stage 2,"[W] Brine
<br>This attack does 90 damage to 1 of your opponent's Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,"[W] Tornado Shot (90)
<br>Discard a Water Energy from this Pokemon. This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138511,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/138511_200w.jpg,3,1957,https://cpt.tcgcsv.com/fq72,2026-02-16T20:28:01.627,1,,0.15,0.51,1.99,0.5,0.52,Reverse Holofoil,31/147,Holo Rare,Water,140,Stage 2,"[W] Brine
<br>This attack does 90 damage to 1 of your opponent's Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,"[W] Tornado Shot (90)
<br>Discard a Water Energy from this Pokemon. This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138512,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/138512_200w.jpg,3,1957,https://cpt.tcgcsv.com/gq72,2022-12-05T17:58:58.62,1,,0.05,0.25,3.99,0.26,0.2,Normal,32/147,Common,Water,30,Basic,"[W] Splashing Dodge (10)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,None,1,,
138512,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/138512_200w.jpg,3,1957,https://cpt.tcgcsv.com/gq72,2022-12-05T17:58:58.62,1,,0.22,0.63,4.5,0.63,0.45,Reverse Holofoil,32/147,Common,Water,30,Basic,"[W] Splashing Dodge (10)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,None,1,,
138513,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/138513_200w.jpg,3,1957,https://cpt.tcgcsv.com/hq72,2025-11-21T04:02:06.343,1,,0.51,2.0,8.99,2.3,8.95,Holofoil,33/147,Holo Rare,Water,150,Stage 1,"[2] Venting Anger (50x)
<br>This attack does 50 damage for each Magikarp in your discard pile.",Lx2,None,4,"[2WW] Splash Burn (160)
<br>This attack does 30 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138513,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/138513_200w.jpg,3,1957,https://cpt.tcgcsv.com/hq72,2025-11-21T04:02:06.343,1,,0.6,1.72,4.95,1.64,1.64,Reverse Holofoil,33/147,Holo Rare,Water,150,Stage 1,"[2] Venting Anger (50x)
<br>This attack does 50 damage for each Magikarp in your discard pile.",Lx2,None,4,"[2WW] Splash Burn (160)
<br>This attack does 30 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138514,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/138514_200w.jpg,3,1957,https://cpt.tcgcsv.com/jq72,2025-05-11T11:27:38.473,1,,0.05,0.37,19.5,0.37,0.29,Normal,34/147,Common,Water,60,Basic,"[W] Bubble
<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,1,[2] Rollout (20),
138514,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/138514_200w.jpg,3,1957,https://cpt.tcgcsv.com/jq72,2025-05-11T11:27:38.473,1,,0.48,0.85,3.0,0.74,0.85,Reverse Holofoil,34/147,Common,Water,60,Basic,"[W] Bubble
<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,1,[2] Rollout (20),
138515,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/138515_200w.jpg,3,1957,https://cpt.tcgcsv.com/kq72,2025-12-10T02:46:08.567,1,"<strong>Ability — Thick Fat</strong>
<br>This Pokemon takes 30 less damage from the attacks of your opponent's Fire or Water Pokemon <em>(after applying Weakness and Resistance)</em>.",0.07,0.25,19.5,0.23,0.2,Normal,35/147,Rare,Water,120,Stage 1,[2W] Waterfall (80),Gx2,None,3,,
138515,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/138515_200w.jpg,3,1957,https://cpt.tcgcsv.com/kq72,2025-12-10T02:46:08.567,1,"<strong>Ability — Thick Fat</strong>
<br>This Pokemon takes 30 less damage from the attacks of your opponent's Fire or Water Pokemon <em>(after applying Weakness and Resistance)</em>.",0.04,0.44,3.74,0.37,0.28,Reverse Holofoil,35/147,Rare,Water,120,Stage 1,[2W] Waterfall (80),Gx2,None,3,,
138516,Panpour,Panpour,https://tcgplayer-cdn.tcgplayer.com/product/138516_200w.jpg,3,1957,https://cpt.tcgcsv.com/lq72,2025-02-05T21:24:34.743,1,,0.01,0.15,1.49,0.09,,Normal,36/147,Common,Water,70,Basic,[W] Water Gun (10),Gx2,None,1,,
138516,Panpour,Panpour,https://tcgplayer-cdn.tcgplayer.com/product/138516_200w.jpg,3,1957,https://cpt.tcgcsv.com/lq72,2025-02-05T21:24:34.743,1,,0.05,0.25,2.23,0.18,,Reverse Holofoil,36/147,Common,Water,70,Basic,[W] Water Gun (10),Gx2,None,1,,
138517,Simipour,Simipour,https://tcgplayer-cdn.tcgplayer.com/product/138517_200w.jpg,3,1957,https://cpt.tcgcsv.com/mq72,2025-02-05T21:24:34.79,1,,0.01,0.15,1.49,0.11,,Normal,37/147,Uncommon,Water,70,Stage 1,[1] Scratch (30),Gx2,None,1,"[1W] Aqua Reflect (50)
<br>Move a Water Energy from this Pokemon to 1 of your Benched Pokemon.",
138517,Simipour,Simipour,https://tcgplayer-cdn.tcgplayer.com/product/138517_200w.jpg,3,1957,https://cpt.tcgcsv.com/mq72,2025-02-05T21:24:34.79,1,,0.08,0.25,1.49,0.19,0.19,Reverse Holofoil,37/147,Uncommon,Water,70,Stage 1,[1] Scratch (30),Gx2,None,1,"[1W] Aqua Reflect (50)
<br>Move a Water Energy from this Pokemon to 1 of your Benched Pokemon.",
138518,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/138518_200w.jpg,3,1957,https://cpt.tcgcsv.com/nq72,2022-12-05T17:59:47.267,1,,0.03,0.2,19.5,0.17,0.1,Normal,38/147,Rare,Water,100,Basic,"[W] Gnash Teeth
<br> Your opponent's Active Pokemon is now Confused.",Gx2,None,1,"[2W] Synchronoise (60)
<br>This attack does 20 damage to each of your opponent's Benched Pokemon that shares a type with your opponent's Active Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138518,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/138518_200w.jpg,3,1957,https://cpt.tcgcsv.com/nq72,2022-12-05T17:59:47.267,1,,0.06,0.36,1.49,0.38,0.2,Reverse Holofoil,38/147,Rare,Water,100,Basic,"[W] Gnash Teeth
<br> Your opponent's Active Pokemon is now Confused.",Gx2,None,1,"[2W] Synchronoise (60)
<br>This attack does 20 damage to each of your opponent's Benched Pokemon that shares a type with your opponent's Active Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138519,Tapu Fini GX,Tapu Fini GX,https://tcgplayer-cdn.tcgplayer.com/product/138519_200w.jpg,3,1957,https://cpt.tcgcsv.com/pq72,2022-12-05T17:59:54.507,1,,1.25,2.0,6.36,2.14,1.25,Holofoil,39/147,Ultra Rare,Water,170,Basic,"[1] Aqua Ring (20)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",None,None,1,"[1WW] Hydro Shot
<br>Discard 2 Water Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>","<span style=""color:Teal"">[W] Tapu Storm GX
<br>Shuffle your opponent's Active Pokemon and all cards attached to it into their deck. If your opponent has no Benched Pokemon, this attack does nothing. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138520,Tapu Fini GX (Full Art),Tapu Fini GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/138520_200w.jpg,3,1957,https://cpt.tcgcsv.com/qq72,2026-02-04T18:23:01.957,1,,3.0,5.04,20.0,5.15,7.59,Holofoil,133/147,Ultra Rare,Water,170,Basic,"[1] Aqua Ring (20)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",None,None,1,"[1WW] Hydro Shot
<br>Discard 2 Water Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>","<span style=""color:Teal"">[W] Tapu Storm GX
<br>Shuffle your opponent's Active Pokemon and all cards attached to it into their deck. If your opponent has no Benched Pokemon, this attack does nothing. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138521,Tapu Fini GX (Secret),Tapu Fini GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/138521_200w.jpg,3,1957,https://cpt.tcgcsv.com/rq72,2026-03-04T15:40:17.447,1,,6.75,9.44,4321.0,10.56,,Holofoil,152/147,Rainbow Rare,Water,170,Basic,"[1] Aqua Ring (20)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",None,None,1,"[1WW] Hydro Shot
<br>Discard 2 Water Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>","<span style=""color:Teal"">[W] Tapu Storm GX
<br>Shuffle your opponent's Active Pokemon and all cards attached to it into their deck. If your opponent has no Benched Pokemon, this attack does nothing. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138522,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/138522_200w.jpg,3,1957,https://cpt.tcgcsv.com/sq72,2023-06-27T18:28:10.507,1,,0.15,0.51,1.99,0.57,0.48,Normal,40/147,Common,Lightning,60,Basic,[1] Tail Whip (10),Fx2,M-20,1,"[1L] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
138522,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/138522_200w.jpg,3,1957,https://cpt.tcgcsv.com/sq72,2023-06-27T18:28:10.507,1,,0.3,1.55,7.99,1.55,1.56,Reverse Holofoil,40/147,Common,Lightning,60,Basic,[1] Tail Whip (10),Fx2,M-20,1,"[1L] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
138523,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/138523_200w.jpg,3,1957,https://cpt.tcgcsv.com/tq72,2026-03-12T11:45:33.51,1,"<strong>Ability — Evoshock</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may leave your opponent's Active Pokemon Paralyzed.",0.51,0.96,3.47,0.79,,Holofoil,41/147,Holo Rare,Lightning,110,Stage 1,"[1LL] Volt Tackle (130)
<br>This Pokemon does 30 damage to itself.",Fx2,M-20,1,,
138523,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/138523_200w.jpg,3,1957,https://cpt.tcgcsv.com/tq72,2026-03-12T11:45:33.51,1,"<strong>Ability — Evoshock</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may leave your opponent's Active Pokemon Paralyzed.",0.5,0.91,3.99,0.93,,Reverse Holofoil,41/147,Holo Rare,Lightning,110,Stage 1,"[1LL] Volt Tackle (130)
<br>This Pokemon does 30 damage to itself.",Fx2,M-20,1,,
138524,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/138524_200w.jpg,3,1957,https://cpt.tcgcsv.com/vq72,2025-12-10T02:47:40.413,1,,0.02,0.19,1.49,0.11,,Normal,42/147,Uncommon,Lightning,80,Basic,[2] Punch (20),Fx2,M-20,2,"[2L] Thunder Shock (40)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
138524,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/138524_200w.jpg,3,1957,https://cpt.tcgcsv.com/vq72,2025-12-10T02:47:40.413,1,,0.1,0.29,2.31,0.25,0.23,Reverse Holofoil,42/147,Uncommon,Lightning,80,Basic,[2] Punch (20),Fx2,M-20,2,"[2L] Thunder Shock (40)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
138525,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/138525_200w.jpg,3,1957,https://cpt.tcgcsv.com/wq72,2026-02-16T20:27:44.31,1,,0.03,0.23,1.49,0.22,0.16,Normal,43/147,Rare,Lightning,140,Stage 1,"[2L] Thunder Punch (60+)
<br>Flip a coin. If heads, this attack does 60 more damage. If tails, this Pokemon does 20 damage to itself.",Fx2,M-20,4,"[2LL] Giga Impact (170)
<br>This Pokemon can't attack during your next turn.",
138525,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/138525_200w.jpg,3,1957,https://cpt.tcgcsv.com/wq72,2026-02-16T20:27:44.31,1,,0.16,0.34,2.47,0.3,0.3,Reverse Holofoil,43/147,Rare,Lightning,140,Stage 1,"[2L] Thunder Punch (60+)
<br>Flip a coin. If heads, this attack does 60 more damage. If tails, this Pokemon does 20 damage to itself.",Fx2,M-20,4,"[2LL] Giga Impact (170)
<br>This Pokemon can't attack during your next turn.",
138526,Tynamo,Tynamo,https://tcgplayer-cdn.tcgplayer.com/product/138526_200w.jpg,3,1957,https://cpt.tcgcsv.com/xq72,2026-03-06T20:46:10.367,1,,0.05,0.25,19.5,0.24,0.15,Normal,44/147,Common,Lightning,40,Basic,"[L] Aqua Shock (10+)
<br>If your opponent's Active Pokemon has any Water Energy attached to it, this attack does 30 more damage.",Fx2,M-20,1,,
138526,Tynamo,Tynamo,https://tcgplayer-cdn.tcgplayer.com/product/138526_200w.jpg,3,1957,https://cpt.tcgcsv.com/xq72,2026-03-06T20:46:10.367,1,,0.1,0.55,1.49,0.58,0.32,Reverse Holofoil,44/147,Common,Lightning,40,Basic,"[L] Aqua Shock (10+)
<br>If your opponent's Active Pokemon has any Water Energy attached to it, this attack does 30 more damage.",Fx2,M-20,1,,
138527,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/138527_200w.jpg,3,1957,https://cpt.tcgcsv.com/zq72,2025-02-05T21:24:34.95,1,,0.01,0.17,1.49,0.15,,Normal,45/147,Uncommon,Lightning,90,Stage 1,"[1L] Small Appetite (50)
<br>If your opponent's Active Pokemon's maximum HP is 100 or more, this attack does nothing.",Fx2,M-20,2,,
138527,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/138527_200w.jpg,3,1957,https://cpt.tcgcsv.com/zq72,2025-02-05T21:24:34.95,1,,0.09,0.3,2.99,0.3,0.25,Reverse Holofoil,45/147,Uncommon,Lightning,90,Stage 1,"[1L] Small Appetite (50)
<br>If your opponent's Active Pokemon's maximum HP is 100 or more, this attack does nothing.",Fx2,M-20,2,,
138528,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/138528_200w.jpg,3,1957,https://cpt.tcgcsv.com/Bq72,2026-01-23T14:40:22.14,1,,0.02,0.23,19.5,0.16,0.16,Normal,46/147,Rare,Lightning,140,Stage 2,"[1L] Dark Clamp (50)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Fx2,M-20,3,"[1LL] Vacuum Bolt (80+)
<br>You may do 80 more damage. If you do, this attack does 80 damage to 1 of your Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138528,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/138528_200w.jpg,3,1957,https://cpt.tcgcsv.com/Bq72,2026-01-23T14:40:22.14,1,,0.09,0.31,1.51,0.27,0.3,Reverse Holofoil,46/147,Rare,Lightning,140,Stage 2,"[1L] Dark Clamp (50)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Fx2,M-20,3,"[1LL] Vacuum Bolt (80+)
<br>You may do 80 more damage. If you do, this attack does 80 damage to 1 of your Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138529,Togedemaru,Togedemaru,https://tcgplayer-cdn.tcgplayer.com/product/138529_200w.jpg,3,1957,https://cpt.tcgcsv.com/Cq72,2025-02-05T21:24:35.013,1,,0.03,0.16,4.0,0.14,,Normal,47/147,Common,Lightning,80,Basic,[L] Rollout (20),Fx2,M-20,3,"[1L] Electrosmash (40+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
138529,Togedemaru,Togedemaru,https://tcgplayer-cdn.tcgplayer.com/product/138529_200w.jpg,3,1957,https://cpt.tcgcsv.com/Cq72,2025-02-05T21:24:35.013,1,,0.07,0.29,1.49,0.22,,Reverse Holofoil,47/147,Common,Lightning,80,Basic,[L] Rollout (20),Fx2,M-20,3,"[1L] Electrosmash (40+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
138530,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/138530_200w.jpg,3,1957,https://cpt.tcgcsv.com/Dq72,2025-02-05T21:24:35.06,1,,0.1,0.45,3.0,0.49,,Normal,48/147,Rare,Psychic,120,Stage 1,"[P] Drift Ashore
<br>Search your deck for a card and put it into your hand. Then, shuffle your deck.",Px2,None,2,"[PPP] Unarmed (110)
<br>If you have no cards in your hand, ignore all Energy in this attack's cost.",
138530,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/138530_200w.jpg,3,1957,https://cpt.tcgcsv.com/Dq72,2025-02-05T21:24:35.06,1,,0.25,0.6,4.47,0.59,,Reverse Holofoil,48/147,Rare,Psychic,120,Stage 1,"[P] Drift Ashore
<br>Search your deck for a card and put it into your hand. Then, shuffle your deck.",Px2,None,2,"[PPP] Unarmed (110)
<br>If you have no cards in your hand, ignore all Energy in this attack's cost.",
138531,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/138531_200w.jpg,3,1957,https://cpt.tcgcsv.com/Fq72,2026-01-23T16:39:24.1,1,,0.04,0.2,4.0,0.16,,Normal,49/147,Uncommon,Psychic,120,Basic,"[PPP] Shadowy Knot (50x)
<br>This attack does 50 damage for each Colorless Energy in your opponent's Active Pokemon's Retreat Cost.",Px2,None,3,,
138531,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/138531_200w.jpg,3,1957,https://cpt.tcgcsv.com/Fq72,2026-01-23T16:39:24.1,1,,0.1,0.38,1.99,0.37,0.3,Reverse Holofoil,49/147,Uncommon,Psychic,120,Basic,"[PPP] Shadowy Knot (50x)
<br>This attack does 50 damage for each Colorless Energy in your opponent's Active Pokemon's Retreat Cost.",Px2,None,3,,
138532,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/138532_200w.jpg,3,1957,https://cpt.tcgcsv.com/Gq72,2025-12-10T03:00:30.913,1,"<strong>Ability — More Poison</strong>
<br>Put 1 more damage counter on your opponent's Poisoned Pokemon between turns.",0.03,0.2,3.0,0.16,0.1,Normal,50/147,Uncommon,Psychic,100,Basic,"[2P] Venomous Fang (30)
<br>Your opponent's active Pokemon is now Poisoned.",Px2,None,2,,
138532,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/138532_200w.jpg,3,1957,https://cpt.tcgcsv.com/Gq72,2025-12-10T03:00:30.913,1,"<strong>Ability — More Poison</strong>
<br>Put 1 more damage counter on your opponent's Poisoned Pokemon between turns.",0.08,0.26,1.95,0.23,0.22,Reverse Holofoil,50/147,Uncommon,Psychic,100,Basic,"[2P] Venomous Fang (30)
<br>Your opponent's active Pokemon is now Poisoned.",Px2,None,2,,
138533,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/138533_200w.jpg,3,1957,https://cpt.tcgcsv.com/Hq72,2026-02-16T20:27:36.11,1,,0.01,0.2,5.01,0.21,0.15,Normal,51/147,Common,Psychic,60,Basic,"[P] Dark Guidance
<br>Put a Basic Pokemon from your discard pile onto your Bench.",Dx2,F-20,1,[1P] Spooky Shot (20),
138533,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/138533_200w.jpg,3,1957,https://cpt.tcgcsv.com/Hq72,2026-02-16T20:27:36.11,1,,0.08,0.37,1.49,0.38,0.36,Reverse Holofoil,51/147,Common,Psychic,60,Basic,"[P] Dark Guidance
<br>Put a Basic Pokemon from your discard pile onto your Bench.",Dx2,F-20,1,[1P] Spooky Shot (20),
138534,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/138534_200w.jpg,3,1957,https://cpt.tcgcsv.com/Jq72,2025-02-05T21:24:35.163,1,,0.01,0.18,4.0,0.15,,Normal,52/147,Uncommon,Psychic,90,Stage 1,"[P] Night Roam 
<br>Put 1 damage counter on each Pokemon <em>(both yours and your opponent's)</em>.",Dx2,F-20,3,"[2P] Ambush (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
138534,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/138534_200w.jpg,3,1957,https://cpt.tcgcsv.com/Jq72,2025-02-05T21:24:35.163,1,,0.05,0.29,2.99,0.29,,Reverse Holofoil,52/147,Uncommon,Psychic,90,Stage 1,"[P] Night Roam 
<br>Put 1 damage counter on each Pokemon <em>(both yours and your opponent's)</em>.",Dx2,F-20,3,"[2P] Ambush (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
