productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3,extUPC
157646,Alolan Sandslash,Alolan Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/157646_200w.jpg,3,2178,https://cpt.tcgcsv.com/X3h2,2022-12-05T19:59:25.74,1,0.3,0.65,1.61,0.65,0.69,Reverse Holofoil,,29/156,Rare,Water,120,Stage 1,"[0] Spike Armor (30)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <em>(even if this Pokémon is Knocked Out)</em>, put 6 damage counters on the Attacking Pokemon.",Mx2,None,1,[2W] Frost Breath (90),,
157647,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/157647_200w.jpg,3,2178,https://cpt.tcgcsv.com/Z3h2,2022-12-05T19:59:33.567,1,0.9,1.6,4.99,1.79,,Normal,,30/156,Common,Water,60,Basic,"[0] Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Mx2,None,1,[W] Icy Snow (10),,
157647,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/157647_200w.jpg,3,2178,https://cpt.tcgcsv.com/Z3h2,2022-12-05T19:59:33.567,1,14.71,2167.86,4321.0,12.87,,Reverse Holofoil,,30/156,Common,Water,60,Basic,"[0] Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Mx2,None,1,[W] Icy Snow (10),,
157648,Piplup (31),Piplup 31,https://tcgplayer-cdn.tcgplayer.com/product/157648_200w.jpg,3,2178,https://cpt.tcgcsv.com/-3h2,2025-02-05T21:29:24.267,1,0.2,0.59,2.0,0.56,,Reverse Holofoil,,31/156,Common,Water,60,Basic,"[W] Splatter
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Lx2,None,1,,,
157648,Piplup (31),Piplup 31,https://tcgplayer-cdn.tcgplayer.com/product/157648_200w.jpg,3,2178,https://cpt.tcgcsv.com/-3h2,2025-02-05T21:29:24.267,1,0.05,0.39,19.5,0.46,0.36,Normal,,31/156,Common,Water,60,Basic,"[W] Splatter
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Lx2,None,1,,,
157649,Piplup (32),Piplup 32,https://tcgplayer-cdn.tcgplayer.com/product/157649_200w.jpg,3,2178,https://cpt.tcgcsv.com/_3h2,2026-02-17T13:57:56.863,1,0.15,0.42,1.7,0.42,,Normal,,32/156,Common,Water,90,Basic,[1] Peck (10),Lx2,None,1,[1W] Wave Splash (20),,
157649,Piplup (32),Piplup 32,https://tcgplayer-cdn.tcgplayer.com/product/157649_200w.jpg,3,2178,https://cpt.tcgcsv.com/_3h2,2026-02-17T13:57:56.863,1,1.07,1.5,22.5,1.5,,Reverse Holofoil,,32/156,Common,Water,90,Basic,[1] Peck (10),Lx2,None,1,[1W] Wave Splash (20),,
157650,Prinplup,Prinplup,https://tcgplayer-cdn.tcgplayer.com/product/157650_200w.jpg,3,2178,https://cpt.tcgcsv.com/05h2,2025-02-05T21:29:24.333,1,0.01,0.25,1.49,0.21,,Normal,,33/156,Uncommon,Water,90,Stage 1,"[W] Bubble Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Lx2,None,2,[1W] Wave Splash (40),,
157650,Prinplup,Prinplup,https://tcgplayer-cdn.tcgplayer.com/product/157650_200w.jpg,3,2178,https://cpt.tcgcsv.com/05h2,2025-02-05T21:29:24.333,1,0.27,0.48,2.0,0.46,,Reverse Holofoil,,33/156,Uncommon,Water,90,Stage 1,"[W] Bubble Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Lx2,None,2,[1W] Wave Splash (40),,
157651,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/157651_200w.jpg,3,2178,https://cpt.tcgcsv.com/25h2,2025-12-10T01:35:39.36,1,0.39,0.92,1.98,0.95,,Reverse Holofoil,,34/156,Rare,Water,160,Stage 2,"[1W] Total Command (20x)
<br>This attack does 20 damage for each Benched Pokemon <em>(both yours and your opponent's</em>.",Lx2,None,2,"[1WW] Whirlpool (90)
<br>Discard an Energy from your opponent's Active Pokemon.",,
157651,Empoleon,Empoleon,https://tcgplayer-cdn.tcgplayer.com/product/157651_200w.jpg,3,2178,https://cpt.tcgcsv.com/25h2,2025-12-10T01:35:39.36,1,0.07,0.44,5.0,0.45,0.34,Normal,,34/156,Rare,Water,160,Stage 2,"[1W] Total Command (20x)
<br>This attack does 20 damage for each Benched Pokemon <em>(both yours and your opponent's</em>.",Lx2,None,2,"[1WW] Whirlpool (90)
<br>Discard an Energy from your opponent's Active Pokemon.",,
157652,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/157652_200w.jpg,3,2178,https://cpt.tcgcsv.com/35h2,2025-02-05T21:29:24.38,1,0.03,0.22,19.5,0.22,0.15,Normal,,35/156,Common,Water,70,Basic,[1W] Water Gun (30),Gx2,None,1,,,
157652,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/157652_200w.jpg,3,2178,https://cpt.tcgcsv.com/35h2,2025-02-05T21:29:24.38,1,0.2,0.4,2.0,0.4,,Reverse Holofoil,,35/156,Common,Water,70,Basic,[1W] Water Gun (30),Gx2,None,1,,,
157653,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/157653_200w.jpg,3,2178,https://cpt.tcgcsv.com/55h2,2026-02-16T15:07:53.94,1,0.02,0.19,1.49,0.14,,Normal,,36/156,Uncommon,Water,100,Stage 1,"[W] Agility (30)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Gx2,None,1,"[1W] Aqua Blast (80)
<br>Discard a Water Energy from this Pokemon.",,
157653,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/157653_200w.jpg,3,2178,https://cpt.tcgcsv.com/55h2,2026-02-16T15:07:53.94,1,0.2,0.46,2.0,0.45,0.47,Reverse Holofoil,,36/156,Uncommon,Water,100,Stage 1,"[W] Agility (30)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Gx2,None,1,"[1W] Aqua Blast (80)
<br>Discard a Water Energy from this Pokemon.",,
157654,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/157654_200w.jpg,3,2178,https://cpt.tcgcsv.com/65h2,2025-02-05T21:29:24.417,1,0.09,0.33,2.0,0.33,,Reverse Holofoil,,37/156,Common,Water,80,Basic,"[1W] Ice Shard (20+)
<br>If your opponent's Active Pokemon is a Fighting Pokemon, this attack does 40 more damage.",Mx2,None,3,,,
157654,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/157654_200w.jpg,3,2178,https://cpt.tcgcsv.com/65h2,2025-02-05T21:29:24.417,1,0.02,0.15,1.49,0.12,,Normal,,37/156,Common,Water,80,Basic,"[1W] Ice Shard (20+)
<br>If your opponent's Active Pokemon is a Fighting Pokemon, this attack does 40 more damage.",Mx2,None,3,,,
157655,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/157655_200w.jpg,3,2178,https://cpt.tcgcsv.com/75h2,2025-02-05T21:29:24.467,1,0.06,0.25,2.28,0.19,,Normal,"<strong>Ability — Blessings of the Frost</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may attach a Water Energy card from your discard pile to 1 of your Pokemon.",38/156,Rare,Water,130,Stage 1,"[3W] Hypno Hammer (80)
<br>Your opponent's Active Pokemon is now Asleep.",Mx2,None,3,,,
157655,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/157655_200w.jpg,3,2178,https://cpt.tcgcsv.com/75h2,2025-02-05T21:29:24.467,1,0.18,0.42,1.49,0.41,,Reverse Holofoil,"<strong>Ability — Blessings of the Frost</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may attach a Water Energy card from your discard pile to 1 of your Pokemon.",38/156,Rare,Water,130,Stage 1,"[3W] Hypno Hammer (80)
<br>Your opponent's Active Pokemon is now Asleep.",Mx2,None,3,,,
157656,Glaceon GX,Glaceon GX,https://tcgplayer-cdn.tcgplayer.com/product/157656_200w.jpg,3,2178,https://cpt.tcgcsv.com/85h2,2026-01-29T19:02:59.4,1,5.67,7.37,17.99,7.27,,Holofoil,"<strong>Ability — Freezing Gaze</strong>
<br>As long as this Pokemon is your Active Pokemon, your opponent's Pokemon GX and Pokemon EX in play, in their hand, and in their discard pile have no Abilities, except for Freezing Gaze.",39/156,Ultra Rare,Water,200,Stage 1,"[2W] Frost Bullet (90)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Mx2,None,2,"<span style=""color:Teal""><strong>[2W] Polar Spear GX (50x)</strong>
<br>This attack does 50 damage for each damage counter on your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,
157657,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157657_200w.jpg,3,2178,https://cpt.tcgcsv.com/95h2,2022-12-05T20:01:08.443,1,0.45,0.76,1.91,0.76,,Reverse Holofoil,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",40/156,Rare,Water,90,Basic,"[2W] Wash Arrow
<br>This attack does 50 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,None,1,,,
157657,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157657_200w.jpg,3,2178,https://cpt.tcgcsv.com/95h2,2022-12-05T20:01:08.443,1,0.25,0.65,1.99,0.64,0.67,Normal,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",40/156,Rare,Water,90,Basic,"[2W] Wash Arrow
<br>This attack does 50 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,None,1,,,
157658,Frost Rotom,Frost Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157658_200w.jpg,3,2178,https://cpt.tcgcsv.com/b5h2,2023-03-15T10:30:35.73,1,0.49,1.3,4.99,1.35,,Normal,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",41/156,Rare,Water,90,Basic,"[1W] Frost Crush (10+)
<br>This attack does 20 more damage times the amount of Energy attached to all of your opponent's Pokemon.",Mx2,None,1,,,
157658,Frost Rotom,Frost Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157658_200w.jpg,3,2178,https://cpt.tcgcsv.com/b5h2,2023-03-15T10:30:35.73,1,0.76,1.36,11.54,1.26,,Reverse Holofoil,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",41/156,Rare,Water,90,Basic,"[1W] Frost Crush (10+)
<br>This attack does 20 more damage times the amount of Energy attached to all of your opponent's Pokemon.",Mx2,None,1,,,
157659,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/157659_200w.jpg,3,2178,https://cpt.tcgcsv.com/c5h2,2025-02-05T21:29:24.537,1,0.25,0.48,2.0,0.46,,Reverse Holofoil,,42/156,Uncommon,Water,70,Basic,"[W] Deep Currents
<br>Shuffle 5 Water Energy cards from your discard pile into your deck.",Gx2,None,1,"[W] Water Pulse (20)
<br>Your opponent's Active Pokemon is now Asleep.",,
157659,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/157659_200w.jpg,3,2178,https://cpt.tcgcsv.com/c5h2,2025-02-05T21:29:24.537,1,0.06,0.23,1.49,0.19,,Normal,,42/156,Uncommon,Water,70,Basic,"[W] Deep Currents
<br>Shuffle 5 Water Energy cards from your discard pile into your deck.",Gx2,None,1,"[W] Water Pulse (20)
<br>Your opponent's Active Pokemon is now Asleep.",,
157660,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/157660_200w.jpg,3,2178,https://cpt.tcgcsv.com/d5h2,2025-02-05T21:29:24.583,1,0.15,0.37,2.95,0.35,,Reverse Holofoil,,43/156,Common,Lightning,80,Basic,[1L] Low Kick (30),Fx2,M-20,2,"[1LL] Thunder (90)
<br>This Pokemon does 30 damage to itself.",,
157660,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/157660_200w.jpg,3,2178,https://cpt.tcgcsv.com/d5h2,2025-02-05T21:29:24.583,1,0.02,0.15,19.5,0.13,0.12,Normal,,43/156,Common,Lightning,80,Basic,[1L] Low Kick (30),Fx2,M-20,2,"[1LL] Thunder (90)
<br>This Pokemon does 30 damage to itself.",,
157661,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/157661_200w.jpg,3,2178,https://cpt.tcgcsv.com/f5h2,2025-02-05T21:29:24.66,1,0.06,0.28,1.93,0.24,0.2,Normal,,44/156,Rare,Lightning,140,Stage 1,"[1LL] Steel Short (60)
<br>If your opponent's Active Pokemon is a Metal Pokémon, it is now Paralyzed.",Fx2,M-20,4,[2LL] Volt Knuckle (130),,
157661,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/157661_200w.jpg,3,2178,https://cpt.tcgcsv.com/f5h2,2025-02-05T21:29:24.66,1,0.3,0.59,2.99,0.6,,Reverse Holofoil,,44/156,Rare,Lightning,140,Stage 1,"[1LL] Steel Short (60)
<br>If your opponent's Active Pokemon is a Metal Pokémon, it is now Paralyzed.",Fx2,M-20,4,[2LL] Volt Knuckle (130),,
157662,Shinx (45),Shinx 45,https://tcgplayer-cdn.tcgplayer.com/product/157662_200w.jpg,3,2178,https://cpt.tcgcsv.com/g5h2,2025-04-30T17:14:13.823,1,0.09,0.29,19.5,0.28,0.28,Normal,"<strong>Ability — Evolutionary Advantage</strong>
<br>If you go second, this Pokemon can evolve during your first turn.",45/156,Common,Lightning,50,Basic,[L] Static Shock (10),Fx2,M-20,1,,,
157662,Shinx (45),Shinx 45,https://tcgplayer-cdn.tcgplayer.com/product/157662_200w.jpg,3,2178,https://cpt.tcgcsv.com/g5h2,2025-04-30T17:14:13.823,1,0.4,0.66,96.95,0.62,19.97,Reverse Holofoil,"<strong>Ability — Evolutionary Advantage</strong>
<br>If you go second, this Pokemon can evolve during your first turn.",45/156,Common,Lightning,50,Basic,[L] Static Shock (10),Fx2,M-20,1,,,
157663,Shinx (46),Shinx 46,https://tcgplayer-cdn.tcgplayer.com/product/157663_200w.jpg,3,2178,https://cpt.tcgcsv.com/h5h2,2025-02-05T21:29:24.723,1,0.15,0.5,1.5,0.47,,Reverse Holofoil,,46/156,Common,Lightning,60,Basic,"[1] Charge
<br>Search your deck for a Lightning Energy card and attach it to this Pokemon. Then, shuffle your deck.",Fx2,M-20,1,,,
157663,Shinx (46),Shinx 46,https://tcgplayer-cdn.tcgplayer.com/product/157663_200w.jpg,3,2178,https://cpt.tcgcsv.com/h5h2,2025-02-05T21:29:24.723,1,0.05,0.25,1.99,0.23,,Normal,,46/156,Common,Lightning,60,Basic,"[1] Charge
<br>Search your deck for a Lightning Energy card and attach it to this Pokemon. Then, shuffle your deck.",Fx2,M-20,1,,,
157664,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/157664_200w.jpg,3,2178,https://cpt.tcgcsv.com/j5h2,2026-03-06T20:10:41.017,1,0.36,0.61,2.99,0.57,,Reverse Holofoil,,47/156,Uncommon,Lightning,80,Stage 1,"[1] Disconnect (30)
<br>Your opponent can't play any Item cards from their hand during their next turn.",Fx2,M-20,1,,,
157664,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/157664_200w.jpg,3,2178,https://cpt.tcgcsv.com/j5h2,2026-03-06T20:10:41.017,1,0.03,0.25,1.49,0.24,0.17,Normal,,47/156,Uncommon,Lightning,80,Stage 1,"[1] Disconnect (30)
<br>Your opponent can't play any Item cards from their hand during their next turn.",Fx2,M-20,1,,,
157665,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/157665_200w.jpg,3,2178,https://cpt.tcgcsv.com/k5h2,2025-02-05T21:29:24.77,1,0.4,0.99,3.95,0.82,,Holofoil,"<strong>Ability — Intimidating Fang</strong>
<br>As long as this Pokemon is your Active Pokemon, your opponent's Active Pokemon's attacks do 30 less damage <em>(before applying Weakness and Resistance)</em>.",48/156,Holo Rare,Lightning,150,Stage 2,"[1LL] Volt Bolt
<br>Discard all Lightning Energy from this Pokemon. This attack does 150 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>",Fx2,M-20,0,,,
157665,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/157665_200w.jpg,3,2178,https://cpt.tcgcsv.com/k5h2,2025-02-05T21:29:24.77,1,0.9,1.23,4.54,1.12,,Reverse Holofoil,"<strong>Ability — Intimidating Fang</strong>
<br>As long as this Pokemon is your Active Pokemon, your opponent's Active Pokemon's attacks do 30 less damage <em>(before applying Weakness and Resistance)</em>.",48/156,Holo Rare,Lightning,150,Stage 2,"[1LL] Volt Bolt
<br>Discard all Lightning Energy from this Pokemon. This attack does 150 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>",Fx2,M-20,0,,,
157666,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/157666_200w.jpg,3,2178,https://cpt.tcgcsv.com/l5h2,2025-11-25T23:24:23.007,1,0.35,0.76,3.49,0.76,,Reverse Holofoil,,49/156,Common,Lightning,70,Basic,"[L] Snuggly Generator
<br>For each of your Benched Pokemon that has the Nuzzle attack, search your deck for a Lightning Energy card and attach it to that Pokemon. Then, shuffle your deck.",Fx2,M-20,1,"[L] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,
157666,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/157666_200w.jpg,3,2178,https://cpt.tcgcsv.com/l5h2,2025-11-25T23:24:23.007,1,0.03,0.23,40.03,0.18,0.13,Normal,,49/156,Common,Lightning,70,Basic,"[L] Snuggly Generator
<br>For each of your Benched Pokemon that has the Nuzzle attack, search your deck for a Lightning Energy card and attach it to that Pokemon. Then, shuffle your deck.",Fx2,M-20,1,"[L] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,
157667,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157667_200w.jpg,3,2178,https://cpt.tcgcsv.com/m5h2,2022-12-10T16:12:39.603,1,0.06,0.23,1.49,0.16,,Normal,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",50/156,Uncommon,Lightning,90,Basic,"[LLL] Plasma Slice (120)
<br>This Pokemon can't attack during your next turn.",Fx2,M-20,1,,,
157667,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/157667_200w.jpg,3,2178,https://cpt.tcgcsv.com/m5h2,2022-12-10T16:12:39.603,1,0.15,0.55,1.19,0.55,0.44,Reverse Holofoil,"<strong>Ability — Roto Motor</strong>
<br>If you have 9 or more Pokemon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokemon's attacks.",50/156,Uncommon,Lightning,90,Basic,"[LLL] Plasma Slice (120)
<br>This Pokemon can't attack during your next turn.",Fx2,M-20,1,,,
157668,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/157668_200w.jpg,3,2178,https://cpt.tcgcsv.com/n5h2,2025-02-05T21:29:24.833,1,0.21,0.47,1.99,0.49,0.35,Normal,,51/156,Common,Psychic,60,Basic,"[P] Creepy Wind
<br>Your opponent's Active Pokemon is now Confused.",Lx2,F-20,1,[1] Hang Down (10),,
157668,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/157668_200w.jpg,3,2178,https://cpt.tcgcsv.com/n5h2,2025-02-05T21:29:24.833,1,1.4,1.54,1.67,1.4,,Reverse Holofoil,,51/156,Common,Psychic,60,Basic,"[P] Creepy Wind
<br>Your opponent's Active Pokemon is now Confused.",Lx2,F-20,1,[1] Hang Down (10),,
157669,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/157669_200w.jpg,3,2178,https://cpt.tcgcsv.com/p5h2,2022-12-05T20:04:30.633,1,0.04,0.25,1.49,0.23,0.24,Normal,,52/156,Uncommon,Psychic,110,Stage 1,"[2] Damage Transport
<br>Move 4 damage counters from each of your Pokemon to your opponent's Active Pokemon.",Lx2,F-20,1,"[2P] Wind Wheel (80)
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",,
157669,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/157669_200w.jpg,3,2178,https://cpt.tcgcsv.com/p5h2,2022-12-05T20:04:30.633,1,0.19,0.44,2.28,0.33,,Reverse Holofoil,,52/156,Uncommon,Psychic,110,Stage 1,"[2] Damage Transport
<br>Move 4 damage counters from each of your Pokemon to your opponent's Active Pokemon.",Lx2,F-20,1,"[2P] Wind Wheel (80)
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",,
157670,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/157670_200w.jpg,3,2178,https://cpt.tcgcsv.com/q5h2,2025-12-10T23:18:48.21,1,0.02,0.2,1.49,0.18,,Normal,,53/156,Uncommon,Psychic,70,Basic,"[1] Lightless World
<br>Put 2 Supporter cards from your discard pile into your hand.",None,None,1,"[1] Terrify 
<br>If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.",,
157670,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/157670_200w.jpg,3,2178,https://cpt.tcgcsv.com/q5h2,2025-12-10T23:18:48.21,1,0.2,0.48,2.99,0.41,0.4,Reverse Holofoil,,53/156,Uncommon,Psychic,70,Basic,"[1] Lightless World
<br>Put 2 Supporter cards from your discard pile into your hand.",None,None,1,"[1] Terrify 
<br>If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.",,
157671,Skorupi,Skorupi,https://tcgplayer-cdn.tcgplayer.com/product/157671_200w.jpg,3,2178,https://cpt.tcgcsv.com/r5h2,2022-12-05T20:04:43.033,1,0.13,0.4,1.99,0.37,,Reverse Holofoil,,54/156,Common,Psychic,80,Basic,"[P] Hone Claws
<br>During your next turn, this Pokemon's Pierce attack's base damage is 90.",Px2,None,2,[PP] Pierce (30),,
157671,Skorupi,Skorupi,https://tcgplayer-cdn.tcgplayer.com/product/157671_200w.jpg,3,2178,https://cpt.tcgcsv.com/r5h2,2022-12-05T20:04:43.033,1,0.03,0.2,5.05,0.15,,Normal,,54/156,Common,Psychic,80,Basic,"[P] Hone Claws
<br>During your next turn, this Pokemon's Pierce attack's base damage is 90.",Px2,None,2,[PP] Pierce (30),,
157672,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/157672_200w.jpg,3,2178,https://cpt.tcgcsv.com/s5h2,2026-03-06T20:08:25.973,1,0.25,0.55,2.47,0.55,,Reverse Holofoil,,55/156,Rare,Psychic,130,Stage 1,"[PPPP] Dangerous Stinger (100)
<br>Your opponent's Active Pokemon is now Paralyzed and Poisoned.",Px2,None,3,,,
157672,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/157672_200w.jpg,3,2178,https://cpt.tcgcsv.com/s5h2,2026-03-06T20:08:25.973,1,0.12,0.32,1.93,0.35,0.25,Normal,,55/156,Rare,Psychic,130,Stage 1,"[PPPP] Dangerous Stinger (100)
<br>Your opponent's Active Pokemon is now Paralyzed and Poisoned.",Px2,None,3,,,
157673,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/157673_200w.jpg,3,2178,https://cpt.tcgcsv.com/t5h2,2023-03-01T04:35:25.807,1,0.18,0.35,1.53,0.26,0.3,Reverse Holofoil,,56/156,Common,Psychic,60,Basic,"[P] Swagger (10)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Px2,None,1,,,
157673,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/157673_200w.jpg,3,2178,https://cpt.tcgcsv.com/t5h2,2023-03-01T04:35:25.807,1,0.02,0.18,1.49,0.17,,Normal,,56/156,Common,Psychic,60,Basic,"[P] Swagger (10)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Px2,None,1,,,
157674,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/157674_200w.jpg,3,2178,https://cpt.tcgcsv.com/v5h2,2025-02-05T21:29:25.027,1,0.19,0.45,2.99,0.43,,Reverse Holofoil,,57/156,Rare,Psychic,100,Stage 1,"[P] Poison Jab (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,2,"[2] Exact Revenge (50+)
<br>If any of your Fighting Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 70 more damage.",,
157674,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/157674_200w.jpg,3,2178,https://cpt.tcgcsv.com/v5h2,2025-02-05T21:29:25.027,1,0.07,0.26,2.34,0.25,,Normal,,57/156,Rare,Psychic,100,Stage 1,"[P] Poison Jab (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,2,"[2] Exact Revenge (50+)
<br>If any of your Fighting Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 70 more damage.",,
157675,Giratina Prism Star,Giratina Prism Star,https://tcgplayer-cdn.tcgplayer.com/product/157675_200w.jpg,3,2178,https://cpt.tcgcsv.com/w5h2,2025-11-21T03:07:16.587,1,5.99,15.94,96.95,14.13,16.05,Holofoil,"<strong>Ability — Chaotic Star</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach 2 Psychic Energy cards from your hand to it.",58/156,Prism Rare,Psychic,160,Basic,"[PPPP] Crisis Drive (160)
<br>Discard 2 Energy from this Pokemon.",Dx2,F-20,2,,,
157676,Cresselia,Cresselia,https://tcgplayer-cdn.tcgplayer.com/product/157676_200w.jpg,3,2178,https://cpt.tcgcsv.com/x5h2,2026-01-23T20:28:05.523,1,0.68,0.89,3.99,0.88,,Reverse Holofoil,,59/156,Holo Rare,Psychic,120,Basic,"[P] Lunar Payback
<br>Discard an Energy from this Pokemon. If you do, switch all damage counters on this Pokemon with those on your opponent's Active Pokemon.",Px2,None,1,"[1PP] Psychic (60+)
<br>This attack does 20 more damage times the amount of Energy attached to your opponent's Active Pokemon.",,
157676,Cresselia,Cresselia,https://tcgplayer-cdn.tcgplayer.com/product/157676_200w.jpg,3,2178,https://cpt.tcgcsv.com/x5h2,2026-01-23T20:28:05.523,1,0.42,0.8,3.93,0.85,2.99,Holofoil,,59/156,Holo Rare,Psychic,120,Basic,"[P] Lunar Payback
<br>Discard an Energy from this Pokemon. If you do, switch all damage counters on this Pokemon with those on your opponent's Active Pokemon.",Px2,None,1,"[1PP] Psychic (60+)
<br>This attack does 20 more damage times the amount of Energy attached to your opponent's Active Pokemon.",,
