productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
178859,Blacephalon GX (Secret),Blacephalon GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/178859_200w.jpg,3,2328,https://cpt.tcgcsv.com/czr2,2022-12-07T21:46:29.893,1,,19.99,46.36,249.99,36.13,,Holofoil,219/214,Secret Rare,Fire,180,Basic,"[R] Bursting Burn
<br>Your opponent’s Active Pokemon is now Burned and Confused.","[RR] Mind Blown (50x)
<br>Put any amount of Fire Energy attached to your Pokemon in the Lost Zone. This attack does 50 damage for each card put into the Lost Zone this way.",Wx2,None,2,"<span style=""color:DarkRed""><strong>[R] Burst GX</strong>
<br>Discard 1 of your Prize cards. If that card is an Energy, attach it to 1 of your Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
178860,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/178860_200w.jpg,3,2328,https://cpt.tcgcsv.com/dzr2,2022-12-07T21:18:07.283,1,"<strong>Ability — Secret Alleyway</strong>
<br>If you have any Fairy Pokemon in play, this Pokemon has no Retreat Cost.",1.44,1.65,5.99,1.69,,Reverse Holofoil,53/214,Common,Water,60,Basic,[2] Gnaw (20),,Mx2,None,1,,
178860,Alolan Vulpix,Alolan Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/178860_200w.jpg,3,2328,https://cpt.tcgcsv.com/dzr2,2022-12-07T21:18:07.283,1,"<strong>Ability — Secret Alleyway</strong>
<br>If you have any Fairy Pokemon in play, this Pokemon has no Retreat Cost.",0.15,0.55,2.99,0.56,0.88,Normal,53/214,Common,Water,60,Basic,[2] Gnaw (20),,Mx2,None,1,,
178861,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/178861_200w.jpg,3,2328,https://cpt.tcgcsv.com/fzr2,2022-12-07T21:18:14.507,1,,21.21,29.98,31.0,11.86,,Reverse Holofoil,54/214,Common,Water,70,Basic,"[1] Yawn
<br>Your opponent’s Active Pokemon is now Asleep.",,Gx2,None,1,,
178861,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/178861_200w.jpg,3,2328,https://cpt.tcgcsv.com/fzr2,2022-12-07T21:18:14.507,1,,0.85,1.29,96.95,1.31,10.6,Normal,54/214,Common,Water,70,Basic,"[1] Yawn
<br>Your opponent’s Active Pokemon is now Asleep.",,Gx2,None,1,,
178862,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/178862_200w.jpg,3,2328,https://cpt.tcgcsv.com/gzr2,2022-12-07T21:18:22.907,1,,0.5,0.98,8.99,0.95,,Normal,55/214,Rare,Water,120,Stage 1,"[W] Memory Melt
<br>Look at your opponent's hand and put a card you find there in the Lost Zone.","[3] Psychic (60+)
<br>This attack does 20 more damage times the number of Energy attached to your opponent’s Active Pokemon.",Gx2,None,2,,
178862,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/178862_200w.jpg,3,2328,https://cpt.tcgcsv.com/gzr2,2022-12-07T21:18:22.907,1,,6.74,8.27,9.8,3.92,,Reverse Holofoil,55/214,Rare,Water,120,Stage 1,"[W] Memory Melt
<br>Look at your opponent's hand and put a card you find there in the Lost Zone.","[3] Psychic (60+)
<br>This attack does 20 more damage times the number of Energy attached to your opponent’s Active Pokemon.",Gx2,None,2,,
178863,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/178863_200w.jpg,3,2328,https://cpt.tcgcsv.com/hzr2,2025-11-29T04:05:32.287,1,"<strong>Ability — Go for a Swim</strong>
<br>Once during your turn <em>(before your attack)</em> you may look at the top 2 cards of your deck and return them to the top of your deck in any order.",0.75,2.03,14.99,2.01,14.99,Normal,56/214,Rare,Water,120,Stage 1,"[1W] Ice Beam (50)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",,Mx2,None,2,,
178863,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/178863_200w.jpg,3,2328,https://cpt.tcgcsv.com/hzr2,2025-11-29T04:05:32.287,1,"<strong>Ability — Go for a Swim</strong>
<br>Once during your turn <em>(before your attack)</em> you may look at the top 2 cards of your deck and return them to the top of your deck in any order.",2.13,7.98,29.99,4.3,,Reverse Holofoil,56/214,Rare,Water,120,Stage 1,"[1W] Ice Beam (50)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",,Mx2,None,2,,
178864,Delibird,Delibird,https://tcgplayer-cdn.tcgplayer.com/product/178864_200w.jpg,3,2328,https://cpt.tcgcsv.com/jzr2,2022-12-07T21:18:37.413,1,,0.05,0.25,1.52,0.22,0.24,Normal,57/214,Uncommon,Water,90,Basic,"[1] Happy Delivery
<br>Choose any number of your Benched Pokemon that don't already have a Pokemon Tool attached to them. For each of those Pokemon, search your deck for a Pokemon Tool card and attach it to that Pokemon. Then, shuffle your deck.",[2] Flap (30),Mx2,None,1,,
178864,Delibird,Delibird,https://tcgplayer-cdn.tcgplayer.com/product/178864_200w.jpg,3,2328,https://cpt.tcgcsv.com/jzr2,2022-12-07T21:18:37.413,1,,0.25,0.5,1.0,0.55,,Reverse Holofoil,57/214,Uncommon,Water,90,Basic,"[1] Happy Delivery
<br>Choose any number of your Benched Pokemon that don't already have a Pokemon Tool attached to them. For each of those Pokemon, search your deck for a Pokemon Tool card and attach it to that Pokemon. Then, shuffle your deck.",[2] Flap (30),Mx2,None,1,,
178865,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/178865_200w.jpg,3,2328,https://cpt.tcgcsv.com/kzr2,2025-11-21T00:44:47.713,1,"<strong>Ability — Mantine Surf</strong>
<br>If this Pokemon has any Energy attached to it, this Pokemon has no Retreat Cost.",0.03,0.21,1.49,0.19,0.12,Normal,58/214,Uncommon,Water,120,Basic,[1WW] Surf (100),,Lx2,F-20,1,,
178865,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/178865_200w.jpg,3,2328,https://cpt.tcgcsv.com/kzr2,2025-11-21T00:44:47.713,1,"<strong>Ability — Mantine Surf</strong>
<br>If this Pokemon has any Energy attached to it, this Pokemon has no Retreat Cost.",0.1,0.38,1.49,0.35,0.33,Reverse Holofoil,58/214,Uncommon,Water,120,Basic,[1WW] Surf (100),,Lx2,F-20,1,,
178866,Suicune,Suicune,https://tcgplayer-cdn.tcgplayer.com/product/178866_200w.jpg,3,2328,https://cpt.tcgcsv.com/lzr2,2022-12-07T21:18:54.257,1,"<strong>Ability — Frozen Flow</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is your Active Pokemon, you may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.",1.77,4.49,136.19,2.93,,Reverse Holofoil,59/214,Holo Rare,Water,110,Basic,"[2W] Aurora Gain (70)
<br>Heal 30 damage from this Pokemon.",,Gx2,None,1,,
178866,Suicune,Suicune,https://tcgplayer-cdn.tcgplayer.com/product/178866_200w.jpg,3,2328,https://cpt.tcgcsv.com/lzr2,2022-12-07T21:18:54.257,1,"<strong>Ability — Frozen Flow</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is your Active Pokemon, you may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.",1.66,2.87,5.99,2.88,,Holofoil,59/214,Holo Rare,Water,110,Basic,"[2W] Aurora Gain (70)
<br>Heal 30 damage from this Pokemon.",,Gx2,None,1,,
178867,Suicune GX,Suicune GX,https://tcgplayer-cdn.tcgplayer.com/product/178867_200w.jpg,3,2328,https://cpt.tcgcsv.com/mzr2,2026-01-06T14:49:01.447,1,"<strong>Ability — Phantom Winds</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is on your Bench, you may shuffle this Pokemon and all cards attached to it into your deck.",3.5,6.49,19.99,5.9,8.26,Holofoil,60/214,Ultra Rare,Water,180,Basic,"[1WW] Cure Stream (120)
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 30 less damage.","<span style=""color:Teal""><strong>[1WW] Brinciles GX (150)</strong>
<br>Switch this Pokemon with 1 of your Benched Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,None,2,,
178868,Suicune GX (Full Art),Suicune GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/178868_200w.jpg,3,2328,https://cpt.tcgcsv.com/nzr2,2022-12-07T21:43:43.29,1,"<strong>Ability — Phantom Winds</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is on your Bench, you may shuffle this Pokemon and all cards attached to it into your deck.",21.14,26.0,62.5,22.84,,Holofoil,200/214,Ultra Rare,Water,180,Basic,"[1WW] Cure Stream (120)
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 30 less damage.","<span style=""color:Teal""><strong>[1WW] Brinciles GX (150)</strong>
<br>Switch this Pokemon with 1 of your Benched Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,None,2,,
178869,Suicune GX (Secret),Suicune GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/178869_200w.jpg,3,2328,https://cpt.tcgcsv.com/pzr2,2022-12-07T21:46:38.423,1,"<strong>Ability — Phantom Winds</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is on your Bench, you may shuffle this Pokemon and all cards attached to it into your deck.",67.98,89.05,130.93,89.07,,Holofoil,220/214,Secret Rare,Water,180,Basic,"[1WW] Cure Stream (120)
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 30 less damage.","<span style=""color:Teal""><strong>[1WW] Brinciles GX (150)</strong>
<br>Switch this Pokemon with 1 of your Benched Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,None,2,,
178870,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/178870_200w.jpg,3,2328,https://cpt.tcgcsv.com/qzr2,2025-10-31T19:16:35.807,1,,0.02,0.2,1.49,0.17,,Normal,61/214,Common,Water,70,Basic,"[1] Secondary Chills
<br>You can use this attack only if you go second, and only on your first turn. Your opponent's Active Pokemon is now Paralyzed.",[2] Beat (20),Mx2,None,2,,
178870,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/178870_200w.jpg,3,2328,https://cpt.tcgcsv.com/qzr2,2025-10-31T19:16:35.807,1,,0.15,0.36,1.49,0.36,,Reverse Holofoil,61/214,Common,Water,70,Basic,"[1] Secondary Chills
<br>You can use this attack only if you go second, and only on your first turn. Your opponent's Active Pokemon is now Paralyzed.",[2] Beat (20),Mx2,None,2,,
178871,Beartic,Beartic,https://tcgplayer-cdn.tcgplayer.com/product/178871_200w.jpg,3,2328,https://cpt.tcgcsv.com/rzr2,2022-12-07T21:19:24.133,1,,0.45,0.62,1.99,0.52,,Reverse Holofoil,62/214,Rare,Water,140,Stage 1,"[2W] Resolute Claws (60+)
<br>If your opponent’s Active Pokemon is a Pokemon-GX or Pokemon-EX, this attack does 60 more damage <em>(before applying Weakness and Resistance)</em>.","[3W] Blizzard Burn (150)
<br>This Pokemon can’t attack during your next turn.",Mx2,None,3,,
178871,Beartic,Beartic,https://tcgplayer-cdn.tcgplayer.com/product/178871_200w.jpg,3,2328,https://cpt.tcgcsv.com/rzr2,2022-12-07T21:19:24.133,1,,0.11,0.33,1.67,0.26,0.3,Normal,62/214,Rare,Water,140,Stage 1,"[2W] Resolute Claws (60+)
<br>If your opponent’s Active Pokemon is a Pokemon-GX or Pokemon-EX, this attack does 60 more damage <em>(before applying Weakness and Resistance)</em>.","[3W] Blizzard Burn (150)
<br>This Pokemon can’t attack during your next turn.",Mx2,None,3,,
178872,White Kyurem,White Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/178872_200w.jpg,3,2328,https://cpt.tcgcsv.com/szr2,2022-12-07T21:19:34.793,1,,0.9,1.27,5.99,1.33,,Holofoil,63/214,Holo Rare,Water,130,Basic,"[2] Field Crush (30)
<br>If your opponent has a Stadium card in play, discard it.","[1WW] Freezing Flames (80+)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 80 more damage.",Mx2,None,3,,
178872,White Kyurem,White Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/178872_200w.jpg,3,2328,https://cpt.tcgcsv.com/szr2,2022-12-07T21:19:34.793,1,,0.99,1.2,5.0,1.2,,Reverse Holofoil,63/214,Holo Rare,Water,130,Basic,"[2] Field Crush (30)
<br>If your opponent has a Stadium card in play, discard it.","[1WW] Freezing Flames (80+)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 80 more damage.",Mx2,None,3,,
178873,Popplio (64),Popplio 64,https://tcgplayer-cdn.tcgplayer.com/product/178873_200w.jpg,3,2328,https://cpt.tcgcsv.com/tzr2,2025-10-31T19:16:36.15,1,,0.05,0.24,2.0,0.22,,Normal,64/214,Common,Water,60,Basic,"[1W] Disarming Voice (20)
<br>Flip a coin. If heads, your opponent’s Active Pokémon is now Confused.",,Gx2,None,1,,
178873,Popplio (64),Popplio 64,https://tcgplayer-cdn.tcgplayer.com/product/178873_200w.jpg,3,2328,https://cpt.tcgcsv.com/tzr2,2025-10-31T19:16:36.15,1,,0.21,0.43,1.53,0.45,,Reverse Holofoil,64/214,Common,Water,60,Basic,"[1W] Disarming Voice (20)
<br>Flip a coin. If heads, your opponent’s Active Pokémon is now Confused.",,Gx2,None,1,,
178874,Popplio (65),Popplio 65,https://tcgplayer-cdn.tcgplayer.com/product/178874_200w.jpg,3,2328,https://cpt.tcgcsv.com/vzr2,2025-10-31T19:16:36.07,1,,0.09,0.25,5.14,0.26,,Normal,65/214,Common,Water,70,Basic,"[W] Blot (10)
<br>Heal 10 damage from this Pokemon.",,Gx2,None,1,,
178874,Popplio (65),Popplio 65,https://tcgplayer-cdn.tcgplayer.com/product/178874_200w.jpg,3,2328,https://cpt.tcgcsv.com/vzr2,2025-10-31T19:16:36.07,1,,0.23,0.49,1.51,0.48,,Reverse Holofoil,65/214,Common,Water,70,Basic,"[W] Blot (10)
<br>Heal 10 damage from this Pokemon.",,Gx2,None,1,,
178875,Brionne,Brionne,https://tcgplayer-cdn.tcgplayer.com/product/178875_200w.jpg,3,2328,https://cpt.tcgcsv.com/wzr2,2023-06-11T08:38:42.707,1,,0.25,0.58,1.99,0.64,,Normal,66/214,Uncommon,Water,90,Stage 1,"[W] Captivate
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",[W] Water Gun (20),Gx2,None,2,,
178875,Brionne,Brionne,https://tcgplayer-cdn.tcgplayer.com/product/178875_200w.jpg,3,2328,https://cpt.tcgcsv.com/wzr2,2023-06-11T08:38:42.707,1,,0.87,7.97,19.98,4.33,,Reverse Holofoil,66/214,Uncommon,Water,90,Stage 1,"[W] Captivate
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",[W] Water Gun (20),Gx2,None,2,,
178876,Primarina,Primarina,https://tcgplayer-cdn.tcgplayer.com/product/178876_200w.jpg,3,2328,https://cpt.tcgcsv.com/xzr2,2024-10-17T04:45:07.467,1,"<strong>Ability — Harmonics</strong>
<br>Whenever you attach an Energy card from your hand to 1 of your Pokemon, except with an attack, Ability, or Trainer card, attach up to 2 Energy cards to that Pokemon instead of 1.",0.5,1.05,1.99,1.1,,Reverse Holofoil,67/214,Rare,Water,150,Stage 2,"[2W] Hypnosplash (80)
<br>Your opponent’s Active Pokemon is now Asleep.",,Gx2,None,1,,
178876,Primarina,Primarina,https://tcgplayer-cdn.tcgplayer.com/product/178876_200w.jpg,3,2328,https://cpt.tcgcsv.com/xzr2,2024-10-17T04:45:07.467,1,"<strong>Ability — Harmonics</strong>
<br>Whenever you attach an Energy card from your hand to 1 of your Pokemon, except with an attack, Ability, or Trainer card, attach up to 2 Energy cards to that Pokemon instead of 1.",0.28,0.57,2.99,0.7,0.5,Normal,67/214,Rare,Water,150,Stage 2,"[2W] Hypnosplash (80)
<br>Your opponent’s Active Pokemon is now Asleep.",,Gx2,None,1,,
178877,Mareanie (68),Mareanie 68,https://tcgplayer-cdn.tcgplayer.com/product/178877_200w.jpg,3,2328,https://cpt.tcgcsv.com/zzr2,2025-02-07T20:00:23.167,1,,0.2,0.36,1.49,0.31,,Reverse Holofoil,68/214,Common,Water,50,Basic,"[W] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",,Gx2,None,2,,
178877,Mareanie (68),Mareanie 68,https://tcgplayer-cdn.tcgplayer.com/product/178877_200w.jpg,3,2328,https://cpt.tcgcsv.com/zzr2,2025-02-07T20:00:23.167,1,,0.03,0.2,1.49,0.14,,Normal,68/214,Common,Water,50,Basic,"[W] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage for each heads.",,Gx2,None,2,,
178878,Toxapex,Toxapex,https://tcgplayer-cdn.tcgplayer.com/product/178878_200w.jpg,3,2328,https://cpt.tcgcsv.com/Bzr2,2025-12-10T22:45:13.393,1,,0.34,0.5,1.0,0.56,,Reverse Holofoil,69/214,Rare,Water,120,Stage 1,"[W] Poison Sting
<br>Your opponent’s Active Pokemon is now Poisoned.","[WW] Venom Fever (50x)
<br>If your opponent’s Active Pokemon is Poisoned, this attack does 50 damage for each damage counter on that Pokemon.",Gx2,None,3,,
178878,Toxapex,Toxapex,https://tcgplayer-cdn.tcgplayer.com/product/178878_200w.jpg,3,2328,https://cpt.tcgcsv.com/Bzr2,2025-12-10T22:45:13.393,1,,0.19,0.5,1.76,0.49,,Normal,69/214,Rare,Water,120,Stage 1,"[W] Poison Sting
<br>Your opponent’s Active Pokemon is now Poisoned.","[WW] Venom Fever (50x)
<br>If your opponent’s Active Pokemon is Poisoned, this attack does 50 damage for each damage counter on that Pokemon.",Gx2,None,3,,
178879,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/178879_200w.jpg,3,2328,https://cpt.tcgcsv.com/Czr2,2025-02-07T20:00:23.34,1,,0.02,0.18,1.49,0.11,,Normal,70/214,Common,Water,90,Basic,"[W] Mind Bend (20)
<br>Your opponent’s Active Pokemon is now Confused.","[1W] Follow The Wounded
<br>This attack does 60 damage to 1 of your opponent’s Benched Pokemon that already has any damage counters on it. <em>(Don’t apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
178879,Bruxish,Bruxish,https://tcgplayer-cdn.tcgplayer.com/product/178879_200w.jpg,3,2328,https://cpt.tcgcsv.com/Czr2,2025-02-07T20:00:23.34,1,,0.1,0.34,2.26,0.31,,Reverse Holofoil,70/214,Common,Water,90,Basic,"[W] Mind Bend (20)
<br>Your opponent’s Active Pokemon is now Confused.","[1W] Follow The Wounded
<br>This attack does 60 damage to 1 of your opponent’s Benched Pokemon that already has any damage counters on it. <em>(Don’t apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
178880,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/178880_200w.jpg,3,2328,https://cpt.tcgcsv.com/Dzr2,2022-12-07T21:20:34.51,1,,0.12,0.4,1.54,0.4,,Reverse Holofoil,71/214,Uncommon,Lightning,80,Basic,"[1L] Thundershock (30)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",,Fx2,M-20,2,,
178880,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/178880_200w.jpg,3,2328,https://cpt.tcgcsv.com/Dzr2,2022-12-07T21:20:34.51,1,,0.05,0.25,1.49,0.22,0.24,Normal,71/214,Uncommon,Lightning,80,Basic,"[1L] Thundershock (30)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",,Fx2,M-20,2,,
178881,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/178881_200w.jpg,3,2328,https://cpt.tcgcsv.com/Fzr2,2022-12-07T21:20:42.877,1,,0.24,0.4,1.49,0.37,,Normal,72/214,Rare,Lightning,140,Stage 1,"[1] Elecharge 
<br>Search your deck for up to 2 Lightning Energy cards and attach them to this Pokemon. Then, shuffle your deck.","[1LLL] High-Voltage Knuckle (190)
<br>Discard 3 Energy from this Pokemon.",Fx2,M-20,4,,
178881,Electivire,Electivire,https://tcgplayer-cdn.tcgplayer.com/product/178881_200w.jpg,3,2328,https://cpt.tcgcsv.com/Fzr2,2022-12-07T21:20:42.877,1,,0.2,0.6,0.99,0.64,,Reverse Holofoil,72/214,Rare,Lightning,140,Stage 1,"[1] Elecharge 
<br>Search your deck for up to 2 Lightning Energy cards and attach them to this Pokemon. Then, shuffle your deck.","[1LLL] High-Voltage Knuckle (190)
<br>Discard 3 Energy from this Pokemon.",Fx2,M-20,4,,
178882,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/178882_200w.jpg,3,2328,https://cpt.tcgcsv.com/Gzr2,2025-02-07T20:00:23.4,1,,0.05,0.2,1.49,0.15,,Normal,73/214,Common,Lightning,60,Basic,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",[1L] Lightning Ball (20),Fx2,M-20,1,,
178882,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/178882_200w.jpg,3,2328,https://cpt.tcgcsv.com/Gzr2,2025-02-07T20:00:23.4,1,,0.12,0.33,1.49,0.33,,Reverse Holofoil,73/214,Common,Lightning,60,Basic,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",[1L] Lightning Ball (20),Fx2,M-20,1,,
178883,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/178883_200w.jpg,3,2328,https://cpt.tcgcsv.com/Hzr2,2026-02-28T04:13:16.073,1,,0.2,0.6,1.44,0.59,,Reverse Holofoil,74/214,Rare,Lightning,110,Stage 1,"[1] Salvage
<br>Shuffle 4 Item cards from your discard pile into your deck.","[1L] Signal Beam (50)
<br>Your opponent’s Active Pokemon is now Confused.",Fx2,M-20,2,,
178883,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/178883_200w.jpg,3,2328,https://cpt.tcgcsv.com/Hzr2,2026-02-28T04:13:16.073,1,,0.18,0.43,1.77,0.39,0.33,Normal,74/214,Rare,Lightning,110,Stage 1,"[1] Salvage
<br>Shuffle 4 Item cards from your discard pile into your deck.","[1L] Signal Beam (50)
<br>Your opponent’s Active Pokemon is now Confused.",Fx2,M-20,2,,
178884,Mareep (75),Mareep 75,https://tcgplayer-cdn.tcgplayer.com/product/178884_200w.jpg,3,2328,https://cpt.tcgcsv.com/Jzr2,2023-12-17T06:28:08.417,1,"<strong>Ability — Fluffy Pillow</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is your Active Pokemon, you may leave your opponent's Active Pokemon Asleep.",0.2,1.07,19.5,1.13,1.47,Normal,75/214,Common,Lightning,50,Basic,[2] Tackle (20),,Fx2,M-20,1,,
178884,Mareep (75),Mareep 75,https://tcgplayer-cdn.tcgplayer.com/product/178884_200w.jpg,3,2328,https://cpt.tcgcsv.com/Jzr2,2023-12-17T06:28:08.417,1,"<strong>Ability — Fluffy Pillow</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokemon is your Active Pokemon, you may leave your opponent's Active Pokemon Asleep.",1.85,2.51,5.5,2.57,,Reverse Holofoil,75/214,Common,Lightning,50,Basic,[2] Tackle (20),,Fx2,M-20,1,,
178885,Mareep (76),Mareep 76,https://tcgplayer-cdn.tcgplayer.com/product/178885_200w.jpg,3,2328,https://cpt.tcgcsv.com/Kzr2,2025-02-07T20:00:23.48,1,,0.2,0.53,1.49,0.45,,Reverse Holofoil,76/214,Common,Lightning,60,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Fx2,M-20,1,,
178885,Mareep (76),Mareep 76,https://tcgplayer-cdn.tcgplayer.com/product/178885_200w.jpg,3,2328,https://cpt.tcgcsv.com/Kzr2,2025-02-07T20:00:23.48,1,,0.05,0.25,1.53,0.24,,Normal,76/214,Common,Lightning,60,Basic,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Fx2,M-20,1,,
178886,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/178886_200w.jpg,3,2328,https://cpt.tcgcsv.com/Lzr2,2025-02-07T20:00:23.543,1,,0.29,0.54,1.49,0.51,,Reverse Holofoil,77/214,Uncommon,Lightning,80,Stage 1,"[LL] Signal Beam (40)
<br>Your opponent’s Active Pokemon is now Confused.",,Fx2,M-20,1,,
178886,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/178886_200w.jpg,3,2328,https://cpt.tcgcsv.com/Lzr2,2025-02-07T20:00:23.543,1,,0.1,0.25,1.49,0.25,,Normal,77/214,Uncommon,Lightning,80,Stage 1,"[LL] Signal Beam (40)
<br>Your opponent’s Active Pokemon is now Confused.",,Fx2,M-20,1,,
178887,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/178887_200w.jpg,3,2328,https://cpt.tcgcsv.com/Mzr2,2023-12-12T11:05:59.403,1,"<strong>Ability — Unseen Flash</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 Lightning Energy from your hand in the Lost Zone. If you do, your opponent's Active Pokemon is now Paralyzed.",0.8,1.05,2.0,1.09,,Holofoil,78/214,Holo Rare,Lightning,150,Stage 2,"[LL] Split Bomb
<br>This attack does 50 damage to 2 of your opponent’s Pokemon. <em>(Don’t apply Weakness and Resistance for Benched Pokemon)</em>.",,Fx2,M-20,2,,
178887,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/178887_200w.jpg,3,2328,https://cpt.tcgcsv.com/Mzr2,2023-12-12T11:05:59.403,1,"<strong>Ability — Unseen Flash</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 Lightning Energy from your hand in the Lost Zone. If you do, your opponent's Active Pokemon is now Paralyzed.",1.04,1.45,2.46,1.31,,Reverse Holofoil,78/214,Holo Rare,Lightning,150,Stage 2,"[LL] Split Bomb
<br>This attack does 50 damage to 2 of your opponent’s Pokemon. <em>(Don’t apply Weakness and Resistance for Benched Pokemon)</em>.",,Fx2,M-20,2,,
178888,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/178888_200w.jpg,3,2328,https://cpt.tcgcsv.com/Nzr2,2026-02-18T12:29:14.423,1,,1.15,1.65,3.0,1.73,,Reverse Holofoil,79/214,Rare,Lightning,120,Basic,"[1L] Lost Voltage (30+)
<br>If you have any Lightning Energy in the Lost Zone, this attack does 90 more damage.",,Fx2,M-20,2,,
178888,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/178888_200w.jpg,3,2328,https://cpt.tcgcsv.com/Nzr2,2026-02-18T12:29:14.423,1,,0.75,1.22,2.35,1.01,,Normal,79/214,Rare,Lightning,120,Basic,"[1L] Lost Voltage (30+)
<br>If you have any Lightning Energy in the Lost Zone, this attack does 90 more damage.",,Fx2,M-20,2,,
178889,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/178889_200w.jpg,3,2328,https://cpt.tcgcsv.com/Pzr2,2025-10-31T19:16:36.243,1,,0.15,0.41,1.99,0.42,,Normal,80/214,Common,Lightning,70,Basic,"[L] Overshort (20+)
<br>Before doing damage, discard all Pokemon Tool cards from your opponent's Active Pokemon. If you discarded a Pokemon Tool card in this way, this attack does 40 more damage, and your opponent's Active Pokemon is now Paralyzed.",,Fx2,M-20,1,,
