productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
117767,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/117767_200w.jpg,3,1780,https://cpt.tcgcsv.com/m7Z,2026-01-28T03:59:31.137,1,0.14,0.27,4.0,0.26,,Normal,"<b>Ability — Wormadam First</b>
<br>As often as you like during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Wormadam to another of your Pokemon.",4/124,Rare,Grass,90,Stage 1,[3] Gust (60),Lx2,F-20,0,,
117767,Mothim,Mothim,https://tcgplayer-cdn.tcgplayer.com/product/117767_200w.jpg,3,1780,https://cpt.tcgcsv.com/m7Z,2026-01-28T03:59:31.137,1,0.16,0.55,2.99,0.62,,Reverse Holofoil,"<b>Ability — Wormadam First</b>
<br>As often as you like during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Wormadam to another of your Pokemon.",4/124,Rare,Grass,90,Stage 1,[3] Gust (60),Lx2,F-20,0,,
117768,Snivy,Snivy,https://tcgplayer-cdn.tcgplayer.com/product/117768_200w.jpg,3,1780,https://cpt.tcgcsv.com/n7Z,2026-03-09T13:52:10.14,1,0.03,0.2,19.5,0.22,0.21,Normal,,5/124,Common,Grass,60,Basic,"[G] Blot (10)
<br>Heal 10 damage from this Pokemon.",Rx2,None,1,,
117768,Snivy,Snivy,https://tcgplayer-cdn.tcgplayer.com/product/117768_200w.jpg,3,1780,https://cpt.tcgcsv.com/n7Z,2026-03-09T13:52:10.14,1,0.2,0.4,2.0,0.38,0.33,Reverse Holofoil,,5/124,Common,Grass,60,Basic,"[G] Blot (10)
<br>Heal 10 damage from this Pokemon.",Rx2,None,1,,
117769,Servine,Servine,https://tcgplayer-cdn.tcgplayer.com/product/117769_200w.jpg,3,1780,https://cpt.tcgcsv.com/p7Z,2026-01-28T04:10:26.297,1,0.06,0.27,2.31,0.24,,Normal,"<b>Ability — Serpentine Strangle</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",6/124,Uncommon,Grass,70,Stage 1,[G] Vine Whip (20),Rx2,None,1,,
117769,Servine,Servine,https://tcgplayer-cdn.tcgplayer.com/product/117769_200w.jpg,3,1780,https://cpt.tcgcsv.com/p7Z,2026-01-28T04:10:26.297,1,0.35,0.86,2.99,0.87,,Reverse Holofoil,"<b>Ability — Serpentine Strangle</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",6/124,Uncommon,Grass,70,Stage 1,[G] Vine Whip (20),Rx2,None,1,,
117770,Serperior,Serperior,https://tcgplayer-cdn.tcgplayer.com/product/117770_200w.jpg,3,1780,https://cpt.tcgcsv.com/q7Z,2025-11-22T03:09:37.607,1,0.2,0.5,19.5,0.55,0.4,Normal,,7/124,Rare,Grass,140,Stage 2,"[1] Coil (40)
<br>During your next turn, this Pokemon's attacks do 60 more damage to your opponent's Active Pokemon <i>(before applying Weakness and Resistance)</i>.",Rx2,None,2,"[G] Slashing Strike (80)
<br>This Pokemon can't use Slashing Strike during your next turn.",
117770,Serperior,Serperior,https://tcgplayer-cdn.tcgplayer.com/product/117770_200w.jpg,3,1780,https://cpt.tcgcsv.com/q7Z,2025-11-22T03:09:37.607,1,0.48,0.98,3.0,0.97,,Reverse Holofoil,,7/124,Rare,Grass,140,Stage 2,"[1] Coil (40)
<br>During your next turn, this Pokemon's attacks do 60 more damage to your opponent's Active Pokemon <i>(before applying Weakness and Resistance)</i>.",Rx2,None,2,"[G] Slashing Strike (80)
<br>This Pokemon can't use Slashing Strike during your next turn.",
117771,Deerling,Deerling,https://tcgplayer-cdn.tcgplayer.com/product/117771_200w.jpg,3,1780,https://cpt.tcgcsv.com/r7Z,2025-12-26T21:49:58.833,1,0.01,0.25,19.5,0.25,0.23,Normal,,8/124,Common,Grass,60,Basic,"[1] Find a Friend
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Rx2,None,1,,
117771,Deerling,Deerling,https://tcgplayer-cdn.tcgplayer.com/product/117771_200w.jpg,3,1780,https://cpt.tcgcsv.com/r7Z,2025-12-26T21:49:58.833,1,0.25,0.56,3.75,0.57,,Reverse Holofoil,,8/124,Common,Grass,60,Basic,"[1] Find a Friend
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Rx2,None,1,,
117772,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/117772_200w.jpg,3,1780,https://cpt.tcgcsv.com/s7Z,2025-11-22T03:04:56.247,1,0.29,0.78,2.0,1.0,0.59,Normal,,9/124,Rare,Fire,120,Basic,[R] Combustion (20),Wx2,F-20,1,"[2RR] Flying Flare (80+)
<br>You may do 40 more damage. If you do, this Pokemon does 20 damage to itself.",
117772,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/117772_200w.jpg,3,1780,https://cpt.tcgcsv.com/s7Z,2025-11-22T03:04:56.247,1,2.99,8.98,14.99,5.85,,Reverse Holofoil,,9/124,Rare,Fire,120,Basic,[R] Combustion (20),Wx2,F-20,1,"[2RR] Flying Flare (80+)
<br>You may do 40 more damage. If you do, this Pokemon does 20 damage to itself.",
117773,Fennekin (10),Fennekin 10,https://tcgplayer-cdn.tcgplayer.com/product/117773_200w.jpg,3,1780,https://cpt.tcgcsv.com/t7Z,2026-01-28T03:50:16.8,1,0.04,0.2,4.0,0.21,,Normal,,10/124,Common,Fire,60,Basic,[R] Will-O-Wisp (10),Wx2,None,1,"[2] Tail Whip
<br>Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.",
117773,Fennekin (10),Fennekin 10,https://tcgplayer-cdn.tcgplayer.com/product/117773_200w.jpg,3,1780,https://cpt.tcgcsv.com/t7Z,2026-01-28T03:50:16.8,1,0.25,0.69,1.5,0.99,,Reverse Holofoil,,10/124,Common,Fire,60,Basic,[R] Will-O-Wisp (10),Wx2,None,1,"[2] Tail Whip
<br>Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.",
117774,Fennekin (11),Fennekin 11,https://tcgplayer-cdn.tcgplayer.com/product/117774_200w.jpg,3,1780,https://cpt.tcgcsv.com/v7Z,2026-03-09T13:49:51.593,1,0.01,0.19,19.5,0.13,0.1,Normal,,11/124,Common,Fire,50,Basic,"[1] Invite Out
<br>Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Wx2,None,1,,
117774,Fennekin (11),Fennekin 11,https://tcgplayer-cdn.tcgplayer.com/product/117774_200w.jpg,3,1780,https://cpt.tcgcsv.com/v7Z,2026-03-09T13:49:51.593,1,0.1,0.36,1.5,0.37,,Reverse Holofoil,,11/124,Common,Fire,50,Basic,"[1] Invite Out
<br>Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.",Wx2,None,1,,
117775,Braixen,Braixen,https://tcgplayer-cdn.tcgplayer.com/product/117775_200w.jpg,3,1780,https://cpt.tcgcsv.com/w7Z,2026-02-27T03:22:04.85,1,0.05,0.24,1.49,0.26,,Normal,,12/124,Uncommon,Fire,80,Stage 1,"[R] Destructive Flame (20)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Wx2,None,1,[2] Crackling Ribbon (30),
117775,Braixen,Braixen,https://tcgplayer-cdn.tcgplayer.com/product/117775_200w.jpg,3,1780,https://cpt.tcgcsv.com/w7Z,2026-02-27T03:22:04.85,1,0.08,0.5,2.55,0.47,0.28,Reverse Holofoil,,12/124,Uncommon,Fire,80,Stage 1,"[R] Destructive Flame (20)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Wx2,None,1,[2] Crackling Ribbon (30),
117776,Delphox,Delphox,https://tcgplayer-cdn.tcgplayer.com/product/117776_200w.jpg,3,1780,https://cpt.tcgcsv.com/x7Z,2026-02-05T21:00:16.9,1,0.17,0.41,5.0,0.38,,Holofoil,,13/124,Holo Rare,Fire,140,Stage 2,"[R] Flickering Flames (40)
<br>Your opponent's Active Pokemon is now Asleep.",Wx2,None,2,"[3] Psystorm (20x)
<br>This attack does 20 damage times the amount of Energy attached to all Pokemon in play.",
117776,Delphox,Delphox,https://tcgplayer-cdn.tcgplayer.com/product/117776_200w.jpg,3,1780,https://cpt.tcgcsv.com/x7Z,2026-02-05T21:00:16.9,1,0.38,0.53,2.79,0.5,,Reverse Holofoil,,13/124,Holo Rare,Fire,140,Stage 2,"[R] Flickering Flames (40)
<br>Your opponent's Active Pokemon is now Asleep.",Wx2,None,2,"[3] Psystorm (20x)
<br>This attack does 20 damage times the amount of Energy attached to all Pokemon in play.",
117777,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/117777_200w.jpg,3,1780,https://cpt.tcgcsv.com/z7Z,2025-11-22T03:08:34.063,1,0.01,0.18,19.5,0.18,0.06,Normal,,15/124,Common,Water,80,Basic,[W] Icy Snow (10),Mx2,None,2,,
117777,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/117777_200w.jpg,3,1780,https://cpt.tcgcsv.com/z7Z,2025-11-22T03:08:34.063,1,0.1,0.29,1.5,0.3,0.32,Reverse Holofoil,,15/124,Common,Water,80,Basic,[W] Icy Snow (10),Mx2,None,2,,
117778,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/117778_200w.jpg,3,1780,https://cpt.tcgcsv.com/B7Z,2026-02-27T05:47:08.303,1,0.03,0.24,4.0,0.24,0.13,Normal,,16/124,Uncommon,Water,120,Stage 1,"[W] Freezing Breath (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, your opponent's Active Pokemon is now Asleep.",Mx2,None,3,[3W] Aurora Beam (100),
117778,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/117778_200w.jpg,3,1780,https://cpt.tcgcsv.com/B7Z,2026-02-27T05:47:08.303,1,0.4,0.95,2.79,0.95,0.55,Reverse Holofoil,,16/124,Uncommon,Water,120,Stage 1,"[W] Freezing Breath (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. If tails, your opponent's Active Pokemon is now Asleep.",Mx2,None,3,[3W] Aurora Beam (100),
117779,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/117779_200w.jpg,3,1780,https://cpt.tcgcsv.com/C7Z,2025-02-05T21:21:35.603,1,0.04,0.22,4.0,0.23,,Normal,,17/124,Uncommon,Water,80,Restored,[W] Water Gun (30),Gx2,None,2,,
117779,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/117779_200w.jpg,3,1780,https://cpt.tcgcsv.com/C7Z,2025-02-05T21:21:35.603,1,0.23,0.62,1.56,0.61,,Reverse Holofoil,,17/124,Uncommon,Water,80,Restored,[W] Water Gun (30),Gx2,None,2,,
117780,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/117780_200w.jpg,3,1780,https://cpt.tcgcsv.com/D7Z,2022-12-20T18:58:12.44,1,0.19,0.39,19.5,0.36,0.28,Normal,"<b>Ability — Restoring Beam</b>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Restored Pokemon and put it onto your Bench. Shuffle your deck afterward.",18/124,Rare,Water,120,Stage 1,[1W] Spinning Attack (60),Gx2,None,2,,
117780,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/117780_200w.jpg,3,1780,https://cpt.tcgcsv.com/D7Z,2022-12-20T18:58:12.44,1,0.2,0.71,2.0,0.68,,Reverse Holofoil,"<b>Ability — Restoring Beam</b>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Restored Pokemon and put it onto your Bench. Shuffle your deck afterward.",18/124,Rare,Water,120,Stage 1,[1W] Spinning Attack (60),Gx2,None,2,,
117781,Omastar BREAK,Omastar BREAK,https://tcgplayer-cdn.tcgplayer.com/product/117781_200w.jpg,3,1780,https://cpt.tcgcsv.com/F7Z,2022-12-20T18:58:22.367,1,1.25,2.32,15.0,2.33,,Holofoil,"<b>Ability — Dangerous Tentacles</b>
<br>Once during your turn <em>(before your attack)</em>, switch 1 of your opponent's Benched Pokemon EX with his or her Active Pokemon.
<br>
<br>Omastar BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",19/124,Rare BREAK,Water,140,BREAK Evolution,[1W] Spinning Attack (60),None,None,0,,
117782,Glaceon EX,Glaceon EX,https://tcgplayer-cdn.tcgplayer.com/product/117782_200w.jpg,3,1780,https://cpt.tcgcsv.com/G7Z,2024-03-03T17:48:30.377,1,7.42,10.7,27.95,11.06,27.95,Holofoil,,20/124,Ultra Rare,Water,170,Basic,"[1W] Second Bite (20+)
<br>This attack does 10 more damage for each damage counter on your opponent's Active Pokemon.",Mx2,None,2,"[2W] Crystal Ray (70)
<br>During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Evolution Pokemon.",
117783,White Kyurem,White Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/117783_200w.jpg,3,1780,https://cpt.tcgcsv.com/H7Z,2025-12-09T22:18:59.357,1,0.2,0.55,14.98,0.57,0.55,Holofoil,,21/124,Holo Rare,Water,130,Basic,"[1W] Burning Icicles (40)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 20 damage to 2 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Mx2,None,3,"[1WW] Blizzard Burn (130)
<br>This Pokemon can't attack during your next turn.",
117783,White Kyurem,White Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/117783_200w.jpg,3,1780,https://cpt.tcgcsv.com/H7Z,2025-12-09T22:18:59.357,1,0.35,0.83,8.0,0.79,,Reverse Holofoil,,21/124,Holo Rare,Water,130,Basic,"[1W] Burning Icicles (40)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 20 damage to 2 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Mx2,None,3,"[1WW] Blizzard Burn (130)
<br>This Pokemon can't attack during your next turn.",
117784,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/117784_200w.jpg,3,1780,https://cpt.tcgcsv.com/J7Z,2025-11-22T01:50:52.873,1,0.03,0.18,4.0,0.16,,Normal,,22/124,Common,Water,60,Basic,"[1W] Swing Around (10+)
<br>Flip 2 coins. This attack does 20 more damage for each heads.",Gx2,None,2,,
117784,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/117784_200w.jpg,3,1780,https://cpt.tcgcsv.com/J7Z,2025-11-22T01:50:52.873,1,0.05,0.43,2.69,0.53,,Reverse Holofoil,,22/124,Common,Water,60,Basic,"[1W] Swing Around (10+)
<br>Flip 2 coins. This attack does 20 more damage for each heads.",Gx2,None,2,,
117785,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/117785_200w.jpg,3,1780,https://cpt.tcgcsv.com/K7Z,2026-03-09T13:47:53.367,1,0.1,0.32,19.5,0.33,0.32,Normal,"<b>Ability — Hand Block</b>
<br>If you have a Stadium card in play, your opponent can't attach any Special Energy cards from his or her hand to his or her Pokemon.",23/124,Rare,Water,100,Stage 1,[1WW] Claw Slash (70),Gx2,None,3,,
117785,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/117785_200w.jpg,3,1780,https://cpt.tcgcsv.com/K7Z,2026-03-09T13:47:53.367,1,0.19,0.5,2.99,0.48,,Reverse Holofoil,"<b>Ability — Hand Block</b>
<br>If you have a Stadium card in play, your opponent can't attach any Special Energy cards from his or her hand to his or her Pokemon.",23/124,Rare,Water,100,Stage 1,[1WW] Claw Slash (70),Gx2,None,3,,
117786,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/117786_200w.jpg,3,1780,https://cpt.tcgcsv.com/L7Z,2026-02-05T21:04:19.83,1,0.1,0.44,19.5,0.44,0.33,Normal,,24/124,Rare,Lightning,70,Basic,"[L] Energy Extract
<br>Search your deck for basic Energy card and attach it to this Pokemon. Shuffle your deck afterward.",Fx2,M-20,1,"[2] Plasmagic
<br>Move 2 damage counters from each of your Pokemon to your opponent's Active Pokemon.",
117786,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/117786_200w.jpg,3,1780,https://cpt.tcgcsv.com/L7Z,2026-02-05T21:04:19.83,1,0.29,0.89,2.99,0.89,,Reverse Holofoil,,24/124,Rare,Lightning,70,Basic,"[L] Energy Extract
<br>Search your deck for basic Energy card and attach it to this Pokemon. Shuffle your deck afterward.",Fx2,M-20,1,"[2] Plasmagic
<br>Move 2 damage counters from each of your Pokemon to your opponent's Active Pokemon.",
117787,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/117787_200w.jpg,3,1780,https://cpt.tcgcsv.com/M7Z,2026-01-13T18:18:15.11,1,0.01,0.16,19.5,0.16,0.08,Normal,,27/124,Common,Psychic,60,Basic,"[P] Division
<br>Search your deck for up to 2 Koffing and put them onto your Bench. Shuffle your deck afterward.",Px2,None,2,,
117787,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/117787_200w.jpg,3,1780,https://cpt.tcgcsv.com/M7Z,2026-01-13T18:18:15.11,1,0.09,0.36,2.0,0.34,,Reverse Holofoil,,27/124,Common,Psychic,60,Basic,"[P] Division
<br>Search your deck for up to 2 Koffing and put them onto your Bench. Shuffle your deck afterward.",Px2,None,2,,
117788,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/117788_200w.jpg,3,1780,https://cpt.tcgcsv.com/N7Z,2026-01-28T04:19:17.347,1,0.01,0.2,19.5,0.25,0.2,Normal,,28/124,Uncommon,Psychic,110,Stage 1,"[2] Balloon Bomb
<br>Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck.",Px2,None,3,"[2P] Thick Liquid (80)
<br>Both Active Pokemon are now Confused and Poisoned.",
117788,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/117788_200w.jpg,3,1780,https://cpt.tcgcsv.com/N7Z,2026-01-28T04:19:17.347,1,0.34,0.59,6.0,0.58,,Reverse Holofoil,,28/124,Uncommon,Psychic,110,Stage 1,"[2] Balloon Bomb
<br>Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck.",Px2,None,3,"[2P] Thick Liquid (80)
<br>Both Active Pokemon are now Confused and Poisoned.",
117789,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/117789_200w.jpg,3,1780,https://cpt.tcgcsv.com/P7Z,2026-02-25T18:48:43.613,1,4.63,7.66,12.66,7.72,,Holofoil,"<b>Ability — Memories of Dawn</b>
<br>This Pokemon can use the attacks of any of your Basic Pokemon in play. <em>(You still need the necessary Energy to use each attack.)</em>",29/124,Holo Rare,Psychic,50,Basic,"[1] Encounter
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Px2,None,0,,
117789,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/117789_200w.jpg,3,1780,https://cpt.tcgcsv.com/P7Z,2026-02-25T18:48:43.613,1,4.61,9.04,30.0,8.8,,Reverse Holofoil,"<b>Ability — Memories of Dawn</b>
<br>This Pokemon can use the attacks of any of your Basic Pokemon in play. <em>(You still need the necessary Energy to use each attack.)</em>",29/124,Holo Rare,Psychic,50,Basic,"[1] Encounter
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Px2,None,0,,
117790,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/117790_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q7Z,2025-11-22T03:13:56.01,1,0.02,0.15,19.5,0.11,0.08,Normal,,30/124,Common,Psychic,60,Basic,"[P] Rocket Jump (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117790,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/117790_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q7Z,2025-11-22T03:13:56.01,1,0.06,0.28,2.0,0.29,,Reverse Holofoil,,30/124,Common,Psychic,60,Basic,"[P] Rocket Jump (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117791,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/117791_200w.jpg,3,1780,https://cpt.tcgcsv.com/R7Z,2025-11-22T02:51:52.577,1,0.05,0.29,19.5,0.28,0.2,Normal,,31/124,Rare,Psychic,100,Stage 1,"[P] Head Walking
<br>Put a Basic Pokemon from your opponent's discard pile onto his or her Bench. Then, put 3 damage counters on that Pokemon.",Px2,None,2,"[PP] Knock Back (50)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",
117791,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/117791_200w.jpg,3,1780,https://cpt.tcgcsv.com/R7Z,2025-11-22T02:51:52.577,1,0.25,0.54,2.99,0.53,,Reverse Holofoil,,31/124,Rare,Psychic,100,Stage 1,"[P] Head Walking
<br>Put a Basic Pokemon from your opponent's discard pile onto his or her Bench. Then, put 3 damage counters on that Pokemon.",Px2,None,2,"[PP] Knock Back (50)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",
117792,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/117792_200w.jpg,3,1780,https://cpt.tcgcsv.com/S7Z,2022-12-20T19:01:13.317,1,0.01,0.2,19.5,0.19,0.15,Normal,,32/124,Common,Psychic,60,Basic,"[2] Psybeam (20)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
117792,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/117792_200w.jpg,3,1780,https://cpt.tcgcsv.com/S7Z,2022-12-20T19:01:13.317,1,0.06,0.4,3.95,0.41,0.25,Reverse Holofoil,,32/124,Common,Psychic,60,Basic,"[2] Psybeam (20)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
117793,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/117793_200w.jpg,3,1780,https://cpt.tcgcsv.com/T7Z,2026-03-09T13:52:52.1,1,0.01,0.15,19.5,0.15,0.1,Normal,,33/124,Common,Psychic,30,Basic,"[1P] Mini Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage.",Px2,None,1,,
117793,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/117793_200w.jpg,3,1780,https://cpt.tcgcsv.com/T7Z,2026-03-09T13:52:52.1,1,0.09,0.31,2.37,0.3,,Reverse Holofoil,,33/124,Common,Psychic,30,Basic,"[1P] Mini Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage.",Px2,None,1,,
117794,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/117794_200w.jpg,3,1780,https://cpt.tcgcsv.com/V7Z,2022-12-20T19:01:31.087,1,0.02,0.21,4.0,0.21,,Normal,,34/124,Uncommon,Psychic,60,Stage 1,"[1P] Double Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage.",Px2,None,1,,
117794,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/117794_200w.jpg,3,1780,https://cpt.tcgcsv.com/V7Z,2022-12-20T19:01:31.087,1,0.2,0.41,2.24,0.39,,Reverse Holofoil,,34/124,Uncommon,Psychic,60,Stage 1,"[1P] Double Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage.",Px2,None,1,,
117795,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/117795_200w.jpg,3,1780,https://cpt.tcgcsv.com/W7Z,2026-02-25T18:50:48.587,1,0.15,0.39,19.5,0.45,0.49,Normal,,35/124,Rare,Psychic,90,Stage 2,"[1P] Link Fusion (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage. If Reuniclus is on your Bench, this attack does 90 more damage.",Px2,None,1,,
117795,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/117795_200w.jpg,3,1780,https://cpt.tcgcsv.com/W7Z,2026-02-25T18:50:48.587,1,0.1,0.59,2.0,0.59,0.53,Reverse Holofoil,,35/124,Rare,Psychic,90,Stage 2,"[1P] Link Fusion (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage. If Reuniclus is on your Bench, this attack does 90 more damage.",Px2,None,1,,
117796,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/117796_200w.jpg,3,1780,https://cpt.tcgcsv.com/X7Z,2025-11-22T02:44:30.167,1,0.01,0.15,4.0,0.1,,Normal,,36/124,Common,Fighting,40,Basic,[F] Ram (10),Gx2,None,0,,
117796,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/117796_200w.jpg,3,1780,https://cpt.tcgcsv.com/X7Z,2025-11-22T02:44:30.167,1,0.12,0.39,2.39,0.38,,Reverse Holofoil,,36/124,Common,Fighting,40,Basic,[F] Ram (10),Gx2,None,0,,
117797,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/117797_200w.jpg,3,1780,https://cpt.tcgcsv.com/Z7Z,2026-02-25T18:54:52.067,1,0.14,0.38,2.26,0.41,0.27,Normal,"<b>Ability — Bodyguard</b>
<br>Prevent all effects of attacks done to you or your hand by your opponent's Pokemon. Remove any existing effects.",37/124,Rare,Fighting,100,Stage 1,"[1F] Bonemerang (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",Gx2,None,2,,
117797,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/117797_200w.jpg,3,1780,https://cpt.tcgcsv.com/Z7Z,2026-02-25T18:54:52.067,1,0.25,0.54,2.49,0.57,0.59,Reverse Holofoil,"<b>Ability — Bodyguard</b>
<br>Prevent all effects of attacks done to you or your hand by your opponent's Pokemon. Remove any existing effects.",37/124,Rare,Fighting,100,Stage 1,"[1F] Bonemerang (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",Gx2,None,2,,
117798,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117798_200w.jpg,3,1780,https://cpt.tcgcsv.com/-7Z,2025-10-14T00:07:43.207,1,0.01,0.22,4.0,0.21,,Normal,,38/124,Uncommon,Fighting,80,Restored,[F] Mud Shot (30),Gx2,None,1,,
117798,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117798_200w.jpg,3,1780,https://cpt.tcgcsv.com/-7Z,2025-10-14T00:07:43.207,1,0.2,0.77,96.95,0.84,96.95,Reverse Holofoil,,38/124,Uncommon,Fighting,80,Restored,[F] Mud Shot (30),Gx2,None,1,,
117799,Kabutops,Kabutops,https://tcgplayer-cdn.tcgplayer.com/product/117799_200w.jpg,3,1780,https://cpt.tcgcsv.com/_7Z,2023-12-03T10:02:36.163,1,0.25,0.45,3.95,0.41,,Normal,,39/124,Rare,Fighting,150,Stage 1,"[2] Cling (50)
<br>Heal from this Pokmeon the same amount of damage you did to your opponent's Active Pokemon.",Gx2,None,2,"[2F] X-Scissor (80+)
<br>Flip a coin. If heads, this attack does 60 more damage.",
