productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
175412,Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/175412_200w.jpg,3,2295,https://cpt.tcgcsv.com/gbq2,2022-12-06T16:14:19.133,1,,0.15,0.35,1.49,0.36,0.23,Normal,29/70,Uncommon,Water,120,Stage 1,"[W] Aurora Wave (30)
<br>Your opponent’s Active Pokemon is now Confused.",Gx2,None,1,"[WWW] Aqua Split (40)
<br>This attack does 40 damage to 2 of your opponent’s Benched Pokemon. <em>(Don’t apply Weakness and Resistance for Benched Pokemon.)</em>",
175416,Phione,Phione,https://tcgplayer-cdn.tcgplayer.com/product/175416_200w.jpg,3,2295,https://cpt.tcgcsv.com/lbq2,2024-07-26T17:29:20.663,1,"<strong>Ability — Ocean Whisper</strong>
<br>Your Water Pokemon can’t be Confused. <em>(Remove any Confusion affecting your Water Pokemon.)</em>",0.47,0.69,1.19,0.54,,Reverse Holofoil,30/70,Uncommon,Water,70,Basic,"[WW] Water Pulse (30)
<br>Your opponent’s Active Pokemon is now Asleep.",Gx2,None,1,,
175416,Phione,Phione,https://tcgplayer-cdn.tcgplayer.com/product/175416_200w.jpg,3,2295,https://cpt.tcgcsv.com/lbq2,2024-07-26T17:29:20.663,1,"<strong>Ability — Ocean Whisper</strong>
<br>Your Water Pokemon can’t be Confused. <em>(Remove any Confusion affecting your Water Pokemon.)</em>",0.06,0.36,1.49,0.36,,Normal,30/70,Uncommon,Water,70,Basic,"[WW] Water Pulse (30)
<br>Your opponent’s Active Pokemon is now Asleep.",Gx2,None,1,,
175417,Wishiwashi,Wishiwashi,https://tcgplayer-cdn.tcgplayer.com/product/175417_200w.jpg,3,2295,https://cpt.tcgcsv.com/mbq2,2024-07-26T17:29:20.71,1,"<strong>Ability — Meetup Pointr</strong>
<br>As long as this Pokémon is in play, each of your Wishiwashi GX get +20 HP and their attacks do 20 more damage to your opponent’s Active Pokemon <em>(before applying Weakness and Resistance)</em>.",0.35,0.5,2.0,0.44,,Reverse Holofoil,31/70,Common,Water,30,Basic,[W] Water Gun (20),Lx2,None,1,,
175417,Wishiwashi,Wishiwashi,https://tcgplayer-cdn.tcgplayer.com/product/175417_200w.jpg,3,2295,https://cpt.tcgcsv.com/mbq2,2024-07-26T17:29:20.71,1,"<strong>Ability — Meetup Pointr</strong>
<br>As long as this Pokémon is in play, each of your Wishiwashi GX get +20 HP and their attacks do 20 more damage to your opponent’s Active Pokemon <em>(before applying Weakness and Resistance)</em>.",0.03,0.2,1.49,0.18,0.1,Normal,31/70,Common,Water,30,Basic,[W] Water Gun (20),Lx2,None,1,,
175425,Trapinch,Trapinch,https://tcgplayer-cdn.tcgplayer.com/product/175425_200w.jpg,3,2295,https://cpt.tcgcsv.com/wbq2,2024-07-26T17:29:20.763,1,,0.2,0.53,2.0,0.5,,Reverse Holofoil,32/70,Common,Fighting,60,Basic,"[F] Tremor (20)
<br>This attack does 10 damage to each of your Benched Pokemon. <em>(Don’t apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
175425,Trapinch,Trapinch,https://tcgplayer-cdn.tcgplayer.com/product/175425_200w.jpg,3,2295,https://cpt.tcgcsv.com/wbq2,2024-07-26T17:29:20.763,1,,0.03,0.21,1.49,0.18,,Normal,32/70,Common,Fighting,60,Basic,"[F] Tremor (20)
<br>This attack does 10 damage to each of your Benched Pokemon. <em>(Don’t apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,,
175431,Hydreigon,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/175431_200w.jpg,3,2295,https://cpt.tcgcsv.com/Fbq2,2022-12-06T16:14:45.8,1,"<strong>Ability — Weed Out</strong>
<br>Once during your turn <em>(before your attack)</em>, you may choose 3 of your Benched Pokemon. Then, discard your other Benched Pokemon.",0.2,0.58,2.0,0.57,0.49,Holofoil,33/70,Holo Rare,Darkness,160,Stage 2,"[1DD] Dark Destruction (120)
<br>You may discard an Energy from this Pokemon. If you do, discard an Energy from your opponent’s Active Pokemon.",Fx2,P-20,2,,
175431,Hydreigon,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/175431_200w.jpg,3,2295,https://cpt.tcgcsv.com/Fbq2,2022-12-06T16:14:45.8,1,"<strong>Ability — Weed Out</strong>
<br>Once during your turn <em>(before your attack)</em>, you may choose 3 of your Benched Pokemon. Then, discard your other Benched Pokemon.",0.58,2.41,4.47,2.28,,Reverse Holofoil,33/70,Holo Rare,Darkness,160,Stage 2,"[1DD] Dark Destruction (120)
<br>You may discard an Energy from this Pokemon. If you do, discard an Energy from your opponent’s Active Pokemon.",Fx2,P-20,2,,
175438,Dratini (34),Dratini 34,https://tcgplayer-cdn.tcgplayer.com/product/175438_200w.jpg,3,2295,https://cpt.tcgcsv.com/Nbq2,2022-12-06T16:14:51.083,1,,0.06,0.28,1.49,0.33,0.25,Normal,34/70,Common,Dragon,60,Basic,"[L] Wrap (10)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",Yx2,None,2,,
175438,Dratini (34),Dratini 34,https://tcgplayer-cdn.tcgplayer.com/product/175438_200w.jpg,3,2295,https://cpt.tcgcsv.com/Nbq2,2022-12-06T16:14:51.083,1,,1.85,2.27,3.42,2.1,,Reverse Holofoil,34/70,Common,Dragon,60,Basic,"[L] Wrap (10)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",Yx2,None,2,,
175439,Dratini (35),Dratini 35,https://tcgplayer-cdn.tcgplayer.com/product/175439_200w.jpg,3,2295,https://cpt.tcgcsv.com/Pbq2,2022-12-06T16:14:56.907,1,,0.75,2.38,2.99,2.19,,Reverse Holofoil,35/70,Common,Dragon,70,Basic,[1W] Tail Whap (30),Yx2,None,2,,
175439,Dratini (35),Dratini 35,https://tcgplayer-cdn.tcgplayer.com/product/175439_200w.jpg,3,2295,https://cpt.tcgcsv.com/Pbq2,2022-12-06T16:14:56.907,1,,0.1,0.26,1.49,0.32,0.18,Normal,35/70,Common,Dragon,70,Basic,[1W] Tail Whap (30),Yx2,None,2,,
175441,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/175441_200w.jpg,3,2295,https://cpt.tcgcsv.com/Rbq2,2023-02-06T19:41:25.457,1,,0.2,0.52,1.66,0.54,,Normal,36/70,Uncommon,Dragon,100,Stage 1,"[3] Dragon Tail (60x)
<br>Flip 2 coins. This attack does 60 damage for each heads.",Yx2,None,2,[2WL] Waterfall (80),
175441,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/175441_200w.jpg,3,2295,https://cpt.tcgcsv.com/Rbq2,2023-02-06T19:41:25.457,1,,2.5,4.39,6.99,4.6,,Reverse Holofoil,36/70,Uncommon,Dragon,100,Stage 1,"[3] Dragon Tail (60x)
<br>Flip 2 coins. This attack does 60 damage for each heads.",Yx2,None,2,[2WL] Waterfall (80),
175450,Dragonite GX,Dragonite GX,https://tcgplayer-cdn.tcgplayer.com/product/175450_200w.jpg,3,2295,https://cpt.tcgcsv.com/0cq2,2022-12-06T16:15:09.11,1,,14.5,17.15,22.44,14.84,14.84,Holofoil,37/70,Ultra Rare,Dragon,250,Stage 2,[L] Dragon Claw (70),Yx2,None,3,"[2WL] Giga Impact (200)
<br>This Pokemon can’t attack during your next turn.","<span style=""color:Teal""><strong>[3] Dragonporter GX</strong>
<br>Put 3 Dragon Pokémon from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175451,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/175451_200w.jpg,3,2295,https://cpt.tcgcsv.com/2cq2,2024-07-26T17:29:20.807,1,,0.31,0.8,2.0,0.82,,Reverse Holofoil,38/70,Common,Dragon,80,Stage 1,"[1F] Sonic Edge (50)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,1,,
175451,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/175451_200w.jpg,3,2295,https://cpt.tcgcsv.com/2cq2,2024-07-26T17:29:20.807,1,,0.01,0.25,1.49,0.24,0.24,Normal,38/70,Common,Dragon,80,Stage 1,"[1F] Sonic Edge (50)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,1,,
175456,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/175456_200w.jpg,3,2295,https://cpt.tcgcsv.com/8cq2,2024-07-26T17:29:20.84,1,"<strong>Ability — Dragon Protection</strong>
<br>Prevent all effects of your opponent’s attacks, except damage, done to your Dragon Pokemon.",0.1,0.36,1.49,0.4,,Normal,39/70,Uncommon,Dragon,140,Stage 2,"[1FF] Sand Tomb (110)
<br>The Defending Pokemon can’t retreat during your opponent’s next turn.",Yx2,None,1,,
175456,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/175456_200w.jpg,3,2295,https://cpt.tcgcsv.com/8cq2,2024-07-26T17:29:20.84,1,"<strong>Ability — Dragon Protection</strong>
<br>Prevent all effects of your opponent’s attacks, except damage, done to your Dragon Pokemon.",0.99,1.99,4.99,1.32,,Reverse Holofoil,39/70,Uncommon,Dragon,140,Stage 2,"[1FF] Sand Tomb (110)
<br>The Defending Pokemon can’t retreat during your opponent’s next turn.",Yx2,None,1,,
175459,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/175459_200w.jpg,3,2295,https://cpt.tcgcsv.com/ccq2,2023-07-14T12:48:00.533,1,"<strong>Ability — Fight Song</strong>
<br>Your Dragon Pokemon’s attacks do 20 more damage to your opponent’s Active Pokemon (before applying Weakness and Resistance).",0.55,0.99,2.08,0.91,0.92,Holofoil,40/70,Holo Rare,Dragon,80,Stage 1,[2] Pierce (20),Yx2,None,1,,
175459,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/175459_200w.jpg,3,2295,https://cpt.tcgcsv.com/ccq2,2023-07-14T12:48:00.533,1,"<strong>Ability — Fight Song</strong>
<br>Your Dragon Pokemon’s attacks do 20 more damage to your opponent’s Active Pokemon (before applying Weakness and Resistance).",1.7,4.0,5.0,2.02,,Reverse Holofoil,40/70,Holo Rare,Dragon,80,Stage 1,[2] Pierce (20),Yx2,None,1,,
175467,Altaria GX,Altaria GX,https://tcgplayer-cdn.tcgplayer.com/product/175467_200w.jpg,3,2295,https://cpt.tcgcsv.com/mcq2,2023-05-17T10:43:23.523,1,,2.8,3.45,5.2,3.4,4.3,Holofoil,41/70,Ultra Rare,Dragon,200,Stage 1,"[1Y] Bright Tone (50)
<br>During your opponent’s next turn, this Pokemon can’t be damaged by attacks from your opponent’s Pokemon-GX and Pokemon-EX.",Yx2,None,1,"[1WY] Sonic Edge (110)
<br>This attack’s damage isn’t affected by effects on your opponent’s Active Pokemon.","<span style=""color:Teal""><strong>[1Y] Euphoria GX</strong>
<br>Your opponent’s Active Pokemon is now Asleep. Heal all damage from all of your Pokemon in play. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175468,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/175468_200w.jpg,3,2295,https://cpt.tcgcsv.com/ncq2,2022-12-06T16:16:05.987,1,,0.04,0.25,1.49,0.22,,Normal,42/70,Common,Dragon,60,Basic,"[1] Risky Kick (10)
<br>Flip a coin. If tails, this attack does nothing.",Yx2,None,1,"[RW] Dragon Eye (20)
<br>Your opponent’s Active Pokemon is now Asleep.",
175468,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/175468_200w.jpg,3,2295,https://cpt.tcgcsv.com/ncq2,2022-12-06T16:16:05.987,1,,0.4,0.87,2.99,0.87,,Reverse Holofoil,42/70,Common,Dragon,60,Basic,"[1] Risky Kick (10)
<br>Flip a coin. If tails, this attack does nothing.",Yx2,None,1,"[RW] Dragon Eye (20)
<br>Your opponent’s Active Pokemon is now Asleep.",
175469,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/175469_200w.jpg,3,2295,https://cpt.tcgcsv.com/pcq2,2025-12-10T05:23:58.427,1,"<strong>Ability — Energy Guard</strong>
<br>As long as this Pokemon has any basic Energy cards attached to it, damage done to this Pokemon by an opponent’s attack is reduced by 10 (after applying Weakness and Resistance).",1.5,2.53,96.95,2.63,,Reverse Holofoil,43/70,Uncommon,Dragon,80,Stage 1,"[2] Rollout (20)
<br>Flip a coin. If tails, this attack does nothing.",Yx2,None,2,,
175469,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/175469_200w.jpg,3,2295,https://cpt.tcgcsv.com/pcq2,2025-12-10T05:23:58.427,1,"<strong>Ability — Energy Guard</strong>
<br>As long as this Pokemon has any basic Energy cards attached to it, damage done to this Pokemon by an opponent’s attack is reduced by 10 (after applying Weakness and Resistance).",0.3,0.52,1.49,0.52,,Normal,43/70,Uncommon,Dragon,80,Stage 1,"[2] Rollout (20)
<br>Flip a coin. If tails, this attack does nothing.",Yx2,None,2,,
175472,Salamence GX,Salamence GX,https://tcgplayer-cdn.tcgplayer.com/product/175472_200w.jpg,3,2295,https://cpt.tcgcsv.com/scq2,2022-12-06T16:16:24.637,1,"<strong>Ability — Dragon Lift</strong>
<br>The Retreat Cost of each of your Pokemon (excluding Pokemon-EX and Pokemon-GX) is 0.",3.48,7.75,19.99,6.93,8.02,Holofoil,44/70,Ultra Rare,Dragon,250,Stage 2,"[2RW] Bright Flame (200)
<br>Discard 2 Energy from this Pokemon",Yx2,None,2,"<span style=""color:Teal""><strong>[2R] Flame Jet GX</strong>
<br>This attack does 120 damage to 1 of your opponent’s Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
175473,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/175473_200w.jpg,3,2295,https://cpt.tcgcsv.com/tcq2,2024-07-26T17:29:20.963,1,"<strong>Ability — Rough Skin</strong>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent’s attack, put 3 damage counters on the Attacking Pokemon.",0.35,0.71,1.99,0.63,,Reverse Holofoil,45/70,Uncommon,Dragon,110,Basic,[1RW] Dragon Claw (100),Yx2,None,1,,
175473,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/175473_200w.jpg,3,2295,https://cpt.tcgcsv.com/tcq2,2024-07-26T17:29:20.963,1,"<strong>Ability — Rough Skin</strong>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent’s attack, put 3 damage counters on the Attacking Pokemon.",0.09,0.35,2.0,0.35,,Normal,45/70,Uncommon,Dragon,110,Basic,[1RW] Dragon Claw (100),Yx2,None,1,,
175476,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/175476_200w.jpg,3,2295,https://cpt.tcgcsv.com/xcq2,2023-12-22T18:25:49.673,1,,1.5,1.95,2.91,1.73,,Reverse Holofoil,46/70,Holo Rare,Dragon,130,Basic,"[2L] Shred (70)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,3,"[2LL] Bolt Strike (150)
<br>Flip a coin. If tails, this Pokemon does 50 damage to itself.",
175476,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/175476_200w.jpg,3,2295,https://cpt.tcgcsv.com/xcq2,2023-12-22T18:25:49.673,1,,0.25,0.8,4.95,0.78,0.6,Holofoil,46/70,Holo Rare,Dragon,130,Basic,"[2L] Shred (70)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,3,"[2LL] Bolt Strike (150)
<br>Flip a coin. If tails, this Pokemon does 50 damage to itself.",
175477,Kyurem,Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/175477_200w.jpg,3,2295,https://cpt.tcgcsv.com/zcq2,2025-11-21T01:00:02.357,1,,0.25,0.64,2.0,0.66,0.76,Holofoil,47/70,Holo Rare,Dragon,130,Basic,"[2] Outrage (20+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.",Yx2,None,2,"[1WW] Frost Spear (100)
<br>This attack does 20 damage to 1 of your opponent’s Benched Pokemon. (Don’t apply Weakness and Resistance for Benched Pokemon.)",
175477,Kyurem,Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/175477_200w.jpg,3,2295,https://cpt.tcgcsv.com/zcq2,2025-11-21T01:00:02.357,1,,1.38,1.83,3.22,1.92,,Reverse Holofoil,47/70,Holo Rare,Dragon,130,Basic,"[2] Outrage (20+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.",Yx2,None,2,"[1WW] Frost Spear (100)
<br>This attack does 20 damage to 1 of your opponent’s Benched Pokemon. (Don’t apply Weakness and Resistance for Benched Pokemon.)",
175478,White Kyurem GX,White Kyurem GX,https://tcgplayer-cdn.tcgplayer.com/product/175478_200w.jpg,3,2295,https://cpt.tcgcsv.com/Bcq2,2026-02-16T14:33:02.413,1,,3.49,5.0,7.99,4.82,,Holofoil,48/70,Ultra Rare,Dragon,190,Basic,"[R] Shred (40)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,3,"[1RW] Enraged Blade (80+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.","<span style=""color:Teal""><strong>[1RRW] Dragon Nova GX (200)</strong>
<br>Your opponent’s Active Pokemon is now Burned and Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175479,Zygarde,Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/175479_200w.jpg,3,2295,https://cpt.tcgcsv.com/Ccq2,2022-12-06T16:16:59.28,1,,0.15,0.35,1.49,0.35,0.34,Normal,49/70,Uncommon,Dragon,130,Basic,"[F] Rumble (20)
<br>The Defending Pokemon can’t retreat during your opponent’s next turn.",Yx2,None,3,"[2F] Enraged Blade (60)
<br>If this Pokemon has any damage counters on it, this attack does 60 more damage.",
175479,Zygarde,Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/175479_200w.jpg,3,2295,https://cpt.tcgcsv.com/Ccq2,2022-12-06T16:16:59.28,1,,0.35,1.32,2.25,1.42,0.69,Reverse Holofoil,49/70,Uncommon,Dragon,130,Basic,"[F] Rumble (20)
<br>The Defending Pokemon can’t retreat during your opponent’s next turn.",Yx2,None,3,"[2F] Enraged Blade (60)
<br>If this Pokemon has any damage counters on it, this attack does 60 more damage.",
175480,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/175480_200w.jpg,3,2295,https://cpt.tcgcsv.com/Dcq2,2022-12-06T16:17:05.67,1,,0.15,0.62,2.4,0.62,,Reverse Holofoil,50/70,Uncommon,Dragon,110,Basic,"[RRR] Explosive Jet (50x)
<br>You may discard any number of Fire Energy attached to your Pokemon. This attack does 50 damage for each card discarded in this way.",Yx2,None,3,,
175480,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/175480_200w.jpg,3,2295,https://cpt.tcgcsv.com/Dcq2,2022-12-06T16:17:05.67,1,,0.05,0.25,1.49,0.21,0.23,Normal,50/70,Uncommon,Dragon,110,Basic,"[RRR] Explosive Jet (50x)
<br>You may discard any number of Fire Energy attached to your Pokemon. This attack does 50 damage for each card discarded in this way.",Yx2,None,3,,
175481,Drampa,Drampa,https://tcgplayer-cdn.tcgplayer.com/product/175481_200w.jpg,3,2295,https://cpt.tcgcsv.com/Fcq2,2024-07-26T17:29:21.003,1,,0.05,0.29,9.0,0.26,,Normal,51/70,Uncommon,Dragon,120,Basic,"[1] Dragon's Wisdom (20)
<br>Attach a basic Energy card from your discard pile to 1 of your Dragon Pokemon.",Yx2,None,1,[3] Hyper Voice (80),
175481,Drampa,Drampa,https://tcgplayer-cdn.tcgplayer.com/product/175481_200w.jpg,3,2295,https://cpt.tcgcsv.com/Fcq2,2024-07-26T17:29:21.003,1,,0.33,0.83,2.99,0.83,0.89,Reverse Holofoil,51/70,Uncommon,Dragon,120,Basic,"[1] Dragon's Wisdom (20)
<br>Attach a basic Energy card from your discard pile to 1 of your Dragon Pokemon.",Yx2,None,1,[3] Hyper Voice (80),
175482,Jangmo-o,Jangmo o,https://tcgplayer-cdn.tcgplayer.com/product/175482_200w.jpg,3,2295,https://cpt.tcgcsv.com/Gcq2,2026-02-28T03:31:03.107,1,,0.01,0.2,1.49,0.2,0.2,Normal,52/70,Common,Dragon,60,Basic,"[L] Rigidify
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 20.",Yx2,None,1,[1F] Dragon Claw (20),
175482,Jangmo-o,Jangmo o,https://tcgplayer-cdn.tcgplayer.com/product/175482_200w.jpg,3,2295,https://cpt.tcgcsv.com/Gcq2,2026-02-28T03:31:03.107,1,,0.5,0.87,2.95,0.95,,Reverse Holofoil,52/70,Common,Dragon,60,Basic,"[L] Rigidify
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 20.",Yx2,None,1,[1F] Dragon Claw (20),
175483,Hakamo-o,Hakamo o,https://tcgplayer-cdn.tcgplayer.com/product/175483_200w.jpg,3,2295,https://cpt.tcgcsv.com/Hcq2,2024-07-26T17:29:21.147,1,,0.4,1.04,1.97,1.25,,Reverse Holofoil,53/70,Common,Dragon,90,Basic,"[2] Guard Press (30)
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 30.",Yx2,None,2,[1LF] Dragon Claw (70),
175483,Hakamo-o,Hakamo o,https://tcgplayer-cdn.tcgplayer.com/product/175483_200w.jpg,3,2295,https://cpt.tcgcsv.com/Hcq2,2024-07-26T17:29:21.147,1,,0.04,0.21,1.49,0.21,,Normal,53/70,Common,Dragon,90,Basic,"[2] Guard Press (30)
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 30.",Yx2,None,2,[1LF] Dragon Claw (70),
175484,Kommo-o,Kommo o,https://tcgplayer-cdn.tcgplayer.com/product/175484_200w.jpg,3,2295,https://cpt.tcgcsv.com/Jcq2,2025-12-10T05:21:20.29,1,,0.3,0.88,2.0,0.89,0.98,Holofoil,54/70,Holo Rare,Dragon,160,Stage 2,"[1L] Guard Press (60)
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 30.",Yx2,None,2,"[2F] Enraged Uppercut (90)
<br>If this Pokemon has 8 or more damage counters on it, this attack does 120 more damage.",
175484,Kommo-o,Kommo o,https://tcgplayer-cdn.tcgplayer.com/product/175484_200w.jpg,3,2295,https://cpt.tcgcsv.com/Jcq2,2025-12-10T05:21:20.29,1,,1.06,1.49,2.99,1.25,,Reverse Holofoil,54/70,Holo Rare,Dragon,160,Stage 2,"[1L] Guard Press (60)
<br>During your opponent’s next turn, any damage done to this Pokemon by attacks is reduced by 30.",Yx2,None,2,"[2F] Enraged Uppercut (90)
<br>If this Pokemon has 8 or more damage counters on it, this attack does 120 more damage.",
175485,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/175485_200w.jpg,3,2295,https://cpt.tcgcsv.com/Kcq2,2025-11-21T00:58:31.31,1,,0.05,0.25,1.49,0.23,,Normal,55/70,Common,Colorless,120,Basic,"[1] Fetch
<br>Draw a card.",Fx2,None,2,[2] Headbutt (30),"[3] One-Two Punch (60+)
<br>Flip a coin. If heads, this attack does 30 more damage."
175485,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/175485_200w.jpg,3,2295,https://cpt.tcgcsv.com/Kcq2,2025-11-21T00:58:31.31,1,,0.4,0.56,19.99,0.56,1.09,Reverse Holofoil,55/70,Common,Colorless,120,Basic,"[1] Fetch
<br>Draw a card.",Fx2,None,2,[2] Headbutt (30),"[3] One-Two Punch (60+)
<br>Flip a coin. If heads, this attack does 30 more damage."
175486,Swablu (56),Swablu 56,https://tcgplayer-cdn.tcgplayer.com/product/175486_200w.jpg,3,2295,https://cpt.tcgcsv.com/Lcq2,2025-12-10T05:24:37.703,1,,0.06,0.25,1.49,0.28,,Normal,56/70,Common,Colorless,50,Basic,"[1] Collect
<br>Draw a card.",Lx2,F-20,1,[2] Peck (20),
175486,Swablu (56),Swablu 56,https://tcgplayer-cdn.tcgplayer.com/product/175486_200w.jpg,3,2295,https://cpt.tcgcsv.com/Lcq2,2025-12-10T05:24:37.703,1,,0.5,0.69,1.0,0.69,0.7,Reverse Holofoil,56/70,Common,Colorless,50,Basic,"[1] Collect
<br>Draw a card.",Lx2,F-20,1,[2] Peck (20),
175487,Swablu (57),Swablu 57,https://tcgplayer-cdn.tcgplayer.com/product/175487_200w.jpg,3,2295,https://cpt.tcgcsv.com/Mcq2,2024-07-26T17:29:21.287,1,,0.17,0.35,1.49,0.37,,Normal,57/70,Common,Colorless,60,Basic,"[1] Sing 
<br>Your opponent’s Active Pokemon is now Asleep.",Lx2,F-20,1,,
175487,Swablu (57),Swablu 57,https://tcgplayer-cdn.tcgplayer.com/product/175487_200w.jpg,3,2295,https://cpt.tcgcsv.com/Mcq2,2024-07-26T17:29:21.287,1,,0.58,1.74,10.0,1.49,,Reverse Holofoil,57/70,Common,Colorless,60,Basic,"[1] Sing 
<br>Your opponent’s Active Pokemon is now Asleep.",Lx2,F-20,1,,
175488,Blaine's Last Stand,Blaines Last Stand,https://tcgplayer-cdn.tcgplayer.com/product/175488_200w.jpg,3,2295,https://cpt.tcgcsv.com/Ncq2,2024-07-26T17:29:21.317,1,"You can only play this card if it is the only card in your hand.
<br>For each of your Fire Pokemon in play, draw 2 cards.",0.25,0.45,1.66,0.41,,Reverse Holofoil,58/70,Holo Rare,Supporter,,,,,,,,
175488,Blaine's Last Stand,Blaines Last Stand,https://tcgplayer-cdn.tcgplayer.com/product/175488_200w.jpg,3,2295,https://cpt.tcgcsv.com/Ncq2,2024-07-26T17:29:21.317,1,"You can only play this card if it is the only card in your hand.
<br>For each of your Fire Pokemon in play, draw 2 cards.",0.1,0.36,1.99,0.33,0.26,Holofoil,58/70,Holo Rare,Supporter,,,,,,,,
175489,Dragon Talon,Dragon Talon,https://tcgplayer-cdn.tcgplayer.com/product/175489_200w.jpg,3,2295,https://cpt.tcgcsv.com/Pcq2,2026-02-27T06:14:47.537,1,"If the Dragon Pokemon this Pokemon Tool is attached to is your Active Pokemon and is damaged by an opponent’s attack, put 3 damage counters on the Attacking Pokemon.",0.25,0.75,1.38,0.73,,Reverse Holofoil,59/70,Uncommon,Tool,,,,,,,,
175489,Dragon Talon,Dragon Talon,https://tcgplayer-cdn.tcgplayer.com/product/175489_200w.jpg,3,2295,https://cpt.tcgcsv.com/Pcq2,2026-02-27T06:14:47.537,1,"If the Dragon Pokemon this Pokemon Tool is attached to is your Active Pokemon and is damaged by an opponent’s attack, put 3 damage counters on the Attacking Pokemon.",0.12,0.29,1.49,0.25,0.12,Normal,59/70,Uncommon,Tool,,,,,,,,
175490,Fiery Flint,Fiery Flint,https://tcgplayer-cdn.tcgplayer.com/product/175490_200w.jpg,3,2295,https://cpt.tcgcsv.com/Qcq2,2025-12-10T05:19:59.54,1,"Discard 2 cards from your hand in order to play this card.
<br>Search your deck for up to 4 Fire Energy, reveal them, and put them into your hand. Then, shuffle your deck.",0.79,1.4,2.99,1.51,,Reverse Holofoil,60/70,Uncommon,Item,,,,,,,,
175490,Fiery Flint,Fiery Flint,https://tcgplayer-cdn.tcgplayer.com/product/175490_200w.jpg,3,2295,https://cpt.tcgcsv.com/Qcq2,2025-12-10T05:19:59.54,1,"Discard 2 cards from your hand in order to play this card.
<br>Search your deck for up to 4 Fire Energy, reveal them, and put them into your hand. Then, shuffle your deck.",0.3,0.5,1.99,0.48,0.39,Normal,60/70,Uncommon,Item,,,,,,,,
