productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance,extAttack3
85147,Electrode (H7),Electrode H7,https://tcgplayer-cdn.tcgplayer.com/product/85147_200w.jpg,3,1397,https://cpt.tcgcsv.com/Z3J,2022-11-30T19:34:55.677,1,H07/H32,Holo Rare,Lightning,70,Stage 1,"[1L] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon.",,F,1,149.0,150.0,179.99,118.5,,Holofoil,"<strong>Poké-POWER — Super Dynamo</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Electrode is your Active Pokémon, you may flip a coin. If heads, choose a Lightning Energy card from your discard pile and attach it to 1 of your Pokémon. This power can't be used if Electrode is affected by a Special Condition.",,
85148,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85148_200w.jpg,3,1397,https://cpt.tcgcsv.com/-3J,2022-11-30T19:35:34.687,1,008/147,Rare,Lightning,70,Stage 1,"[1L] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon.",,F,1,6.35,9.51,4321.0,9.38,,Normal,"<strong>Poké-POWER — Super Dynamo</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Electrode is your Active Pokémon, you may flip a coin. If heads, choose a Lightning Energy card from your discard pile and attach it to 1 of your Pokémon. This power can't be used if Electrode is affected by a Special Condition.",,
85148,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85148_200w.jpg,3,1397,https://cpt.tcgcsv.com/-3J,2022-11-30T19:35:34.687,1,008/147,Rare,Lightning,70,Stage 1,"[1L] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon.",,F,1,24.25,30.63,37.0,28.45,,Reverse Holofoil,"<strong>Poké-POWER — Super Dynamo</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Electrode is your Active Pokémon, you may flip a coin. If heads, choose a Lightning Energy card from your discard pile and attach it to 1 of your Pokémon. This power can't be used if Electrode is affected by a Special Condition.",,
85167,Elekid,Elekid,https://tcgplayer-cdn.tcgplayer.com/product/85167_200w.jpg,3,1397,https://cpt.tcgcsv.com/m5J,2022-11-30T19:36:56.103,1,009/147,Rare,Lightning,30,Basic,"[L] Energy Kick
<br>
Flip a coin. If heads, choose an Energy card attached to the Defending Pokémon. Your opponent moves that card to 1 of his or her other Pokémon. (If your opponent has no Benched Pokémon, this attack does nothing.)",,,1,15.0,16.5,20.0,13.98,,Normal,"<em>If your Active Pokémon is a Baby Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>",,
85167,Elekid,Elekid,https://tcgplayer-cdn.tcgplayer.com/product/85167_200w.jpg,3,1397,https://cpt.tcgcsv.com/m5J,2022-11-30T19:36:56.103,1,009/147,Rare,Lightning,30,Basic,"[L] Energy Kick
<br>
Flip a coin. If heads, choose an Energy card attached to the Defending Pokémon. Your opponent moves that card to 1 of his or her other Pokémon. (If your opponent has no Benched Pokémon, this attack does nothing.)",,,1,29.99,29.99,29.99,30.66,,Reverse Holofoil,"<em>If your Active Pokémon is a Baby Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>",,
85253,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85253_200w.jpg,3,1397,https://cpt.tcgcsv.com/57J,2022-11-30T19:37:36.037,1,120/147,Uncommon,Item,,,,,,,41.99,47.94,53.89,20.18,,Normal,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,,
85253,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/85253_200w.jpg,3,1397,https://cpt.tcgcsv.com/57J,2022-11-30T19:37:36.037,1,120/147,Uncommon,Item,,,,,,,99.99,99.99,99.99,70.0,,Reverse Holofoil,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,,
85267,Entei (H8),Entei H8,https://tcgplayer-cdn.tcgplayer.com/product/85267_200w.jpg,3,1397,https://cpt.tcgcsv.com/m7J,2022-11-30T19:39:09.943,1,H08/H32,Holo Rare,Fire,70,Basic,"[2R] Burning Fang (40)
<br>You may flip a coin. If heads, discard a Fire Energy card attached to Entei and the Defending Pokémon is now Burned.",,W,1,240.0,314.56,401.29,351.99,,Holofoil,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Fire Energy card from your hand to Entei, you must discard an Energy card attached to Entei. (Attach the Fire Energy, and then discard an Energy from Entei.)",,
85268,Entei,Entei,https://tcgplayer-cdn.tcgplayer.com/product/85268_200w.jpg,3,1397,https://cpt.tcgcsv.com/n7J,2022-11-30T19:40:07.073,1,010/147,Rare,Fire,70,Basic,"[2R] Burning Fang (40)
<br>You may flip a coin. If heads, discard a Fire Energy card attached to Entei and the Defending Pokémon is now Burned.",,W,1,27.49,39.51,52.0,42.32,,Normal,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Fire Energy card from your hand to Entei, you must discard an Energy card attached to Entei. (Attach the Fire Energy, and then discard an Energy from Entei.)",,
85268,Entei,Entei,https://tcgplayer-cdn.tcgplayer.com/product/85268_200w.jpg,3,1397,https://cpt.tcgcsv.com/n7J,2022-11-30T19:40:07.073,1,010/147,Rare,Fire,70,Basic,"[2R] Burning Fang (40)
<br>You may flip a coin. If heads, discard a Fire Energy card attached to Entei and the Defending Pokémon is now Burned.",,W,1,48.0,59.95,65.0,96.1,,Reverse Holofoil,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Fire Energy card from your hand to Entei, you must discard an Energy card attached to Entei. (Attach the Fire Energy, and then discard an Energy from Entei.)",,
85317,Espeon (H9),Espeon H9,https://tcgplayer-cdn.tcgplayer.com/product/85317_200w.jpg,3,1397,https://cpt.tcgcsv.com/m8J,2022-11-30T19:43:22.713,1,H09/H32,Holo Rare,Psychic,80,Stage 1,"[2P] Damage Blast (30+)
<br>Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 30 damage plus 10 more damage for each heads.",,P,,500.0,549.99,675.0,339.08,,Holofoil,"<strong>Poké-POWER — Energy Return</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, choose an Energy card attached to 1 of your Pokémon and return it to your hand. This power can't be used if Espeon is affected by a Special Condition.",,
85318,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85318_200w.jpg,3,1397,https://cpt.tcgcsv.com/n8J,2022-11-30T19:43:58.077,1,011/147,Rare,Psychic,80,Stage 1,"[2P] Damage Blast (30+)
<br>Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 30 damage plus 10 more damage for each heads.",,P,,82.03,111.02,140.0,91.36,,Normal,"<strong>Poké-POWER — Energy Return</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, choose an Energy card attached to 1 of your Pokémon and return it to your hand. This power can't be used if Espeon is affected by a Special Condition.",,
85318,Espeon,Espeon,https://tcgplayer-cdn.tcgplayer.com/product/85318_200w.jpg,3,1397,https://cpt.tcgcsv.com/n8J,2022-11-30T19:43:58.077,1,011/147,Rare,Psychic,80,Stage 1,"[2P] Damage Blast (30+)
<br>Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 30 damage plus 10 more damage for each heads.",,P,,100.0,115.49,129.99,129.99,,Reverse Holofoil,"<strong>Poké-POWER — Energy Return</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, choose an Energy card attached to 1 of your Pokémon and return it to your hand. This power can't be used if Espeon is affected by a Special Condition.",,
85344,Exeggcute (76),Exeggcute 76,https://tcgplayer-cdn.tcgplayer.com/product/85344_200w.jpg,3,1397,https://cpt.tcgcsv.com/V8J,2022-11-30T19:45:29.707,1,076/147,Common,Grass,40,Basic,"[1] Growth Spurt
<br>
Attach an Energy card from your hand to Exeggcute.","[G] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.",R,1,0.6,1.57,5.0,1.64,,Normal,,,
85344,Exeggcute (76),Exeggcute 76,https://tcgplayer-cdn.tcgplayer.com/product/85344_200w.jpg,3,1397,https://cpt.tcgcsv.com/V8J,2022-11-30T19:45:29.707,1,076/147,Common,Grass,40,Basic,"[1] Growth Spurt
<br>
Attach an Energy card from your hand to Exeggcute.","[G] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.",R,1,40.99,85.36,109.99,91.41,,Reverse Holofoil,,,
85345,Exeggcute (77),Exeggcute 77,https://tcgplayer-cdn.tcgplayer.com/product/85345_200w.jpg,3,1397,https://cpt.tcgcsv.com/W8J,2022-11-30T19:46:25.12,1,077/147,Common,Psychic,50,Basic,"[1] Continuous Eggsplosion (10x)
<br>Flip a coin until you get tails. This attack does 10 damage times the number of heads.","[P] Energy Support
<br>Flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Benched Pokémon. Shuffle your deck afterward.",P,1,3.49,5.99,14.99,4.0,,Normal,,,
85345,Exeggcute (77),Exeggcute 77,https://tcgplayer-cdn.tcgplayer.com/product/85345_200w.jpg,3,1397,https://cpt.tcgcsv.com/W8J,2022-11-30T19:46:25.12,1,077/147,Common,Psychic,50,Basic,"[1] Continuous Eggsplosion (10x)
<br>Flip a coin until you get tails. This attack does 10 damage times the number of heads.","[P] Energy Support
<br>Flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Benched Pokémon. Shuffle your deck afterward.",P,1,39.95,49.99,50.0,25.0,,Reverse Holofoil,,,
85353,Exeggutor (H10),Exeggutor H10,https://tcgplayer-cdn.tcgplayer.com/product/85353_200w.jpg,3,1397,https://cpt.tcgcsv.com/59J,2022-11-30T19:49:40.5,1,H10/H32,Holo Rare,Grass,80,Stage 1,"[1] Super Eggsplosion (40x)
<br>Discard any number of Energy cards attached to any of your Pokémon. Flip a number of coins equal to the number of Energy cards discarded this way. This attack does 40 damage times the number of heads.","[G] Called Shot
<br>
Choose 1 of your opponent's Benched Pokémon. This attack does 10 damage times the amount of Grass Energy attached to Exeggutor. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,1,140.53,170.26,199.99,124.0,,Holofoil,,,
85354,Exeggutor (12),Exeggutor 12,https://tcgplayer-cdn.tcgplayer.com/product/85354_200w.jpg,3,1397,https://cpt.tcgcsv.com/69J,2022-11-30T19:51:06.61,1,012/147,Rare,Grass,80,Stage 1,"[1] Super Eggsplosion (40x)
<br>Discard any number of Energy cards attached to any of your Pokémon. Flip a number of coins equal to the number of Energy cards discarded this way. This attack does 40 damage times the number of heads.","[G] Called Shot
<br>
Choose 1 of your opponent's Benched Pokémon. This attack does 10 damage times the amount of Grass Energy attached to Exeggutor. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,1,3.5,4.0,40.0,5.38,,Normal,,,
85354,Exeggutor (12),Exeggutor 12,https://tcgplayer-cdn.tcgplayer.com/product/85354_200w.jpg,3,1397,https://cpt.tcgcsv.com/69J,2022-11-30T19:51:06.61,1,012/147,Rare,Grass,80,Stage 1,"[1] Super Eggsplosion (40x)
<br>Discard any number of Energy cards attached to any of your Pokémon. Flip a number of coins equal to the number of Energy cards discarded this way. This attack does 40 damage times the number of heads.","[G] Called Shot
<br>
Choose 1 of your opponent's Benched Pokémon. This attack does 10 damage times the amount of Grass Energy attached to Exeggutor. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,1,22.06,22.06,22.06,37.06,,Reverse Holofoil,,,
85356,Exeggutor (13),Exeggutor 13,https://tcgplayer-cdn.tcgplayer.com/product/85356_200w.jpg,3,1397,https://cpt.tcgcsv.com/89J,2022-11-30T19:52:55.013,1,013/147,Rare,Psychic,80,Stage 1,"[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.","[2P] Lateral Eggsplosion (30+)
<br>Flip a number of coins equal to the total number of Energy attached to all of your Benched Pokémon. This attack does 30 damage plus 10 more damage for each heads.",P,1,15.0,15.0,15.0,13.24,,Normal,,,
85356,Exeggutor (13),Exeggutor 13,https://tcgplayer-cdn.tcgplayer.com/product/85356_200w.jpg,3,1397,https://cpt.tcgcsv.com/89J,2022-11-30T19:52:55.013,1,013/147,Rare,Psychic,80,Stage 1,"[1] Big Eggsplosion (20x)
<br>Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.","[2P] Lateral Eggsplosion (30+)
<br>Flip a number of coins equal to the total number of Energy attached to all of your Benched Pokémon. This attack does 30 damage plus 10 more damage for each heads.",P,1,15.0,17.5,19.99,30.49,,Reverse Holofoil,,,
85432,Fighting Cube 01,Fighting Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85432_200w.jpg,3,1397,https://cpt.tcgcsv.com/GbJ,2024-11-11T13:42:11.077,1,121/147,Uncommon,Tool,,,"[F] Violent Rage (10x)
<br>
Flip a number of coins equal to the number of damage counters on this Pokémon. This attack does 10 damage times the number of heads.",,,,1.11,1.68,5.0,1.68,,Normal,"Attach this card to 1 of your Fighting Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Fighting Cube 01.",,
85432,Fighting Cube 01,Fighting Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85432_200w.jpg,3,1397,https://cpt.tcgcsv.com/GbJ,2024-11-11T13:42:11.077,1,121/147,Uncommon,Tool,,,"[F] Violent Rage (10x)
<br>
Flip a number of coins equal to the number of damage counters on this Pokémon. This attack does 10 damage times the number of heads.",,,,1.75,3.56,5.99,4.17,,Reverse Holofoil,"Attach this card to 1 of your Fighting Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Fighting Cube 01.",,
85451,Fire Cube 01,Fire Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85451_200w.jpg,3,1397,https://cpt.tcgcsv.com/2cJ,2024-11-11T13:41:25.113,1,122/147,Uncommon,Tool,,,"[R] Singe
<br>The Defending Pokémon is now Burned.",,,,1.0,1.22,5.0,1.13,,Normal,"Attach this card to 1 of your Fire Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Fire Cube 01.",,
85451,Fire Cube 01,Fire Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85451_200w.jpg,3,1397,https://cpt.tcgcsv.com/2cJ,2024-11-11T13:41:25.113,1,122/147,Uncommon,Tool,,,"[R] Singe
<br>The Defending Pokémon is now Burned.",,,,2.67,4.49,8.83,3.9,4.99,Reverse Holofoil,"Attach this card to 1 of your Fire Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Fire Cube 01.",,
85477,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85477_200w.jpg,3,1397,https://cpt.tcgcsv.com/zcJ,2022-11-30T19:56:21.027,1,047/147,Uncommon,Lightning,80,Stage 1,"[1] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1LL] Spark (30)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,1,7.68,9.19,15.0,7.67,,Normal,,,
85477,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85477_200w.jpg,3,1397,https://cpt.tcgcsv.com/zcJ,2022-11-30T19:56:21.027,1,047/147,Uncommon,Lightning,80,Stage 1,"[1] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1LL] Spark (30)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,1,50.0,50.0,50.0,24.99,,Reverse Holofoil,,,
85541,Forest Guardian,Forest Guardian,https://tcgplayer-cdn.tcgplayer.com/product/85541_200w.jpg,3,1397,https://cpt.tcgcsv.com/RdJ,2025-11-20T04:59:57.543,1,123/147,Uncommon,Supporter,,,,,,,0.5,0.86,4.9,0.86,0.71,Normal,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your deck. Then, look at the top 7 cards of your deck. Choose 1 of those cards and put it into your hand. Shuffle the rest into your deck afterward.",,
85541,Forest Guardian,Forest Guardian,https://tcgplayer-cdn.tcgplayer.com/product/85541_200w.jpg,3,1397,https://cpt.tcgcsv.com/RdJ,2025-11-20T04:59:57.543,1,123/147,Uncommon,Supporter,,,,,,,6.0,12.93,22.16,22.05,,Reverse Holofoil,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your deck. Then, look at the top 7 cards of your deck. Choose 1 of those cards and put it into your hand. Shuffle the rest into your deck afterward.",,
85590,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85590_200w.jpg,3,1397,https://cpt.tcgcsv.com/QfJ,2025-11-22T05:20:30.19,1,048/147,Uncommon,Colorless,70,Stage 1,[2] Spinning Attack (30),,F,1,30.0,35.87,70.48,34.59,,Normal,"<strong>Poké-POWER — Scavenger Hunt</em>
<br>
Once during your turn <em>(before your attack)</em>, you may put 2 cards from your hand into your deck. Then, search your deck for an Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Furret is affected by a Special Condition.",,
85590,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85590_200w.jpg,3,1397,https://cpt.tcgcsv.com/QfJ,2025-11-22T05:20:30.19,1,048/147,Uncommon,Colorless,70,Stage 1,[2] Spinning Attack (30),,F,1,75.0,77.63,80.25,99.99,,Reverse Holofoil,"<strong>Poké-POWER — Scavenger Hunt</em>
<br>
Once during your turn <em>(before your attack)</em>, you may put 2 cards from your hand into your deck. Then, search your deck for an Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Furret is affected by a Special Condition.",,
85780,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/85780_200w.jpg,3,1397,https://cpt.tcgcsv.com/DkJ,2022-11-30T19:59:59.353,1,049/147,Uncommon,Grass,70,Stage 1,"[2] Sleep Sap (20)
<br>Both Gloom and the Defending Pokémon are now Asleep <em>(after doing damage)</em>.",,R,2,21.0,23.5,48.99,16.72,,Normal,"<strong>Poké-BODY — Enervating Pollen</strong>
<br>
As long as Gloom is in play, Resistance on each player's Active Pokémon only reduces damage by 10.",,
85780,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/85780_200w.jpg,3,1397,https://cpt.tcgcsv.com/DkJ,2022-11-30T19:59:59.353,1,049/147,Uncommon,Grass,70,Stage 1,"[2] Sleep Sap (20)
<br>Both Gloom and the Defending Pokémon are now Asleep <em>(after doing damage)</em>.",,R,2,99.99,110.8,119.99,46.84,,Reverse Holofoil,"<strong>Poké-BODY — Enervating Pollen</strong>
<br>
As long as Gloom is in play, Resistance on each player's Active Pokémon only reduces damage by 10.",,
85804,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85804_200w.jpg,3,1397,https://cpt.tcgcsv.com/6lJ,2022-11-30T20:00:32.56,1,078/147,Common,Water,40,Basic,"[1] Knock Away (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",,L,1,1.99,3.78,5.59,2.62,,Normal,,,
85804,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85804_200w.jpg,3,1397,https://cpt.tcgcsv.com/6lJ,2022-11-30T20:00:32.56,1,078/147,Common,Water,40,Basic,"[1] Knock Away (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",,L,1,9.5,10.49,11.72,17.17,,Reverse Holofoil,,,
85813,Golduck (50a),Golduck 50a,https://tcgplayer-cdn.tcgplayer.com/product/85813_200w.jpg,3,1397,https://cpt.tcgcsv.com/hlJ,2022-12-01T14:22:13.3,1,050a/147,Uncommon,Water,70,Stage 1,[2] Slash (20),"[2P] Distortion Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",L,1,18.0,18.0,20.0,13.97,,Normal,,,
85813,Golduck (50a),Golduck 50a,https://tcgplayer-cdn.tcgplayer.com/product/85813_200w.jpg,3,1397,https://cpt.tcgcsv.com/hlJ,2022-12-01T14:22:13.3,1,050a/147,Uncommon,Water,70,Stage 1,[2] Slash (20),"[2P] Distortion Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",L,1,34.99,58.0,58.98,44.97,,Reverse Holofoil,,,
85814,Golduck (50b),Golduck 50b,https://tcgplayer-cdn.tcgplayer.com/product/85814_200w.jpg,3,1397,https://cpt.tcgcsv.com/jlJ,2022-12-01T14:23:15.75,1,050b/147,Uncommon,Water,70,Stage 1,[2] Slash (20),"[2P] Distortion Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",L,1,15.0,17.97,18.99,7.32,,Normal,,,
85814,Golduck (50b),Golduck 50b,https://tcgplayer-cdn.tcgplayer.com/product/85814_200w.jpg,3,1397,https://cpt.tcgcsv.com/jlJ,2022-12-01T14:23:15.75,1,050b/147,Uncommon,Water,70,Stage 1,[2] Slash (20),"[2P] Distortion Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",L,1,11.75,15.87,19.99,25.99,,Reverse Holofoil,,,
85868,Grass Cube 01,Grass Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85868_200w.jpg,3,1397,https://cpt.tcgcsv.com/nmJ,2022-12-01T14:23:53.543,1,124/127,Uncommon,Technical Machine,,,"[G] Sleep Poison
<br>The Defending Pokémon is now Asleep and Poisoned.",,,,1.24,1.6,5.0,1.58,,Normal,"Attach this card to 1 of your Grass Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Grass Cube 01.",,
85868,Grass Cube 01,Grass Cube 01,https://tcgplayer-cdn.tcgplayer.com/product/85868_200w.jpg,3,1397,https://cpt.tcgcsv.com/nmJ,2022-12-01T14:23:53.543,1,124/127,Uncommon,Technical Machine,,,"[G] Sleep Poison
<br>The Defending Pokémon is now Asleep and Poisoned.",,,,2.31,5.5,7.99,2.85,,Reverse Holofoil,"Attach this card to 1 of your Grass Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Grass Cube 01.",,
85907,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85907_200w.jpg,3,1397,https://cpt.tcgcsv.com/9nJ,2022-12-01T14:24:22.707,1,079/147,Common,Grass,50,Basic,"[1] Poison Sludge
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,P,1,17.99,20.0,24.98,14.52,,Normal,,,
85907,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85907_200w.jpg,3,1397,https://cpt.tcgcsv.com/9nJ,2022-12-01T14:24:22.707,1,079/147,Common,Grass,50,Basic,"[1] Poison Sludge
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,P,1,94.0,94.0,94.0,50.0,,Reverse Holofoil,,,
85949,Growlithe (51),Growlithe 51,https://tcgplayer-cdn.tcgplayer.com/product/85949_200w.jpg,3,1397,https://cpt.tcgcsv.com/_nJ,2022-12-01T14:26:51.343,1,051/147,Uncommon,Fire,60,Basic,"[1R] Ember (30)
<br>Discard a Fire Energy card attached to Growlithe.",,W,1,33.72,43.34,58.8,32.52,,Normal,,,
85949,Growlithe (51),Growlithe 51,https://tcgplayer-cdn.tcgplayer.com/product/85949_200w.jpg,3,1397,https://cpt.tcgcsv.com/_nJ,2022-12-01T14:26:51.343,1,051/147,Uncommon,Fire,60,Basic,"[1R] Ember (30)
<br>Discard a Fire Energy card attached to Growlithe.",,W,1,100.0,105.0,128.3,74.99,,Reverse Holofoil,,,
85953,Growlithe (80),Growlithe 80,https://tcgplayer-cdn.tcgplayer.com/product/85953_200w.jpg,3,1397,https://cpt.tcgcsv.com/5pJ,2022-12-01T14:27:38.607,1,080/147,Common,Fire,50,Basic,"[1] Roar
<br>
If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches the Defending Pokémon with it.","[R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",W,1,17.02,19.49,30.0,16.63,,Normal,,,
85953,Growlithe (80),Growlithe 80,https://tcgplayer-cdn.tcgplayer.com/product/85953_200w.jpg,3,1397,https://cpt.tcgcsv.com/5pJ,2022-12-01T14:27:38.607,1,080/147,Common,Fire,50,Basic,"[1] Roar
<br>
If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches the Defending Pokémon with it.","[R] Firebreathing (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",W,1,42.0,42.0,42.0,69.99,,Reverse Holofoil,,,
86040,Healing Berry,Healing Berry,https://tcgplayer-cdn.tcgplayer.com/product/86040_200w.jpg,3,1397,https://cpt.tcgcsv.com/QqJ,2022-12-01T14:28:36.593,1,125/147,Uncommon,Tool,,,,,,,1.16,1.9,5.02,1.91,,Normal,"Attach Healing Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool card attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
At the end of any turn, if the Pokémon this card is attached to has 20 HP or less, remove 3 damage counters from that Pokémon and discard this card.",,
86040,Healing Berry,Healing Berry,https://tcgplayer-cdn.tcgplayer.com/product/86040_200w.jpg,3,1397,https://cpt.tcgcsv.com/QqJ,2022-12-01T14:28:36.593,1,125/147,Uncommon,Tool,,,,,,,5.99,7.99,7.99,5.82,,Reverse Holofoil,"Attach Healing Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool card attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
At the end of any turn, if the Pokémon this card is attached to has 20 HP or less, remove 3 damage counters from that Pokémon and discard this card.",,
86091,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/86091_200w.jpg,3,1397,https://cpt.tcgcsv.com/RrJ,2022-12-01T14:29:20.957,1,081/147,Common,Fighting,60,Basic,"[1F] Rush (10x)
<br>Flip 5 coins. This attack does 10 damage times the number of heads. Hitmonchan can't attack during your next turn.","[3] Smash Punch (50)
<br>Flip a coin. If tails, this attack does nothing.",P,2,12.0,21.49,27.7,20.21,,Normal,,,
86091,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/86091_200w.jpg,3,1397,https://cpt.tcgcsv.com/RrJ,2022-12-01T14:29:20.957,1,081/147,Common,Fighting,60,Basic,"[1F] Rush (10x)
<br>Flip 5 coins. This attack does 10 damage times the number of heads. Hitmonchan can't attack during your next turn.","[3] Smash Punch (50)
<br>Flip a coin. If tails, this attack does nothing.",P,2,49.99,60.0,70.0,24.11,,Reverse Holofoil,,,
86113,Hitmontop,Hitmontop,https://tcgplayer-cdn.tcgplayer.com/product/86113_200w.jpg,3,1397,https://cpt.tcgcsv.com/hsJ,2022-12-01T14:30:17.247,1,082/147,Common,Fighting,60,Basic,"[2] Double Kick (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2F] Triple Spin (20x) 
<br>Flip 3 coins. This attack does 20 damage times the number of heads. If you get 2 or more heads, switch Hitmontop with 1 of your Benched Pokémon, if any.",P,1,6.12,8.27,10.0,5.8,,Normal,,,
