productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3,extUPC
146718,Hoopa,Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/146718_200w.jpg,3,2054,https://cpt.tcgcsv.com/nJb2,2025-11-21T03:52:05.21,1,"<strong>Ability — Scoundrel Guard</strong>
<br>Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon-GX or Pokémon-EX.",0.21,0.95,2.47,0.95,,Reverse Holofoil,55/73,Holo Rare,Darkness,120,Basic,[2D] Super Psy Bolt (80),Fx2,P-20,2,,,
146719,Shining Rayquaza,Shining Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/146719_200w.jpg,3,2054,https://cpt.tcgcsv.com/pJb2,2025-12-08T16:32:32.89,1,,50.4,85.0,940.6,73.34,73.29,Holofoil,56/73,Shiny Holo Rare,Dragon,120,Basic,"[L] Dragon Pulse (40)
<br>Discard the top 2 cards of your deck.",Yx2,None,3,"[1RLL] Sky Judgment (190)
<br>Discard 3 Energy from this Pokemon.",,
146720,Shining Arceus,Shining Arceus,https://tcgplayer-cdn.tcgplayer.com/product/146720_200w.jpg,3,2054,https://cpt.tcgcsv.com/qJb2,2025-11-21T03:54:17.32,1,"<strong>Ability — Fabled Defense</strong>
<br>As long as this Pokemon is your Active Pokemon, prevent all damage done to your Benched Pokemon by your opponent's attacks.",18.0,24.06,69.95,24.02,24.06,Holofoil,57/73,Shiny Holo Rare,Colorless,130,Basic,"[4] Ultimate Arrow
<br>This attack does 30 damage to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,2,,,
146721,Damage Mover,Damage Mover,https://tcgplayer-cdn.tcgplayer.com/product/146721_200w.jpg,3,2054,https://cpt.tcgcsv.com/rJb2,2025-02-05T21:25:24.557,1,Move 3 damage counters from 1 of your Pokemon to another of your Pokemon.,0.03,0.2,1.5,0.13,0.13,Normal,58/73,Uncommon,Item,,,,,,,,,
146721,Damage Mover,Damage Mover,https://tcgplayer-cdn.tcgplayer.com/product/146721_200w.jpg,3,2054,https://cpt.tcgcsv.com/rJb2,2025-02-05T21:25:24.557,1,Move 3 damage counters from 1 of your Pokemon to another of your Pokemon.,0.08,0.25,2.99,0.22,,Reverse Holofoil,58/73,Uncommon,Item,,,,,,,,,
146722,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/146722_200w.jpg,3,2054,https://cpt.tcgcsv.com/sJb2,2025-02-05T21:25:24.603,1,Put 2 basic Energy cards from your discard pile into your hand.,0.05,0.2,10.15,0.15,,Normal,59/73,Uncommon,Item,,,,,,,,,
146722,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/146722_200w.jpg,3,2054,https://cpt.tcgcsv.com/sJb2,2025-02-05T21:25:24.603,1,Put 2 basic Energy cards from your discard pile into your hand.,0.16,0.33,2.0,0.31,,Reverse Holofoil,59/73,Uncommon,Item,,,,,,,,,
146723,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/146723_200w.jpg,3,2054,https://cpt.tcgcsv.com/tJb2,2025-02-05T21:25:24.663,1,Look at the top 7 cards of your deck. You may reveal a Pokemon you find there and put it into your hand. Shuffle the other cards back into your deck.,0.03,0.2,2.22,0.13,,Normal,60/73,Uncommon,Item,,,,,,,,,
146723,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/146723_200w.jpg,3,2054,https://cpt.tcgcsv.com/tJb2,2025-02-05T21:25:24.663,1,Look at the top 7 cards of your deck. You may reveal a Pokemon you find there and put it into your hand. Shuffle the other cards back into your deck.,0.1,0.31,2.0,0.28,,Reverse Holofoil,60/73,Uncommon,Item,,,,,,,,,
146724,Pokemon Catcher,Pokemon Catcher,https://tcgplayer-cdn.tcgplayer.com/product/146724_200w.jpg,3,2054,https://cpt.tcgcsv.com/vJb2,2025-12-10T01:24:03.487,1,"Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",0.03,0.2,1.49,0.14,,Normal,64/73,Uncommon,Item,,,,,,,,,
146724,Pokemon Catcher,Pokemon Catcher,https://tcgplayer-cdn.tcgplayer.com/product/146724_200w.jpg,3,2054,https://cpt.tcgcsv.com/vJb2,2025-12-10T01:24:03.487,1,"Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.",0.17,0.33,19.5,0.26,0.25,Reverse Holofoil,64/73,Uncommon,Item,,,,,,,,,
146725,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/146725_200w.jpg,3,2054,https://cpt.tcgcsv.com/wJb2,2025-02-05T21:25:24.803,1,"Flip a coin. If heads, put 1 of your Pokemon and all cards attached to it into your hand.",0.03,0.19,10.14,0.14,0.1,Normal,66/73,Uncommon,Item,,,,,,,,,
146725,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/146725_200w.jpg,3,2054,https://cpt.tcgcsv.com/wJb2,2025-02-05T21:25:24.803,1,"Flip a coin. If heads, put 1 of your Pokemon and all cards attached to it into your hand.",0.1,0.29,1.49,0.25,,Reverse Holofoil,66/73,Uncommon,Item,,,,,,,,,
146726,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/146726_200w.jpg,3,2054,https://cpt.tcgcsv.com/xJb2,2025-12-10T01:25:10.617,1,Switch your Active Pokemon with 1 of your Benched Pokemon.,0.07,0.23,10.19,0.18,,Normal,67/73,Uncommon,Item,,,,,,,,,
146726,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/146726_200w.jpg,3,2054,https://cpt.tcgcsv.com/xJb2,2025-12-10T01:25:10.617,1,Switch your Active Pokemon with 1 of your Benched Pokemon.,0.25,0.44,19.5,0.44,0.36,Reverse Holofoil,67/73,Uncommon,Item,,,,,,,,,
146727,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/146727_200w.jpg,3,2054,https://cpt.tcgcsv.com/zJb2,2025-02-05T21:25:24.91,1,"Discard 2 cards from your hand. If you do, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.1,0.25,1.53,0.24,,Normal,68/73,Uncommon,Item,,,,,,,,,
146727,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/146727_200w.jpg,3,2054,https://cpt.tcgcsv.com/zJb2,2025-02-05T21:25:24.91,1,"Discard 2 cards from your hand. If you do, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.75,1.0,4.0,1.0,,Reverse Holofoil,68/73,Uncommon,Item,,,,,,,,,
146728,Hau,Hau,https://tcgplayer-cdn.tcgplayer.com/product/146728_200w.jpg,3,2054,https://cpt.tcgcsv.com/BJb2,2025-02-05T21:25:24.983,1,Draw 3 cards.,0.02,0.2,1.49,0.1,,Normal,61/73,Uncommon,Supporter,,,,,,,,,
146728,Hau,Hau,https://tcgplayer-cdn.tcgplayer.com/product/146728_200w.jpg,3,2054,https://cpt.tcgcsv.com/BJb2,2025-02-05T21:25:24.983,1,Draw 3 cards.,0.07,0.29,2.39,0.27,,Reverse Holofoil,61/73,Uncommon,Supporter,,,,,,,,,
146729,Lillie,Lillie,https://tcgplayer-cdn.tcgplayer.com/product/146729_200w.jpg,3,2054,https://cpt.tcgcsv.com/CJb2,2025-02-05T21:25:25.047,1,"Draw cards until you have 6 cards in your hand. If it's your first turn, draw cards until you have 8 cards in your hand.",0.05,0.24,1.49,0.24,0.16,Normal,62/73,Uncommon,Supporter,,,,,,,,,
146729,Lillie,Lillie,https://tcgplayer-cdn.tcgplayer.com/product/146729_200w.jpg,3,2054,https://cpt.tcgcsv.com/CJb2,2025-02-05T21:25:25.047,1,"Draw cards until you have 6 cards in your hand. If it's your first turn, draw cards until you have 8 cards in your hand.",0.19,0.38,1.99,0.35,,Reverse Holofoil,62/73,Uncommon,Supporter,,,,,,,,,
146730,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/146730_200w.jpg,3,2054,https://cpt.tcgcsv.com/DJb2,2025-02-05T21:25:25.11,1,"Draw 2 cards and heal 20 damage from your Active Pokemon. If you have no cards in your deck, you can't play this card.",0.09,0.24,1.49,0.25,,Normal,63/73,Uncommon,Supporter,,,,,,,,,
146730,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/146730_200w.jpg,3,2054,https://cpt.tcgcsv.com/DJb2,2025-02-05T21:25:25.11,1,"Draw 2 cards and heal 20 damage from your Active Pokemon. If you have no cards in your deck, you can't play this card.",0.11,0.35,1.49,0.34,,Reverse Holofoil,63/73,Uncommon,Supporter,,,,,,,,,
146731,Pokemon Breeder (Full Art),Pokemon Breeder Full Art,https://tcgplayer-cdn.tcgplayer.com/product/146731_200w.jpg,3,2054,https://cpt.tcgcsv.com/FJb2,2026-02-16T14:38:46.77,1,"Draw 2 cards and heal 20 damage from your Active Pokemon. If you have no cards in your deck, you can't play this card.",6.08,10.0,159.79,9.86,6.99,Holofoil,73/73,Ultra Rare,Supporter,,,,,,,,,
146732,Sophocles,Sophocles,https://tcgplayer-cdn.tcgplayer.com/product/146732_200w.jpg,3,2054,https://cpt.tcgcsv.com/GJb2,2025-02-05T21:25:25.17,1,"Discard 2 cards from your hand. If you do, draw 4 cards.",0.02,0.17,1.49,0.13,,Normal,65/73,Uncommon,Supporter,,,,,,,,,
146732,Sophocles,Sophocles,https://tcgplayer-cdn.tcgplayer.com/product/146732_200w.jpg,3,2054,https://cpt.tcgcsv.com/GJb2,2025-02-05T21:25:25.17,1,"Discard 2 cards from your hand. If you do, draw 4 cards.",0.11,0.29,2.5,0.28,,Reverse Holofoil,65/73,Uncommon,Supporter,,,,,,,,,
146733,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/146733_200w.jpg,3,2054,https://cpt.tcgcsv.com/HJb2,2023-07-20T12:55:16.937,1,Double Colorless Energy provides 2 Energy.,0.2,0.6,10.61,0.63,,Normal,69/73,Uncommon,Energy,,,,,,,,,
146733,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/146733_200w.jpg,3,2054,https://cpt.tcgcsv.com/HJb2,2023-07-20T12:55:16.937,1,Double Colorless Energy provides 2 Energy.,0.45,1.1,6.5,1.14,,Reverse Holofoil,69/73,Uncommon,Energy,,,,,,,,,
146734,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/146734_200w.jpg,3,2054,https://cpt.tcgcsv.com/JJb2,2025-02-05T21:25:25.217,1,"This card provides 1 Energy.
<br>When you attach this card from your hand to your Active Pokemon, switch that Pokemon with 1 of your Benched Pokemon.",0.05,0.25,1.53,0.23,,Normal,70/73,Uncommon,Energy,,,,,,,,,
146734,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/146734_200w.jpg,3,2054,https://cpt.tcgcsv.com/JJb2,2025-02-05T21:25:25.217,1,"This card provides 1 Energy.
<br>When you attach this card from your hand to your Active Pokemon, switch that Pokemon with 1 of your Benched Pokemon.",0.1,0.34,4.0,0.33,0.32,Reverse Holofoil,70/73,Uncommon,Energy,,,,,,,,,
146735,Entei GX (Secret),Entei GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/146735_200w.jpg,3,2054,https://cpt.tcgcsv.com/KJb2,2026-02-16T14:37:12.983,1,,17.0,31.14,149.95,28.74,99.98,Holofoil,74/73,Secret Rare,Fire,180,Basic,[1R] Combustion (50),Wx2,None,2,"[1RR] Fire Fang (100)
<br>Your opponent's Active Pokemon is now Burned.","<span style=""color:Teal""><strong>[1RR] Brave Burn GX</strong>
<br>This attack does 150 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) (You can't use more than 1 GX attack in a game.)</em></span>",
146736,Entei GX (Full Art),Entei GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/146736_200w.jpg,3,2054,https://cpt.tcgcsv.com/LJb2,2022-12-05T18:40:26.807,1,,5.0,9.0,116.18,7.62,8.99,Holofoil,71/73,Ultra Rare,Fire,180,Basic,[1R] Combustion (50),Wx2,None,2,"[1RR] Fire Fang (100)
<br>Your opponent's Active Pokemon is now Burned.","<span style=""color:Teal""><strong>[1RR] Brave Burn GX</strong>
<br>This attack does 150 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) (You can't use more than 1 GX attack in a game.)</em></span>",
146737,Raichu GX (Secret),Raichu GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/146737_200w.jpg,3,2054,https://cpt.tcgcsv.com/MJb2,2024-05-20T08:12:03.877,1,,33.26,40.53,99.97,40.78,46.69,Holofoil,75/73,Secret Rare,Lightning,210,Stage 1,"[2] Powerful Spark (20+)
<br>This attack does 20 more damage times the amount of Lightning Energy attached to your Pokemon.",Fx2,M-20,1,"[1LL] Thunder (160)
<br>This Pokemon does 30 damage to itself.","<span style=""color:Teal""><strong>[1LL] Voltail GX (120)</strong>
<br>Your opponent's Active Pokemon is now Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
147026,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/147026_200w.jpg,3,2054,https://cpt.tcgcsv.com/xQb2,2025-02-05T21:25:25.28,1,,0.01,0.16,1.49,0.15,0.1,Normal,46/73,Common,Fighting,110,Basic,"[1L] Thunder Shock (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,3,[2L] Head Bolt (70),,
147026,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/147026_200w.jpg,3,2054,https://cpt.tcgcsv.com/xQb2,2025-02-05T21:25:25.28,1,,0.08,0.31,1.59,0.28,,Reverse Holofoil,46/73,Common,Fighting,110,Basic,"[1L] Thunder Shock (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,3,[2L] Head Bolt (70),,
148412,Shining Legends Super-Premium Collection [Ho-Oh GX],Shining Legends Super Premium Collection Ho Oh GX,https://tcgplayer-cdn.tcgplayer.com/product/148412_200w.jpg,3,2054,https://cpt.tcgcsv.com/gnc2,2021-10-25T15:14:37.37,1,"The Pokémon TCG: Shining Legends Super-Premium Collection Featuring Ho-Oh Includes:
<br>• 1 Ho-Oh collectible figure
<br>• A Full Art rainbow promo card featuring Ho-Oh GX
<br>• 3 holofoil promos featuring Shining Lugia, Shining Celebi, and Pikachu
<br>• 10 Shining Legends booster packs
<br>• A playmat featuring 9 Shining Pokémon
<br>• A special art booklet with a behind-the-scenes look at Shining Legends
<br>• 3 collector's boxes and 12 dividers
<br>• 1 code card for Pokémon Trading Card Game Online",1500.0,1650.0,1799.99,980.3,,Normal,,,,,,,,,,,,
149378,Shining Legends Special Collection: Zoroark GX,Shining Legends Special Collection Zoroark GX,https://tcgplayer-cdn.tcgplayer.com/product/149378_200w.jpg,3,2054,https://cpt.tcgcsv.com/BMc2,2018-02-22T19:11:19.493,1,,599.99,599.99,599.99,,,Normal,,,,,,,,,,,,
152603,Shining Legends Collector Chest,Shining Legends Collector Chest,https://tcgplayer-cdn.tcgplayer.com/product/152603_200w.jpg,3,2054,https://cpt.tcgcsv.com/53f2,2021-10-26T19:42:49.527,1,"The Pokémon TCG: Shining Legends Collector Chest includes:
<br>• 5 Pokémon TCG: Shining Legends booster packs
<br>• 3 holofoil promo cards featuring Pikachu (SM86), Latias (SM87), and Latios (SM88)
<br>• A cool Pokémon coin
<br>• 2 colorful sticker sheets
<br>• A collector's album to store your favorite cards
<br>• A Pokémon notepad and 2 pencils
<br>• A code card for the Pokémon TCG Online",750.0,750.0,750.0,500.0,,Normal,,,,,,,,,,,,
154717,Shining Legends Pin Collection: Zoroark,Shining Legends Pin Collection Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/154717_200w.jpg,3,2054,https://cpt.tcgcsv.com/mVf2,2018-02-22T19:11:06.307,1,"Each Shining Legends Pin Collection [Zoroark] contains:
<br>• 1 Promo card of Zoroark
<br>• 1 Collector's pin of Zoroark
<br>• 3 Shining Legends Booster Packs
<br>• 1 code card for the Pokémon Trading Card Game Online",360.0,380.0,399.99,,,Normal,,,,,,,,,,,,
155062,Shining Legends Special Collection: Raichu GX,Shining Legends Special Collection Raichu GX,https://tcgplayer-cdn.tcgplayer.com/product/155062_200w.jpg,3,2054,https://cpt.tcgcsv.com/g2g2,2018-02-22T19:11:27.243,1,"Each Shining Legends Special Collection: Raichu-GX comes with a full art Raichu GX holofoil promo, a holofoil Pikachu promo, a special Raichu coin, 5 Shining Legends booster packs, and a Pokemon Trading Card Game Online code card.",440.0,639.95,899.95,350.21,,Normal,,,,,,,,,,,,
155596,Shining Legends Pin Collection: Marshadow,Shining Legends Pin Collection Marshadow,https://tcgplayer-cdn.tcgplayer.com/product/155596_200w.jpg,3,2054,https://cpt.tcgcsv.com/Xfg2,2018-02-22T19:10:44.993,1,"Each Shining Legends Pin Collection [Marshadow] contains:
<br>• 1 Promo card of Marshadow
<br>• 1 Collector's pin of Marshadow
<br>• 3 Shining Legends Booster Packs
<br>• 1 code card for the Pokémon Trading Card Game Online",320.0,322.0,339.99,201.66,,Normal,,,,,,,,,,,,
155880,Shining Legends Booster Pack,Shining Legends Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/155880_200w.jpg,3,2054,https://cpt.tcgcsv.com/Dmg2,2018-01-10T19:29:45.81,1,This booster pack can only be found inside sealed Shining Legends product with 10 different pack art variations. Each pack contains 10 random cards for the Shining Legends expansion,74.03,84.99,200.0,73.83,,Normal,,,,,,,,,,,,
161257,Shining Legends Figure Collection: Shiny Darkrai GX,Shining Legends Figure Collection Shiny Darkrai GX,https://tcgplayer-cdn.tcgplayer.com/product/161257_200w.jpg,3,2054,https://cpt.tcgcsv.com/9wj2,2018-02-22T19:10:19.617,1,"Each Shining Legends Figure Collection—Shiny Darkrai GX includes:
<br>• 1 holofoil promo card featuring Darkrai GX
<br>• 1 collectible Darkrai figure
<br>• 4 Shining Legends booster packs
<br>• A code card for the Pokémon Trading Card Game Online",,,,,,,,,,,,,,,,,,
169543,Shining Legends: Shiny Zygarde GX Box,Shining Legends Shiny Zygarde GX Box,https://tcgplayer-cdn.tcgplayer.com/product/169543_200w.jpg,3,2054,https://cpt.tcgcsv.com/TQm2,2018-10-01T15:56:53.89,1,"Smash Chaos with Shiny Zygarde-GX!
<br><br>
Unity is strength for Zygarde-GX! Many Cores and Cells come together to form this guardian of the ecosystem, which appears here in its 50% Forme as a rare Shiny Pokémon. With this set, you get the Legendary Pokémon-GX as a playable foil promo card and a stunning oversize card, plus much more. Your collection will never be the same!
<br><br>
<strong>THE POKÉMON TCG: SHINY ZYGARDE-GX BOX INCLUDES:</strong>
<br>• 1 never-before-seen foil promo card featuring Shiny Zygarde-GX 
<br>• 1 oversize foil card featuring Shiny Zygarde-GX 
<br>• 4 Pokémon TCG booster packs 
<br>• A code card for the Pokémon Trading Card Game Online",699.99,699.99,699.99,,,Normal,,,,,,,,,,,,0820650803833
209439,Shining Legends Premium Powers Collection,Shining Legends Premium Powers Collection,https://tcgplayer-cdn.tcgplayer.com/product/209439_200w.jpg,3,2054,https://cpt.tcgcsv.com/PNH2,2020-02-17T21:40:36.67,1,"Shining Pokemon of Legendary Stature! The Legendary Pokemon Ho-Oh is said to bring joy to any Trainer who sees it - particularly when it appears as a full-art promo card that paints this Rainbow Pokemon in rainbow colors! The Shining Legends Premium Powers Collection also includes never-before-seen foil cards featuring Shining Lugia, Shining Celebi, and Pikachu, plus 8 Pokemon TCG: Shining Legends booster packs and a fantastic poster that shows off 9 Shining Pokemon!",999.99,999.99,999.99,,,Normal,,,,,,,,,,,,820650803413
252423,Code Card - Shining Legends Booster Pack,Code Card Shining Legends Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/252423_200w.jpg,3,2054,https://cpt.tcgcsv.com/t-03,2022-07-20T19:47:36.37,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.1,0.5,0.09,,Normal,,Code Card,,,,,,,,,,
252424,Code Card - Shining Legends Super-Premium Collection [Ho-Oh GX],Code Card Shining Legends Super Premium Collection Ho Oh GX,https://tcgplayer-cdn.tcgplayer.com/product/252424_200w.jpg,3,2054,https://cpt.tcgcsv.com/v-03,2022-07-20T19:47:39.14,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",1.0,6.0,9.99,,,Normal,,Code Card,,,,,,,,,,
